iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,610.578,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,561.501,1,20.9043,38.6552,13.3926,1.00123,0.15921,0.501058,0.964977,0.690397,0.950022
3,531.573,1,20.9155,40.3918,14.7261,1.13988,0.121352,0.473327,1.06506,0.596059,0.917445
4,511.787,1,20.6352,41.3877,14.2877,1.19109,0.0984235,0.470952,1.19488,0.523358,1.00522
5,491.002,1,20.6797,42.4438,13.8639,1.14145,0.0822321,0.469616,1.30915,0.436901,1.21982
6,472.118,1,20.734,41.7579,14.6332,1.12873,0.0705573,0.472147,1.26361,0.390439,1.2395
7,453.306,1,20.691,42.8498,11.98,1.18578,0.0572314,0.474306,1.13923,0.36708,1.2134
8,428.916,1,20.7182,43.1683,11.4667,1.15777,0.0460973,0.471093,0.983536,0.363259,1.17931
9,421.132,1,20.7556,42.8136,12.9198,1.18609,0.0411277,0.470301,1.04199,0.354126,1.05939
10,414.812,1,20.7,42.4001,14.397,1.20407,0.0366891,0.467742,1.08989,0.353535,1.00594
11,407.267,1,20.8537,42.1896,13.7945,1.18995,0.033417,0.470289,1.06667,0.357314,1.02105
12,406.163,1,20.7595,42.0417,14.905,1.17386,0.0339146,0.473848,1.11665,0.352838,0.951187
13,407.139,1,20.7125,41.1771,14.937,1.20941,0.0315842,0.47211,1.15217,0.359494,0.999041
14,405.17,1,20.7822,40.6736,15.8498,1.27856,0.0266963,0.470691,1.17361,0.367984,0.946931
15,399.748,1,20.6697,41.0428,18.1232,1.27851,0.0243722,0.470835,1.20784,0.370363,0.932742
16,395.258,1,20.6486,41.8151,19.071,1.27847,0.0227472,0.471597,1.18783,0.353311,0.863134
17,388.211,1,20.7216,41.0808,18.7832,1.24909,0.0213575,0.471175,1.12535,0.361848,0.793243
18,386.887,1,20.709,41.6683,18.7451,1.24908,0.0214699,0.473254,1.10819,0.353988,0.780003
19,386.947,1,20.6751,41.7437,17.8816,1.19568,0.0238605,0.473812,1.16225,0.346992,0.801239
20,386.605,1,20.771,41.799,19.4634,1.2461,0.0201787,0.472056,1.12258,0.344366,0.872263
21,381.853,1,20.8063,41.8396,18.8115,1.2221,0.020163,0.472067,1.08303,0.345452,0.813847
22,385.113,1,20.9055,41.7172,17.7668,1.24379,0.0206426,0.474272,1.05482,0.340059,0.840486
23,380.216,1,20.7202,41.8205,17.2219,1.23425,0.0182481,0.472837,1.08373,0.340218,0.832996
24,380.054,1,20.6929,41.2632,17.0477,1.23424,0.0178487,0.471035,1.09236,0.341859,0.830191
25,377.824,1,20.7987,41.4349,16.3049,1.19733,0.0187398,0.472952,1.17376,0.342009,0.822232
26,371.531,1,20.7554,41.3868,17.3889,1.17131,0.0177036,0.472328,1.16889,0.335236,0.787054
27,368.705,1,20.7136,41.3156,19.4154,1.19644,0.0151422,0.468521,1.12627,0.334209,0.764401
28,365.692,1,20.8047,40.9265,19.91,1.1679,0.0145862,0.472413,1.13723,0.346798,0.795866
29,372.099,1,20.8539,41.2765,19.2543,1.22279,0.0139686,0.474196,1.10841,0.344718,0.832705
30,371.585,1,20.8211,41.2196,19.0592,1.22278,0.0129382,0.472759,1.16762,0.345864,0.815942
31,364.371,1,20.8593,41.016,17.7792,1.18785,0.011656,0.471848,1.07223,0.34954,0.876762
32,366.958,1,20.7905,40.3795,18.5803,1.2082,0.0114315,0.470831,1.1014,0.351813,0.859612
33,361.699,1,20.8047,40.1839,17.6346,1.24471,2.22045e-16,0.47176,1.08398,0.351952,0.819137
34,362.957,1,20.8069,39.6796,16.9313,1.24757,2.22045e-16,0.469803,1.12486,0.365529,0.801581
35,358.822,1,20.7873,39.6512,18.2751,1.20947,2.22045e-16,0.466647,1.12598,0.368833,0.864539
36,358.537,1,20.6718,39.8056,17.9151,1.20873,2.22045e-16,0.469298,1.13283,0.369351,0.844867
37,362.801,1,20.6607,40.2929,18.8573,1.23916,2.22045e-16,0.472063,1.05915,0.366631,0.89314
38,361.308,1,20.7039,40.1074,18.6193,1.23586,2.22045e-16,0.467691,1.05877,0.372759,0.838623
39,359.937,1,20.669,40.1929,19.0209,1.23074,2.22045e-16,0.467526,1.05211,0.369763,0.822013
40,362.531,1,20.661,40.2042,18.9416,1.2373,2.22045e-16,0.467832,1.09378,0.385588,0.833287
41,359.757,1,20.6161,40.856,18.7808,1.22914,2.22045e-16,0.466906,1.0601,0.375102,0.808935
42,360.934,1,20.6679,41.0279,20.8038,1.23878,2.22045e-16,0.472317,1.02761,0.373016,0.821877
43,362.395,1,20.6593,41.4679,20.9362,1.23243,2.22045e-16,0.475175,1.13394,0.369392,0.851645
44,358.248,1,20.7038,40.7313,21.7842,1.20261,2.22045e-16,0.470647,1.11065,0.382689,0.854723
45,356.951,1,20.7139,40.6408,23.108,1.20261,2.22045e-16,0.470608,1.07602,0.37442,0.84298
46,359.522,1,20.635,40.0893,19.9523,1.22027,2.22045e-16,0.473871,1.12689,0.375692,0.795864
47,357.809,1,20.6969,40.7229,20.227,1.21328,2.22045e-16,0.473827,1.08133,0.372918,0.80061
48,356.31,1,20.7114,40.4758,20.042,1.19823,2.22045e-16,0.472262,1.11513,0.376253,0.808534
49,360.75,1,20.8128,40.3272,19.315,1.23234,2.22045e-16,0.471072,1.04397,0.373066,0.845407
50,356.35,1,20.8787,40.6071,20.0438,1.21202,2.22045e-16,0.471552,1.01136,0.372927,0.805064
51,353.507,1,20.786,40.8649,20.6533,1.19351,2.22045e-16,0.476481,1.02076,0.375186,0.778023
52,357.168,1,20.749,40.3459,20.2836,1.22759,2.22045e-16,0.473085,0.975135,0.369353,0.773745
53,355.489,1,20.7356,40.4229,19.7046,1.20767,2.22045e-16,0.477592,1.03658,0.372808,0.764038
54,354.106,1,20.6987,40.5431,19.3628,1.20017,2.22045e-16,0.477168,1.00777,0.375449,0.769604
55,352.613,1,20.8369,40.3612,19.6057,1.18809,2.22045e-16,0.471017,1.06921,0.368334,0.763047
56,355.87,1,20.8235,40.2897,20.3995,1.20934,2.22045e-16,0.472576,1.0554,0.369929,0.771892
57,359.821,1,20.9089,40.2178,21.1304,1.23639,2.22045e-16,0.475721,0.995135,0.37532,0.799545
58,357.959,1,20.7577,39.9418,22.6866,1.21216,2.22045e-16,0.46713,1.00732,0.384777,0.861416
59,356.613,1,20.6624,40.0007,21.7693,1.2033,2.22045e-16,0.470296,1.08011,0.383796,0.801237
60,354.587,1,20.6286,40.0524,19.7919,1.20098,2.22045e-16,0.474238,1.01906,0.387086,0.758447
61,355.59,1,20.8576,40.5,19.6127,1.20844,2.22045e-16,0.473419,1.03096,0.377551,0.768463
62,357.756,1,20.7929,40.7694,19.7249,1.22419,2.22045e-16,0.471875,0.996616,0.387014,0.774474
63,357.93,1,20.7416,40.5802,19.7626,1.22229,2.22045e-16,0.479784,0.996318,0.382104,0.785693
64,357.428,1,20.7987,40.7036,17.5872,1.23015,2.22045e-16,0.473057,1.00505,0.381708,0.723099
65,357.409,1,20.7677,40.6063,18.6273,1.23359,2.22045e-16,0.470447,1.03519,0.3757,0.693686
66,359.427,1,20.7979,40.8681,18.201,1.24195,2.22045e-16,0.476998,1.02638,0.372605,0.729446
67,361.727,1,20.7984,41.2888,18.23,1.25288,2.22045e-16,0.48155,0.981954,0.384439,0.764856
68,361.461,1,20.8538,41.0272,19.2352,1.24466,2.22045e-16,0.477852,0.978731,0.39197,0.795113
69,361.178,1,20.8612,40.8089,18.7863,1.24282,2.22045e-16,0.474338,1.02329,0.378415,0.79367
70,360.336,1,20.8418,40.802,17.7846,1.22604,2.22045e-16,0.479673,1.03495,0.380253,0.842605
71,357.803,1,20.8437,40.3827,16.9044,1.22,2.22045e-16,0.472264,1.0097,0.392932,0.775636
72,356.516,1,20.8081,40.4392,17.787,1.21067,2.22045e-16,0.473473,1.00124,0.386873,0.791525
73,353.33,1,20.9705,40.5435,17.6993,1.19993,2.22045e-16,0.470953,0.940915,0.393543,0.767169
74,354.889,1,20.9508,40.8451,16.9275,1.21556,2.22045e-16,0.472153,0.968601,0.379813,0.736897
75,360.337,1,20.8433,40.5074,17.1474,1.24547,2.22045e-16,0.475487,0.935488,0.386898,0.790478
76,356.87,1,20.7507,40.7417,18.0965,1.23464,2.22045e-16,0.4751,0.882595,0.380104,0.765454
77,352.788,1,20.7192,41.4825,18.0481,1.20408,2.22045e-16,0.466566,0.912425,0.370204,0.787445
78,351.881,1,20.7541,41.4906,17.9281,1.20018,2.22045e-16,0.472099,0.926724,0.368801,0.763936
79,348.687,1,20.7047,40.9538,17.9177,1.17444,2.22045e-16,0.471164,0.9544,0.373522,0.758795
80,347.402,1,20.7929,40.7268,17.6541,1.15909,2.22045e-16,0.469323,0.965,0.374475,0.800445
81,354.47,1,20.8526,40.4136,17.9432,1.19588,2.22045e-16,0.471692,0.992481,0.37706,0.836343
82,356.91,1,20.8296,40.4873,17.7087,1.21597,2.22045e-16,0.468764,1.01013,0.370165,0.8157
83,352.293,1,20.7474,40.5586,18.0161,1.18762,2.22045e-16,0.471446,0.978395,0.369075,0.817655
84,351.225,1,20.7802,40.502,17.5323,1.18988,2.22045e-16,0.470397,0.92555,0.371021,0.801747
85,346.9,1,20.8704,40.9152,17.5422,1.17115,2.22045e-16,0.471745,0.907364,0.363568,0.765408
86,344.04,1,20.7911,40.5793,17.8132,1.15069,2.22045e-16,0.471682,0.916423,0.36613,0.764638
87,349.863,1,20.6987,40.6054,18.4337,1.17868,2.22045e-16,0.471333,1.00002,0.3611,0.775438
88,350.638,1,20.7897,40.7728,19.1086,1.18753,2.22045e-16,0.470816,0.958635,0.364324,0.776514
89,350.146,1,20.7818,40.478,18.8743,1.16772,2.22045e-16,0.471472,1.04834,0.36459,0.813756
90,349.401,1,20.77,40.1435,18.3921,1.17451,2.22045e-16,0.470734,0.972877,0.36684,0.793452
91,349.905,1,20.6591,40.3518,19.3205,1.17611,2.22045e-16,0.474655,0.997421,0.372041,0.764436
92,352.947,1,20.7062,40.1781,19.6251,1.19727,2.22045e-16,0.474056,0.952652,0.380192,0.777801
93,347.542,1,20.7234,39.9758,20.5736,1.14678,2.22045e-16,0.471438,1.00322,0.386613,0.832038
94,351.031,1,20.8314,39.9532,19.3627,1.15598,2.22045e-16,0.475571,1.06639,0.388205,0.866694
95,351.47,1,20.7466,40.3987,20.7146,1.16011,2.22045e-16,0.473804,1.12699,0.386884,0.814891
96,352.308,1,20.6971,40.2926,20.4304,1.16923,2.22045e-16,0.472876,1.06178,0.389916,0.835981
97,352.864,1,20.7228,40.3241,20.0365,1.15655,2.22045e-16,0.470574,1.1271,0.38801,0.911399
98,357.695,1,20.78,40.5509,20.9087,1.17921,2.22045e-16,0.467311,1.125,0.384129,1.00261
99,359.09,1,20.7946,40.527,20.4281,1.1888,2.22045e-16,0.467927,1.139,0.385238,0.987162
100,360.65,1,20.7668,40.0496,20.5243,1.20748,2.22045e-16,0.475497,1.09883,0.384552,0.938656
101,363.902,1,20.8112,40.2773,19.9308,1.23743,2.22045e-16,0.469381,1.08471,0.382331,0.907346
102,363.158,1,20.8057,39.9903,20.3461,1.22877,2.22045e-16,0.469123,1.04934,0.388913,0.946257
103,355.54,1,20.7401,40.0761,19.7211,1.17839,2.22045e-16,0.474135,1.17305,0.384668,0.846029
104,356.495,1,20.738,40.4402,18.2674,1.19418,2.22045e-16,0.468052,1.14599,0.384458,0.812141
105,355.478,1,20.7057,40.4826,18.8159,1.18047,2.22045e-16,0.464319,1.17427,0.384549,0.847631
106,352.159,1,20.6227,40.7373,18.5406,1.1666,2.22045e-16,0.470943,1.07004,0.389946,0.846384
107,353.72,1,20.7494,40.6877,17.3073,1.17315,2.22045e-16,0.468857,1.08818,0.391389,0.860198
108,353.098,1,20.7519,40.0466,17.7578,1.17285,2.22045e-16,0.47303,1.01808,0.3927,0.879217
109,352.346,1,20.819,40.6642,17.3978,1.18381,2.22045e-16,0.472798,1.02285,0.386248,0.780471
110,356.21,1,20.8439,40.3716,18.7612,1.20344,2.22045e-16,0.471688,0.995669,0.390103,0.833615
111,350.184,1,20.8708,40.5943,18.9753,1.16397,2.22045e-16,0.472749,0.999465,0.394942,0.81742
112,346.879,1,20.7554,40.7478,19.4598,1.15982,2.22045e-16,0.473108,0.861893,0.388531,0.829432
113,348.126,1,20.7564,40.557,19.3066,1.16114,2.22045e-16,0.47612,0.889372,0.385781,0.852481
114,349.258,1,20.7417,40.4944,17.6256,1.16044,2.22045e-16,0.476253,0.887582,0.395212,0.893188
115,351.324,1,20.7066,40.9622,18.969,1.17987,2.22045e-16,0.467565,0.858598,0.389017,0.908163
116,351.278,1,20.7499,40.758,18.9829,1.16938,2.22045e-16,0.480719,0.905317,0.392425,0.905467
117,351.868,1,20.6976,40.7069,19.2237,1.17569,2.22045e-16,0.471478,0.901366,0.391879,0.908891
118,351.765,1,20.8498,40.6612,18.5337,1.17435,2.22045e-16,0.473137,0.935036,0.388715,0.885845
119,358.631,1,20.6636,41.3511,18.0128,1.22616,2.22045e-16,0.47419,0.904979,0.379011,0.887372
120,360.434,1,20.8432,40.9835,16.9806,1.23196,2.22045e-16,0.473777,0.931937,0.384979,0.89741
