parameter,value
Cl_pop,13.5194578806296
V1_pop,24.5017894220654
beta_V1_logtCLCRMLMIN,-3.01634827837489
beta_V1_logtPROGDL,-2.1507469182388
Q_pop,23.4
beta_Q_LMP_1,0.932178100451898
beta_Q_logtAGEA,1.30776492971078
beta_Q_logtALBGDL,18.7942657271543
beta_Q_logtPROGDL,-18.1986185974391
V2_pop,3.43504851032366
beta_V2_SEXF_1,4.03059601603273
beta_V2_logtHCM,32.374654825649
beta_V2_logtIMCKGM2,-1.74371058049732
omega_Cl,0.260296107993189
omega_V1,0.339705530195117
omega_Q,2.27569834922108e-8
omega_V2,3.29591014384695e-8
a,1.43679678205819
b,0.0460546672334285
