pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.01848,0.387386,-3.10801,0.0113164,-1.45513,0.149354,All
-0.545225,0.878076,-2.9051,0.0113164,-1.04596,0.448063,All
-0.0719677,0.309909,-2.70218,0.0282911,-0.636792,0.537676,All
0.401289,0.335735,-2.49926,0.0452657,-0.227624,0.32858,All
0.874546,0.154955,-2.29634,0.0622403,0.181544,0.209096,All
1.3478,0.0258258,-2.09343,0.0452657,0.590713,0.507805,All
1.82106,0.0774773,-1.89051,0.0396075,0.999881,0.209096,All
2.29432,0.0516515,-1.68759,0.0678986,1.40905,0.0896127,All
2.76757,0.0258258,-1.48468,0.0622403,1.81822,0.0896127,All
3.24083,0.0774773,-1.28176,0.0961896,2.22739,0.119484,All
,,-1.07884,0.152772,,,All
,,-0.875925,0.215012,,,All
,,-0.673008,0.277252,,,All
,,-0.470091,0.424366,,,All
,,-0.267174,0.384759,,,All
,,-0.0642569,0.480948,,,All
,,0.13866,0.407391,,,All
,,0.341577,0.407391,,,All
,,0.544494,0.401733,,,All
,,0.747411,0.350809,,,All
,,0.950328,0.322518,,,All
,,1.15325,0.31686,,,All
,,1.35616,0.164088,,,All
,,1.55908,0.0905314,,,All
,,1.762,0.0622403,,,All
,,1.96491,0.0622403,,,All
,,2.16783,0.0396075,,,All
,,2.37075,0.0282911,,,All
,,2.57367,0.0169746,,,All
,,2.77658,0.0169746,,,All
