parameter,value
Cl_pop,13.4831464892583
V1_pop,24.2252671693665
beta_V1_logtALBGDL,-2.1291550856726
beta_V1_logtCLCRMLMIN,-2.90157790139749
beta_V1_logtPROGDL,-2.215427870582
Q_pop,23.4
beta_Q_LMP_1,0.900057436394516
beta_Q_logtAGEA,1.28636714645722
beta_Q_logtALBGDL,16.7371991560524
beta_Q_logtPROGDL,-16.3074528376354
V2_pop,3.59047842006203
beta_V2_SEXF_1,3.91786202114045
beta_V2_logtHCM,29.3002037460323
omega_Cl,0.258282700871927
omega_V1,0.684774928258909
omega_Q,2.07843776572409e-8
omega_V2,7.74951213761016e-8
a,1.43630393200852
b,0.0420931671254907
