iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,13.9545,0.0571598,24.8399,0.18046,34.58,0.807506,20.9073,0.74124
2,14.0126,0.052642,24.7627,0.165729,34.5637,0.718835,20.4475,0.608664
3,13.9998,0.0487701,24.7865,0.165658,34.4182,0.729293,20.1328,0.561858
4,13.9894,0.0473003,24.8546,0.168906,34.2408,0.720851,19.8896,0.538258
5,13.9603,0.0476345,24.8723,0.171985,34.4997,0.716246,19.8161,0.52489
6,13.9285,0.0479374,24.8353,0.172909,34.9588,0.711771,20.0726,0.527661
7,13.9328,0.0469131,24.9297,0.172979,34.9467,0.709109,19.7421,0.527056
8,13.96,0.0460714,24.9669,0.171139,34.7488,0.693477,19.719,0.53509
9,13.9627,0.0454662,24.9567,0.168462,34.6862,0.684791,19.848,0.54916
10,13.9623,0.0445513,24.9657,0.168002,35.2022,0.68979,19.8604,0.549076
11,13.9627,0.0441122,24.9904,0.167825,35.0227,0.685152,19.6418,0.543087
12,13.9616,0.0439237,24.9871,0.165955,35.0651,0.679874,19.5052,0.537895
13,13.9579,0.0438046,25.0209,0.164862,34.8789,0.672289,19.416,0.532002
14,13.959,0.0437446,25.0785,0.164973,35.0702,0.676516,19.3655,0.534165
15,13.9595,0.0438882,25.0579,0.164123,35.3952,0.677604,19.4145,0.529913
16,13.9606,0.0435702,25.0584,0.163501,35.5478,0.678696,19.6006,0.528111
17,13.9574,0.0431279,25.0932,0.163258,35.9984,0.683114,19.5557,0.524027
18,13.9503,0.0426237,25.103,0.162203,36.1822,0.685688,19.5541,0.522477
19,13.9542,0.0424164,25.0895,0.162017,36.2212,0.683824,19.5082,0.517517
20,13.9506,0.0422606,25.0535,0.161823,36.4973,0.682749,19.4636,0.513555
21,13.9501,0.0420252,25.0219,0.161418,36.6548,0.67845,19.349,0.508553
22,13.9477,0.041941,25.0232,0.161105,36.4262,0.673596,19.2826,0.50379
23,13.9501,0.042123,25.0321,0.160512,36.4055,0.671773,19.1885,0.500828
24,13.9543,0.0425032,25.0566,0.159869,36.1706,0.667702,19.1469,0.499612
25,13.9521,0.0423532,25.0883,0.159106,36.1001,0.664462,19.1085,0.499623
26,13.9548,0.0424383,25.1136,0.15834,36.0274,0.662009,19.1673,0.499932
27,13.9573,0.0425982,25.1281,0.157588,36.0474,0.658414,19.1989,0.502383
28,13.9548,0.0428515,25.1489,0.157918,36.1729,0.663217,19.2122,0.502306
29,13.9549,0.042962,25.1594,0.157627,36.0676,0.666224,19.1338,0.501821
30,13.9566,0.0429111,25.159,0.157488,35.9208,0.667594,19.1578,0.50332
31,13.9579,0.0428458,25.1478,0.157417,35.8672,0.664656,19.1227,0.503672
32,13.9599,0.0427723,25.1614,0.156731,35.6578,0.661902,19.1085,0.5043
33,13.9637,0.0426539,25.1886,0.155936,35.4529,0.659767,19.1041,0.50538
34,13.9643,0.0423593,25.1932,0.155383,35.3695,0.657366,19.0595,0.5047
35,13.9631,0.0423664,25.196,0.155183,35.3901,0.657023,19.0092,0.50537
36,13.9626,0.04242,25.2196,0.155188,35.2955,0.655206,18.9511,0.503998
37,13.9634,0.042354,25.2209,0.154989,35.3079,0.653768,18.9219,0.50073
38,13.9632,0.0422131,25.2392,0.154792,35.2882,0.655972,18.917,0.500421
39,13.964,0.0423195,25.2533,0.154638,35.2981,0.658298,18.944,0.500979
40,13.965,0.0424122,25.2574,0.155099,35.3914,0.657444,18.9433,0.498829
41,13.962,0.0424205,25.2432,0.155948,35.4321,0.658088,18.943,0.498083
42,13.9619,0.0425854,25.2443,0.156066,35.4113,0.660626,18.9712,0.498874
43,13.9595,0.0424309,25.2518,0.155839,35.3201,0.660646,18.9704,0.499134
44,13.9638,0.0425223,25.2581,0.155883,35.3032,0.662999,19.0275,0.499735
45,13.9649,0.0424654,25.2733,0.155728,35.2295,0.662886,19.0131,0.499682
46,13.9657,0.0424779,25.2797,0.155257,35.1599,0.663614,19.0124,0.501906
47,13.9663,0.0425351,25.2922,0.155209,35.099,0.664585,18.9679,0.501541
48,13.969,0.0425291,25.3001,0.155111,34.9958,0.665248,18.9252,0.502912
49,13.971,0.0425393,25.3081,0.155531,35.0024,0.669335,18.9001,0.505737
50,13.9732,0.0426375,25.3185,0.155839,34.9673,0.669671,18.8739,0.507277
51,13.9754,0.0426564,25.3216,0.155699,34.8465,0.670554,18.867,0.509186
52,13.975,0.0425631,25.3313,0.155386,34.8717,0.671391,18.8808,0.509882
53,13.977,0.0425481,25.3367,0.154961,34.824,0.671464,18.8484,0.509182
54,13.9788,0.0425773,25.3468,0.154368,34.8261,0.669825,18.8179,0.507868
55,13.9777,0.0425286,25.3586,0.153872,34.7755,0.668184,18.8513,0.508041
56,13.975,0.0425847,25.3746,0.153588,34.9182,0.670821,18.8461,0.508178
57,13.9749,0.0425215,25.3926,0.153216,34.8423,0.670464,18.8593,0.507996
58,13.9746,0.0426051,25.4057,0.153205,34.8609,0.670137,18.864,0.508869
59,13.9733,0.042651,25.4103,0.153658,34.834,0.669385,18.8639,0.508296
60,13.9719,0.0426747,25.4145,0.153665,34.8095,0.668605,18.8438,0.506447
61,13.9707,0.0426752,25.4168,0.153562,34.8141,0.667985,18.8421,0.506223
62,13.9722,0.0426325,25.4214,0.153579,34.7914,0.668225,18.8227,0.50616
63,13.9739,0.0425927,25.4274,0.153406,34.766,0.668242,18.808,0.506961
64,13.9732,0.0425166,25.4363,0.153443,34.7981,0.670074,18.7962,0.507411
65,13.9733,0.0424421,25.4343,0.153474,34.8576,0.670261,18.7994,0.506973
66,13.9717,0.0423736,25.4267,0.153642,34.9457,0.670873,18.7877,0.505414
67,13.9718,0.0424614,25.4175,0.153641,35.0814,0.672822,18.7952,0.504542
68,13.9713,0.0424921,25.4068,0.153594,35.1258,0.672838,18.7771,0.502356
69,13.9698,0.0424981,25.3952,0.153814,35.1275,0.672601,18.7831,0.5018
70,13.9683,0.042514,25.3853,0.153982,35.2533,0.673602,18.7789,0.501523
71,13.9695,0.0424981,25.3816,0.153974,35.298,0.673733,18.7675,0.50178
72,13.9712,0.0425144,25.3711,0.154283,35.3307,0.673067,18.7535,0.502471
73,13.9729,0.0425952,25.3668,0.154462,35.3578,0.672654,18.7605,0.502608
74,13.973,0.0425316,25.3588,0.154827,35.4454,0.672841,18.7797,0.503187
75,13.972,0.042502,25.3599,0.155053,35.4972,0.673007,18.8233,0.504004
76,13.9722,0.0424489,25.3608,0.15511,35.498,0.672474,18.8771,0.505373
77,13.9716,0.0424462,25.3628,0.155098,35.4606,0.671512,18.8846,0.505551
78,13.9711,0.0424092,25.3703,0.154991,35.4619,0.670977,18.8876,0.505508
79,13.9709,0.0424332,25.3674,0.155163,35.4591,0.669568,18.8841,0.504667
