Cl_pop,0.83758,0.093066,-0.3077,-0.14707,-8.4951e-5,0.00062393,-0.0044966,0.0017883,0.0053207,-0.00011149
V1_pop,0.093066,11.853,-40.292,-5.2305,0.0020241,0.16852,-0.32048,0.1939,-0.082223,-0.0018257
Q_pop,-0.3077,-40.292,249.38,19.955,-0.0072696,-0.83231,1.3806,-0.71266,0.42145,0.022758
V2_pop,-0.14707,-5.2305,19.955,16.045,-0.0040316,-0.11075,0.40651,-0.1402,-0.12089,0.0020168
omega_Cl,-8.4951e-5,0.0020241,-0.0072696,-0.0040316,0.0023473,-1.2931e-5,-0.0001343,-0.00013019,0.00024784,-2.2168e-5
omega_V1,0.00062393,0.16852,-0.83231,-0.11075,-1.2931e-5,0.010705,-0.012069,-0.0026218,0.0012468,-0.00034526
omega_Q,-0.0044966,-0.32048,1.3806,0.40651,-0.0001343,-0.012069,0.084479,0.0011305,-0.010734,0.00033916
omega_V2,0.0017883,0.1939,-0.71266,-0.1402,-0.00013019,-0.0026218,0.0011305,0.0652,-0.014196,0.0011262
a,0.0053207,-0.082223,0.42145,-0.12089,0.00024784,0.0012468,-0.010734,-0.014196,0.076721,-0.0026622
b,-0.00011149,-0.0018257,0.022758,0.0020168,-2.2168e-5,-0.00034526,0.00033916,0.0011262,-0.0026622,0.00030754
