iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,613.277,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,569.293,1,19.4231,36.7465,11.2871,0.904718,0.166482,0.575679,0.813323,1.01436,0.999372
3,540.396,1,19.6414,36.5388,10.5534,0.957274,0.134221,0.566462,0.844744,1.00092,0.996434
4,507.715,1,19.847,43.3509,11.0217,0.959554,0.104995,0.583381,0.883738,0.775599,1.04361
5,488.391,1,19.6271,42.7924,11.924,0.972688,0.0888098,0.588298,0.894973,0.746354,1.01107
6,470.247,1,19.6274,43.0412,12.4888,0.993455,0.0776283,0.577558,0.764625,0.761615,0.961773
7,456.134,1,19.5495,42.7047,10.755,0.978938,0.0671366,0.584468,0.809571,0.736004,1.03885
8,442.627,1,19.7337,42.4229,10.8259,0.94471,0.0602248,0.579834,0.929264,0.730987,0.966743
9,435.934,1,19.7155,42.1456,11.2986,0.988138,0.0530862,0.581672,1.00933,0.720233,1.01697
10,426.524,1,19.7323,42.6663,13.6972,1.03453,0.0459608,0.587503,0.999666,0.70918,1.0133
11,418.776,1,19.6872,42.7243,14.4761,1.05003,0.0416602,0.58153,0.951665,0.719305,1.00421
12,413.057,1,19.6358,43.033,16.1195,1.01504,0.0418211,0.583249,0.865139,0.700343,0.977167
13,413.282,1,19.679,43.5722,14.8796,1.03651,0.0399063,0.587339,0.902282,0.691317,1.04768
14,405.303,1,19.7099,43.0083,14.0004,1.06558,0.0345878,0.58411,0.849664,0.701489,1.07963
15,403.268,1,19.7546,43.4408,15.1348,1.12679,0.0301787,0.587939,0.944061,0.693874,0.978748
16,401.606,1,19.6992,42.7857,17.7056,1.08817,0.0309709,0.586807,1.04945,0.685432,0.931563
17,395.174,1,19.7677,42.542,15.592,1.12657,0.0265775,0.582748,0.991972,0.693942,0.868844
18,395.444,1,19.6218,42.801,16.9536,1.18031,0.0232494,0.583174,1.02741,0.692538,0.848494
19,391.539,1,19.7996,42.3766,16.6497,1.16497,0.0226745,0.578751,0.959893,0.686246,0.882839
20,387.603,1,19.6478,41.7833,18.0197,1.13649,0.0221261,0.580305,0.975007,0.689151,0.875508
21,383.904,1,19.7745,41.598,18.0287,1.16638,0.0188163,0.581527,0.897476,0.689525,0.880703
22,388.184,1,19.6925,41.6933,17.4934,1.14547,0.0210547,0.579479,0.957597,0.693017,0.964221
23,385.115,1,19.6067,42.122,16.4363,1.07564,0.0245373,0.579833,0.866731,0.691298,0.999082
24,388.764,1,19.6646,41.9135,16.0357,1.18578,0.0193968,0.579627,0.88604,0.687707,0.965139
25,386.266,1,19.6884,42.3463,16.3791,1.16044,0.0209403,0.575349,0.88541,0.68496,0.870763
26,382.343,1,19.6412,42.1111,17.2763,1.11953,0.0210699,0.580385,0.861313,0.674454,0.943997
27,377,1,19.6321,41.751,17.388,1.10477,0.0192695,0.586349,0.853019,0.674698,0.940684
28,373.571,1,19.6525,41.5374,18.8588,1.10472,0.0172574,0.580883,0.836857,0.691921,0.942021
29,373.911,1,19.6629,41.6008,18.2493,1.09277,0.0183145,0.577641,0.870766,0.689593,0.93613
30,379.161,1,19.7045,41.6884,16.9351,1.06628,0.0216479,0.5763,0.981513,0.681175,0.954227
31,379.254,1,19.8104,40.6057,16.5198,1.07563,0.0213797,0.576213,1.00703,0.690503,0.891873
32,381.032,1,19.7597,40.9716,17.0383,1.08997,0.0217664,0.571762,1.06406,0.683909,0.820262
33,375.861,1,19.7068,40.8706,17.5395,1.05277,0.0211681,0.580064,1.08107,0.68221,0.82961
34,380.382,1,19.7641,40.7668,17.689,1.05285,0.024345,0.578411,1.09413,0.687072,0.766638
35,376.261,1,19.7435,40.1557,18.6415,1.06314,0.0201919,0.579207,1.01364,0.691929,0.924275
36,373.983,1,19.7408,40.8373,18.2325,1.04274,0.0202751,0.582852,1.0152,0.685582,0.943552
37,379.626,1,19.6033,41.5091,19.1816,1.0666,0.0212122,0.582411,1.01224,0.667286,1.00085
38,379.737,1,19.6977,41.7198,19.2634,1.0666,0.0218323,0.585459,1.01766,0.66587,0.977063
39,382.038,1,19.6279,40.9339,18.2788,1.06662,0.0223917,0.588122,1.00435,0.675501,0.978882
40,385.617,1,19.6664,41.261,16.3666,1.12008,0.0203736,0.589694,1.04848,0.674573,0.983518
41,379.953,1,19.7973,42.0551,16.9366,1.03542,0.0240883,0.58481,0.933281,0.677889,0.989752
42,380.602,1,19.682,42.1099,16.8585,1.01625,0.0251808,0.584287,0.960565,0.665925,1.01421
43,376.781,1,19.7244,42.2752,16.8414,1.04259,0.021746,0.579421,0.942304,0.663551,1.0431
44,378.413,1,19.7194,41.854,17.4402,1.0573,0.0210743,0.584439,0.965718,0.667997,1.06313
45,378.398,1,19.812,41.9321,17.8433,1.08256,0.0191588,0.584758,1.0155,0.665969,1.04193
46,377.673,1,19.7528,41.2662,18.4827,1.06044,0.020701,0.58206,1.00642,0.678695,0.987459
47,379.375,1,19.8382,41.4067,17.5384,1.00521,0.024179,0.582742,1.03679,0.67383,1.06084
48,384.476,1,19.7145,41.1172,18.4788,1.04548,0.0240689,0.588078,1.11533,0.662701,1.00124
49,382.708,1,19.7839,41.0439,18.5459,1.04548,0.0241863,0.58488,1.08066,0.664633,0.951847
