pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.53918,0.0975481,-2.89493,0.0120717,-1.57901,0.0571958,All
-1.038,0.390192,-2.70471,0.0181076,-1.15163,0.343175,All
-0.536823,0.682837,-2.51449,0.0301794,-0.72425,0.571958,All
-0.0356456,0.268257,-2.32427,0.0301794,-0.296869,0.428969,All
0.465532,0.268257,-2.13404,0.0181076,0.130513,0.285979,All
0.966709,0.170709,-1.94382,0.0663946,0.557895,0.343175,All
1.46789,0.146322,-1.7536,0.114682,0.985276,0.171587,All
1.96906,0.0975481,-1.56338,0.10261,1.41266,0.171587,All
2.47024,0,-1.37316,0.199184,1.84004,0.114392,All
2.97142,0.0731611,-1.18294,0.181076,2.26742,0.0857937,All
,,-0.99272,0.193148,,,All
,,-0.8025,0.331973,,,All
,,-0.612279,0.368188,,,All
,,-0.422058,0.350081,,,All
,,-0.231838,0.416475,,,All
,,-0.041617,0.410439,,,All
,,0.148604,0.325937,,,All
,,0.338824,0.350081,,,All
,,0.529045,0.38026,,,All
,,0.719266,0.392332,,,All
,,0.909486,0.313865,,,All
,,1.09971,0.259543,,,All
,,1.28993,0.199184,,,All
,,1.48015,0.156933,,,All
,,1.67037,0.0663946,,,All
,,1.86059,0.0543229,,,All
,,2.05081,0.0362152,,,All
,,2.24103,0.0241435,,,All
,,2.43125,0.0181076,,,All
,,2.62147,0.0120717,,,All
