parameter,value,se_sa,rse_sa
Cl_pop,13.5034742748525,0.930297600524028,6.88932034518346
V1_pop,28.2911386044114,2.25239402403028,7.96148241159537
Q_pop,2.75081266250689,2.14334406190199,77.9167586042992
V2_pop,40.1961057445292,6.67295618671358e-6,1.66010016719637e-5
omega_Cl,0.261547814743656,0.0500315376178985,19.1290214628383
omega_V1,0.198019159781139,0.059714674464454,30.1560084036584
omega_Q,2.20760552520818,0.722692316658397,32.736478886564
omega_V2,1.8576914213523e-8,6.54225604687871e-8,352.171300985839
b,0.590655065884629,0.223843295336875,37.8974647413923
c,0.46175783375825,0.134733941217216,29.1784852074118
