Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
3.76013,0,8.82125,0,2.54973,0.00666667,1.8517,0.00666667,All
8.44009,0.00666667,12.9645,0.00666667,2.60902,0.0133333,1.93845,0.0133333,All
8.44948,0.0133333,13.0842,0.0133333,2.63537,0.02,2.18741,0.02,All
8.49111,0.02,13.1627,0.02,3.32301,0.0266667,2.19611,0.0266667,All
8.53851,0.0266667,14.0014,0.0266667,3.89362,0.0333333,2.27082,0.0333333,All
8.55881,0.0333333,14.7864,0.0333333,4.25768,0.04,2.59737,0.04,All
8.6274,0.04,15.1529,0.04,4.29902,0.0466667,2.64086,0.0466667,All
8.81684,0.0466667,15.4572,0.0466667,4.32747,0.0533333,2.72243,0.0533333,All
8.9067,0.0533333,15.7299,0.0533333,4.50126,0.06,3.05486,0.06,All
8.99914,0.06,15.7623,0.06,4.66105,0.0666667,3.20638,0.0666667,All
9.08131,0.0666667,16.493,0.0666667,4.69275,0.0733333,3.23114,0.0733333,All
9.12605,0.0733333,16.854,0.0733333,4.78314,0.08,3.26564,0.08,All
9.1763,0.08,17.0093,0.08,4.82229,0.0866667,3.37043,0.0866667,All
9.31998,0.0866667,17.3493,0.0866667,5.10872,0.0933333,3.37473,0.0933333,All
9.40036,0.0933333,17.6174,0.0933333,5.19659,0.1,3.89468,0.1,All
9.49186,0.1,17.8647,0.1,5.43401,0.106667,3.97876,0.106667,All
9.51284,0.106667,17.9139,0.106667,5.65157,0.113333,4.0891,0.113333,All
9.52306,0.113333,17.9877,0.113333,5.85555,0.12,4.17491,0.12,All
9.60822,0.12,18.0162,0.12,6.20203,0.126667,4.4598,0.126667,All
9.71627,0.126667,18.0978,0.126667,6.5592,0.133333,4.46865,0.133333,All
9.80779,0.133333,18.4589,0.133333,7.03424,0.14,4.51607,0.14,All
9.83007,0.14,18.4649,0.14,7.2884,0.146667,4.57568,0.146667,All
9.83651,0.146667,18.4796,0.146667,7.4158,0.153333,5.00108,0.153333,All
9.8535,0.153333,18.6007,0.153333,7.41807,0.16,5.08992,0.16,All
9.93585,0.16,18.6884,0.16,7.5859,0.166667,5.14495,0.166667,All
9.95764,0.166667,18.7934,0.166667,8.04425,0.173333,5.29341,0.173333,All
10.0213,0.173333,19.1378,0.173333,8.07087,0.18,5.31853,0.18,All
10.262,0.18,19.3605,0.18,8.84249,0.186667,5.37512,0.186667,All
10.297,0.186667,19.4899,0.186667,8.91274,0.193333,5.56234,0.193333,All
10.3014,0.193333,19.7117,0.193333,9.90697,0.2,5.71045,0.2,All
10.3103,0.2,19.8806,0.2,10.7582,0.206667,5.80026,0.206667,All
10.3246,0.206667,19.9432,0.206667,11.1434,0.213333,5.96999,0.213333,All
10.3276,0.213333,19.9988,0.213333,11.2277,0.22,6.09334,0.22,All
10.4136,0.22,20.0069,0.22,11.6592,0.226667,6.17552,0.226667,All
10.4569,0.226667,20.1535,0.226667,12.1738,0.233333,6.36655,0.233333,All
10.611,0.233333,20.2093,0.233333,12.8315,0.24,6.55209,0.24,All
10.6511,0.24,20.2291,0.24,13.9197,0.246667,6.60042,0.246667,All
10.7015,0.246667,20.4009,0.246667,13.9636,0.253333,6.74559,0.253333,All
10.7408,0.253333,20.6261,0.253333,14.2257,0.26,7.20253,0.26,All
10.7695,0.26,20.6421,0.26,14.251,0.266667,7.3903,0.266667,All
10.8566,0.266667,20.6581,0.266667,14.2972,0.273333,7.72137,0.273333,All
10.8652,0.273333,20.6627,0.273333,14.3026,0.28,7.77465,0.28,All
11.0167,0.28,20.6775,0.28,14.6244,0.286667,7.80706,0.286667,All
11.048,0.286667,20.8554,0.286667,14.7298,0.293333,7.81423,0.293333,All
11.0808,0.293333,20.8954,0.293333,14.945,0.3,7.97888,0.3,All
11.1334,0.3,20.8994,0.3,15.094,0.306667,8.00521,0.306667,All
11.1775,0.306667,20.9495,0.306667,15.1777,0.313333,8.03807,0.313333,All
11.3367,0.313333,20.9599,0.313333,16.7103,0.32,8.1325,0.32,All
11.4088,0.32,21.0551,0.32,17.5464,0.326667,8.18611,0.326667,All
11.444,0.326667,21.1279,0.326667,17.6014,0.333333,8.21888,0.333333,All
11.4979,0.333333,21.1322,0.333333,18.4875,0.34,8.3411,0.34,All
11.5141,0.34,21.139,0.34,18.6193,0.346667,8.49622,0.346667,All
11.5346,0.346667,21.2491,0.346667,18.859,0.353333,8.84181,0.353333,All
11.5596,0.353333,21.2546,0.353333,19.2598,0.36,8.86087,0.36,All
11.6116,0.36,21.3881,0.36,19.4565,0.366667,8.98912,0.366667,All
11.6498,0.366667,21.4781,0.366667,19.5892,0.373333,9.0303,0.373333,All
11.8096,0.373333,21.736,0.373333,19.8102,0.38,9.15272,0.38,All
11.8237,0.38,21.7922,0.38,19.9177,0.386667,9.15591,0.386667,All
11.8556,0.386667,21.8958,0.386667,20.2621,0.393333,9.158,0.393333,All
11.9363,0.393333,21.9208,0.393333,20.6428,0.4,9.21148,0.4,All
12.0313,0.4,21.9961,0.4,20.8924,0.406667,9.21827,0.406667,All
12.1093,0.406667,22.3329,0.406667,22.592,0.413333,9.27773,0.413333,All
12.1272,0.413333,22.3726,0.413333,22.8142,0.42,9.35191,0.42,All
12.2857,0.42,22.4072,0.42,22.8755,0.426667,9.50271,0.426667,All
12.4394,0.426667,22.5245,0.426667,23.2781,0.433333,9.52228,0.433333,All
12.4618,0.433333,22.7897,0.433333,23.7928,0.44,9.55663,0.44,All
12.5577,0.44,22.9254,0.44,24.0331,0.446667,10.0095,0.446667,All
12.5978,0.446667,22.9362,0.446667,24.0897,0.453333,10.9022,0.453333,All
12.7899,0.453333,23.1119,0.453333,24.2872,0.46,11.147,0.46,All
13.1896,0.46,23.1381,0.46,24.3478,0.466667,11.8319,0.466667,All
13.336,0.466667,23.1473,0.466667,24.3822,0.473333,11.9231,0.473333,All
13.8898,0.473333,23.402,0.473333,24.9829,0.48,12.0013,0.48,All
13.9588,0.48,23.441,0.48,25.3481,0.486667,12.2389,0.486667,All
14.0039,0.486667,23.5252,0.486667,26.3375,0.493333,12.489,0.493333,All
14.0067,0.493333,23.5365,0.493333,26.4752,0.5,12.8285,0.5,All
14.0258,0.5,23.5554,0.5,26.5878,0.506667,12.9236,0.506667,All
14.0366,0.506667,23.8742,0.506667,26.6947,0.513333,12.9395,0.513333,All
14.1396,0.513333,23.9262,0.513333,27.7635,0.52,13.7485,0.52,All
14.2416,0.52,24.0387,0.52,27.82,0.526667,13.8325,0.526667,All
14.3448,0.526667,24.0817,0.526667,28.3546,0.533333,14.0709,0.533333,All
14.3532,0.533333,24.105,0.533333,29.5145,0.54,14.1488,0.54,All
14.3605,0.54,24.1254,0.54,29.9136,0.546667,14.7171,0.546667,All
14.5475,0.546667,24.3162,0.546667,30.1089,0.553333,15.208,0.553333,All
14.5597,0.553333,24.3364,0.553333,30.5514,0.56,15.3337,0.56,All
14.5828,0.56,24.508,0.56,32.0061,0.566667,15.805,0.566667,All
14.6895,0.566667,24.5713,0.566667,32.2492,0.573333,15.8724,0.573333,All
14.7339,0.573333,24.6475,0.573333,32.9428,0.58,15.945,0.58,All
14.9313,0.58,24.7155,0.58,33.0882,0.586667,16.0009,0.586667,All
14.9719,0.586667,24.7448,0.586667,33.1648,0.593333,16.1862,0.593333,All
14.9781,0.593333,24.7534,0.593333,33.1837,0.6,16.2834,0.6,All
15.0671,0.6,24.7544,0.6,33.6568,0.606667,16.5625,0.606667,All
15.0875,0.606667,24.9121,0.606667,33.9207,0.613333,16.7986,0.613333,All
15.2389,0.613333,25.021,0.613333,34.5017,0.62,16.8785,0.62,All
15.2916,0.62,25.0376,0.62,34.8275,0.626667,17.3127,0.626667,All
15.4593,0.626667,25.0784,0.626667,34.9413,0.633333,17.5727,0.633333,All
15.5061,0.633333,25.2409,0.633333,35.7218,0.64,17.6217,0.64,All
15.5445,0.64,25.2758,0.64,35.8083,0.646667,17.7959,0.646667,All
15.6926,0.646667,25.4254,0.646667,36.1381,0.653333,17.9436,0.653333,All
15.7736,0.653333,25.4536,0.653333,36.297,0.66,18.0212,0.66,All
15.8678,0.66,25.7839,0.66,36.3555,0.666667,18.6433,0.666667,All
16.0082,0.666667,26.0729,0.666667,36.5384,0.673333,18.6903,0.673333,All
16.0214,0.673333,26.1525,0.673333,37.1718,0.68,18.868,0.68,All
16.0877,0.68,26.2459,0.68,37.8845,0.686667,20.2849,0.686667,All
16.1195,0.686667,26.4585,0.686667,38.8094,0.693333,21.5394,0.693333,All
16.1999,0.693333,26.5299,0.693333,40.2059,0.7,21.9337,0.7,All
16.2973,0.7,26.5969,0.7,40.2434,0.706667,22.3728,0.706667,All
16.5917,0.706667,26.6049,0.706667,41.0599,0.713333,23.1435,0.713333,All
16.8222,0.713333,26.6371,0.713333,41.3618,0.72,23.397,0.72,All
16.8484,0.72,26.9742,0.72,43.301,0.726667,23.8834,0.726667,All
16.9481,0.726667,27.7747,0.726667,44.6145,0.733333,25.0355,0.733333,All
16.963,0.733333,27.9836,0.733333,47.339,0.74,26.2106,0.74,All
16.9779,0.74,28.0153,0.74,47.3412,0.746667,27.8614,0.746667,All
17.0763,0.746667,28.0494,0.746667,49.8296,0.753333,28.5478,0.753333,All
17.2498,0.753333,28.5164,0.753333,51.0898,0.76,29.7744,0.76,All
17.3657,0.76,28.7863,0.76,52.0068,0.766667,29.8398,0.766667,All
17.3949,0.766667,29.3459,0.766667,52.4068,0.773333,29.9556,0.773333,All
17.4116,0.773333,29.4582,0.773333,53.9389,0.78,31.0446,0.78,All
17.4806,0.78,29.8547,0.78,54.0503,0.786667,31.4347,0.786667,All
17.5128,0.786667,29.9338,0.786667,54.1051,0.793333,31.7383,0.793333,All
17.6062,0.793333,30.3713,0.793333,54.6714,0.8,32.4141,0.8,All
17.8117,0.8,30.4755,0.8,56.5125,0.806667,32.4701,0.806667,All
17.9399,0.806667,30.5203,0.806667,56.7232,0.813333,32.5746,0.813333,All
17.962,0.813333,30.5495,0.813333,57.1551,0.82,32.6167,0.82,All
17.9734,0.82,31.138,0.82,57.5659,0.826667,33.0349,0.826667,All
17.982,0.826667,31.1768,0.826667,58.9262,0.833333,33.2596,0.833333,All
18.0125,0.833333,31.4815,0.833333,59.2829,0.84,33.5413,0.84,All
18.232,0.84,31.9431,0.84,60.0281,0.846667,33.6647,0.846667,All
18.3041,0.846667,32.0488,0.846667,60.6093,0.853333,34.4274,0.853333,All
18.3616,0.853333,32.2808,0.853333,60.9295,0.86,35.7258,0.86,All
18.43,0.86,32.4898,0.86,63.2417,0.866667,36.6728,0.866667,All
18.5686,0.866667,32.5173,0.866667,63.3028,0.873333,36.7507,0.873333,All
18.6639,0.873333,33.0864,0.873333,63.9874,0.88,36.8575,0.88,All
18.7504,0.88,33.3055,0.88,73.1227,0.886667,37.3987,0.886667,All
18.8171,0.886667,33.9756,0.886667,73.3846,0.893333,39.4103,0.893333,All
18.8902,0.893333,34.0427,0.893333,75.9739,0.9,40.5858,0.9,All
18.9007,0.9,34.2239,0.9,77.0665,0.906667,41.2066,0.906667,All
18.9463,0.906667,35.1425,0.906667,79.1691,0.913333,42.0782,0.913333,All
19.0688,0.913333,35.2372,0.913333,82.5056,0.92,44.778,0.92,All
19.214,0.92,35.6039,0.92,85.074,0.926667,45.7846,0.926667,All
19.3909,0.926667,36.4818,0.926667,91.2024,0.933333,46.0881,0.933333,All
19.3948,0.933333,37.4625,0.933333,96.054,0.94,47.891,0.94,All
19.5003,0.94,37.6392,0.94,99.3017,0.946667,49.3607,0.946667,All
19.597,0.946667,40.1685,0.946667,108.915,0.953333,49.8211,0.953333,All
19.7007,0.953333,41.7472,0.953333,120.445,0.96,50.0317,0.96,All
19.7652,0.96,42.7078,0.96,124.327,0.966667,51.1728,0.966667,All
20.3884,0.966667,43.5201,0.966667,139.823,0.973333,52.8195,0.973333,All
20.4894,0.973333,43.967,0.973333,142.328,0.98,54.7185,0.98,All
20.5552,0.98,47.0664,0.98,147.338,0.986667,55.6562,0.986667,All
20.579,0.986667,47.0864,0.986667,167.286,0.993333,75.4397,0.993333,All
20.5939,0.993333,48.0319,0.993333,1151.59,1,77.4335,1,All
20.7454,1,51.3429,1,1151.59,1,83.4095,1,All
42.5132,1,67.4532,1,1151.59,1,83.4095,1,All
