pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-232.06,0.00111111,-4.29459,0.0111111,All
-3.17806,0.0111111,-231.994,0.00222222,-3.77069,0.0222222,All
-2.82481,0.0222222,-231.381,0.00333333,-3.74793,0.0333333,All
-2.70931,0.0333333,-231.262,0.00444444,-3.72074,0.0444444,All
-2.63066,0.0444444,-230.943,0.00555556,-3.61328,0.0555556,All
-2.60808,0.0555556,-230.883,0.00666667,-3.32339,0.0666667,All
-2.43846,0.0666667,-230.835,0.00777778,-3.15958,0.0777778,All
-2.37915,0.0777778,-230.641,0.00888889,-3.14835,0.0888889,All
-2.37553,0.0888889,-230.581,0.01,-3.1285,0.1,All
-2.36338,0.1,-230.451,0.0111111,-3.11979,0.111111,All
-2.21223,0.111111,-182.443,0.0122222,-3.06938,0.122222,All
-2.1956,0.122222,-182.287,0.0133333,-2.95596,0.133333,All
-2.19539,0.133333,-182.172,0.0144444,-2.92845,0.144444,All
-2.19329,0.144444,-181.984,0.0155556,-2.92227,0.155556,All
-2.1679,0.155556,-181.775,0.0166667,-2.88247,0.166667,All
-2.1446,0.166667,-181.699,0.0177778,-2.64291,0.177778,All
-2.14165,0.177778,-181.658,0.0188889,-2.60304,0.188889,All
-2.05496,0.188889,-181.503,0.02,-2.4982,0.2,All
-2.01742,0.2,-181.347,0.0211111,-2.46687,0.211111,All
-1.98491,0.211111,-181.207,0.0222222,-2.45869,0.222222,All
-1.93644,0.222222,-153.549,0.0233333,-2.41951,0.233333,All
-1.87875,0.233333,-153.42,0.0244444,-2.40056,0.244444,All
-1.85276,0.244444,-152.74,0.0255556,-2.29367,0.255556,All
-1.84813,0.255556,-152.628,0.0266667,-2.13701,0.266667,All
-1.81212,0.266667,-152.582,0.0277778,-2.09976,0.277778,All
-1.80149,0.277778,-152.081,0.0288889,-2.09433,0.288889,All
-1.76487,0.288889,-152.051,0.03,-2.01709,0.3,All
-1.69389,0.3,-152.027,0.0311111,-2.00188,0.311111,All
-1.65934,0.311111,-151.993,0.0322222,-1.9851,0.322222,All
-1.62498,0.322222,-151.901,0.0333333,-1.97436,0.333333,All
-1.53028,0.333333,-141.513,0.0344444,-1.89401,0.344444,All
-1.51093,0.344444,-141.409,0.0355556,-1.86654,0.355556,All
-1.48968,0.355556,-141.323,0.0366667,-1.83397,0.366667,All
-1.47198,0.366667,-141.079,0.0377778,-1.75865,0.377778,All
-1.44088,0.377778,-140.839,0.0388889,-1.75463,0.388889,All
-1.43781,0.388889,-140.66,0.04,-1.73712,0.4,All
-1.42044,0.4,-140.655,0.0411111,-1.69425,0.411111,All
-1.39096,0.411111,-140.647,0.0422222,-1.62785,0.422222,All
-1.35254,0.422222,-140.224,0.0433333,-1.57636,0.433333,All
-1.32968,0.433333,-139.387,0.0444444,-1.53259,0.444444,All
-1.31467,0.444444,-133.48,0.0455556,-1.45383,0.455556,All
-1.30698,0.455556,-133.462,0.0466667,-1.44446,0.466667,All
-1.30447,0.466667,-133.462,0.0477778,-1.43226,0.477778,All
-1.30396,0.477778,-133.319,0.0488889,-1.38151,0.488889,All
-1.2775,0.488889,-133.208,0.05,-1.3599,0.5,All
-1.26678,0.5,-133.105,0.0511111,-1.34976,0.511111,All
-1.25062,0.511111,-132.836,0.0522222,-1.33878,0.522222,All
-1.2283,0.522222,-132.81,0.0533333,-1.33506,0.533333,All
-1.20568,0.533333,-132.783,0.0544444,-1.33332,0.544444,All
-1.16952,0.544444,-132.678,0.0555556,-1.32215,0.555556,All
