parameter,value,se_sa,rse_sa
Cl_pop,13.5106463433149,0.919003016183228,6.80206551804202
V1_pop,24.2463461951676,3.57781786945361,14.7561114596585
Q_pop,24.5050023650674,16.561327728449,67.583456968189
V2_pop,13.133309138694,4.74711662202127,36.1456246243003
omega_Cl,0.259599189026258,0.048693509612047,18.7571886471193
omega_V1,0.220967719144111,0.165728427110845,75.0011937276505
omega_Q,1.15763928668332,0.557652562274622,48.1715305181388
omega_V2,1.00730611115208,0.49631801113051,49.2718157505131
a,1.47421639012877,0.33693613162005,22.8552696792782
b,0.0488647276604116,0.0252931924355842,51.7616564065614
