iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,25.3634,1,13.5016,36.5315,21.7629,16.3975,1.54598,0.0572365,0.257881,1.665,6.78912e-08,0.72094
2,22.0501,1,12.6772,59.2056,21.7629,17.1645,1.37574,0.0500092,0.284018,1.49794,6.40547e-08,0.88418
3,13.028,1,12.7819,58.4568,21.7629,15.8815,1.47199,0.042009,0.287036,1.4686,5.64895e-08,0.891884
4,5.50245,1,12.7819,54.4254,21.7629,16.8033,1.36476,0.0419202,0.279837,1.42281,5.99592e-08,0.929906
5,0.133746,1,12.7282,59.8421,21.7629,16.9477,1.36474,0.0402872,0.289788,1.31096,5.51722e-08,0.965383
6,-6.67471,1,12.7124,55.1621,21.7629,15.6376,1.36694,0.0365691,0.286147,1.23851,5.40863e-08,1.01513
7,-18.8744,1,12.7746,54.1394,21.7629,15.9591,1.29378,0.0328951,0.288473,1.28099,5.60355e-08,0.967777
8,-20.5445,1,12.7576,54.7165,21.7629,16.3391,1.32019,0.0300292,0.282467,1.29086,5.88705e-08,0.957093
9,-22.0184,1,12.7614,51.9559,21.7629,15.9995,1.32021,0.0297727,0.28708,1.23704,6.03538e-08,0.899646
10,-16.7339,1,12.6352,53.9609,21.7629,15.9064,1.37208,0.028998,0.285657,1.30115,5.95091e-08,0.932208
11,-8.69181,1,12.6701,59.3271,21.7629,15.9248,1.4082,0.0323673,0.278492,1.37466,5.53768e-08,0.956326
12,-3.87033,1,12.6931,56.4896,21.7629,15.961,1.3507,0.0344378,0.282113,1.38559,6.30681e-08,1.02326
13,-10.6011,1,12.815,62.2939,21.7629,15.8221,1.40344,0.0292057,0.285944,1.25064,6.45652e-08,0.997329
14,-11.6344,1,12.9466,67.2333,21.7629,16.1103,1.3462,0.0312858,0.292433,1.22616,6.46706e-08,1.03665
15,-14.9592,1,12.8497,72.033,21.7629,15.2461,1.41211,0.0276847,0.292919,1.24492,5.49427e-08,1.04639
16,-5.18225,1,12.8769,77.8624,21.7629,15.5533,1.51721,0.0255679,0.292985,1.31322,5.61623e-08,1.07611
17,-15.9626,1,12.7714,66.2297,21.7629,14.9124,1.43645,0.0303557,0.285292,1.2563,4.55933e-08,0.994446
18,-13.6812,1,12.8098,58.9418,21.7629,15.0767,1.40963,0.0329025,0.285815,1.21703,4.77421e-08,1.00468
19,-17.541,1,12.8401,62.3279,21.7629,15.4137,1.3669,0.0340529,0.293421,1.19613,4.60043e-08,0.977059
20,-11.1827,1,12.802,61.827,21.7629,15.9292,1.36697,0.0370478,0.290319,1.21576,4.69908e-08,1.00649
21,-3.93895,1,12.8144,56.3086,21.7629,15.5724,1.47445,0.0350639,0.284997,1.22873,5.0303e-08,0.973896
22,0.459433,1,12.7597,49.7864,21.7629,16.226,1.41958,0.0381205,0.287588,1.24042,5.63481e-08,0.976781
23,-4.36117,1,12.8041,51.8696,21.7629,16.8149,1.36375,0.0366317,0.279398,1.24985,6.55212e-08,0.94242
24,-6.56137,1,12.8765,49.2386,21.7629,16.2516,1.32578,0.0343778,0.289988,1.23536,7.40709e-08,0.955095
25,-6.20091,1,12.8202,47.0521,21.7629,15.8017,1.3258,0.0351266,0.286095,1.26962,6.82183e-08,0.982301
26,-1.60319,1,12.9132,52.4077,21.7629,15.9949,1.32584,0.0382761,0.283799,1.21716,7.25455e-08,1.01588
27,-0.38503,1,12.7931,50.9944,21.7629,15.9268,1.32585,0.0397182,0.278785,1.10515,7.89385e-08,0.970985
28,0.651205,1,12.7145,46.2102,21.7629,14.9065,1.32581,0.0370565,0.289119,1.16081,7.99359e-08,1.0197
29,3.792,1,12.732,44.6126,21.7629,16.1386,1.32584,0.0371645,0.286808,1.18427,8.45335e-08,1.02907
30,-8.05369,1,12.8256,50.5801,21.7629,15.8794,1.22654,0.0358719,0.292038,1.28394,8.4141e-08,0.951064
31,-1.43293,1,12.7656,53.7627,21.7629,16.3838,1.1747,0.0420172,0.286254,1.27997,8.56741e-08,0.958918
32,-0.543408,1,12.7419,50.5823,21.7629,15.299,1.21289,0.0407776,0.281139,1.15042,9.44353e-08,0.97149
33,-11.5192,1,12.7886,43.8517,21.7629,16.0808,1.19636,0.0376024,0.284096,1.19658,8.41579e-08,0.924348
34,-6.14216,1,12.721,40.7854,21.7629,16.2164,1.31458,0.0350524,0.287059,1.17232,8.04123e-08,0.93183
35,0.600975,1,12.7865,46.7412,21.7629,15.7248,1.3146,0.0365505,0.283665,1.29613,9.02639e-08,0.896148
36,3.7394,1,12.793,45.8929,21.7629,15.2903,1.31928,0.0383275,0.284031,1.23519,9.05326e-08,0.913993
37,-9.49341,1,12.7724,49.2143,21.7629,15.4652,1.27005,0.03458,0.287461,1.24117,8.24989e-08,0.907041
38,-3.5387,1,12.6832,43.4294,21.7629,16.8684,1.24791,0.0380673,0.28126,1.19641,9.03878e-08,0.929401
39,-2.41203,1,12.8261,47.0281,21.7629,16.6467,1.29478,0.0363418,0.285726,1.33005,8.32894e-08,0.901883
40,-2.15185,1,12.698,48.3491,21.7629,16.4126,1.26279,0.0389473,0.280971,1.33457,8.34871e-08,0.861655
41,-2.57523,1,12.7897,47.7006,21.7629,15.9627,1.29806,0.0373224,0.290816,1.30908,7.75026e-08,0.896722
42,-3.51471,1,12.7756,46.5803,21.7629,16.4259,1.25349,0.0391173,0.288537,1.37983,7.47317e-08,0.88484
43,-5.17582,1,12.7757,53.198,21.7629,15.9732,1.22533,0.0388016,0.285913,1.45181,7.30824e-08,0.908067
44,-4.38673,1,12.9095,45.7171,21.7629,15.9298,1.35156,0.0340775,0.292195,1.44328,6.61048e-08,0.91122
45,-6.68368,1,12.9439,48.8327,21.7629,15.9822,1.31001,0.0356048,0.290944,1.35151,6.77582e-08,0.929811
46,-3.23345,1,12.8774,44.6993,21.7629,16.7391,1.34168,0.0356021,0.289272,1.25321,7.63736e-08,0.910944
47,-0.688954,1,12.7737,43.3627,21.7629,16.1174,1.21925,0.0447772,0.276431,1.14291,7.78685e-08,0.942116
48,5.42417,1,12.7915,43.6025,21.7629,15.5471,1.18485,0.0490132,0.283891,1.06175,8.27568e-08,0.980013
49,2.65467,1,12.7195,46.5203,21.7629,15.1011,1.23007,0.04427,0.287581,1.1781,7.93086e-08,0.943762
50,0.968947,1,12.8381,46.7786,21.7629,15.3213,1.19025,0.0445266,0.294744,1.27073,7.53586e-08,0.951616
51,-10.3714,1,12.8507,48.1317,21.7629,15.6956,1.26245,0.0377243,0.284241,1.3486,6.22481e-08,0.933133
52,-9.60786,1,12.7913,51.178,21.7629,15.4053,1.31791,0.0369501,0.281745,1.35489,5.75788e-08,0.912603
53,-10.4557,1,12.8071,50.1569,21.7629,16.0898,1.31792,0.0368356,0.289337,1.34499,5.51857e-08,0.907644
54,-14.3487,1,12.7867,55.9967,21.7629,16.1841,1.26803,0.0379998,0.288556,1.31996,5.79656e-08,0.854396
55,-16.0035,1,12.7248,48.9255,21.7629,16.1869,1.22281,0.0390824,0.286217,1.23502,5.87569e-08,0.912765
56,-8.74523,1,12.7454,47.3749,21.7629,15.4639,1.29746,0.0361604,0.28334,1.34559,6.46336e-08,0.927097
57,-2.40116,1,12.8156,55.2027,21.7629,15.2927,1.41802,0.0310064,0.297226,1.38793,6.73314e-08,0.937442
58,-7.03066,1,12.714,50.5162,21.7629,16.003,1.35209,0.0345872,0.279057,1.26695,7.04479e-08,0.906238
59,3.38828,1,12.6709,47.7879,21.7629,14.9131,1.35216,0.037906,0.283369,1.30006,7.63001e-08,0.940174
60,-5.48627,1,12.7963,61.0986,21.7629,15.1779,1.36939,0.0322172,0.286875,1.28784,7.27869e-08,0.956439
61,-3.73694,1,12.7516,55.633,21.7629,15.3387,1.39152,0.0310906,0.292575,1.29326,7.42638e-08,0.959567
62,7.07623,1,12.8407,59.9509,21.7629,13.7984,1.46789,0.0318369,0.290276,1.30054,7.70688e-08,1.01043
63,4.40723,1,12.9016,65.8736,21.7629,14.9667,1.40236,0.0336384,0.29321,1.3804,7.34932e-08,1.01221
64,-3.22677,1,12.805,53.7206,21.7629,15.196,1.43005,0.0298715,0.288976,1.27919,7.2646e-08,0.966686
65,-11.5262,1,12.7776,53.627,21.7629,15.1582,1.39656,0.0277337,0.291946,1.35466,6.37831e-08,0.968181
66,-9.38616,1,12.7308,59.5414,21.7629,15.1007,1.36698,0.0294834,0.288765,1.31004,7.01923e-08,0.985133
67,-7.46806,1,12.7734,53.3874,21.7629,15.417,1.36705,0.0329536,0.289011,1.32148,6.70994e-08,0.925528
68,-10.9397,1,12.7895,48.0275,21.7629,15.5058,1.30302,0.0346966,0.287555,1.28508,6.49922e-08,0.948321
69,-13.0243,1,12.7906,47.6131,21.7629,15.7192,1.33969,0.0324642,0.28204,1.35601,6.04685e-08,0.933275
70,-10.3815,1,12.7919,51.7299,21.7629,16.6661,1.40213,0.0309949,0.28985,1.30735,6.00771e-08,0.927956
71,-15.1242,1,12.7866,58.3243,21.7629,16.158,1.37013,0.0282711,0.286531,1.36117,6.03771e-08,0.977536
72,-10.5458,1,12.7699,62.4578,21.7629,15.5617,1.39567,0.0298694,0.273937,1.36751,6.37287e-08,0.95358
73,-17.6534,1,12.7862,57.0106,21.7629,15.8561,1.42121,0.029482,0.288827,1.20731,4.93799e-08,0.984322
74,-16.4335,1,12.7754,52.3852,21.7629,16.2296,1.42124,0.0314052,0.282584,1.1317,4.97869e-08,1.03255
75,-18.1554,1,12.7414,47.9035,21.7629,17.1048,1.35075,0.035265,0.284514,1.09117,4.71552e-08,1.03062
76,-20.131,1,12.6132,53.6711,21.7629,17.2199,1.35072,0.0340797,0.283009,1.17442,4.57112e-08,0.990677
77,-12.8659,1,12.6793,56.0465,21.7629,17.6586,1.41707,0.033692,0.291813,1.24727,4.31041e-08,1.01757
78,-13.7646,1,12.856,65.1268,21.7629,16.8221,1.3603,0.0339631,0.296713,1.4,4.2229e-08,1.03467
79,-14.6562,1,12.832,63.2117,21.7629,16.6587,1.36032,0.035622,0.291828,1.34755,4.04645e-08,1.04324
80,-17.1377,1,12.8293,66.5721,21.7629,15.6595,1.36031,0.0342721,0.289533,1.49245,4.07674e-08,0.905052
81,-14.6219,1,12.8741,71.5205,21.7629,16.1338,1.32971,0.0361995,0.288246,1.51484,4.35342e-08,0.910755
82,-11.1207,1,12.9039,56.4949,21.7629,15.307,1.32975,0.0381571,0.295559,1.35353,4.65835e-08,0.958695
83,-13.5684,1,12.9304,63.7568,21.7629,15.5638,1.26111,0.0375255,0.288883,1.54161,4.87127e-08,0.946959
84,-17.1323,1,12.7805,58.8727,21.7629,15.6622,1.29974,0.033635,0.289992,1.53978,4.61169e-08,0.964803
85,-23.232,1,12.7802,52.3108,21.7629,15.3279,1.36427,0.0304047,0.285729,1.30829,4.5807e-08,0.930398
86,-16.1333,1,12.8469,53.8487,21.7629,15.0713,1.42838,0.0279673,0.289271,1.35152,4.88422e-08,0.979382
87,-20.0535,1,12.8125,61.3677,21.7629,15.1043,1.42835,0.0263632,0.295242,1.3064,4.73498e-08,0.985459
88,-16.3471,1,12.8073,63.9781,21.7629,14.762,1.42844,0.0292216,0.28896,1.25051,4.91625e-08,0.978489
89,-22.74,1,12.8351,60.7529,21.7629,14.977,1.33753,0.0320069,0.287052,1.24182,4.91891e-08,0.92395
90,-32.762,1,12.8454,56.9594,21.7629,14.6918,1.38788,0.026699,0.284574,1.25574,4.0039e-08,0.920606
91,-31.1168,1,12.9112,60.1429,21.7629,14.791,1.38783,0.0243462,0.299512,1.28287,4.25616e-08,0.961362
92,-22.31,1,12.9906,64.0868,21.7629,15.0381,1.43322,0.0271525,0.306597,1.35391,3.89522e-08,0.97786
93,-21.6397,1,12.863,70.1998,21.7629,14.8855,1.43326,0.0279023,0.299829,1.31364,4.16057e-08,0.923637
94,-24.0894,1,12.7423,59.0931,21.7629,15.6225,1.42957,0.0311565,0.288491,1.24096,3.7638e-08,0.900321
95,-20.1595,1,12.9101,58.4129,21.7629,14.5804,1.37013,0.0354423,0.293007,1.19869,4.17796e-08,0.905609
96,-23.3504,1,12.8917,54.8855,21.7629,15.1068,1.36502,0.0318571,0.294374,1.16904,4.58095e-08,0.934579
97,-17.4864,1,12.7646,63.5551,21.7629,15.4728,1.36508,0.0336563,0.291133,1.30383,4.38799e-08,0.957561
98,-17.1441,1,12.79,58.0983,21.7629,14.811,1.38279,0.0361064,0.287604,1.17154,4.25271e-08,0.94166
99,-27.2267,1,12.8111,52.1296,21.7629,15.1892,1.29467,0.0340684,0.287507,1.20631,4.2724e-08,0.959809
100,-21.2066,1,12.6632,46.7933,21.7629,16.8067,1.3667,0.035284,0.279165,1.25684,3.88009e-08,0.944613
101,-19.819,1,12.7299,48.2365,21.7629,16.9243,1.36668,0.0331142,0.281848,1.28638,4.22377e-08,0.97369
102,-25.5915,1,12.7333,49.7325,21.7629,16.5396,1.23412,0.0352885,0.286712,1.33085,4.62186e-08,0.950935
103,-19.1049,1,12.7351,54.6624,21.7629,16.3943,1.19723,0.0413866,0.286476,1.35534,4.13682e-08,0.998138
104,-14.9514,1,12.8197,55.0611,21.7629,16.5385,1.36565,0.0364923,0.281824,1.31979,3.85031e-08,1.05063
105,-13.9359,1,12.6745,61.8923,21.7629,15.8693,1.36565,0.0362656,0.282651,1.33968,3.80125e-08,1.07143
106,-7.53356,1,12.7449,63.6589,21.7629,16.2293,1.41687,0.0379809,0.288689,1.44028,3.60633e-08,1.01827
107,-8.68128,1,12.795,57.8242,21.7629,16.0803,1.41975,0.0356034,0.294078,1.38507,4.26046e-08,0.95166
108,-15.561,1,12.7728,55.37,21.7629,15.4055,1.36025,0.0351445,0.285323,1.39106,4.20741e-08,0.957149
109,-22.5418,1,12.7445,58.2922,21.7629,14.8389,1.36021,0.0343787,0.282553,1.23573,4.18646e-08,0.947458
110,-21.3305,1,12.9103,54.028,21.7629,15.1086,1.39547,0.0317875,0.293955,1.31232,3.87588e-08,0.958809
111,-22.2148,1,12.8222,49.1463,21.7629,16.3408,1.39547,0.0314532,0.287915,1.35564,3.8258e-08,0.925914
112,-32.9335,1,12.877,53.5939,21.7629,16.738,1.35258,0.0304115,0.290324,1.39636,2.97294e-08,0.997751
113,-33.6025,1,12.8341,51.34,21.7629,16.3558,1.40105,0.0317745,0.281083,1.33945,2.7153e-08,0.917647
114,-37.3394,1,12.8288,50.8535,21.7629,16.6191,1.33444,0.0337135,0.285323,1.37751,2.56911e-08,0.908398
115,-38.8264,1,12.7839,54.7315,21.7629,16.121,1.25658,0.0364224,0.295693,1.35402,2.70812e-08,0.867442
116,-49.3755,1,12.8425,47.9249,21.7629,17.1238,1.26845,0.031052,0.294829,1.29417,2.53374e-08,0.912105
117,-45.1356,1,12.8307,44.9909,21.7629,16.2428,1.24972,0.0327142,0.295176,1.34119,2.57048e-08,0.955198
118,-45.4494,1,12.8202,45.967,21.7629,16.6894,1.28296,0.0326576,0.289547,1.31061,2.4368e-08,0.940116
119,-53.0857,1,12.7723,44.9809,21.7629,17.6988,1.26081,0.0327921,0.288859,1.25667,2.2409e-08,0.877819
120,-58.2028,1,12.7825,42.7966,21.7629,17.5472,1.23328,0.0327753,0.289415,1.24523,2.08645e-08,0.875078
121,-55.035,1,12.7066,44.4504,21.7629,17.8279,1.24908,0.0349716,0.289484,1.28697,1.82058e-08,0.894044
122,-58.5041,1,12.738,43.8969,21.7629,17.5851,1.24908,0.0351593,0.288105,1.1998,1.8001e-08,0.874062
123,-55.2802,1,12.7133,44.7183,21.7629,16.6688,1.24911,0.0353079,0.292094,1.23713,1.82534e-08,0.870355
124,-52.704,1,12.7371,44.6217,21.7629,16.9557,1.27886,0.0369218,0.28269,1.32231,1.66886e-08,0.861768
125,-52.5128,1,12.7495,44.1512,21.7629,16.2469,1.25527,0.0356927,0.289454,1.30157,1.79508e-08,0.919346
126,-56.8312,1,12.8574,46.7484,21.7629,16.4302,1.25525,0.0345161,0.297583,1.29441,1.66807e-08,0.902513
127,-51.7575,1,12.8288,52.9078,21.7629,16.2883,1.25528,0.0348151,0.291339,1.4769,1.62161e-08,0.945639
128,-50.778,1,12.7475,47.7484,21.7629,16.2053,1.33864,0.0353599,0.287131,1.30287,1.61125e-08,0.86474
129,-49.657,1,12.7108,47.2815,21.7629,15.7672,1.23849,0.0396727,0.288187,1.33289,1.5834e-08,0.921818
130,-44.8573,1,12.7318,45.8875,21.7629,16.5431,1.2385,0.0402146,0.280439,1.39141,1.8157e-08,0.926029
131,-47.4327,1,12.7862,48.3199,21.7629,16.9658,1.27351,0.0378711,0.284587,1.3485,1.88769e-08,0.857113
132,-40.5297,1,12.7324,51.8813,21.7629,17.337,1.364,0.0353992,0.288587,1.36952,1.98156e-08,0.868732
133,-50.4495,1,12.7246,49.7467,21.7629,17.0334,1.30383,0.0338649,0.285588,1.43799,1.77716e-08,0.873252
134,-50.4392,1,12.6971,53.3573,21.7629,17.863,1.39705,0.0330041,0.286256,1.40652,1.49012e-08,0.904758
135,15.6814,1,12.7607,51.2536,21.7629,15.6696,1.44491,0.0325227,0.292887,1.38318,1.14918e-07,0.871723
136,4.59802,1,12.7206,45.264,21.7629,15.8458,1.29218,0.037795,0.279621,1.38039,1.03084e-07,0.834253
137,7.01945,1,12.7453,46.0204,21.7629,15.6134,1.3553,0.0364021,0.278904,1.30671,1.05674e-07,0.841908
138,5.71704,1,12.7156,42.5387,21.7629,16.6274,1.35528,0.0360482,0.287035,1.31853,9.80253e-08,0.875346
139,8.63113,1,12.8074,46.7173,21.7629,15.5091,1.35531,0.0376664,0.293487,1.19644,9.84219e-08,0.928491
