iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,828.806,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,799.984,1,38.3923,24.4199,74.6226,13.089,1.425,1.425,1.16962,1.46202,1.46202,1.46202
3,800.412,1,38.8098,27.4458,72.3139,16.857,1.35375,1.35375,1.14,1.425,1.425,1.55392
4,794.59,1,37.1707,22.7855,87.3786,18.3701,1.28606,1.28606,1.11113,1.66626,1.38892,1.51457
5,789.348,1,35.9251,22.4384,90.473,17.7571,1.22176,1.22176,1.083,1.93627,1.35375,1.47983
6,779.606,1,34.895,20.1255,89.6828,18.095,1.16067,1.16067,1.05558,1.88724,1.31947,1.44236
7,774.454,1,35.8771,31.7274,96.045,17.0366,1.10264,1.10264,1.02885,1.83945,1.28606,1.40584
8,769.709,1,34.0073,26.7826,91.9697,12.4254,1.04751,1.04751,1.0028,1.79288,1.2535,1.37024
9,764.41,1,33.108,28.0378,91.2055,13.2464,0.995131,0.995131,0.977407,1.78907,1.22176,1.36471
10,758.081,1,31.4477,25.9541,83.4133,14.0434,0.945374,0.945374,0.952659,1.9467,1.19082,1.37539
11,753.05,1,31.282,29.3158,80.976,16.3884,0.898105,0.898105,0.928537,2.22306,1.16067,1.34056
12,744.031,1,31.0609,25.6389,76.4233,16.949,0.8532,0.8532,0.905026,2.19727,1.13128,1.30662
13,733.41,1,30.9188,36.5683,68.6999,16.6011,0.81054,0.81054,0.88211,2.14163,1.10264,1.27353
14,729.326,1,29.363,44.3413,62.2895,19.3153,0.770013,0.770013,0.859775,2.0874,1.07472,1.24729
15,726.539,1,29.082,46.6145,71.5235,18.3611,0.731512,0.731512,0.838005,2.03455,1.04751,1.42849
16,721.142,1,29.6025,37.3902,69.2207,17.79,0.694937,0.694937,0.816786,2.01791,1.02098,1.61681
17,710.894,1,28.6076,32.6017,75.2863,10.911,0.66019,0.66019,0.796105,2.37842,0.995131,1.57587
18,706.345,1,26.508,29.5165,74.6956,13.6102,0.627181,0.627181,0.775947,2.54732,0.969933,1.53597
19,695.412,1,25.694,18.1365,62.5697,17.5687,0.595821,0.595821,0.756299,2.48282,0.945374,1.49708
20,687.889,1,25.4366,14.0237,61.6768,23.8625,0.56603,0.56603,0.737149,2.41995,0.921437,1.45917
21,684.313,1,25.3711,10.2459,69.7372,24.3372,0.537729,0.537729,0.718484,2.35868,0.898105,1.42222
22,672.159,1,25.4101,7.40483,66.733,20.7414,0.510842,0.510842,0.700292,2.32134,0.875365,1.50181
23,661.769,1,24.4067,9.26483,69.6191,14.9502,0.4853,0.4853,0.68256,2.26256,0.8532,1.46378
24,655.191,1,23.8403,8.49593,61.1533,13.0914,0.461035,0.461035,0.665277,2.20527,0.831597,1.42672
25,646.537,1,24.1492,10.3656,61.7759,11.4939,0.437984,0.437984,0.648432,2.14943,0.81054,1.39059
26,638.136,1,24.7191,12.2609,64.8824,13.6453,0.416084,0.416084,0.632013,2.16879,0.790017,1.35538
27,628.037,1,24.4078,19.2941,62.278,13.3608,0.39528,0.39528,0.61601,2.11387,0.770013,1.32106
28,620.834,1,24.22,17.9588,60.4532,12.6703,0.375516,0.375516,0.600413,2.06035,0.750516,1.28761
29,618.838,1,24.0667,20.5181,61.2654,13.1284,0.35674,0.35674,0.58521,2.00818,0.731512,1.25501
30,617.854,1,23.8883,14.0133,60.6967,13.9117,0.338903,0.338903,0.570392,2.0842,0.71299,1.22323
31,604.442,1,23.0345,14.7597,58.6512,15.1108,0.321958,0.321958,0.555949,2.03143,0.694937,1.23694
