iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,608.483,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,549.468,1,21.0164,44.4996,11.1095,0.881845,0.163921,0.6029,0.871337,0.845318,0.685937
3,522.029,1,20.7609,42.9789,11.9799,0.99021,0.130958,0.601228,0.827435,0.819705,0.599846
4,486.352,1,20.478,44.8865,13.1719,0.956503,0.0998765,0.589152,0.816083,0.76494,0.597702
5,467.5,1,20.5019,45.2509,13.8014,0.946869,0.0846707,0.593291,0.870824,0.674646,0.660863
6,454.497,1,20.3354,46.0494,14.799,1.00731,0.0733237,0.589009,0.716054,0.63901,0.780316
7,446.382,1,20.3592,47.4085,13.722,0.953789,0.0687326,0.590317,0.819206,0.584072,0.881131
8,437.242,1,20.3224,46.8022,13.5989,0.967733,0.0622686,0.5886,0.791081,0.563568,0.931016
9,433.387,1,20.3261,47.2248,14.5385,0.94892,0.0615913,0.59109,0.718176,0.558375,0.973734
10,427.557,1,20.3805,46.9814,15.8289,0.971143,0.0565763,0.591951,0.770392,0.558421,0.941822
11,423.158,1,20.4739,47.7905,15.9079,0.998651,0.0527094,0.595614,0.788721,0.563338,0.937919
12,421.549,1,20.4802,47.4989,17.5452,0.998611,0.0516584,0.593037,0.722476,0.565832,1.05673
13,415.304,1,20.4805,48.059,17.063,1.03109,0.0484026,0.593254,0.576118,0.565794,1.08301
14,416.582,1,20.4514,47.5886,17.0004,1.07761,0.0473044,0.588997,0.568761,0.562039,1.04721
15,414.056,1,20.4044,47.3752,16.6034,1.07392,0.0458258,0.590223,0.593438,0.55786,1.01667
16,415.763,1,20.4097,47.7089,17.097,1.0739,0.0449617,0.593021,0.681512,0.537685,1.09755
17,409.055,1,20.3752,48.5414,17.4029,1.0498,0.041933,0.598523,0.652458,0.53458,1.23709
18,411.087,1,20.4025,48.1743,16.6937,1.04979,0.0424457,0.601302,0.704652,0.535425,1.23632
19,414.621,1,20.3944,47.7529,15.8569,1.09798,0.0412189,0.600251,0.739456,0.531291,1.22044
20,413.771,1,20.3379,47.0253,18.6199,1.07381,0.0407313,0.603112,0.815247,0.537748,1.23148
21,411.282,1,20.3843,47.2981,18.578,1.10685,0.0389153,0.595203,0.751755,0.525153,1.22511
22,411.759,1,20.4345,48.1584,16.1254,1.10686,0.0397418,0.589163,0.753021,0.523242,1.20575
23,415.17,1,20.3184,47.0305,15.5838,1.09139,0.0414971,0.592434,0.743661,0.5274,1.27297
24,410.838,1,20.3588,47.2441,15.5678,1.11982,0.0383721,0.594714,0.74561,0.515282,1.19297
25,410.318,1,20.4221,47.2595,15.1885,1.08519,0.0398396,0.592541,0.758529,0.516537,1.20786
26,412.133,1,20.4725,47.1719,15.8236,1.06983,0.0417187,0.583937,0.76373,0.502096,1.25632
27,409.162,1,20.4375,47.7392,17.0029,1.03745,0.0416748,0.592134,0.795425,0.499084,1.21843
28,406.567,1,20.3905,46.4832,16.4424,1.03744,0.041413,0.59403,0.728235,0.489124,1.18568
29,405.726,1,20.3508,46.1232,18.222,1.03743,0.0408346,0.588953,0.756604,0.493242,1.16018
30,413.366,1,20.3634,45.9811,16.7628,1.06949,0.0420021,0.586814,0.843646,0.503167,1.16797
31,413.466,1,20.5463,44.6841,16.55,1.10987,0.0394453,0.593776,0.944478,0.496482,1.11263
32,415.973,1,20.3459,44.4657,16.5668,1.07723,0.0414564,0.595197,1.01276,0.486459,1.14463
33,417.223,1,20.461,44.8816,17.0013,1.09926,0.0402177,0.588279,1.08182,0.481734,1.20549
34,409.389,1,20.6446,44.8126,16.7838,1.07579,0.0384291,0.588981,1.06003,0.482069,1.10344
35,407.792,1,20.5688,44.7787,18.3998,1.05331,0.0384549,0.587449,1.01924,0.472505,1.2049
36,405.262,1,20.419,44.6091,18.2025,1.06586,0.0363297,0.588458,0.954294,0.475726,1.25957
37,413.091,1,20.3405,45.3166,18.1398,1.15829,0.0361346,0.587879,0.882806,0.477918,1.26831
38,409.43,1,20.4487,45.9703,18.4737,1.15823,0.0344742,0.587047,0.936595,0.481155,1.22297
39,408.385,1,20.4107,45.3023,21.1393,1.1582,0.0328049,0.58428,0.935338,0.493804,1.24774
40,412.944,1,20.2329,45.3347,20.8881,1.15828,0.0357388,0.590358,0.904211,0.504007,1.24489
41,414.92,1,20.2533,46.4229,21.2856,1.13017,0.0373471,0.594553,0.913236,0.504287,1.33011
42,414.872,1,20.3758,47.0101,19.4548,1.18754,0.0329084,0.598613,1.01198,0.488628,1.3837
43,412.117,1,20.2466,46.0712,18.4108,1.1683,0.0312222,0.595432,1.03766,0.503866,1.4753
44,410.115,1,20.3917,45.4907,18.1743,1.20333,0.0288739,0.594824,1.00185,0.485649,1.4677
45,406.3,1,20.371,45.2691,16.8009,1.20328,0.0269897,0.591983,1.06443,0.484445,1.36162
46,405.596,1,20.2672,45.4005,16.5573,1.18135,0.0276132,0.590847,1.05731,0.487378,1.37223
47,412.891,1,20.4492,45.2304,16.6369,1.18149,0.0318624,0.589793,0.999604,0.49286,1.43329
48,412.449,1,20.3835,45.3649,17.3624,1.18152,0.0328781,0.587796,0.993573,0.486208,1.30015
49,412.652,1,20.4102,44.9729,15.5271,1.24548,0.0284339,0.592424,1.07015,0.477524,1.29683
50,412.399,1,20.3991,44.3406,19.5082,1.27796,0.0260469,0.595837,1.10306,0.497989,1.2136
51,412.258,1,20.3914,45.2529,21.7026,1.27799,0.0263591,0.593646,1.04042,0.495126,1.22751
52,412.953,1,20.3642,44.4348,19.4583,1.21044,0.0308236,0.593897,1.04084,0.507779,1.25661
53,412.764,1,20.3157,44.5364,22.11,1.22889,0.029888,0.588186,1.04452,0.539137,1.15728
54,408.81,1,20.4091,44.8001,20.6495,1.25783,0.025957,0.59352,1.04336,0.521848,1.15537
55,407.709,1,20.4101,44.7969,20.3178,1.24153,0.0266742,0.587892,1.02856,0.528564,1.12631
56,408.533,1,20.5021,45.0002,16.8497,1.26247,0.026413,0.590166,1.05884,0.502667,1.0899
57,410.715,1,20.6198,44.9267,19.3356,1.29207,0.0256849,0.589157,1.05388,0.503888,1.1101
58,409.89,1,20.5257,44.5218,20.5469,1.30985,0.0240472,0.600091,0.998514,0.518467,1.10048
59,404.511,1,20.3438,45.1982,20.326,1.23355,0.0261203,0.593698,1.00388,0.513744,1.08846
60,407.384,1,20.3828,45.0776,19.742,1.21861,0.0280076,0.593112,1.06169,0.511643,1.10979
61,402.343,1,20.5118,45.4986,18.5308,1.17675,0.028276,0.596214,1.0045,0.520607,1.09253
62,405.148,1,20.4681,45.4572,19.4532,1.22386,0.0258344,0.591659,1.08634,0.529898,1.10887
63,408.708,1,20.4617,45.6582,18.9438,1.30299,0.0232637,0.590785,1.03656,0.533635,1.08604
64,405.762,1,20.408,45.6473,19.3011,1.25047,0.0246764,0.598079,1.0317,0.527267,1.12682
65,405.496,1,20.4164,45.5761,19.3812,1.2411,0.0240645,0.594276,1.06623,0.549002,1.17349
66,408.868,1,20.4925,44.9397,17.1591,1.24112,0.0243059,0.597009,1.24776,0.552619,1.16816
67,412.507,1,20.5404,45.1684,15.6296,1.25124,0.026641,0.599518,1.20821,0.530956,1.16104
68,413.725,1,20.5287,44.2841,17.6568,1.22574,0.02744,0.597045,1.23649,0.549363,1.27064
69,412.439,1,20.4458,44.2869,18.3867,1.22574,0.0272706,0.596519,1.18211,0.554857,1.23187
70,417.757,1,20.5778,43.6473,17.7396,1.20676,0.0310646,0.595992,1.12127,0.563761,1.35789
71,417.245,1,20.3329,44.2,18.3575,1.20676,0.0309898,0.591558,1.14895,0.542529,1.34017
72,417.744,1,20.3468,43.9046,19.3155,1.2068,0.0330419,0.589673,1.05504,0.553261,1.29417
73,412.794,1,20.5284,43.8599,18.5837,1.20673,0.0310113,0.590076,1.03968,0.551999,1.21108
74,413.376,1,20.4754,44.5323,18.4332,1.18832,0.0329813,0.585081,1.10405,0.531173,1.07679
75,415.378,1,20.4934,44.1817,17.7374,1.2432,0.0299532,0.594041,1.18422,0.555164,1.03378
76,411.618,1,20.3735,43.9746,17.9701,1.24316,0.0288129,0.59711,1.04227,0.545831,1.006
77,408.292,1,20.4931,44.3371,20.4967,1.24309,0.0270266,0.597108,1.0533,0.555339,1.12347
78,404.576,1,20.3252,44.1096,21.2711,1.27355,0.0220286,0.597065,1.08255,0.544975,1.07285
79,406.138,1,20.311,44.0201,19.6845,1.21376,0.0274588,0.591873,1.15177,0.557053,0.948038
80,403.769,1,20.4792,43.5317,18.8517,1.18812,0.0283259,0.591998,1.11309,0.569841,0.913188
81,408.332,1,20.4375,44.1249,19.6906,1.18819,0.0301378,0.590585,1.11438,0.555127,1.04728
82,407.033,1,20.4564,44.0649,18.7769,1.18816,0.029324,0.592736,1.10178,0.557159,0.99965
83,408.046,1,20.4322,44.0313,20.3205,1.15865,0.0327234,0.59326,0.992809,0.554421,1.03957
84,404.981,1,20.3683,43.839,21.5556,1.15861,0.0305055,0.593389,0.985746,0.555897,1.04093
85,405.801,1,20.4688,43.5833,21.304,1.15861,0.0304009,0.591934,1.12342,0.564498,0.989158
86,403.732,1,20.3973,43.1535,21.6847,1.20413,0.0274813,0.596934,1.09578,0.549186,0.937538
