parameter,value,se_sa,rse_sa
Cl_pop,20.0569572070092,3.61171798189584,18.0073076121121
beta_Cl_tSCRMGDL,-0.360462265468321,0.169335311088444,46.9772642826953
V1_pop,28.6445310333085,8.33621353971993e-6,2.91022866809249e-5
Q_pop,23.4,,
V2_pop,20.3468159153569,13.3323756642906,65.5256120650698
omega_Cl,0.186160706041538,0.0409978965828157,22.0228518974718
omega_V1,1.15936156351954e-7,2.35508412135181e-7,203.136294617388
omega_Q,2.29251180047646,0.968030115599832,42.2257418870709
omega_V2,1.1807798067379,0.600936893816857,50.8932224609299
a,0.107451468929454,0.011336715535144,10.5505449558693
b,2.22044604925031e-16,0.0110665194048437,4.98391726679423e+15
