iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,841.441,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,826.083,1,32.6198,32.4066,51.6196,17.1131,1.425,1.425,1.16962,1.46202,1.46202,1.46202
3,817.395,1,33.3973,42.7652,66.309,20.7611,1.35375,1.35375,1.14,1.43465,1.425,1.425
4,811.156,1,33.43,34.9932,67.4527,27.0165,1.28606,1.28606,1.11113,1.46101,1.38892,1.38892
5,809.606,1,31.7926,38.6368,90.567,18.9537,1.22176,1.22176,1.083,1.48121,1.35375,1.35375
6,801.907,1,31.8573,45.017,83.4436,27.0337,1.16067,1.16067,1.05558,1.44371,1.31947,1.55357
7,789.855,1,32.3881,53.0812,78.1836,23.0858,1.10264,1.10264,1.02885,1.40715,1.28606,1.51424
8,787.651,1,31.5002,56.3289,78.428,18.4527,1.04751,1.04751,1.0028,1.37152,1.2535,1.52598
9,777.842,1,29.2816,68.5623,81.8791,18.3267,0.995131,0.995131,0.977407,1.33679,1.22176,1.48734
10,777.075,1,26.8408,52.0468,68.2435,22.5261,0.945374,0.945374,0.952659,1.31588,1.19082,1.44968
11,773.3,1,27.2307,44.4032,66.1906,20.9081,0.898105,0.898105,0.928537,1.39326,1.16067,1.60525
12,766.538,1,26.6541,43.2723,55.6771,26.4779,0.8532,0.8532,0.905026,1.35798,1.13128,1.5646
13,761.852,1,25.5033,42.3079,48.3298,36.885,0.81054,0.81054,0.88211,1.34706,1.11047,1.52498
14,755.187,1,24.6836,34.4357,50.9274,31.9279,0.770013,0.770013,0.859775,1.31295,1.08235,1.73447
15,742.468,1,26.3043,27.2875,66.1477,35.748,0.731512,0.731512,0.838005,1.27971,1.05494,1.69055
16,733.698,1,25.6986,26.921,59.8886,40.139,0.694937,0.694937,0.816786,1.2473,1.02823,1.64774
17,725.18,1,24.6966,20.1949,61.6592,22.7115,0.66019,0.66019,0.796105,1.33239,1.0022,1.60602
18,722.267,1,23.899,18.1494,65.7644,19.6547,0.627181,0.627181,0.775947,1.45085,0.976819,1.56536
19,711.492,1,23.6001,15.1626,60.1167,22.0644,0.595821,0.595821,0.756299,1.41412,0.952086,1.52992
20,713.767,1,22.508,15.7115,57.3625,25.2752,0.56603,0.56603,0.737149,1.44507,0.927978,1.49118
21,700.15,1,22.6308,11.4803,60.2029,22.7415,0.537729,0.537729,0.718484,1.40848,0.904481,1.45343
22,694.599,1,22.5384,9.86472,59.1469,21.7794,0.510842,0.510842,0.700292,1.37282,0.881579,1.58602
23,686.213,1,21.8006,13.5747,55.4675,18.4181,0.4853,0.4853,0.68256,1.44225,0.859257,1.54586
24,678.597,1,21.5515,10.934,51.7131,19.4323,0.461035,0.461035,0.665277,1.40573,0.8375,1.50672
25,672.949,1,21.4842,11.3472,54.7061,17.9736,0.437984,0.437984,0.648432,1.37014,0.816295,1.46857
26,653.95,1,22.8779,12.7959,55.5229,18.544,0.416084,0.416084,0.632013,1.33545,0.795625,1.43138
27,644.1,1,22.8091,10.5161,55.8058,22.6577,0.39528,0.39528,0.61601,1.30163,0.77548,1.40394
28,637.331,1,22.2823,12.2034,53.6888,27.2097,0.375516,0.375516,0.600413,1.26868,0.755844,1.36839
29,627.008,1,21.9999,10.0858,51.0089,28.3149,0.35674,0.35674,0.58521,1.23655,0.736706,1.33374
30,616.868,1,21.7317,8.06496,52.1492,30.1135,0.338903,0.338903,0.570392,1.20524,0.718052,1.29997
31,609.135,1,21.2835,9.1402,50.7244,34.0411,0.321958,0.321958,0.555949,1.17472,0.699871,1.26706
32,605.177,1,21.1983,8.42407,51.1963,34.2565,0.30586,0.30586,0.541873,1.1579,0.682149,1.23497
33,591.26,1,21.6141,9.00019,51.759,30.748,0.290567,0.290567,0.528152,1.12858,0.664877,1.2037
34,585.209,1,21.8202,9.67747,53.1033,30.0836,0.276039,0.276039,0.514779,1.10001,0.648042,1.17322
35,582.18,1,21.3518,8.43637,50.5474,34.9443,0.262237,0.262237,0.501744,1.07215,0.631633,1.14352
36,571.175,1,20.6578,8.81225,50.4098,30.3497,0.249125,0.249125,0.48904,1.04501,0.61564,1.11456
37,566.467,1,20.7007,9.46488,48.8295,28.7866,0.236669,0.236669,0.476657,1.01855,0.612377,1.08634
38,566.901,1,20.7175,10.2864,48.5137,30.2051,0.224835,0.224835,0.464588,1.08887,0.596871,1.05884
39,557.912,1,20.5797,10.7947,46.8005,28.7855,0.213594,0.213594,0.48073,1.0613,0.638634,1.03202
40,548.462,1,20.5256,9.99456,46.9147,29.6193,0.202914,0.202914,0.472254,1.03443,0.659485,1.00589
41,543.148,1,20.7135,8.73176,50.0046,32.8362,0.192768,0.192768,0.460788,1.13636,0.684656,0.980424
42,538.75,1,20.7641,7.59734,49.0332,33.494,0.18313,0.18313,0.465456,1.2436,0.66732,0.955599
43,529.56,1,20.1437,7.261,49.1029,38.6931,0.173973,0.173973,0.465828,1.21211,0.650423,1.10326
44,522.653,1,20.2033,7.4035,49.4897,42.7204,0.165275,0.165275,0.471035,1.18142,0.633954,1.07532
45,516.468,1,20.1891,6.53498,49.0164,45.3424,0.157011,0.157011,0.462481,1.15151,0.632663,1.18752
46,507.77,1,20.2411,5.71974,47.8248,36.6703,0.14916,0.14916,0.462157,1.12235,0.623821,1.15745
47,505.001,1,19.976,7.44848,47.0395,29.9616,0.141702,0.141702,0.478659,1.09393,0.645949,1.12814
48,503.611,1,19.6814,7.67663,46.3138,32.518,0.134617,0.134617,0.491439,1.06623,0.673263,1.09958
49,501.187,1,19.9276,7.72329,47.9313,32.2781,0.127886,0.127886,0.482048,1.03923,0.656215,1.13967
50,494.484,1,19.8964,6.577,46.8911,40.0688,0.121492,0.121492,0.481642,1.08838,0.639599,1.16674
51,496.803,1,19.9739,6.41748,47.9736,44.4466,0.115417,0.115417,0.477337,1.15516,0.625157,1.1372
52,492.211,1,20.0105,5.46504,48.2453,47.0034,0.109647,0.109647,0.472279,1.12591,0.633491,1.1084
53,488.141,1,19.9742,5.33624,47.8203,45.9424,0.104164,0.104164,0.474418,1.14412,0.627926,1.08034
54,489.104,1,19.973,5.83149,47.3735,45.4007,0.098956,0.098956,0.472837,1.14778,0.630042,1.05298
55,480.495,1,19.8379,6.34188,47.5941,57.6154,2.22045e-16,0.116018,0.470454,1.11871,0.614874,1.02632
56,482.145,1,19.9205,6.25952,47.4679,53.1989,5.30224e-10,0.118214,0.470137,1.09039,0.614109,1.00033
57,485.142,1,20.0632,6.82594,48.2718,57.6536,7.99425e-10,0.119349,0.466946,1.06278,0.600328,1.04975
58,490.204,1,20.129,7.50243,47.8399,63.5975,1.05373e-09,0.123756,0.465875,1.07815,0.615885,1.02317
59,487.567,1,19.7434,6.69986,47.2684,61.1269,1.36667e-09,0.119546,0.48458,1.05085,0.629989,1.13883
60,489.355,1,19.7078,6.04191,47.5474,61.474,1.64189e-09,0.12071,0.48406,1.02425,0.631842,1.16116
61,489.322,1,19.6601,5.47406,47.4318,61.299,1.95279e-09,0.120145,0.48441,1.01259,0.63142,1.13176
62,493.281,1,19.7749,5.1709,47.9493,67.2081,2.28153e-09,0.122941,0.480553,0.986952,0.635297,1.17014
63,488.301,1,19.6999,5.37056,48.5201,77.1433,2.57308e-09,0.121114,0.49056,0.961962,0.630898,1.14051
64,482.396,1,19.5594,5.40607,47.5015,83.5257,2.7652e-09,0.118495,0.486297,0.937605,0.647071,1.11163
65,479.553,1,19.5199,4.86139,48.2879,92.9873,2.97222e-09,0.116929,0.498065,0.913864,0.642456,1.08349
66,484.251,1,19.529,4.68378,48.2541,93.558,3.20203e-09,0.120339,0.49126,0.890724,0.644116,1.05605
67,486.585,1,19.4168,4.72088,48.7905,91.5342,3.6553e-09,0.121216,0.499786,0.868171,0.635672,1.08928
68,486.685,1,19.3952,4.81095,49.2509,102.36,3.98205e-09,0.121935,0.496698,0.846188,0.619576,1.11378
69,487.244,1,19.2245,4.58602,48.7525,101.61,4.28683e-09,0.120111,0.49922,0.847753,0.632264,1.16571
70,488.726,1,19.2582,4.98205,48.6391,110.841,4.07248e-09,0.114105,0.494234,0.826287,0.637317,1.14246
71,479.513,1,19.2425,5.33305,47.7718,118.327,4.35824e-09,0.118909,0.49713,0.805365,0.654213,1.11354
72,476.202,1,19.2646,5.19678,48.1294,123.461,4.54696e-09,0.115811,0.492256,0.784973,0.637947,1.08534
73,477.187,1,19.3936,4.68149,49.442,124.693,4.83017e-09,0.116689,0.482675,0.778518,0.621794,1.05786
74,480.466,1,19.5905,4.8983,49.5403,109.747,5.17879e-09,0.118738,0.486916,0.843711,0.632553,1.03107
75,482.396,1,19.4853,4.44055,48.686,121.448,5.53508e-09,0.118777,0.482647,0.873534,0.63931,1.05966
76,479.898,1,19.2755,4.22743,47.948,125.924,5.84927e-09,0.115658,0.498967,0.900006,0.647063,1.04844
77,480.693,1,19.3385,4.97711,48.04,117.511,6.33518e-09,0.11553,0.495477,0.877217,0.639553,1.22145
78,482.613,1,19.1093,5.33403,48.3598,105.086,6.67251e-09,0.115617,0.498319,0.855005,0.647225,1.25738
79,487.027,1,19.0644,4.99806,48.1677,101.087,6.33889e-09,0.109836,0.508878,0.833356,0.632914,1.22554
80,477.413,1,19.4165,5.22171,48.3105,100.689,6.63126e-09,0.115599,0.495993,0.812255,0.629435,1.19451
81,483.654,1,19.2809,5.24564,47.918,94.1173,6.89595e-09,0.116863,0.502279,0.823736,0.635334,1.28221
82,486.295,1,19.2452,4.75485,48.2915,91.8445,7.20632e-09,0.119472,0.505961,0.802878,0.632955,1.34251
83,485.18,1,19.2756,5.21423,48.0378,102.929,7.452e-09,0.117596,0.512154,0.782549,0.672287,1.30852
84,479.618,1,19.3447,5.37315,48.9602,107.14,7.70432e-09,0.113954,0.507486,0.816939,0.655264,1.30673
85,481.469,1,19.2524,5.54065,48.5316,131.598,8.07693e-09,0.116779,0.51107,0.811178,0.649166,1.27364
86,481.06,1,18.9736,5.65757,49.0546,163.188,8.39537e-09,0.116377,0.508522,0.790638,0.632729,1.24139
87,477.181,1,18.9442,5.71645,49.5646,184.483,8.74978e-09,0.115209,0.510734,0.790324,0.631702,1.20996
88,481.885,1,19.2135,5.79876,49.1256,167.657,9.01796e-09,0.119353,0.506605,0.78518,0.633361,1.17932
89,481.549,1,19.1749,6.40513,48.5955,165.243,9.38733e-09,0.118616,0.500386,0.765299,0.634484,1.15823
90,485.834,1,18.9972,5.83441,49.3554,160.763,9.74244e-09,0.120147,0.499878,0.745921,0.633797,1.28522
91,479.465,1,18.9142,5.85496,48.517,191.669,1.01956e-08,0.116699,0.509955,0.727034,0.625739,1.29441
92,484.991,1,18.5958,5.87908,48.7812,214.182,1.05226e-08,0.120296,0.518573,0.718029,0.63378,1.26164
93,480.518,1,18.3825,5.84035,48.6154,237.434,1.08677e-08,0.115284,0.520113,0.699848,0.651004,1.3275
94,480.655,1,18.2622,6.23581,48.3359,251.382,1.10936e-08,0.116257,0.522577,0.682128,0.63452,1.36069
95,477.221,1,18.1735,5.86975,48.5825,274.996,1.14438e-08,0.114371,0.520276,0.671493,0.619624,1.32623
96,480.191,1,18.0227,6.4169,48.5919,272.638,1.17842e-08,0.116487,0.531225,0.683432,0.627697,1.29265
97,479.011,1,18.1185,6.14683,48.7566,253.192,1.21294e-08,0.115521,0.520272,0.666127,0.611803,1.2764
98,482.626,1,18.3467,5.78602,49.9092,256.425,1.25939e-08,0.118216,0.52142,0.672063,0.613091,1.40235
99,476.871,1,18.1909,5.91889,48.2896,283.548,1.30099e-08,0.114407,0.522608,0.655046,0.634516,1.37788
100,475.389,1,18.1282,6.09911,48.5724,296.508,1.34558e-08,0.113968,0.517331,0.63846,0.65206,1.35058
101,477.581,1,18.0741,6.17438,48.5881,319.995,1.395e-08,0.114223,0.527259,0.643455,0.636162,1.37152
