iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,679.02,1,13.5086,39.2306,11.9494,13.1157,1,0.3,1,1,1,1
2,629.349,1,13.3715,41.6455,15.1483,17.0214,0.82468,0.217625,0.292083,0.883871,0.775611,0.733107
3,588.223,1,13.6941,39.8364,16.519,17.1901,1.1232,0.166289,0.256435,0.834823,0.795632,0.645435
4,569.282,1,13.3292,38.0269,17.0216,17.6124,1.11305,0.146445,0.245941,0.848262,0.731527,0.611673
5,539.03,1,13.2019,44.9581,16.7476,16.5829,1.30715,0.113262,0.245014,0.745479,0.622784,0.605966
6,526.096,1,13.3109,42.4202,16.6322,16.0284,1.33925,0.103264,0.248296,0.792193,0.545958,0.571256
7,513.731,1,13.3489,44.6745,17.0605,16.7272,1.41829,0.0896075,0.2529,0.843225,0.487649,0.554887
8,503.451,1,13.4778,47.3677,17.9603,16.5497,1.60164,0.0700943,0.250321,0.923054,0.491207,0.549278
9,500.019,1,13.2361,49.1216,18.2619,16.7757,1.60159,0.0681136,0.245612,0.929617,0.481032,0.538017
10,492.774,1,13.3126,51.9653,17.9755,15.9767,1.48286,0.0642564,0.254389,0.981669,0.489756,0.562433
11,497.865,1,13.3733,51.8494,18.9347,16.3008,1.48296,0.0680407,0.258073,1.00347,0.490917,0.567591
12,490.965,1,13.3549,50.0583,18.1088,17.1697,1.41432,0.0668035,0.25483,0.968053,0.508062,0.546632
13,489.685,1,13.4198,52.4815,18.1949,16.8267,1.58232,0.058792,0.262501,0.95587,0.489437,0.521169
14,475.781,1,13.4614,48.161,18.261,16.7801,1.51279,0.0531615,0.265728,0.9439,0.485845,0.496474
15,473.54,1,13.3792,47.8039,18.273,16.9546,1.47995,0.051873,0.259788,0.941102,0.497016,0.524045
16,473.23,1,13.4141,46.5657,18.5426,17.9207,1.44142,0.0507909,0.268496,1.03119,0.49206,0.538213
17,475.64,1,13.4157,46.1821,17.8553,17.774,1.50628,0.0464944,0.263142,1.02213,0.528536,0.575162
18,468.001,1,13.3737,48.8422,18.044,16.8648,1.53776,0.0437353,0.261511,1.01452,0.486026,0.513744
19,471.716,1,13.4498,46.5867,19.134,16.9305,1.66227,0.0383026,0.255321,1.04674,0.471696,0.554734
20,465.185,1,13.5479,46.3624,19.6403,16.3822,1.63181,0.0385663,0.26198,0.954855,0.421191,0.577534
21,464.799,1,13.53,43.5017,20.4787,16.3648,1.6318,0.0371464,0.267903,0.93859,0.432318,0.583285
22,461.319,1,13.4115,41.0309,20.4007,16.0206,1.55372,0.0406317,0.266636,0.909989,0.404567,0.603961
23,466.716,1,13.331,45.6756,20.4111,16.1956,1.6762,0.0430482,0.255933,0.875749,0.358181,0.576594
24,461.91,1,13.3519,46.6622,20.4533,15.0768,1.63658,0.0441655,0.258488,0.811874,0.360539,0.548512
25,464.542,1,13.4808,47.1862,20.4179,15.1272,1.71349,0.044333,0.270085,0.768161,0.368157,0.492102
26,461.675,1,13.6234,45.329,20.2429,15.0297,1.70649,0.0408184,0.268286,0.805455,0.368061,0.510642
27,451.612,1,13.4861,45.2187,20.2838,15.6288,1.71086,0.0337138,0.256657,0.796593,0.358081,0.525246
28,451.859,1,13.37,43.1616,20.7631,15.1561,1.75539,0.0312573,0.248757,0.777548,0.356094,0.548221
29,459.587,1,13.4633,42.0443,20.7747,14.996,1.75538,0.0312302,0.265974,0.810581,0.363007,0.623
30,460.287,1,13.5943,45.1246,20.6662,14.9431,1.68503,0.0384117,0.263557,0.776582,0.375245,0.586519
31,452.016,1,13.5582,45.3088,20.3695,15.8461,1.68497,0.0355833,0.262646,0.713633,0.387982,0.541178
32,453.914,1,13.4536,47.5316,20.0976,14.3772,1.68498,0.0366303,0.262281,0.715414,0.377645,0.557176
33,447.576,1,13.5421,48.5461,20.481,14.2771,1.74925,0.0301637,0.264533,0.693864,0.331324,0.573646
34,444.06,1,13.5588,42.9993,20.5005,14.2477,1.88405,0.0214535,0.258741,0.619995,0.350184,0.52225
35,458.384,1,13.4642,42.0414,20.26,14.7879,1.9127,0.026771,0.270334,0.668948,0.351142,0.57351
36,455.226,1,13.3583,41.9419,20.6081,14.2317,1.82766,0.0338498,0.249335,0.619946,0.340379,0.597445
37,449.487,1,13.5372,43.4072,20.7379,14.4685,1.78398,0.0323877,0.266533,0.626953,0.321623,0.577065
38,452.166,1,13.3947,40.798,20.3409,15.007,1.78404,0.0349418,0.251414,0.644783,0.347769,0.545595
39,448.644,1,13.4778,38.6377,20.2143,14.9454,1.78391,0.0306099,0.264841,0.677209,0.343853,0.538193
40,453.161,1,13.3832,44.6801,20.4537,15.1764,1.84158,0.0253917,0.274231,0.761059,0.365578,0.509255
41,454.51,1,13.3977,46.188,20.5282,14.7747,1.84334,0.0291156,0.265553,0.757915,0.362129,0.48564
42,449.411,1,13.5266,44.8751,20.0583,14.7774,1.83402,0.02333,0.273006,0.723419,0.380993,0.50196
43,453.892,1,13.4112,43.8165,20.0823,14.7845,1.96363,0.0144686,0.266358,0.771715,0.383567,0.498637
44,447.17,1,13.4591,44.0545,19.6767,14.8429,1.89285,0.0147504,0.264678,0.742904,0.357999,0.545134
45,445.2,1,13.5016,46.4719,19.4777,15.0259,1.97275,0.00897722,0.25866,0.670579,0.356082,0.518733
46,436.173,1,13.501,47.1027,19.0142,15.4554,1.85285,0.0149611,0.260116,0.571037,0.371937,0.541596
47,438.839,1,13.4681,44.9981,19.4078,14.795,1.94591,0.00455392,0.261686,0.576745,0.378333,0.520023
48,441.798,1,13.4978,44.7168,19.3432,14.9233,1.9233,0.016389,0.258345,0.540546,0.384319,0.526187
49,439.829,1,13.3994,44.8947,19.4265,15.4237,1.78876,0.0223396,0.260207,0.616271,0.381882,0.527448
50,447.346,1,13.5102,43.8864,19.8841,14.4202,1.88504,0.020499,0.263768,0.623447,0.364182,0.560063
51,441.015,1,13.6049,39.8215,20.4086,14.2901,1.90954,1.01616e-07,0.267766,0.643525,0.364276,0.580924
52,442.12,1,13.4252,40.6245,20.4262,14.0195,1.91267,0.0049204,0.265943,0.639852,0.357906,0.600359
53,450.357,1,13.485,42.4327,20.3748,13.6324,1.94591,0.0147169,0.260641,0.663005,0.375259,0.564907
54,454.135,1,13.5132,48.4999,20.2832,14.0242,2.0645,2.22045e-16,0.266168,0.709248,0.340026,0.55102
55,458.002,1,13.4949,47.9369,20.4927,14.0766,2.06608,9.01123e-08,0.269014,0.79552,0.362024,0.517026
56,451.809,1,13.5897,45.9419,20.5696,14.0606,2.00445,8.72121e-08,0.260192,0.771182,0.362123,0.537903
57,448.962,1,13.5214,43.0142,20.3741,13.5189,1.98201,0.0104904,0.260391,0.699376,0.346551,0.545767
58,451.765,1,13.6917,40.0968,20.6167,14.1717,1.96218,0.0134065,0.274022,0.702832,0.359081,0.547056
59,456.421,1,13.5096,38.2662,20.8662,13.669,1.93571,0.0213176,0.260013,0.743992,0.358665,0.554266
60,447.963,1,13.4436,39.5897,21.0026,14.4775,1.82884,0.0221657,0.258727,0.734043,0.355058,0.566322
61,448.578,1,13.3947,40.1317,20.5923,14.6643,1.88019,0.0108038,0.26,0.764109,0.356396,0.647775
62,454.692,1,13.4731,41.5467,20.4961,14.4765,1.90584,0.0119659,0.250694,0.781664,0.382952,0.676722
63,449.984,1,13.5433,44.155,20.1499,14.5691,1.82604,0.0181691,0.260448,0.758905,0.367903,0.644441
64,445.712,1,13.3931,42.1449,20.4574,14.5003,1.84738,0.0186046,0.262313,0.646786,0.359395,0.616382
65,448.423,1,13.4595,42.8278,20.4844,14.6344,1.84743,0.0192918,0.257815,0.637079,0.353723,0.683446
66,446.526,1,13.3197,41.5014,21.5386,14.2054,1.84745,0.0198351,0.260418,0.643293,0.334497,0.660484
67,448.243,1,13.4519,38.4107,21.5451,13.5086,1.8394,0.0163529,0.266294,0.694131,0.335094,0.721657
