parameter,value
Cl_pop,13.3430633374818
V1_pop,25.8812715272942
Q_pop,23.4
beta_Q_logtAGEA,2.12985252410724
beta_Q_logtRAL,-0.29684246617665
V2_pop,8.96338479495049
beta_V2_SEXF_1,3.26046132788671
beta_V2_logtSCRMGDL,-2.65894385478048
omega_Cl,0.260964315200954
omega_V1,0.325241404189381
omega_Q,1.60536216329623e-8
omega_V2,2.52311884181941
a,1.7021326858395
b,0.0417708845660187
