rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.335147,-0.117509,0.400916,0.732465,All,#4682B4,0
1,1,0.304089,-0.271177,0.684929,0.900505,All,#4682B4,0
2,1,0.204545,-0.237277,0.65537,1.04435,All,#4682B4,0
3,1,0.294649,-0.0870029,0.312618,1.36012,All,#4682B4,0
4,1,0.308733,-0.16627,0.23522,1.27623,All,#4682B4,0
5,1,0.309983,-0.119003,0.388373,1.59247,All,#4682B4,0
6,1,0.360191,-0.140584,0.313815,1.10419,All,#4682B4,0
7,1,0.212831,-0.169961,0.387901,1.23326,All,#4682B4,0
8,1,0.329354,-0.328329,0.529564,1.00532,All,#4682B4,0
9,1,0.383398,-0.120459,0.231108,1.32933,All,#4682B4,0
0,2,0.29182,-0.143524,-0.566292,-0.365298,All,#4682B4,0
1,2,0.264743,-0.196017,-0.412417,0.0528604,All,#4682B4,0
2,2,0.182303,-0.159085,-0.438003,-0.0633254,All,#4682B4,0
3,2,0.237087,-0.173258,-0.3627,-0.432269,All,#4682B4,0
4,2,0.254733,-0.0862472,-0.614689,-0.461868,All,#4682B4,0
5,2,0.24125,-0.100046,-0.715472,-0.410542,All,#4682B4,0
6,2,0.252818,-0.194825,-0.219434,-0.113245,All,#4682B4,0
7,2,0.222999,-0.126873,-0.40038,-0.391367,All,#4682B4,0
8,2,0.232979,-0.117749,-0.985774,0.0279452,All,#4682B4,0
9,2,0.204228,-0.190618,-0.248201,-0.609228,All,#4682B4,0
0,3,0.229485,0.306065,-0.63837,0.193806,All,#4682B4,0
1,3,0.274548,0.140001,0.196265,-0.245654,All,#4682B4,0
2,3,0.100664,0.270709,-0.615927,-0.263383,All,#4682B4,0
3,3,0.287326,0.18859,-0.0116545,-0.768636,All,#4682B4,0
4,3,0.26947,-0.00639253,0.872104,-0.0834547,All,#4682B4,0
5,3,0.247744,0.292883,-1.70919,-0.947922,All,#4682B4,0
6,3,0.332196,0.335558,-0.884078,-1.11965,All,#4682B4,0
7,3,0.357471,-0.16876,1.87969,-0.0389946,All,#4682B4,0
8,3,0.279199,0.328575,-1.47194,-0.615399,All,#4682B4,0
9,3,0.299274,0.270503,1.11564,-0.780967,All,#4682B4,0
0,4,-0.179766,-0.0652273,-0.00300937,-0.189047,All,#4682B4,0
1,4,-0.0517927,0.130349,-0.756148,-1.17415,All,#4682B4,0
2,4,-0.11731,-0.0175315,-0.795602,-0.630602,All,#4682B4,0
3,4,-0.117666,-0.257619,0.324353,-0.0847545,All,#4682B4,0
4,4,-0.0604521,-0.435783,0.793235,0.100503,All,#4682B4,0
5,4,-0.0993951,-0.0727608,0.297189,-0.59944,All,#4682B4,0
6,4,-0.0705179,-0.0344563,-0.603978,-0.279801,All,#4682B4,0
7,4,-0.0912722,-0.0881728,0.282247,-0.274045,All,#4682B4,0
8,4,-0.0088938,-0.140443,-0.127117,-0.289408,All,#4682B4,0
9,4,-0.14691,-0.208301,0.311441,0.000144041,All,#4682B4,0
0,5,-0.147061,-0.171988,-1.74151,0.698612,All,#4682B4,0
1,5,-0.0719907,-0.134277,-1.54955,0.684774,All,#4682B4,0
2,5,-0.203623,-0.204294,-1.41651,0.723655,All,#4682B4,0
3,5,-0.123962,-0.588117,0.206122,-0.274716,All,#4682B4,0
4,5,-0.130276,-0.0888121,-1.61106,0.89308,All,#4682B4,0
5,5,-0.195984,-0.29848,-0.745498,0.0292091,All,#4682B4,0
6,5,-0.183136,-0.251552,-0.857622,0.269141,All,#4682B4,0
7,5,-0.184236,-0.319348,-0.534102,-0.202326,All,#4682B4,0
8,5,-0.140434,-0.193574,-1.25712,0.841546,All,#4682B4,0
9,5,-0.209672,-0.165871,-1.20073,0.986068,All,#4682B4,0
0,6,0.0930672,0.310455,-1.55484,0.350423,All,#4682B4,0
1,6,0.0779899,0.286391,-1.49153,0.365611,All,#4682B4,0
2,6,0.0717668,0.121697,0.683689,-0.919843,All,#4682B4,0
3,6,0.0414369,0.277515,-1.92615,1.00609,All,#4682B4,0
4,6,0.180091,0.204537,1.16091,-1.32452,All,#4682B4,0
5,6,0.0123855,0.106503,0.252527,-0.582675,All,#4682B4,0
6,6,0.14184,0.19759,0.835543,-0.894964,All,#4682B4,0
7,6,0.110467,0.0798441,0.246665,-0.354812,All,#4682B4,0
8,6,0.0920697,0.213409,-0.476632,-1.31695,All,#4682B4,0
9,6,0.022896,0.323836,-1.97019,-0.764658,All,#4682B4,0
0,7,-0.384343,-0.00209789,1.95514,0.833152,All,#4682B4,0
1,7,-0.419415,0.72693,-0.866951,0.528963,All,#4682B4,0
2,7,-0.496711,0.811093,-0.494722,0.461996,All,#4682B4,0
3,7,-0.374464,0.706053,0.33854,0.144328,All,#4682B4,0
4,7,-0.420553,0.655341,0.529056,0.359363,All,#4682B4,0
5,7,-0.403778,0.729762,0.0825794,0.855912,All,#4682B4,0
6,7,-0.46235,0.807723,-0.787388,0.388353,All,#4682B4,0
7,7,-0.47467,0.608543,1.7558,0.0768374,All,#4682B4,0
8,7,-0.451616,0.575263,1.18377,0.593572,All,#4682B4,0
9,7,-0.430311,0.646383,0.739706,0.215214,All,#4682B4,0
0,8,-0.39026,0.00804224,2.33274,-1.52248,All,#4682B4,0
1,8,-0.319266,-0.0783079,0.0441386,-0.900728,All,#4682B4,0
2,8,-0.331095,-0.279182,0.750706,-0.516844,All,#4682B4,0
3,8,-0.348806,-0.103991,0.752197,-0.90927,All,#4682B4,0
4,8,-0.301101,-0.0191759,0.911187,-1.48533,All,#4682B4,0
5,8,-0.317028,0.022174,0.0927482,-1.48515,All,#4682B4,0
6,8,-0.388454,0.0797409,-1.76163,-1.28608,All,#4682B4,0
7,8,-0.347762,-0.232176,1.36259,-0.579439,All,#4682B4,0
8,8,-0.339177,0.00215812,0.310329,-1.28455,All,#4682B4,0
9,8,-0.377026,-0.191258,0.626063,-0.536305,All,#4682B4,0
0,9,0.317692,-0.18699,0.778923,0.311281,All,#4682B4,0
1,9,0.282947,-0.408146,0.541917,0.622212,All,#4682B4,0
2,9,0.230704,-0.175585,0.557494,0.417625,All,#4682B4,0
3,9,0.34858,0.12459,-0.796379,-0.501307,All,#4682B4,0
4,9,0.472479,-0.256573,0.436787,0.158523,All,#4682B4,0
5,9,0.32331,-0.278831,0.36094,0.592054,All,#4682B4,0
6,9,0.336578,-0.19892,1.03507,0.0848814,All,#4682B4,0
7,9,0.304087,-0.381566,0.779524,0.382313,All,#4682B4,0
8,9,0.284585,-0.232356,0.677884,0.390968,All,#4682B4,0
