trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.467273,2.79994,2.67032,67.4545,2.503,2.60558,-0.0228266,2.48706,2.59629,0.86532,2.79994,2.67032,0.467273,3.22319,2.30224,67.4545,1.40459,2.40183,-0.0228266,1.60172,2.29055,0.86532,3.22319,2.30224,0.467273,3.30122,3.33162,67.4545,3.23422,3.32863,-0.0228266,3.32194,3.32735,0.86532,3.30122,3.33162,0.467273,2.95624,2.92892,67.4545,2.81382,2.8555,-0.0228266,2.97893,2.97893,0.86532,2.95624,2.92892,All
0.474949,2.77926,2.66474,67.7677,2.52465,2.60916,-0.0185612,2.48231,2.59964,0.879536,2.77926,2.66474,0.474949,3.4387,2.31467,67.7677,1.40497,2.44397,-0.0185612,1.5285,2.33055,0.879536,3.4387,2.31467,0.474949,3.36667,3.3314,67.7677,3.21337,3.32934,-0.0185612,3.29853,3.32787,0.879536,3.36667,3.3314,0.474949,2.41539,2.91864,67.7677,2.76716,2.81052,-0.0185612,2.93499,2.93499,0.879536,2.41539,2.91864,All
0.482626,2.74624,2.65916,68.0808,2.55,2.61274,-0.0142959,2.47757,2.603,0.893752,2.74624,2.65916,0.482626,3.31474,2.32709,68.0808,1.42666,2.48612,-0.0142959,1.45529,2.37054,0.893752,3.31474,2.32709,0.482626,3.40368,3.33119,68.0808,3.20012,3.33005,-0.0142959,3.27513,3.32838,0.893752,3.40368,3.33119,0.482626,2.16016,2.90836,68.0808,2.72065,2.76554,-0.0142959,2.89105,2.89105,0.893752,2.16016,2.90836,All
0.490303,2.68948,2.65359,68.3939,2.58594,2.61632,-0.0100305,2.47747,2.60635,0.907969,2.68948,2.65359,0.490303,2.53793,2.33951,68.3939,1.50964,2.52827,-0.0100305,1.39561,2.41054,0.907969,2.53793,2.33951,0.490303,3.386,3.33098,68.3939,3.20872,3.33077,-0.0100305,3.25272,3.32889,0.907969,3.386,3.33098,0.490303,2.45418,2.89808,68.3939,2.67461,2.72057,-0.0100305,2.84711,2.84711,0.907969,2.45418,2.89808,All
0.49798,2.63271,2.64801,68.7071,2.62188,2.61989,-0.00576511,2.49733,2.6097,0.922185,2.63271,2.64801,0.49798,1.76113,2.35193,68.7071,1.59263,2.57041,-0.00576511,1.39403,2.45054,0.922185,1.76113,2.35193,0.49798,3.36831,3.33076,68.7071,3.21732,3.33148,-0.00576511,3.23451,3.32941,0.922185,3.36831,3.33076,0.49798,2.7482,2.8878,68.7071,2.62856,2.67559,-0.00576511,2.80316,2.80316,0.922185,2.7482,2.8878,All
0.505657,2.61004,2.64243,69.0202,2.65782,2.62347,-0.00149974,2.51719,2.61306,0.936401,2.61004,2.64243,0.505657,1.41663,2.36436,69.0202,1.67561,2.61256,-0.00149974,1.39246,2.49053,0.936401,1.41663,2.36436,0.505657,3.36404,3.33055,69.0202,3.22592,3.33219,-0.00149974,3.2163,3.32992,0.936401,3.36404,3.33055,0.505657,2.93958,2.87752,69.0202,2.58252,2.63061,-0.00149974,2.75922,2.75922,0.936401,2.93958,2.87752,All
0.513333,2.59954,2.63686,69.3333,2.69376,2.62705,0.00276564,2.53706,2.61641,0.950617,2.59954,2.63686,0.513333,1.22653,2.37678,69.3333,1.75859,2.6547,0.00276564,1.39088,2.53053,0.950617,1.22653,2.37678,0.513333,3.36456,3.33034,69.3333,3.23451,3.3329,0.00276564,3.1981,3.33044,0.950617,3.36456,3.33034,0.513333,3.09432,2.86724,69.3333,2.53647,2.58564,0.00276564,2.71528,2.71528,0.950617,3.09432,2.86724,All
0.52101,2.58904,2.63128,69.6465,2.7297,2.63063,0.00703102,2.56728,2.61977,0.964834,2.58904,2.63128,0.52101,1.03642,2.3892,69.6465,1.84157,2.69685,0.00703102,1.45398,2.57053,0.964834,1.03642,2.3892,0.52101,3.36509,3.33012,69.6465,3.24311,3.33361,0.00703102,3.20018,3.33095,0.964834,3.36509,3.33012,0.52101,3.24905,2.85695,69.6465,2.49043,2.54066,0.00703102,2.67134,2.67134,0.964834,3.24905,2.85695,All
0.528687,2.57854,2.6257,69.9596,2.76564,2.63421,0.0112964,2.60162,2.62312,0.97905,2.57854,2.6257,0.528687,0.846314,2.40162,69.9596,1.92456,2.739,0.0112964,1.54277,2.61052,0.97905,0.846314,2.40162,0.528687,3.36561,3.32991,69.9596,3.25171,3.33432,0.0112964,3.21032,3.33146,0.97905,3.36561,3.32991,0.528687,3.40379,2.84667,69.9596,2.44439,2.49568,0.0112964,2.6274,2.6274,0.97905,3.40379,2.84667,All
0.536364,2.56804,2.62013,70.2727,2.76807,2.63779,0.0155618,2.63596,2.62647,0.993266,2.56804,2.62013,0.536364,0.656209,2.41405,70.2727,2.05352,2.78114,0.0155618,1.63156,2.65052,0.993266,0.656209,2.41405,0.536364,3.36613,3.3297,70.2727,3.25551,3.33504,0.0155618,3.22046,3.33198,0.993266,3.36613,3.3297,0.536364,3.55852,2.83639,70.2727,2.39936,2.45071,0.0155618,2.58346,2.58346,0.993266,3.55852,2.83639,All
0.54404,2.57223,2.61455,70.5859,2.76554,2.64137,0.0198271,2.67029,2.62983,1.00748,2.57223,2.61455,0.54404,0.958176,2.42647,70.5859,2.18929,2.82329,0.0198271,1.72035,2.69051,1.00748,0.958176,2.42647,0.54404,3.28719,3.32948,70.5859,3.25861,3.33575,0.0198271,3.2306,3.33249,1.00748,3.28719,3.32948,0.54404,3.16951,2.82611,70.5859,2.35448,2.40573,0.0198271,2.53951,2.53951,1.00748,3.16951,2.82611,All
0.551717,2.59733,2.60897,70.899,2.76301,2.64495,0.0240925,2.70463,2.63318,1.0217,2.59733,2.60897,0.551717,1.60982,2.43889,70.899,2.32505,2.86544,0.0240925,1.80915,2.73051,1.0217,1.60982,2.43889,0.551717,3.18711,3.32927,70.899,3.2617,3.33646,0.0240925,3.24074,3.333,1.0217,3.18711,3.32927,0.551717,2.47664,2.81583,70.899,2.3096,2.36075,0.0240925,2.49557,2.49557,1.0217,2.47664,2.81583,All
0.559394,2.6491,2.60339,71.2121,2.76047,2.64852,0.0283579,2.73897,2.63653,1.03591,2.6491,2.60339,0.559394,1.93804,2.45131,71.2121,2.46082,2.90758,0.0283579,1.89794,2.77051,1.03591,1.93804,2.45131,0.559394,3.26184,3.32906,71.2121,3.2648,3.33717,0.0283579,3.25089,3.33352,1.03591,3.26184,3.32906,0.559394,2.42765,2.80555,71.2121,2.26472,2.31577,0.0283579,2.45163,2.45163,1.03591,2.42765,2.80555,All
0.567071,2.70087,2.59782,71.5253,2.75794,2.6521,0.0326233,2.77331,2.63989,1.05013,2.70087,2.59782,0.567071,2.26625,2.46374,71.5253,2.59659,2.94973,0.0326233,1.98673,2.8105,1.05013,2.26625,2.46374,0.567071,3.33657,3.32885,71.5253,3.26789,3.33788,0.0326233,3.26103,3.33403,1.05013,3.33657,3.32885,0.567071,2.37866,2.79527,71.5253,2.21984,2.2708,0.0326233,2.40769,2.40769,1.05013,2.37866,2.79527,All
0.574747,2.70249,2.59224,71.8384,2.7554,2.65568,0.0368886,2.77297,2.64324,1.06435,2.70249,2.59224,0.574747,2.36302,2.47616,71.8384,2.73236,2.99187,0.0368886,2.11622,2.8505,1.06435,2.36302,2.47616,0.574747,3.35029,3.32863,71.8384,3.27099,3.33859,0.0368886,3.2637,3.33455,1.06435,3.35029,3.32863,0.574747,2.44857,2.78499,71.8384,2.17496,2.22582,0.0368886,2.36375,2.36375,1.06435,2.44857,2.78499,All
0.582424,2.67317,2.58666,72.1515,2.75287,2.65926,0.041154,2.76959,2.6466,1.07856,2.67317,2.58666,0.582424,2.31699,2.48858,72.1515,2.86813,3.03402,0.041154,2.24927,2.8905,1.07856,2.31699,2.48858,0.582424,3.32637,3.32842,72.1515,3.27409,3.33931,0.041154,3.26571,3.33506,1.07856,3.32637,3.32842,0.582424,2.59184,2.77471,72.1515,2.13008,2.18084,0.041154,2.31981,2.31981,1.07856,2.59184,2.77471,All
0.590101,2.64385,2.58109,72.4646,2.75034,2.66284,0.0454194,2.76622,2.64995,1.09278,2.64385,2.58109,0.590101,2.27095,2.50101,72.4646,3.0039,3.07617,0.0454194,2.38231,2.93049,1.09278,2.27095,2.50101,0.590101,3.30245,3.32821,72.4646,3.27718,3.34002,0.0454194,3.26772,3.33557,1.09278,3.30245,3.32821,0.590101,2.7351,2.76443,72.4646,2.0852,2.13587,0.0454194,2.27587,2.27587,1.09278,2.7351,2.76443,All
0.597778,2.61453,2.57551,72.7778,2.7478,2.66642,0.0496848,2.76285,2.6533,1.107,2.61453,2.57551,0.597778,2.22491,2.51343,72.7778,3.13967,3.11831,0.0496848,2.51536,2.97049,1.107,2.22491,2.51343,0.597778,3.27853,3.32799,72.7778,3.28028,3.34073,0.0496848,3.26974,3.33609,1.107,3.27853,3.32799,0.597778,2.87837,2.75415,72.7778,2.04032,2.09089,0.0496848,2.23192,2.23192,1.107,2.87837,2.75415,All
0.605455,2.58521,2.56993,73.0909,2.74527,2.67,0.0539502,2.75948,2.65666,1.12121,2.58521,2.56993,0.605455,2.17887,2.52585,73.0909,3.27544,3.16046,0.0539502,2.6484,3.01049,1.12121,2.17887,2.52585,0.605455,3.25461,3.32778,73.0909,3.28337,3.34144,0.0539502,3.27175,3.3366,1.12121,3.25461,3.32778,0.605455,3.02164,2.74387,73.0909,1.99544,2.04591,0.0539502,2.18798,2.18798,1.12121,3.02164,2.74387,All
0.613131,2.55589,2.56436,73.404,2.74273,2.67357,0.0582155,2.7561,2.66001,1.13543,2.55589,2.56436,0.613131,2.13284,2.53827,73.404,3.41121,3.20261,0.0582155,2.78145,3.05048,1.13543,2.13284,2.53827,0.613131,3.23069,3.32757,73.404,3.28647,3.34215,0.0582155,3.27377,3.33712,1.13543,3.23069,3.32757,0.613131,3.16491,2.73359,73.404,1.95056,2.00094,0.0582155,2.14404,2.14404,1.13543,3.16491,2.73359,All
0.620808,2.52657,2.55878,73.7172,2.7402,2.67715,0.0624809,2.75273,2.66336,1.14964,2.52657,2.55878,0.620808,2.0868,2.5507,73.7172,3.54698,3.24475,0.0624809,2.9145,3.09048,1.14964,2.0868,2.5507,0.620808,3.20677,3.32735,73.7172,3.28956,3.34287,0.0624809,3.27578,3.33763,1.14964,3.20677,3.32735,0.620808,3.30818,2.72331,73.7172,1.90568,1.95596,0.0624809,2.1001,2.1001,1.14964,3.30818,2.72331,All
