parameter,value
Cl_pop,13.4738596564593
beta_Cl_logtALBGDL,-1.17736129770551
V1_pop,23.2412394233009
beta_V1_logtCLCRMLMIN,-3.27522110789562
Q_pop,23.4
beta_Q_LMP_1,0.90014586115726
beta_Q_logtAGEA,1.27668347745848
beta_Q_logtALBGDL,17.9955744722359
beta_Q_logtPROGDL,-18.1053016235421
V2_pop,3.77240063301278
beta_V2_SEXF_1,3.9613837440349
beta_V2_logtHCM,30.1085738663922
omega_Cl,0.344383739967539
omega_V1,0.276318724293698
omega_Q,1.96651549435075e-8
omega_V2,2.88774137233684e-8
a,1.45379664354198
b,0.0415092540034267
