parameter,value,se_sa,rse_sa
Cl_pop,13.4997211408723,0.914878091767013,6.77701474141633
V1_pop,24.3783699363659,2.77669891383995,11.3900105753087
Q_pop,23.3774343029261,11.3309172969691,48.469464827245
V2_pop,12.8789982098339,3.71928095555251,28.8786510794963
omega_Cl,0.258672765293775,0.0485977564661266,18.7873494957748
omega_V1,0.295334973180569,0.0852171104665436,28.8543918618272
omega_Q,0.915889999978436,0.312319905247387,34.1001545223488
omega_V2,0.854687087377822,0.248112372238441,29.0296151542021
a,1.54751973553223,0.272618630224173,17.6164881109198
b,0.0408901255602637,0.0160846631536719,39.3363016945653
