iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,362.255,1,19.9867,27.069,20.5526,1,-0.367397,1,1,1,1
2,342.001,1,23.2654,32.8925,28.124,0.974679,-0.55832,0.974679,0.974679,0.974679,0.987349
3,336.693,1,27.5811,33.24,26.6977,0.95,-0.553122,0.95,0.992051,0.95,0.962348
4,321.855,1,30.6715,35.0414,25.8647,0.925945,-0.728781,0.925945,0.966932,0.925945,0.937981
5,324.598,1,31.7874,35.0098,25.3163,0.9025,-0.804013,0.9025,1.01253,0.929485,0.914231
6,315.925,1,23.8608,30.1589,27.6606,0.879648,-0.491101,0.879648,1.05768,0.90595,0.902494
7,313.212,1,22.4992,25.7051,27.4059,0.857375,-0.548797,0.857375,1.03446,0.883011,0.879643
8,302.563,1,30.4069,24.4702,26.9791,0.835666,-0.693825,0.835666,1.00827,0.860653,1.01076
9,310.322,1,32.5599,27.6703,26.906,0.814506,-0.776812,0.814506,0.982737,0.838861,1.2043
10,302.161,1,20.6071,23.2086,18.1297,0.793882,-0.466943,0.793882,1.04842,0.81762,1.1738
11,308.743,1,21.1239,25.4701,20.0401,0.773781,-0.534374,0.773781,1.16111,0.796918,1.25422
12,297.075,1,21.1164,25.9322,20.4496,0.754188,-0.495839,0.754188,1.13171,0.776739,1.23297
13,286.847,1,29.61,22.7112,17.5369,0.735092,-0.844848,0.735092,1.10305,0.757072,1.27404
14,275.572,1,30.4494,24.6603,20.5815,0.716479,-0.732368,0.716479,1.07512,0.737902,1.24178
15,273.544,1,30.1755,26.432,23.187,0.698337,-0.674894,0.698337,1.0479,0.719218,1.21034
16,272.353,1,32.0124,27.7367,22.2826,0.680655,-0.757325,0.680655,1.02688,0.701007,1.22952
17,265.466,1,23.6889,28.0186,21.0353,0.66342,-0.529906,0.66342,1.04858,0.69877,1.19839
18,263.696,1,27.0343,28.1386,14.3662,0.646622,-0.626878,0.646622,1.10115,0.681077,1.3706
19,256.152,1,27.0115,31.5353,14.9581,0.630249,-0.592682,0.630249,1.07327,0.663832,1.44588
20,256.119,1,35.1279,35.0783,18.3371,0.614291,-0.766995,0.614291,1.0461,0.665402,1.40927
21,244.091,1,31.9487,36.4756,16.0701,0.598737,-0.671164,0.598737,1.04823,0.648554,1.44272
22,235.658,1,38.2782,34.4048,23.7569,0.583577,-0.84019,0.583577,1.04094,0.632132,1.40619
23,244.44,1,36.556,36.6216,27.0903,0.5688,-0.80899,0.5688,1.09496,0.616126,1.37059
24,237.019,1,26.8631,39.3493,29.0755,0.554398,-0.467753,0.554398,1.14835,0.633861,1.33588
25,224.113,1,36.6651,43.0117,24.5779,0.54036,-0.722471,0.54036,1.11927,0.617811,1.30206
26,235.301,1,32.7837,41.5938,17.4214,0.526678,-0.661754,0.526678,1.09093,0.60438,1.51574
27,224.904,1,33.6667,41.4065,18.9772,0.513342,-0.716548,0.513342,1.13075,0.589076,1.47736
28,222.505,1,32.8506,41.8068,13.7446,0.500344,-0.722605,0.500344,1.16862,0.574161,1.43995
29,211.975,1,28.0238,35.6134,14.1916,0.487675,-0.600682,0.487675,1.288,0.584201,1.47435
30,202.504,1,24.2769,35.3746,13.6332,0.475327,-0.468902,0.475327,1.25539,0.569409,1.43702
31,194.015,1,24.406,29.3788,16.7765,0.463291,-0.465287,0.463291,1.2236,0.554991,1.40063
32,185.976,1,27.5759,28.9172,14.2755,0.45156,-0.580367,0.45156,1.19262,0.540938,1.36517
33,184.751,1,28.8032,29.1715,13.2629,0.440127,-0.623943,0.440127,1.24819,0.527241,1.3306
34,176.256,1,24.7625,31.4673,10.2869,0.428982,-0.505698,0.428982,1.21659,0.513891,1.36243
35,184.37,1,26.9313,33.1041,12.4916,0.41812,-0.546816,0.41812,1.18578,0.500879,1.32794
36,174.616,1,23.3212,32.4828,8.69091,0.407533,-0.431028,0.407533,1.26292,0.488197,1.34949
37,152.913,1,27.4334,32.3681,8.8652,0.397214,-0.557966,0.397214,1.23094,0.475835,1.31532
38,147.528,1,22.8422,28.8871,12.3795,0.387157,-0.46057,0.387157,1.30784,0.463787,1.28202
39,151.157,1,26.8857,31.1726,9.19034,0.377354,-0.567097,0.377354,1.41833,0.452044,1.24955
40,135.427,1,24.5285,30.5967,8.61296,0.367799,-0.514229,0.367799,1.38242,0.440598,1.21792
41,134.343,1,24.2281,29.7324,8.69839,0.358486,-0.512954,0.358486,1.47004,0.429441,1.18708
42,127.338,1,24.0898,29.3305,8.01204,0.349409,-0.512121,0.349409,1.43282,0.418568,1.15702
43,130.068,1,25.4325,29.8008,7.22112,0.340562,-0.569091,0.340562,1.56959,0.407969,1.12772
44,124.466,1,25.2784,29.0568,7.67109,0.331938,-0.562828,0.331938,1.52984,0.397639,1.09917
45,121.262,1,23.0443,30.0073,7.65268,0.323534,-0.455376,0.323534,1.49111,0.387571,1.07134
46,113.296,1,25.8104,31.7153,7.35634,0.315341,-0.539646,0.315341,1.47764,0.377757,1.19128
47,103.833,1,25.0564,31.9549,6.662,0.307357,-0.545156,0.307357,1.55142,0.368192,1.16112
48,95.8423,1,25.8586,30.8699,7.73126,0.299574,-0.561625,0.299574,1.51213,0.358869,1.13172
49,100.415,1,28.4512,29.9784,7.60344,0.291989,-0.636928,0.291989,1.60774,0.356941,1.10306
50,99.1664,1,26.9437,31.1254,6.82459,0.284596,-0.595812,0.284596,1.74881,0.397226,1.07513
51,97.2558,1,27.2319,30.3495,6.69845,0.27739,-0.587598,0.27739,1.73898,0.395798,1.04791
52,91.1115,1,24.9671,29.0416,6.47056,0.270366,-0.523026,0.270366,1.69495,0.385776,1.11446
53,86.5894,1,23.528,31.1221,6.49363,0.26352,-0.471356,0.26352,1.94779,0.376008,1.08624
54,79.959,1,25.2424,29.385,7.36146,0.256848,-0.557538,0.256848,1.89847,0.366487,1.05874
55,74.844,1,22.3232,27.8759,7.36242,0.250344,-0.456901,0.250344,1.8853,0.357207,1.03193
56,85.7613,1,21.9522,27.7761,7.05659,0.244005,-0.460234,0.244005,2.06953,0.348163,1.0058
57,79.5204,1,19.7299,26.5906,6.76391,0.237827,-0.372684,0.237827,2.083,0.339347,0.980332
58,69.273,1,20.5197,27.8829,6.82034,0.231805,-0.417027,0.231805,2.03025,0.330754,0.955509
59,58.5838,1,23.5624,27.2825,6.94922,0.225936,-0.533106,0.225936,1.97885,0.32238,0.931315
60,51.7512,1,24.5909,28.6702,6.33503,0.220215,-0.554861,0.220215,1.92874,0.314217,0.907734
61,52.9676,1,23.4708,28.4141,6.51033,0.214639,-0.518252,0.214639,2.04631,0.342273,0.958072
62,47.9614,1,26.7355,29.2526,6.50723,0.209204,-0.601655,0.209204,2.15514,0.333607,0.954062
63,56.5193,1,23.9357,30.3235,6.94479,0.203907,-0.499304,0.203907,2.36104,0.325159,1.00565
64,45.3653,1,26.1374,30.7803,7.62486,0.198744,-0.574978,0.198744,2.30126,0.316926,1.02464
65,39.611,1,24.8341,31.1327,7.04194,0.193711,-0.539705,0.193711,2.4998,0.308901,0.998693
66,44.1632,1,26.1578,33.287,6.12326,0.188807,-0.571413,0.192286,2.4365,0.30108,0.997138
67,40.7493,1,25.3864,32.064,6.49918,0.184026,-0.558681,0.204381,2.65276,0.293456,1.11282
