Cl_pop,1,-0.95386,0.0052065,-0.021012,0.0076506,0.0019261,-0.0093287,-0.0053065,0.024499,-0.014658
beta_Cl_tSCRMGDL,-0.95386,1,-0.0010365,0.0086367,-0.0069539,-0.0011683,0.0049346,0.0068769,-0.016086,0.012723
V1_pop,0.0052065,-0.0010365,1,-0.12862,0.00085728,-0.037598,-0.010176,0.19847,-0.042046,0.075879
V2_pop,-0.021012,0.0086367,-0.12862,1,-0.001398,-0.090482,0.34179,-0.086252,-0.20846,0.065978
omega_Cl,0.0076506,-0.0069539,0.00085728,-0.001398,1,-0.01499,0.030325,0.00043832,-0.0082728,-0.0092999
omega_V1,0.0019261,-0.0011683,-0.037598,-0.090482,-0.01499,1,-0.30732,-0.20723,0.1503,-0.23958
omega_Q,-0.0093287,0.0049346,-0.010176,0.34179,0.030325,-0.30732,1,0.066926,-0.27361,0.199
omega_V2,-0.0053065,0.0068769,0.19847,-0.086252,0.00043832,-0.20723,0.066926,1,-0.13812,0.21015
a,0.024499,-0.016086,-0.042046,-0.20846,-0.0082728,0.1503,-0.27361,-0.13812,1,-0.60464
b,-0.014658,0.012723,0.075879,0.065978,-0.0092999,-0.23958,0.199,0.21015,-0.60464,1
