Cl_pop,49.213,-48.481,0.012189,0.10586,0.016145,-0.0088098,0.0073959,-0.0022805,-0.0051408,-0.00071532
beta_Cl_tCLCRMLMIN,-48.481,48.525,0.023906,-0.19683,0.0031059,0.0074008,-0.0063082,0.0048057,0.005309,0.00084305
V1_pop,0.012189,0.023906,5.4478,-2.0224,0.015791,0.022773,-0.15824,0.11946,-0.032896,0.0043286
V2_pop,0.10586,-0.19683,-2.0224,15.533,-0.060005,-0.036325,0.35219,-0.11284,-0.067569,-0.0031042
omega_Cl,0.016145,0.0031059,0.015791,-0.060005,0.41261,-0.0012582,0.0018039,0.0013384,-0.0013905,-6.0354e-5
omega_V1,-0.0088098,0.0074008,0.022773,-0.036325,-0.0012582,0.0099827,-0.014524,-0.0085764,0.0031225,-0.00021077
omega_Q,0.0073959,-0.0063082,-0.15824,0.35219,0.0018039,-0.014524,0.13045,0.010353,-0.0095685,-1.5667e-5
omega_V2,-0.0022805,0.0048057,0.11946,-0.11284,0.0013384,-0.0085764,0.010353,0.091574,-0.014282,0.00098334
a,-0.0051408,0.005309,-0.032896,-0.067569,-0.0013905,0.0031225,-0.0095685,-0.014282,0.067441,-0.0022315
b,-0.00071532,0.00084305,0.0043286,-0.0031042,-6.0354e-5,-0.00021077,-1.5667e-5,0.00098334,-0.0022315,0.00023996
