popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
3.38907,3.75865,3.38907,0.746947,6.0312,1.26645,1.31603,1.26645,-1.36716,3.90005,All
3.59721,4.18275,3.59721,0.953832,6.24059,1.37924,1.4209,1.37924,-1.25461,4.0131,All
3.81813,4.57561,3.81813,1.17334,6.46292,1.50209,1.53536,1.50209,-1.13208,4.13625,All
4.05262,4.99204,4.05262,1.40624,6.69899,1.63588,1.66017,1.63588,-0.998652,4.2704,All
4.3015,5.4079,4.3015,1.65334,6.94967,1.78158,1.79692,1.78158,-0.853379,4.41654,All
4.56568,5.77921,4.56568,1.9155,7.21585,1.94026,1.94585,1.94026,-0.69521,4.57573,All
4.65589,5.90601,4.65589,2.005,7.30678,2.11307,2.10944,2.11307,-0.523002,4.74914,All
4.84607,6.14876,4.84607,2.19363,7.49851,2.30128,2.28777,2.30128,-0.335514,4.93806,All
5.14369,6.47781,5.14369,2.4887,7.79868,2.50624,2.48199,2.50624,-0.131397,5.14388,All
5.45958,6.82707,5.45958,2.80172,8.11744,2.72947,2.6953,2.72947,0.0908186,5.36811,All
5.79488,7.14677,5.79488,3.13379,8.45597,2.97257,2.92908,2.97257,0.332729,5.61242,All
5.92271,7.24844,5.92271,3.26034,8.58508,3.04557,2.99928,3.04557,0.405348,5.68579,All
6.15076,7.42981,6.15076,3.48604,8.81549,3.23733,3.18369,3.23733,0.596069,5.87859,All
6.52851,7.73023,6.52851,3.8597,9.19732,3.52567,3.46252,3.52567,0.882729,6.16861,All
6.92945,8.03638,6.92945,4.25604,9.60286,3.83969,3.76757,3.83969,1.19476,6.48462,All
7.18953,8.21028,7.18953,4.513,9.86606,4.18168,4.10075,4.18168,1.53439,6.82897,All
7.35501,8.32093,7.35501,4.67644,10.0336,4.55413,4.46564,4.55413,1.90404,7.20421,All
7.80672,8.62296,7.80672,5.12232,10.4911,4.8247,4.73191,4.8247,2.17243,7.47696,All
8.28616,8.95229,8.28616,5.59523,10.9771,4.95975,4.86497,4.95975,2.30635,7.61315,All
8.45635,9.08732,8.45635,5.76302,11.1497,5.4015,5.30085,5.4015,2.74418,8.05882,All
8.79504,9.42429,8.79504,6.09678,11.4933,5.8826,5.77749,5.8826,3.22063,8.54456,All
9.33518,9.96168,9.33518,6.62867,12.0417,6.40654,6.29746,6.40654,3.73908,9.07401,All
9.72317,10.3477,9.72317,7.01045,12.4359,6.60382,6.49354,6.60382,3.93417,9.27347,All
9.90849,10.5321,9.90849,7.19272,12.6243,6.97715,6.86495,6.97715,4.30318,9.65113,All
10.517,11.1375,10.517,7.79084,13.2432,7.59859,7.48368,7.59859,4.91692,10.2803,All
10.99,11.6081,10.99,8.25534,13.7246,8.27537,8.15844,8.27537,5.5846,10.9661,All
11.1629,11.7801,11.1629,8.42507,13.9007,8.38294,8.26579,8.38294,5.69066,11.0752,All
11.8485,12.4622,11.8485,9.09755,14.5994,9.01243,8.89464,9.01243,6.3109,11.714,All
12.2568,12.8685,12.2568,9.49776,15.0159,9.81514,9.69725,9.81514,7.10091,12.5294,All
12.5761,13.1862,12.5761,9.81054,15.3417,10.1621,10.0446,10.1621,7.44203,12.8821,All
13.3485,13.9546,13.3485,10.5665,16.1305,10.6893,10.5728,10.6893,7.96013,13.4186,All
13.5236,14.1289,13.5236,10.7378,16.3095,11.6414,11.5282,11.6414,8.89452,14.3883,All
14.1683,14.7702,14.1683,11.3679,16.9687,11.9412,11.8292,11.9412,9.18845,14.6939,All
14.7904,15.3893,14.7904,11.9754,17.6055,12.6783,12.5705,12.6783,9.91058,15.446,All
15.0384,15.6359,15.0384,12.2174,17.8594,13.7203,13.6204,13.7203,10.9301,16.5105,All
15.962,16.5548,15.962,13.118,18.8059,13.8075,13.7083,13.8075,11.0153,16.5997,All
16.0573,16.6496,16.0573,13.2108,18.9037,15.0373,14.9488,15.0373,12.2163,17.8582,All
16.9422,17.5711,16.9422,14.0726,19.8119,15.4994,15.4158,15.4994,12.6671,18.3318,All
17.3241,17.9752,17.3241,14.4441,20.2041,16.3766,16.3033,16.3766,13.5219,19.2313,All
17.9827,18.6431,17.9827,15.0844,20.8811,17.2786,17.217,17.2786,14.3998,20.1574,All
18.5909,19.2598,18.5909,15.6751,21.5067,17.8352,17.7812,17.8352,14.941,20.7294,All
19.0871,19.7631,19.0871,16.1568,22.0174,19.0577,19.022,19.0577,16.1282,21.9871,All
19.8577,20.5445,19.8577,16.9042,22.8113,19.4238,19.3935,19.4238,16.4834,22.3641,All
20.2593,20.9518,20.2593,17.2934,23.2253,20.8368,20.8289,20.8368,17.8527,23.8209,All
21.1245,21.8292,21.1245,18.1313,24.1178,21.1538,21.151,21.1538,18.1596,24.148,All
21.5035,22.2135,21.5035,18.498,24.5091,22.6159,22.6372,22.6159,19.5735,25.6584,All
22.3914,23.1139,22.3914,19.3565,25.4263,23.0379,23.066,23.0379,19.981,26.0947,All
22.8242,23.5528,22.8242,19.7746,25.8737,24.3951,24.445,24.3951,21.2907,27.4995,All
23.6582,24.3986,23.6582,20.5798,26.7365,25.0898,25.1503,25.0898,21.9603,28.2193,All
24.2259,24.9743,24.2259,21.1275,27.3243,26.1742,26.2511,26.1742,23.0045,29.3439,All
24.925,25.6832,24.925,21.8015,28.0485,27.3245,27.417,27.3245,24.1109,30.538,All
25.7137,26.4831,25.7137,22.5612,28.8662,27.9533,28.0539,27.9533,24.7152,31.1914,All
26.1918,26.9679,26.1918,23.0215,29.3622,29.7324,29.8521,29.7324,26.423,33.0419,All
27.2929,28.0845,27.2929,24.0805,30.5052,29.7582,29.8781,29.7582,26.4477,33.0686,All
27.4586,28.2526,27.4586,24.2399,30.6774,31.5116,31.6445,31.5116,28.128,34.8951,All
28.7255,29.5265,28.7255,25.4568,31.9941,32.4086,32.5457,32.4086,28.9868,35.8305,All
28.969,29.7688,28.969,25.6906,32.2475,33.2907,33.4308,33.2907,29.8305,36.7509,All
29.9923,30.7927,29.9923,26.6722,33.3124,35.0698,35.2134,35.0698,31.5305,38.6091,All
30.7481,31.5524,30.7481,27.3967,34.0995,35.2952,35.4385,35.2952,31.7457,38.8446,All
31.2591,32.0659,31.2591,27.8863,34.6319,36.8489,36.9903,36.8489,33.2283,40.4696,All
32.5259,33.3391,32.5259,29.099,35.9529,38.4388,38.5764,38.4388,34.7437,42.1339,All
32.6365,33.4502,32.6365,29.2048,36.0682,38.6281,38.765,38.6281,34.924,42.3321,All
33.7927,34.6611,33.7927,30.3105,37.275,40.4072,40.536,40.4072,36.6177,44.1967,All
34.6408,35.5544,34.6408,31.1208,38.1609,41.8624,41.9824,41.8624,38.0017,45.7231,All
35.0596,35.9954,35.0596,31.5207,38.5984,42.1863,42.3041,42.1863,38.3096,46.063,All
36.3264,37.3297,36.3264,32.7299,39.9229,43.9654,44.0704,43.9654,39.9998,47.9311,All
36.7683,37.7952,36.7683,33.1514,40.3852,45.591,45.6827,45.591,41.5426,49.6394,All
37.5932,38.6641,37.5932,33.9379,41.2485,45.7446,45.8349,45.7446,41.6883,49.8008,All
38.86,39.9984,38.86,35.1449,42.5751,47.5237,47.599,47.5237,43.3754,51.672,All
39.0264,40.1736,39.0264,35.3033,42.7494,49.3028,49.3627,49.3028,45.0611,53.5446,All
40.1268,41.3327,40.1268,36.3509,43.9027,49.6516,49.7085,49.6516,45.3914,53.9119,All
41.3937,42.667,41.3937,37.556,45.2313,51.0819,51.1267,51.0819,46.7454,55.4185,All
41.4231,42.6981,41.4231,37.584,45.2622,52.8611,52.8914,52.8611,48.4286,57.2936,All
42.6605,44.0423,42.6605,38.7602,46.5607,54.074,54.0952,54.074,49.5754,58.5726,All
43.9273,45.4621,43.9273,39.9635,47.8911,54.6402,54.6578,54.6402,50.1105,59.1698,All
43.9671,45.5071,43.9671,40.0013,47.9329,56.4193,56.426,56.4193,51.7915,61.0472,All
45.1941,46.8369,45.1941,41.166,49.2222,58.1984,58.1956,58.1984,53.4714,62.9255,All
46.4609,48.1492,46.4609,42.3678,50.5541,58.8902,58.8845,58.8902,54.1243,63.6561,All
46.6673,48.3629,46.6673,42.5635,50.7711,59.9776,59.9705,59.9776,55.1503,64.8048,All
47.7277,49.4614,47.7277,43.5688,51.8867,61.7567,61.7483,61.7567,56.8284,66.685,All
48.9946,50.7737,48.9946,44.7691,53.22,63.5358,63.5262,63.5358,58.5056,68.566,All
49.5333,51.3318,49.5333,45.2793,53.7873,64.1353,64.1253,64.1353,59.0707,69.2,All
50.2614,52.0859,50.2614,45.9687,54.554,65.3149,65.3091,65.3149,60.1821,70.4478,All
51.5282,53.3982,51.5282,47.1677,55.8887,67.0941,67.0988,67.0941,61.8578,72.3303,All
52.5753,54.4829,52.5753,48.1583,56.9924,68.8732,68.8934,68.8732,63.5328,74.2135,All
52.795,54.7104,52.795,48.3661,57.2239,69.8477,69.8764,69.8477,64.45,75.2453,All
54.0618,56.0227,54.0618,49.5639,58.5598,70.6523,70.6929,70.6523,65.2072,76.0974,All
55.3287,57.335,55.3287,50.7611,59.8962,72.4314,72.5125,72.4314,66.881,77.9819,All
55.8042,57.8276,55.8042,51.2104,60.398,74.2106,74.3321,74.2106,68.5541,79.867,All
56.5955,58.6472,56.5955,51.9579,61.2331,75.9897,76.1517,75.9897,70.2267,81.7526,All
57.8623,59.9595,57.8623,53.1541,62.5706,76.0688,76.2326,76.0688,70.3011,81.8365,All
59.1291,60.9917,59.1291,54.3498,63.9085,77.7688,77.9713,77.7688,71.8988,83.6388,All
59.2314,61.0558,59.2314,54.4463,64.0165,79.5479,79.7909,79.5479,73.5704,85.5254,All
60.3959,61.7858,60.3959,55.545,65.2469,81.3271,81.6541,81.3271,75.2416,87.4126,All
61.6628,62.58,61.6628,56.7398,66.5857,82.844,83.2467,82.844,76.6661,89.022,All
62.869,63.283,62.869,57.8771,67.8609,83.1062,83.522,83.1062,76.9122,89.3001,All
62.9296,63.3092,62.9296,57.9342,67.9249,84.8853,85.3898,84.8853,78.5825,91.1881,All
64.1964,63.7111,64.1964,59.1282,69.2646,86.6644,87.2577,86.6644,80.2524,93.0765,All
65.4632,64.0194,65.4632,60.3218,70.6046,88.4436,89.1255,88.4436,81.9219,94.9653,All
66.73,64.3278,66.73,61.515,71.9451,90.2227,90.9934,90.2227,83.591,96.8544,All
