time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-40,0,0,0,0,0,0,0,0,0,0,0,All
-39.8076,37.5855,29.961,32.2933,33.9348,35.3422,36.7594,38.4293,40.8516,46.4748,54.2997,67.6624,All
-39.6151,72.0105,57.7557,62.2314,65.3033,67.8459,70.512,73.5017,76.8254,81.2247,87.4633,97.3475,All
-39.4227,83.5207,68.5212,73.7713,77.0486,79.7316,82.2434,84.7548,87.567,90.6758,94.7104,102.176,All
-39.2303,77.3734,63.2467,68.1515,71.2207,73.7343,76.1694,78.5465,81.1497,84.2141,88.1159,95.1341,All
-39.0378,71.6852,57.9642,62.7931,65.6153,68.1981,70.5241,72.849,75.3138,78.295,82.0839,88.8069,All
-38.8454,66.362,52.9984,57.8275,60.5976,63.1194,65.3279,67.4948,70.0721,72.9588,76.6344,83.1085,All
-38.6529,61.5421,48.4014,53.1171,55.9228,58.3346,60.4958,62.7037,65.1438,67.9833,71.6927,77.8572,All
-38.4605,57.0957,44.103,48.7905,51.6272,53.8108,56.0291,58.2338,60.5143,63.3521,67.0746,73.1264,All
-38.2681,52.9835,40.1577,44.7305,47.6196,49.7115,51.9157,54.035,56.3496,59.0935,62.7449,68.499,All
-38.0756,49.1594,36.5526,41.0277,43.8704,45.9213,48.0578,50.2026,52.5005,55.1651,58.7618,64.4269,All
-37.8832,45.612,33.1153,37.6331,40.3688,42.4771,44.4915,46.6273,48.923,51.5397,55.0064,60.6137,All
-37.6908,42.2705,30.0596,34.4847,37.1254,39.2165,41.2556,43.3136,45.5333,48.1609,51.507,57.0836,All
-37.4983,39.2361,27.2048,31.5587,34.1628,36.2551,38.2012,40.2298,42.4226,45.0113,48.2928,53.824,All
-37.3059,36.3791,24.6358,28.939,31.4513,33.5047,35.3985,37.3372,39.5342,42.0481,45.269,50.6681,All
-37.1135,33.7405,22.3491,26.4647,28.878,30.9561,32.7965,34.6958,36.87,39.3431,42.4215,47.7439,All
-36.921,31.3074,20.2226,24.1962,26.5335,28.5735,30.3807,32.2123,34.3689,36.8037,39.7555,45.0203,All
-36.7286,29.0706,18.2721,22.1634,24.3832,26.372,28.1313,29.9357,32.0775,34.4107,37.2524,42.4166,All
-36.5361,26.9732,16.4956,20.2786,22.4179,24.3891,26.0711,27.8246,29.8941,32.1724,34.9473,40.032,All
-36.3437,25.0176,14.9422,18.5174,20.6344,22.5191,24.1596,25.8739,27.894,30.0462,32.7717,37.7804,All
-36.1513,23.2479,13.5142,16.9098,18.9665,20.7716,22.3842,24.0461,26.0225,28.106,30.7673,35.6536,All
-35.9588,21.5797,12.2273,15.4536,17.4226,19.1589,20.7271,22.3603,24.2382,26.3175,28.9004,33.628,All
-35.7664,20.0097,11.0593,14.1227,16.0084,17.6757,19.2043,20.7554,22.5977,24.6323,27.1263,31.7926,All
-35.574,18.5685,10.0225,12.8982,14.7166,16.3107,17.7857,19.292,21.0412,23.0542,25.4549,30.0399,All
-35.3815,17.2277,9.06877,11.7723,13.5072,15.0703,16.4676,17.9466,19.625,21.571,23.9125,28.3536,All
-35.1891,15.9755,8.17395,10.7584,12.4328,13.9154,15.2592,16.6934,18.2764,20.1806,22.4489,26.7836,All
