time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.389011,31.833,0.0832789,31.833,0.437135,0.616479,-0.0496279,0.933617,0.124154,0.616479,0.0677906,All
32.9374,0.360764,32.9374,0.0654808,32.9374,0.404771,0.680957,-0.0454321,1.02225,0.113683,0.680957,0.0713094,All
34.0801,0.338358,34.0801,0.0505295,34.0801,0.378434,0.752178,-0.0407976,1.11929,0.103795,0.752178,0.0751962,All
34.6997,0.327265,34.6997,0.0429606,34.6997,0.365261,0.830848,-0.0356782,1.22554,0.0941123,0.830848,0.0794895,All
35.2624,0.321093,35.2624,0.0381268,35.2624,0.357411,0.917746,-0.0300235,1.34189,0.0835107,0.917746,0.0842319,All
36.4858,0.308508,36.4858,0.028054,36.4858,0.341224,1.01373,-0.0237773,1.46927,0.0719028,1.01373,0.0894702,All
37.5664,0.303641,37.5664,0.0225749,37.5664,0.33357,1.11976,-0.0168779,1.60875,0.0591928,1.11976,0.0952565,All
37.7516,0.303153,37.7516,0.0218254,37.7516,0.332627,1.23687,-0.00925679,1.76147,0.0452763,1.23687,0.101648,All
39.0613,0.299704,39.0613,0.0165255,39.0613,0.325956,1.36624,-0.000838627,1.92869,0.0300387,1.36624,0.108708,All
40.4164,0.308674,40.4164,0.0198757,40.4164,0.333149,1.50913,0.00845999,2.11178,0.0134573,1.50913,0.116506,All
40.433,0.308787,40.433,0.0199185,40.433,0.33324,1.66697,0.0187311,2.31226,0.00344109,1.66697,0.12512,All
41.8186,0.318167,41.8186,0.023491,41.8186,0.34083,1.84132,0.0300766,2.53176,-0.00752599,1.84132,0.134635,All
43.2694,0.327988,43.2694,0.0272317,43.2694,0.348777,2.03391,0.0409439,2.65489,-0.0136779,2.03391,0.143605,All
43.2997,0.328193,43.2997,0.0273098,43.2997,0.348943,2.24663,0.0467129,2.7721,-0.0195342,2.24663,0.147745,All
44.7706,0.33815,44.7706,0.0311022,44.7706,0.356999,2.38653,0.0505069,3.03526,-0.0326823,2.38653,0.150468,All
46.1664,0.3476,46.1664,0.0347012,46.1664,0.364645,2.48161,0.0530853,3.3234,-0.0443006,2.48161,0.152319,All
46.3238,0.348665,46.3238,0.035107,46.3238,0.365507,2.74116,0.0570199,3.6389,-0.0519325,2.74116,0.154507,All
47.9309,0.359545,47.9309,0.0392507,47.9309,0.37431,3.02785,0.0600433,3.98434,-0.0546949,3.02785,0.155704,All
49.0331,0.366673,49.0331,0.0429793,49.0331,0.380406,3.34454,0.0589284,4.36258,-0.0569841,3.34454,0.152931,All
49.5938,0.36944,49.5938,0.0454407,49.5938,0.382993,3.69434,0.057236,4.37617,-0.0570663,3.69434,0.149444,All
51.3143,0.374522,51.3143,0.0523152,51.3143,0.387763,4.08073,0.0516907,4.77672,-0.0594906,4.08073,0.142229,All
51.8998,0.373998,51.8998,0.0541091,51.8998,0.387256,4.15658,0.0504138,5.23018,-0.0568328,4.15658,0.140641,All
53.0946,0.371133,53.0946,0.0573207,53.0946,0.384517,4.50754,0.0430973,5.72669,-0.0511742,4.50754,0.132014,All
54.7664,0.360182,54.7664,0.0598637,54.7664,0.374015,4.97898,0.0309404,6.09744,-0.0454932,4.97898,0.118329,All
54.9366,0.358456,54.9366,0.0599476,54.9366,0.372358,5.49973,0.0157602,6.27033,-0.0427364,5.49973,0.101674,All
56.8425,0.328412,56.8425,0.0577035,56.8425,0.343405,5.92663,0.00293119,6.86558,-0.0326763,5.92663,0.0877622,All
57.6331,0.313179,57.6331,0.0559447,57.6331,0.328705,6.07494,-0.00150991,7.51733,-0.0222922,6.07494,0.0829508,All
58.8145,0.290416,58.8145,0.0533168,58.8145,0.30674,6.71032,-0.0183124,7.81871,-0.0178043,6.71032,0.0645637,All
60.4998,0.257945,60.4998,0.0495679,60.4998,0.275407,7.41215,-0.0336566,8.23096,-0.0122207,7.41215,0.0473908,All
