iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,548.105,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,537.296,1,20.6193,22.5185,17.0408,1.79488,-0.436081,1.46202,1.46202,1.46202,1.46202
3,548.325,1,20.7916,22.4426,17.7894,1.93318,-0.433907,1.425,1.425,1.425,1.425
4,550.051,1,19.8281,22.1049,16.339,1.96209,-0.390203,1.38892,1.38892,1.38892,1.38892
5,549.337,1,19.8135,22.0035,16.8516,1.98251,-0.402491,1.35375,1.35375,1.35375,1.35375
6,560.41,1,19.8549,22.2913,17.8004,2.07966,-0.39166,1.31947,1.39198,1.31947,1.31947
7,551.557,1,20.4303,21.8929,18.5112,2.027,-0.426512,1.28606,1.36475,1.28606,1.28606
8,549.627,1,20.6502,21.8562,19.5519,2.01548,-0.427639,1.2535,1.33869,1.2535,1.2535
9,561.834,1,20.2002,21.9983,20.9597,2.17429,-0.397276,1.22176,1.3048,1.22176,1.22176
10,562.11,1,20.2957,21.906,18.9361,2.16987,-0.409396,1.19082,1.37945,1.19082,1.19082
11,561.222,1,21.599,21.8911,18.301,2.20004,-0.493394,1.16067,1.37787,1.16067,1.16067
12,556.345,1,21.2783,21.9386,18.3586,2.16443,-0.478762,1.13128,1.34865,1.13128,1.13128
13,544.05,1,20.264,21.8386,16.1263,2.10962,-0.425848,1.10264,1.3145,1.10264,1.10264
14,542.496,1,21.1204,21.6638,17.0542,2.07751,-0.445923,1.07472,1.28122,1.07472,1.07472
15,541.842,1,20.6731,21.8576,15.5082,2.07435,-0.440669,1.04751,1.27023,1.04751,1.04751
16,543.559,1,21.2371,21.4145,15.1524,2.11867,-0.465811,1.02098,1.24056,1.02098,1.02213
17,535.338,1,21.3145,22.3659,14.8517,2.09616,-0.462916,0.995131,1.20915,0.995131,0.996247
18,528.776,1,20.514,22.364,14.1829,2.04308,-0.412506,0.969933,1.17853,0.969933,0.972647
19,523.935,1,21.2724,22.3473,14.13,2.02682,-0.450712,0.945374,1.14869,0.945374,0.960588
20,525.951,1,21.2089,22.7137,15.2694,2.08582,-0.454525,0.921437,1.1196,0.921437,0.936265
21,525.552,1,21.6948,22.2179,14.7031,2.10293,-0.470051,0.898105,1.09125,0.898105,0.912558
22,519.314,1,21.1217,22.8091,15.3983,2.04968,-0.449463,0.875365,1.06362,0.875365,0.933093
23,529.757,1,21.1483,22.9595,15.6049,2.16051,-0.457475,0.8532,1.04177,0.8532,0.94825
24,519.155,1,21.4657,22.9746,13.7606,2.1058,-0.465222,0.831597,1.03586,0.831597,0.932402
25,526.604,1,22.3624,23.138,13.595,2.15981,-0.50094,0.81054,1.00963,0.81054,0.973995
26,533.053,1,22.3991,22.916,13.2999,2.2724,-0.496257,0.790017,0.999951,0.790017,0.949333
27,526.813,1,21.354,23.1125,14.0091,2.21486,-0.447207,0.770013,0.974632,0.770013,1.01728
28,525.029,1,21.2309,23.5682,13.1123,2.18598,-0.45149,0.750516,1.03824,0.750516,0.991524
29,524.782,1,22.6709,24.0346,13.942,2.16279,-0.51712,0.731512,1.08676,0.731512,1.01291
30,523.338,1,22.7674,23.6607,14.2462,2.22078,-0.522643,0.71299,1.05924,0.71299,0.98726
31,526.431,1,22.1464,23.7813,15.1117,2.27137,-0.500282,0.694937,1.03242,0.694937,0.962262
32,521.683,1,21.6928,22.9393,14.3389,2.21386,-0.485986,0.677341,1.12582,0.677341,0.937897
33,520.904,1,21.9052,23.4882,14.3889,2.17465,-0.471378,0.66019,1.12136,0.66019,0.956657
34,513.121,1,22.0599,23.6778,13.5168,2.11958,-0.475335,0.643474,1.09297,0.643474,1.01201
35,514.265,1,20.8082,23.4439,13.7118,2.12619,-0.429566,0.627181,1.0653,0.627181,0.989731
36,515.576,1,22.2222,23.5403,12.8616,2.1496,-0.507723,0.6113,1.11322,0.6113,0.96467
37,516.238,1,22.2056,23.7689,13.4764,2.10985,-0.498187,0.595821,1.22763,0.595821,1.0092
38,527.806,1,21.4455,24.265,15.6162,2.25871,-0.478754,0.580735,1.28862,0.580735,0.983644
39,526.155,1,21.4391,23.8774,15.4186,2.24893,-0.470816,0.56603,1.27662,0.56603,0.991394
40,523.103,1,21.7418,23.3969,14.0708,2.25178,-0.474755,0.551698,1.24429,0.551698,0.986335
41,526.234,1,21.4594,22.6506,14.5349,2.2947,-0.44596,0.537729,1.21279,0.537729,1.06445
42,515.521,1,18.9448,23.725,13.5872,2.2366,-0.306172,0.524113,1.26951,0.524113,1.03749
43,508.521,1,18.9785,23.7221,12.953,2.17996,-0.312802,0.510842,1.30779,0.510842,1.01122
44,509.075,1,18.8433,23.9175,12.4745,2.16541,-0.309384,0.497908,1.34541,0.497908,0.98562
45,507.185,1,19.6414,24.3971,12.318,2.18667,-0.348079,0.4853,1.31134,0.4853,0.960663
46,501.556,1,18.9491,24.7922,12.6886,2.13131,-0.314497,0.473012,1.27814,0.473012,0.936339
47,494.58,1,19.2105,24.6637,13.1114,2.07734,-0.333947,0.461035,1.24578,0.461035,0.982675
48,501.551,1,19.0517,24.194,12.7611,2.13936,-0.326191,0.449362,1.21423,0.449362,0.97489
49,493.998,1,18.7549,23.9216,12.1904,2.0858,-0.309625,0.437984,1.18349,0.437984,0.950205
50,486.766,1,19.1825,24.5356,11.7646,2.03298,-0.330447,0.426894,1.15352,0.426894,0.926145
51,489.466,1,19.0486,24.4988,12.1302,2.05094,-0.312578,0.416084,1.26561,0.416084,0.902695
52,489.244,1,19.0167,24.1153,12.0421,1.99901,-0.321145,0.405549,1.25276,0.405549,0.983278
53,500.707,1,19.0751,24.2752,10.7921,2.10424,-0.328442,0.39528,1.22104,0.417424,1.04028
54,497.18,1,19.2319,24.2388,11.1113,2.12112,-0.330272,0.385271,1.19012,0.415669,1.01394
55,488.751,1,19.1447,24.3679,11.3361,2.11285,-0.332053,0.375516,1.15998,0.405144,0.988267
56,491.658,1,19.0523,24.8215,11.2849,2.21779,-0.328162,0.366008,1.13061,0.394886,0.963244
57,476.866,1,18.9342,25.1402,10.9254,2.16163,-0.317188,0.35674,1.10198,0.384887,0.938854
58,485.961,1,19.7202,25.7674,10.959,2.21353,-0.354589,0.347707,1.07408,0.375142,0.915082
59,482.632,1,19.6101,25.8854,10.6012,2.18046,-0.350824,0.338903,1.04689,0.365643,0.891911
60,477.43,1,19.5949,25.1705,10.5039,2.12525,-0.34128,0.330322,1.02038,0.356385,0.88978
61,474.152,1,19.0814,24.6114,11.3021,2.07144,-0.31778,0.321958,1.00029,0.347361,0.867251
62,475.115,1,18.4639,24.7239,11.0516,2.12251,-0.29441,0.313806,0.974958,0.338565,0.845291
63,472.37,1,18.6173,24.4938,11.6512,2.15706,-0.307521,0.30586,0.950271,0.329993,0.823888
64,478.04,1,19.1409,25.0636,11.6309,2.17999,-0.329318,0.298116,0.92621,0.321637,0.803027
65,474.804,1,19.3582,25.0921,11.651,2.19921,-0.337413,0.290567,0.902758,0.313493,0.786163
66,473.943,1,18.4245,25.6627,10.4881,2.17629,-0.301195,0.28321,0.879899,0.305555,0.851932
67,477.247,1,19.1075,26.1541,10.3711,2.22012,-0.337219,0.276039,0.85762,0.297818,0.855364
68,473.254,1,19.3127,25.437,11.2481,2.17569,-0.333463,0.269049,0.917253,0.290277,0.833706
69,474.212,1,19.3893,25.4481,10.1795,2.20742,-0.336472,0.262237,0.917044,0.282927,0.812596
70,477.506,1,19.3617,25.1694,12.1384,2.25302,-0.335305,0.255597,0.893824,0.275764,0.797297
71,471.339,1,18.9085,25.4659,11.7205,2.23376,-0.327086,0.249125,0.871192,0.272048,0.821134
72,479.88,1,18.9027,25.5402,13.0577,2.30932,-0.331567,0.242817,0.849133,0.278219,0.882953
73,479.318,1,18.7903,25.2495,13.1059,2.25085,-0.313828,0.239577,0.842558,0.293329,0.880212
74,481.796,1,18.5294,25.2726,13.6065,2.28855,-0.298136,0.241219,0.821223,0.285902,0.896819
75,476.304,1,19.0298,24.7242,12.7954,2.2306,-0.329089,0.235111,0.80043,0.278662,0.947388
76,474.358,1,19.0632,24.2916,12.9021,2.18809,-0.325637,0.234308,0.879949,0.271606,0.927521
77,478.676,1,19.1958,24.4196,13.0512,2.16033,-0.337193,0.231294,0.949988,0.290117,0.952268
78,481.935,1,19.5327,24.2558,12.4319,2.18043,-0.34596,0.239277,1.00927,0.305049,0.928156
79,475.559,1,19.0261,24.6038,12.1223,2.12522,-0.323257,0.246612,0.983716,0.297325,0.909311
80,482.243,1,18.568,24.7541,12.0758,2.18663,-0.296412,0.240367,1.01944,0.298517,0.89691
81,481.71,1,18.7265,24.7773,12.4547,2.19884,-0.296753,0.234281,1.04876,0.290958,0.877239
82,482.911,1,18.9685,25.1238,11.9289,2.20944,-0.310849,0.237167,1.02221,0.307743,0.89513
83,483.284,1,18.6388,25.0422,12.0957,2.22442,-0.303237,0.231162,1.02766,0.299951,0.896817
84,471.343,1,18.6431,24.6771,12.8998,2.16809,-0.301988,0.23269,1.00164,0.292356,0.87911
85,475.096,1,19.2841,24.7205,12.0098,2.12272,-0.332786,0.240771,0.98741,0.292221,0.865159
86,470.974,1,19.6749,24.8335,10.552,2.14797,-0.353072,0.242888,0.962408,0.284822,0.843252
87,477.929,1,19.3041,25.3992,11.4683,2.14734,-0.327026,0.248065,0.996026,0.285779,0.876608
88,477.357,1,18.754,25.3362,11.925,2.12812,-0.310265,0.248406,1.06939,0.278543,0.926562
89,474.682,1,19.471,24.778,11.7793,2.11926,-0.341136,0.242116,1.07144,0.271491,0.903101
90,470.11,1,18.8808,24.7427,11.5839,2.09846,-0.310204,0.235986,1.0645,0.264616,0.880234
91,471.653,1,18.8881,25.3695,10.8238,2.08305,-0.305799,0.240659,1.10078,0.258089,0.883178
92,481.844,1,18.8665,25.0464,10.9967,2.15131,-0.298708,0.24751,1.16731,0.263354,0.910061
93,475.159,1,19.5277,24.902,10.9703,2.09684,-0.337954,0.241642,1.1386,0.259271,0.917424
94,479.398,1,19.4167,24.6309,11.0865,2.24654,-0.333976,0.238781,1.10977,0.252706,0.894195
95,476.662,1,19.9533,25.2068,10.755,2.20707,-0.364212,0.24934,1.08167,0.262934,0.871553
96,465.111,1,19.7277,25.4282,11.4785,2.15119,-0.352337,0.246039,1.05428,0.256276,0.873529
97,472.756,1,18.2082,25.1285,12.2596,2.15709,-0.292826,0.239809,1.02759,0.264462,0.851411
98,478.714,1,18.4632,25.0148,11.451,2.24278,-0.304554,0.235156,1.00157,0.276665,0.869519
99,479.6,1,18.3269,25.2175,12.1583,2.28081,-0.293937,0.229202,0.976208,0.277701,0.889385
100,486.091,1,19.1771,24.706,13.0174,2.2753,-0.341614,0.230843,0.960257,0.290415,0.892161
101,482.764,1,19.1074,24.9218,12.7031,2.22662,-0.325038,0.245313,1.03383,0.288762,0.869571
102,481.98,1,19.2747,24.0608,12.1514,2.22753,-0.328623,0.22883,1.05273,0.288376,0.811411
103,474.06,1,19.085,24.085,11.9004,2.17169,-0.318847,0.244989,1.07434,0.259017,0.7397
104,473.303,1,19.0717,24.0194,13.0404,2.2102,-0.319215,0.239434,1.09626,0.249285,0.677704
105,468.412,1,18.4191,24.3871,12.4343,2.13896,-0.2947,0.237931,1.09631,0.230353,0.77157
106,474.819,1,19.1129,24.3122,13.6664,2.16711,-0.322865,0.241972,1.1165,0.233444,0.843077
107,467.736,1,19.1776,24.3755,12.4695,2.12078,-0.331881,0.233979,1.10449,0.224138,0.812389
108,469.31,1,19.3596,24.2868,12.4258,2.1761,-0.333163,0.234185,0.989525,0.237119,0.776254
109,471.977,1,18.768,24.739,12.4711,2.17788,-0.310935,0.246522,1.01835,0.231996,0.799912
110,471.147,1,19.098,23.924,12.7769,2.15899,-0.320428,0.250318,0.996673,0.228667,0.836028
111,467.354,1,19.1376,24.4903,12.3904,2.13198,-0.323913,0.242384,0.960954,0.226413,0.869376
