iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,687.926,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,676.419,1,18.8117,24.4268,12.7886,0.95,0.285,-0.346123,0.974679,0.974679,0.974679,0.974679
3,661.326,1,18.8675,24.6321,12.0452,0.9025,0.27075,-0.357427,0.95,0.95,0.95,0.95
4,652.5,1,19.5949,24.7517,12.304,0.857375,0.257212,-0.388089,0.925945,0.925945,0.925945,0.925945
5,644.849,1,19.0132,24.5816,11.3503,0.814506,0.244352,-0.37445,0.9025,0.9025,0.9025,0.9025
6,636.013,1,19.3867,25.5641,11.0447,0.773781,0.232134,-0.38156,0.879648,0.879648,0.879648,0.879648
7,630.603,1,19.3086,24.3025,11.313,0.735092,0.220528,-0.387544,0.857375,0.914607,0.857375,0.857375
8,626.384,1,18.9135,22.8796,12.6832,0.698337,0.209501,-0.369501,0.835666,1.00588,0.835666,0.835666
9,614.609,1,17.7657,22.9147,11.6703,0.66342,0.199026,-0.327535,0.814506,0.980411,0.814506,0.814506
10,615.582,1,18.5075,22.4289,9.88997,0.630249,0.189075,-0.38196,0.793882,1.14809,0.793882,0.8199
11,617.975,1,18.4888,24.7206,10.7671,0.598737,0.179621,-0.369736,0.773781,1.11902,0.773781,0.799958
12,607.832,1,17.9986,23.5673,11.4225,0.5688,0.17064,-0.335988,0.754188,1.09069,0.754188,0.796402
13,593.729,1,17.3637,23.878,11.6388,0.54036,0.162108,-0.299086,0.735092,1.06307,0.735092,0.776237
14,592.141,1,18.3693,23.9185,10.7548,0.513342,0.154003,-0.355863,0.716479,1.0632,0.716479,0.756582
15,574.633,1,19.2765,25.1853,10.5766,0.487675,0.146302,-0.399258,0.698337,1.03628,0.698337,0.808543
16,567.237,1,19.2731,25.0343,10.3315,0.463291,0.138987,-0.399267,0.680655,1.01004,0.680655,0.78807
17,566.516,1,19.9822,24.8087,10.924,0.440127,0.132038,-0.421418,0.66342,0.98447,0.66342,0.768116
18,564.279,1,19.2153,26.5106,9.77614,0.41812,0.125436,-0.38857,0.646622,0.959542,0.646622,0.834765
19,551.141,1,19.4887,25.0664,11.0562,0.397214,0.119164,-0.389613,0.630249,0.935246,0.630249,0.813628
20,549.737,1,19.0192,24.4522,11.4394,0.377354,0.113206,-0.384955,0.614291,0.927118,0.614291,0.793027
21,545.254,1,18.9665,24.4919,11.4957,0.358486,0.107546,-0.37967,0.598737,0.903643,0.598737,0.772947
22,535.718,1,18.7901,24.3558,11.4271,0.340562,0.102168,-0.377881,0.583577,0.880762,0.583577,0.815131
23,543.669,1,18.7377,24.4487,11.4734,0.323534,0.0970601,-0.375703,0.5688,0.954553,0.5688,0.87662
24,535.238,1,18.735,25.2025,11.2754,0.307357,0.0922071,-0.365722,0.554398,1.05012,0.554398,0.854423
