parameter,value
Cl_pop,13.4888644282547
beta_Cl_logtPROGDL,-1.09501667334779
V1_pop,25.9653001735643
beta_V1_ANTU_1,-0.300681993462902
beta_V1_logtCLCRMLMIN,-3.18119624856066
beta_V1_logtPROGDL,-1.91338387851325
Q_pop,23.4
beta_Q_LMP_1,0.924432220233581
beta_Q_logtAGEA,1.57180992627001
beta_Q_logtALBGDL,17.7517215224511
beta_Q_logtPROGDL,-17.5750375530233
V2_pop,2.53449187700108
beta_V2_SEXF_1,4.93556588981748
beta_V2_logtHCM,39.6214263591366
beta_V2_logtRAL,0.218684886892298
omega_Cl,0.326553231668636
omega_V1,0.332056751933835
omega_Q,5.85443642819308e-8
omega_V2,2.53276812195066e-8
a,1.32716724483104
b,0.0445428963746652
