time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
2.22045e-16,3.50254e-14,0,2.38379e-14,2.73783e-14,3.0417e-14,3.3413e-14,3.66757e-14,4.04521e-14,4.52499e-14,5.28492e-14,6.87396e-14,All
2.61835e-16,3.88576e-14,2.13448e-14,2.68295e-14,3.04105e-14,3.36265e-14,3.70244e-14,4.07961e-14,4.50618e-14,5.07289e-14,5.92162e-14,7.68257e-14,All
3.08757e-16,4.40828e-14,2.47318e-14,3.01097e-14,3.40811e-14,3.78875e-14,4.20162e-14,4.64804e-14,5.15441e-14,5.80346e-14,6.74928e-14,8.91702e-14,All
3.64086e-16,5.1569e-14,2.80359e-14,3.41566e-14,3.91837e-14,4.40946e-14,4.90413e-14,5.42919e-14,6.03596e-14,6.76605e-14,7.93323e-14,1.03667e-13,All
4.29331e-16,6.1231e-14,3.18926e-14,3.99742e-14,4.66019e-14,5.24295e-14,5.81881e-14,6.41516e-14,7.10181e-14,7.93213e-14,9.25003e-14,1.21678e-13,All
5.06268e-16,7.22375e-14,3.71342e-14,4.80657e-14,5.57816e-14,6.26622e-14,6.89636e-14,7.56143e-14,8.34908e-14,9.33732e-14,1.09013e-13,1.42304e-13,All
5.96992e-16,8.48986e-14,4.59447e-14,5.85747e-14,6.68427e-14,7.40003e-14,8.10975e-14,8.88361e-14,9.80299e-14,1.1009e-13,1.27809e-13,1.66051e-13,All
7.03974e-16,1.00226e-13,5.61324e-14,7.01307e-14,7.93566e-14,8.7824e-14,9.60159e-14,1.0491e-13,1.15299e-13,1.28891e-13,1.50449e-13,1.94952e-13,All
8.30127e-16,1.17678e-13,6.75139e-14,8.27615e-14,9.35163e-14,1.0306e-13,1.12467e-13,1.23225e-13,1.35859e-13,1.51675e-13,1.77068e-13,2.29402e-13,All
9.78887e-16,1.38772e-13,8.07478e-14,9.81132e-14,1.10591e-13,1.21915e-13,1.32762e-13,1.45034e-13,1.59411e-13,1.78526e-13,2.07491e-13,2.70697e-13,All
1.15431e-15,1.64057e-13,9.56214e-14,1.15872e-13,1.306e-13,1.43863e-13,1.56967e-13,1.71112e-13,1.88154e-13,2.10213e-13,2.44348e-13,3.17426e-13,All
1.36116e-15,1.92801e-13,1.13638e-13,1.3733e-13,1.53623e-13,1.69178e-13,1.84537e-13,2.0159e-13,2.21675e-13,2.4792e-13,2.88412e-13,3.72249e-13,All
1.60508e-15,2.27345e-13,1.34924e-13,1.62195e-13,1.8218e-13,2.00225e-13,2.18235e-13,2.37671e-13,2.61996e-13,2.92653e-13,3.3922e-13,4.42127e-13,All
1.89271e-15,2.67587e-13,1.59444e-13,1.91235e-13,2.1426e-13,2.35815e-13,2.56955e-13,2.79593e-13,3.07923e-13,3.44852e-13,4.01398e-13,5.17941e-13,All
2.23189e-15,3.15572e-13,1.87416e-13,2.25549e-13,2.52764e-13,2.77707e-13,3.03029e-13,3.30505e-13,3.6377e-13,4.05985e-13,4.7214e-13,6.1209e-13,All
2.63185e-15,3.72261e-13,2.21818e-13,2.66713e-13,2.98493e-13,3.27678e-13,3.57334e-13,3.89135e-13,4.27972e-13,4.79176e-13,5.55671e-13,7.24408e-13,All
3.10348e-15,4.38817e-13,2.62905e-13,3.13965e-13,3.51447e-13,3.8667e-13,4.21095e-13,4.58784e-13,5.04652e-13,5.64816e-13,6.55851e-13,8.52305e-13,All
3.65963e-15,5.17425e-13,3.0973e-13,3.70972e-13,4.1525e-13,4.56271e-13,4.96624e-13,5.41093e-13,5.95462e-13,6.66366e-13,7.7152e-13,1.00601e-12,All
4.31544e-15,6.09418e-13,3.65195e-13,4.36824e-13,4.89949e-13,5.37521e-13,5.85443e-13,6.378e-13,7.01702e-13,7.85207e-13,9.11772e-13,1.1834e-12,All
5.08877e-15,7.20262e-13,4.32139e-13,5.1432e-13,5.77525e-13,6.33578e-13,6.91229e-13,7.52407e-13,8.2679e-13,9.27285e-13,1.07372e-12,1.39332e-12,All
6.00069e-15,8.48668e-13,5.08472e-13,6.07486e-13,6.81179e-13,7.47111e-13,8.1435e-13,8.87421e-13,9.75879e-13,1.09247e-12,1.26846e-12,1.64459e-12,All
7.07602e-15,9.99722e-13,6.00684e-13,7.1601e-13,8.03147e-13,8.81796e-13,9.60121e-13,1.0465e-12,1.15288e-12,1.28811e-12,1.4944e-12,1.94123e-12,All
8.34406e-15,1.17962e-12,7.05625e-13,8.45535e-13,9.47752e-13,1.03967e-12,1.13125e-12,1.23432e-12,1.35732e-12,1.51781e-12,1.76184e-12,2.28476e-12,All
9.83933e-15,1.39189e-12,8.34536e-13,9.96474e-13,1.11755e-12,1.22471e-12,1.33601e-12,1.45536e-12,1.59908e-12,1.79138e-12,2.07668e-12,2.69868e-12,All
1.16025e-14,1.63932e-12,9.82779e-13,1.17485e-12,1.3189e-12,1.44646e-12,1.575e-12,1.71476e-12,1.88712e-12,2.10944e-12,2.45163e-12,3.17867e-12,All
1.36817e-14,1.93327e-12,1.15784e-12,1.3843e-12,1.55404e-12,1.70294e-12,1.85759e-12,2.0233e-12,2.22313e-12,2.49024e-12,2.88918e-12,3.75045e-12,All
