parameter,value,se_sa,rse_sa
Cl_pop,20.2042830082621,3.68215528389972,18.2246273346794
beta_Cl_tSCRMGDL,-0.421465359938299,0.169243396581491,40.1559446323816
V1_pop,23.6409522256667,2.461078656055,10.4102348863217
Q_pop,23.4,,
V2_pop,12.9125355024626,4.00170311614967,30.990839215013
omega_Cl,0.206171990835145,0.041382082812982,20.0716317698417
omega_V1,0.301482223329791,0.0935469350763429,31.029005306894
omega_Q,0.867639582428185,0.308638868860856,35.5722439491634
omega_V2,0.833126405841547,0.243437609139371,29.2197687448729
a,1.92884482261858,0.233544623464926,12.1080047874389
