Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
4.96474,0.000195983,6.23935e-05,8.0191,0.000241895,0.000147091,2.60848,0.00333257,0.00238313,1.28397,0.00541731,0.00169652,All
5.2861,0.000449623,0.000161444,8.61437,0.000529314,0.000367672,8.90747,0.0200508,0.082886,2.10513,0.0171558,0.0107318,All
5.60746,0.000931721,0.00037573,9.20965,0.00104156,0.000821781,15.2065,0.0229832,0.223525,2.92629,0.029666,0.0300486,All
5.92881,0.00176888,0.000798217,9.80492,0.00187386,0.00167118,21.5055,0.0203736,0.361314,3.74745,0.0398651,0.0587992,All
6.25017,0.00311281,0.00156686,10.4002,0.00312348,0.00313558,27.8045,0.0167578,0.47828,4.56861,0.0470199,0.0946783,All
6.57153,0.00512679,0.00287067,10.9955,0.00487599,0.00548978,34.1035,0.0134522,0.573142,5.38977,0.0513938,0.135257,All
6.89289,0.00796696,0.00495053,11.5907,0.00719185,0.00905269,40.4024,0.0107344,0.649002,6.21093,0.0535425,0.178474,All
7.21425,0.0117614,0.00809356,12.186,0.010096,0.014169,46.7014,0.00857938,0.709559,7.03209,0.0540297,0.222737,All
7.53561,0.0165908,0.0126209,12.7813,0.0135719,0.0211861,53.0004,0.00689074,0.758064,7.85325,0.053333,0.266885,All
7.85696,0.0224736,0.0188698,13.3766,0.0175612,0.0304291,59.2994,0.00556943,0.797138,8.6744,0.0518278,0.310107,All
8.17832,0.0293584,0.0271726,13.9718,0.0219681,0.0421766,65.5984,0.00453213,0.828823,9.49556,0.0497966,0.35186,All
8.49968,0.0371244,0.0378336,14.5671,0.0266674,0.0566412,71.8974,0.00371329,0.854692,10.3167,0.0474469,0.391802,All
8.82104,0.0455881,0.051108,15.1624,0.0315149,0.0739548,78.1964,0.00306271,0.875956,11.1379,0.044928,0.429737,All
9.1424,0.0545177,0.0671838,15.7576,0.0363589,0.0941604,84.4954,0.00254227,0.893548,11.959,0.0423457,0.465571,All
9.46375,0.0636492,0.086169,16.3529,0.0410503,0.117211,90.7944,0.00212307,0.908195,12.7802,0.039773,0.499285,All
9.78511,0.0727059,0.108084,16.9482,0.0454522,0.142975,97.0934,0.00178315,0.920461,13.6014,0.0372596,0.530907,All
10.1065,0.0814162,0.132861,17.5435,0.0494462,0.171243,103.392,0.00150575,0.93079,14.4225,0.0348379,0.560502,All
10.4278,0.0895293,0.160348,18.1387,0.0529375,0.201743,109.691,0.00127796,0.939534,15.2437,0.032528,0.588153,All
10.7492,0.0968282,0.190316,18.734,0.0558569,0.234154,115.99,0.00108981,0.946973,16.0648,0.0303412,0.613957,All
11.0705,0.103138,0.222475,19.3293,0.0581614,0.268121,122.289,0.000933549,0.953331,16.886,0.0282824,0.638018,All
11.3919,0.108331,0.256484,19.9246,0.0598323,0.303272,128.588,0.000803084,0.958788,17.7072,0.0263524,0.660441,All
11.7133,0.112328,0.291973,20.5198,0.0608732,0.339229,134.887,0.000693616,0.963492,18.5283,0.0245489,0.681332,All
12.0346,0.115097,0.328548,21.1151,0.0613065,0.375623,141.186,0.000601333,0.967562,19.3495,0.0228677,0.700792,All
12.356,0.116647,0.365817,21.7104,0.0611699,0.412104,147.485,0.000523191,0.971097,20.1706,0.0213035,0.71892,All
12.6773,0.117024,0.403393,22.3056,0.0605124,0.448345,153.784,0.000456743,0.974178,20.9918,0.01985,0.735809,All
