Cl_abscissa,Cl_pdf,V1_abscissa,V1_pdf,Q_abscissa,Q_pdf,V2_abscissa,V2_pdf,split
8.6863,0.0646032,19.8235,0.0522307,15.3434,0.0285641,40.1961,16844.7,All
9.68649,0.129206,22.0228,0.0293798,46.0077,0.00327785,40.1961,5614.91,All
10.6867,0.129206,24.2222,0.0359086,76.6719,0.000936528,40.1961,16844.7,All
11.6869,0.122028,26.4215,0.0783461,107.336,0,40.1961,33689.4,All
12.6871,0.0430688,28.6208,0.0848749,138,0.000702396,40.1961,145988,All
13.6872,0.0646032,30.8201,0.0652884,168.665,0.000468264,40.1961,117913,All
14.6874,0.100494,33.0194,0.062024,199.329,0.000234132,40.1961,140373,All
15.6876,0.0717813,35.2187,0.0424375,229.993,0.000468264,40.1961,129143,All
16.6878,0.100494,37.4181,0.0261154,260.658,0,40.1961,95453.4,All
17.688,0.0574251,39.6174,0.00652884,291.322,0,40.1961,72993.8,All
18.6882,0.0861376,41.8167,0.00326442,321.986,0.000234132,40.1961,50534.2,All
19.6884,0.0789595,44.016,0,352.65,0,40.1961,11229.8,All
20.6886,0.0287125,46.2153,0.00326442,383.315,0.000234132,40.1961,5614.91,All
