iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,691.338,1,20.2629,13.0769,11.9494,13.1157,1,0.3,1,1,1,1
2,641.545,1,13.5007,14.3327,21.8715,15.1668,1.06838,0.209935,0.269143,1.10173,0.71163,0.956329
3,602.422,1,13.9619,15.1887,23.5296,13.3537,1.07091,0.184792,0.248112,1.15937,0.570247,0.716267
4,574.073,1,13.6536,17.4357,23.7052,13.7195,1.11987,0.153877,0.234607,1.15658,0.544074,0.605438
5,546.759,1,13.3369,17.2076,25.6711,13.4494,1.17994,0.124265,0.258132,1.22826,0.445091,0.512949
6,535.018,1,13.4578,17.8657,24.7055,13.6193,1.24615,0.115147,0.257521,1.17723,0.40688,0.503176
7,528.1,1,13.5208,16.2684,24.6999,13.4688,1.43389,0.0968626,0.250155,1.15708,0.407003,0.585595
8,514.925,1,13.6057,19.7116,25.0626,14.2493,1.54002,0.0764812,0.250999,1.28362,0.390921,0.643322
9,511.058,1,13.5261,19.3104,25.3248,13.5524,1.53992,0.0724451,0.249516,1.25211,0.385024,0.706102
10,509.472,1,13.3945,22.5198,24.8588,12.2245,1.57775,0.0660219,0.251365,1.30279,0.36646,0.751428
11,508.362,1,13.4553,25.4172,25.1957,13.569,1.52009,0.0673324,0.262197,1.29595,0.383934,0.723431
12,506.982,1,13.4199,22.707,25.1837,13.9559,1.59965,0.0634393,0.256465,1.2593,0.368556,0.753699
13,505.257,1,13.599,23.1094,25.5025,12.1269,1.49567,0.0653851,0.26212,1.23959,0.362616,0.843978
14,493.213,1,13.5765,22.5913,25.0241,12.0416,1.57033,0.0575336,0.249762,1.13102,0.325456,0.858176
15,493.585,1,13.5549,21.8154,25.2062,11.6002,1.61032,0.0584304,0.251172,0.986489,0.315228,0.88711
16,482.577,1,13.438,23.2332,24.7758,11.1768,1.42603,0.0555423,0.258449,1.00265,0.350011,0.901958
17,473.98,1,13.4733,20.8137,25.0911,11.6884,1.50545,0.0488969,0.259061,0.907179,0.34522,0.852139
18,465.29,1,13.4552,21.6995,25.0713,11.619,1.48306,0.0462888,0.259331,0.901468,0.357787,0.740914
19,467.582,1,13.4977,19.15,25.2945,11.6403,1.40188,0.0528871,0.258452,0.825862,0.35295,0.809108
20,476.842,1,13.5984,19.8842,25.0984,12.8964,1.45456,0.0573075,0.262027,0.887305,0.315112,0.81443
21,474.149,1,13.602,23.8918,25.0233,13.4226,1.45452,0.0553555,0.260846,0.850148,0.33017,0.830543
22,471.307,1,13.439,21.2999,25.0071,13.3598,1.4982,0.0501442,0.265493,0.936653,0.316842,0.772885
23,475.05,1,13.5628,23.5623,24.2385,13.2602,1.54759,0.0529466,0.267651,0.923848,0.305343,0.732111
24,464.779,1,13.6524,21.3396,24.5537,13.2065,1.5121,0.0511774,0.257431,0.893241,0.299386,0.680718
25,468.319,1,13.5136,23.6179,24.6147,13.8203,1.63422,0.0495888,0.257335,0.947756,0.252529,0.673096
26,463.229,1,13.5832,21.5199,24.1299,13.6548,1.66121,0.0431483,0.254372,0.947671,0.232433,0.765977
27,457.517,1,13.5937,23.8259,23.9678,13.7319,1.57993,0.0429337,0.259168,0.926862,0.234058,0.787568
28,460.735,1,13.5419,21.5453,24.6807,12.9214,1.60417,0.0428142,0.253141,0.939296,0.264568,0.734635
29,469.5,1,13.7001,22.2398,24.6955,11.863,1.65122,0.0448399,0.26835,0.93079,0.256753,0.793453
30,469.329,1,13.6768,23.416,24.562,11.1798,1.62557,0.0428968,0.260496,0.944365,0.263345,0.89974
31,459.022,1,13.6691,26.152,24.3395,11.6935,1.53063,0.0414843,0.264556,0.857219,0.272312,0.918969
32,467.647,1,13.4382,26.8567,23.9214,11.0911,1.57639,0.0411793,0.258499,0.95661,0.276617,0.972237
33,465.705,1,13.6461,24.2174,24.4064,11.1761,1.52175,0.0449551,0.260588,0.958671,0.258169,0.950375
34,462.954,1,13.5161,22.8458,24.361,11.4437,1.47785,0.0478402,0.257162,0.931237,0.269491,0.840417
35,475.321,1,13.616,26.5246,24.5206,12.0065,1.54172,0.0490454,0.268006,0.951995,0.26979,0.978573
36,476.073,1,13.4939,26.176,23.9477,11.5319,1.59622,0.0465747,0.252077,0.94414,0.282621,0.986948
