popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
2.45085,3.51403,2.45085,-0.606018,5.50772,1.40123,1.37251,1.40123,-1.65564,4.4581,All
2.62345,3.61981,2.62345,-0.433421,5.68032,1.52353,1.48823,1.52353,-1.53334,4.5804,All
2.8082,3.73389,2.8082,-0.248668,5.86507,1.6565,1.6143,1.6565,-1.40037,4.71337,All
3.00597,3.85601,3.00597,-0.0509041,6.06284,1.80108,1.75157,1.80108,-1.2558,4.85795,All
3.21766,3.98672,3.21766,0.160787,6.27453,1.95827,1.90128,1.95827,-1.0986,5.01514,All
3.44426,4.13513,3.44426,0.387386,6.50113,2.12918,2.06406,2.12918,-0.927686,5.18606,All
3.68681,4.30362,3.68681,0.629943,6.74368,2.31502,2.2412,2.31502,-0.741854,5.37189,All
3.87459,4.43776,3.87459,0.817719,6.93146,2.51707,2.43463,2.51707,-0.539803,5.57394,All
3.94645,4.49016,3.94645,0.889581,7.00332,2.73675,2.64522,2.73675,-0.320118,5.79362,All
4.22438,4.69742,4.22438,1.1675,7.28125,2.97561,2.87513,2.97561,-0.081258,6.03248,All
4.52187,4.92796,4.52187,1.465,7.57874,3.21219,3.10283,3.21219,0.155319,6.26906,All
4.84032,5.18665,4.84032,1.78345,7.89719,3.23532,3.1251,3.23532,0.178449,6.29219,All
5.18119,5.46356,5.18119,2.12432,8.23806,3.51769,3.39791,3.51769,0.460822,6.57456,All
5.29833,5.56263,5.29833,2.24146,8.3552,3.82471,3.69596,3.82471,0.767841,6.88158,All
5.54607,5.77891,5.54607,2.4892,8.60294,4.15853,4.02006,4.15853,1.10166,7.2154,All
5.93664,6.11988,5.93664,2.87977,8.99351,4.52148,4.37347,4.52148,1.46461,7.57835,All
6.35472,6.4953,6.35472,3.29785,9.41159,4.9161,4.75925,4.9161,1.85923,7.97298,All
6.72206,6.83804,6.72206,3.66519,9.77893,5.02315,4.86401,5.02315,1.96628,8.08002,All
6.80224,6.91348,6.80224,3.74537,9.85911,5.34517,5.17985,5.34517,2.2883,8.40204,All
7.28128,7.36416,7.28128,4.22441,10.3382,5.81169,5.63847,5.81169,2.75482,8.86856,All
7.79405,7.85845,7.79405,4.73718,10.8509,6.31893,6.13859,6.31893,3.26206,9.3758,All
8.1458,8.20319,8.1458,5.08893,11.2027,6.83411,6.64803,6.83411,3.77724,9.89098,All
8.34294,8.39779,8.34294,5.28607,11.3998,6.87043,6.68407,6.87043,3.81356,9.9273,All
8.93048,8.98692,8.93048,5.87361,11.9874,7.47007,7.27902,7.47007,4.4132,10.5269,All
9.5594,9.62649,9.5594,6.50252,12.6163,8.12205,7.9271,8.12205,5.06518,11.1789,All
9.56954,9.63707,9.56954,6.51267,12.6264,8.64507,8.44878,8.64507,5.5882,11.7019,All
10.2326,10.3286,10.2326,7.17573,13.2895,8.83093,8.63457,8.83093,5.77406,11.8878,All
10.9532,11.0802,10.9532,7.89635,14.0101,9.60168,9.40501,9.60168,6.54481,12.6586,All
10.9933,11.122,10.9933,7.9364,14.0501,10.4397,10.2459,10.4397,7.38283,13.4966,All
11.7246,11.8847,11.7246,8.66771,14.7815,10.456,10.2623,10.456,7.39916,13.5129,All
12.417,12.6204,12.417,9.36014,15.4739,11.3509,11.1623,11.3509,8.29399,14.4077,All
12.5503,12.763,12.5503,9.4934,15.6071,12.267,12.0862,12.267,9.21011,15.3239,All
13.4341,13.71,13.4341,10.3772,16.491,12.3415,12.1615,12.3415,9.28467,15.3984,All
13.8407,14.1469,13.8407,10.7839,16.8976,13.4187,13.2512,13.4187,10.3618,16.4756,All
14.3802,14.7264,14.3802,11.3233,17.4371,14.0779,13.9191,14.0779,11.0211,17.1348,All
15.2645,15.6759,15.2645,12.2076,18.3214,14.5899,14.4377,14.5899,11.533,17.6467,All
15.3929,15.8134,15.3929,12.336,18.4498,15.8632,15.7297,15.8632,12.8064,18.9201,All
