standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.92091,0.00666667,-2.89897,0.00666667,-2.74454,0.00666667,-1.99902,0.00666667,All
-1.89017,0.0133333,-1.87332,0.0133333,-2.44376,0.0133333,-1.91057,0.0133333,All
-1.8377,0.02,-1.83911,0.02,-2.24466,0.02,-1.81737,0.02,All
-1.75783,0.0266667,-1.831,0.0266667,-2.24272,0.0266667,-1.7775,0.0266667,All
-1.744,0.0333333,-1.7176,0.0333333,-2.11166,0.0333333,-1.69415,0.0333333,All
-1.73504,0.04,-1.67805,0.04,-2.00787,0.04,-1.6178,0.04,All
-1.72749,0.0466667,-1.65416,0.0466667,-1.838,0.0466667,-1.55689,0.0466667,All
-1.68812,0.0533333,-1.59037,0.0533333,-1.80904,0.0533333,-1.50749,0.0533333,All
-1.65613,0.06,-1.5867,0.06,-1.78682,0.06,-1.50621,0.06,All
-1.58294,0.0666667,-1.53193,0.0666667,-1.74311,0.0666667,-1.40107,0.0666667,All
-1.42419,0.0733333,-1.46633,0.0733333,-1.70907,0.0733333,-1.39569,0.0733333,All
-1.30914,0.08,-1.43011,0.08,-1.6868,0.08,-1.38537,0.08,All
-1.28559,0.0866667,-1.39124,0.0866667,-1.65306,0.0866667,-1.37786,0.0866667,All
-1.27846,0.0933333,-1.29027,0.0933333,-1.60648,0.0933333,-1.2101,0.0933333,All
-1.25403,0.1,-1.23741,0.1,-1.49238,0.1,-1.18409,0.1,All
-1.24616,0.106667,-1.18682,0.106667,-1.46975,0.106667,-1.16446,0.106667,All
-1.24056,0.113333,-1.15508,0.113333,-1.28764,0.113333,-1.11868,0.113333,All
-1.22112,0.12,-1.15009,0.12,-1.08022,0.12,-1.11736,0.12,All
-1.21626,0.126667,-1.10786,0.126667,-1.06701,0.126667,-1.10046,0.126667,All
-1.2062,0.133333,-1.06954,0.133333,-1.03851,0.133333,-1.04176,0.133333,All
-1.20454,0.14,-1.05532,0.14,-1.03376,0.14,-0.97384,0.14,All
-1.20256,0.146667,-1.02858,0.146667,-1.01412,0.146667,-0.97071,0.146667,All
-1.18419,0.153333,-1.02194,0.153333,-0.987507,0.153333,-0.94551,0.153333,All
-1.18401,0.16,-0.986677,0.16,-0.945371,0.16,-0.884684,0.16,All
-1.18226,0.166667,-0.974601,0.166667,-0.934166,0.166667,-0.834044,0.166667,All
-1.17403,0.173333,-0.92603,0.173333,-0.91966,0.173333,-0.820457,0.173333,All
-1.17146,0.18,-0.921487,0.18,-0.905351,0.18,-0.81031,0.18,All
-1.1332,0.186667,-0.890543,0.186667,-0.829616,0.186667,-0.800874,0.186667,All
-1.12497,0.193333,-0.857598,0.193333,-0.825964,0.193333,-0.780789,0.193333,All
-1.08584,0.2,-0.855335,0.2,-0.785567,0.2,-0.778827,0.2,All
-1.04623,0.206667,-0.788267,0.206667,-0.750299,0.206667,-0.757193,0.206667,All
-1.04552,0.213333,-0.753381,0.213333,-0.743197,0.213333,-0.752863,0.213333,All
-1.03072,0.22,-0.721232,0.22,-0.734394,0.22,-0.709651,0.22,All
-1.01821,0.226667,-0.678407,0.226667,-0.70304,0.226667,-0.707597,0.226667,All
-1.00512,0.233333,-0.662819,0.233333,-0.682797,0.233333,-0.69224,0.233333,All
-1.00377,0.24,-0.624124,0.24,-0.666688,0.24,-0.658732,0.24,All
-0.954685,0.246667,-0.602511,0.246667,-0.66385,0.246667,-0.638833,0.246667,All
-0.948816,0.253333,-0.594454,0.253333,-0.631802,0.253333,-0.638507,0.253333,All
-0.895635,0.26,-0.572305,0.26,-0.58176,0.26,-0.584942,0.26,All
-0.87694,0.266667,-0.565254,0.266667,-0.514526,0.266667,-0.556205,0.266667,All
-0.874347,0.273333,-0.557389,0.273333,-0.499471,0.273333,-0.499356,0.273333,All
-0.779453,0.28,-0.557132,0.28,-0.47008,0.28,-0.492534,0.28,All
-0.734582,0.286667,-0.55489,0.286667,-0.464453,0.286667,-0.458476,0.286667,All
-0.697849,0.293333,-0.544207,0.293333,-0.451093,0.293333,-0.451514,0.293333,All
-0.665498,0.3,-0.54002,0.3,-0.449034,0.3,-0.43502,0.3,All
-0.664596,0.306667,-0.50993,0.306667,-0.442324,0.306667,-0.43286,0.306667,All
-0.648092,0.313333,-0.507011,0.313333,-0.417996,0.313333,-0.406252,0.313333,All
-0.603356,0.32,-0.503614,0.32,-0.392843,0.32,-0.393864,0.32,All
-0.600533,0.326667,-0.49532,0.326667,-0.391425,0.326667,-0.383795,0.326667,All
-0.574756,0.333333,-0.487139,0.333333,-0.350364,0.333333,-0.378049,0.333333,All
-0.56168,0.34,-0.48315,0.34,-0.336474,0.34,-0.374361,0.34,All
-0.546662,0.346667,-0.45102,0.346667,-0.313963,0.346667,-0.367551,0.346667,All
-0.538371,0.353333,-0.43997,0.353333,-0.30411,0.353333,-0.32891,0.353333,All
-0.52554,0.36,-0.43542,0.36,-0.294964,0.36,-0.293885,0.36,All
-0.507647,0.366667,-0.430007,0.366667,-0.280125,0.366667,-0.287805,0.366667,All
-0.453105,0.373333,-0.409849,0.373333,-0.234387,0.373333,-0.282975,0.373333,All
-0.451111,0.38,-0.40166,0.38,-0.233046,0.38,-0.272786,0.38,All
-0.443178,0.386667,-0.354969,0.386667,-0.215378,0.386667,-0.269519,0.386667,All
-0.436542,0.393333,-0.348566,0.393333,-0.212129,0.393333,-0.265144,0.393333,All
-0.427364,0.4,-0.341354,0.4,-0.16755,0.4,-0.263648,0.4,All
-0.393509,0.406667,-0.3322,0.406667,-0.118803,0.406667,-0.263344,0.406667,All
-0.367133,0.413333,-0.32445,0.413333,-0.110116,0.413333,-0.253762,0.413333,All
-0.358476,0.42,-0.281507,0.42,-0.0989675,0.42,-0.238997,0.42,All
-0.31973,0.426667,-0.277454,0.426667,-0.0832012,0.426667,-0.230752,0.426667,All
-0.306096,0.433333,-0.26877,0.433333,-0.0327793,0.433333,-0.186671,0.433333,All
-0.242516,0.44,-0.265458,0.44,-0.00721953,0.44,-0.164513,0.44,All
-0.238849,0.446667,-0.261567,0.446667,-0.00405133,0.446667,-0.158239,0.446667,All
-0.237063,0.453333,-0.221489,0.453333,0.00114633,0.453333,-0.140311,0.453333,All
-0.131136,0.46,-0.194013,0.46,0.0150633,0.46,-0.0771035,0.46,All
-0.113615,0.466667,-0.191672,0.466667,0.0175604,0.466667,-0.0731493,0.466667,All
-0.0125851,0.473333,-0.188546,0.473333,0.0592708,0.473333,-0.0703592,0.473333,All
0.0193117,0.48,-0.180642,0.48,0.0785691,0.48,-0.0647133,0.48,All
0.0251039,0.486667,-0.170409,0.486667,0.0874422,0.486667,-0.0316814,0.486667,All
0.0805404,0.493333,-0.170019,0.493333,0.135894,0.493333,-0.027645,0.493333,All
0.10451,0.5,-0.159178,0.5,0.143294,0.5,-0.023586,0.5,All
0.20282,0.506667,-0.159045,0.506667,0.14794,0.506667,-0.0219373,0.506667,All
0.274189,0.513333,-0.155587,0.513333,0.16442,0.513333,-0.0147116,0.513333,All
0.276072,0.52,-0.147048,0.52,0.164619,0.52,-0.0108706,0.52,All
0.286683,0.526667,-0.130714,0.526667,0.175739,0.526667,0.0131873,0.526667,All
0.310546,0.533333,-0.0832709,0.533333,0.244686,0.533333,0.0442573,0.533333,All
0.328616,0.54,-0.0776402,0.54,0.266001,0.54,0.0444063,0.54,All
0.347752,0.546667,-0.0639853,0.546667,0.271659,0.546667,0.107658,0.546667,All
0.360514,0.553333,-0.0589141,0.553333,0.278732,0.553333,0.144305,0.553333,All
0.361165,0.56,-0.0223341,0.56,0.287625,0.56,0.15962,0.56,All
0.421902,0.566667,-0.0137503,0.566667,0.294747,0.566667,0.169351,0.566667,All
0.443436,0.573333,-0.00521034,0.573333,0.334888,0.573333,0.208961,0.573333,All
0.455568,0.58,0.0202502,0.58,0.340918,0.58,0.221891,0.58,All
0.460217,0.586667,0.024647,0.586667,0.36087,0.586667,0.22724,0.586667,All
0.490066,0.593333,0.0354005,0.593333,0.366761,0.593333,0.235023,0.593333,All
0.502129,0.6,0.0732401,0.6,0.40379,0.6,0.3307,0.6,All
0.520951,0.606667,0.111614,0.606667,0.406349,0.606667,0.334435,0.606667,All
0.529763,0.613333,0.124924,0.613333,0.425172,0.613333,0.377251,0.613333,All
0.532075,0.62,0.164891,0.62,0.438385,0.62,0.402601,0.62,All
0.534866,0.626667,0.189435,0.626667,0.45059,0.626667,0.406781,0.626667,All
0.560191,0.633333,0.192961,0.633333,0.455258,0.633333,0.42059,0.633333,All
0.575146,0.64,0.247631,0.64,0.47397,0.64,0.429596,0.64,All
0.583046,0.646667,0.262212,0.646667,0.475925,0.646667,0.462014,0.646667,All
0.66371,0.653333,0.31392,0.653333,0.484741,0.653333,0.467478,0.653333,All
0.715141,0.66,0.316516,0.66,0.486738,0.66,0.470533,0.66,All
0.719917,0.666667,0.384901,0.666667,0.509916,0.666667,0.476914,0.666667,All
0.747243,0.673333,0.388366,0.673333,0.520432,0.673333,0.481992,0.673333,All
0.750049,0.68,0.403372,0.68,0.524719,0.68,0.505389,0.68,All
0.768962,0.686667,0.408321,0.686667,0.54348,0.686667,0.511138,0.686667,All
0.77944,0.693333,0.418963,0.693333,0.553462,0.693333,0.526093,0.693333,All
0.784458,0.7,0.442709,0.7,0.556926,0.7,0.538308,0.7,All
0.792256,0.706667,0.46167,0.706667,0.562984,0.706667,0.540744,0.706667,All
0.827329,0.713333,0.467793,0.713333,0.568258,0.713333,0.585179,0.713333,All
0.832746,0.72,0.506198,0.72,0.588537,0.72,0.590579,0.72,All
0.882021,0.726667,0.541175,0.726667,0.589818,0.726667,0.618385,0.726667,All
0.893125,0.733333,0.557596,0.733333,0.608005,0.733333,0.64788,0.733333,All
0.896035,0.74,0.568392,0.74,0.608468,0.74,0.708472,0.74,All
0.910633,0.746667,0.608519,0.746667,0.619762,0.746667,0.712999,0.746667,All
0.919362,0.753333,0.633023,0.753333,0.628501,0.753333,0.757096,0.753333,All
0.959811,0.76,0.67465,0.76,0.640272,0.76,0.762305,0.76,All
0.974507,0.766667,0.703495,0.766667,0.702141,0.766667,0.798903,0.766667,All
0.981837,0.773333,0.717248,0.773333,0.723961,0.773333,0.840309,0.773333,All
0.982227,0.78,0.79222,0.78,0.746559,0.78,0.849832,0.78,All
1.01048,0.786667,0.805593,0.786667,0.751374,0.786667,0.884448,0.786667,All
1.02351,0.793333,0.812637,0.793333,0.758409,0.793333,0.9691,0.793333,All
1.03525,0.8,0.830018,0.8,0.783359,0.8,1.05615,0.8,All
1.0487,0.806667,0.876922,0.806667,0.822389,0.806667,1.06364,0.806667,All
1.07003,0.813333,0.900431,0.813333,0.846877,0.813333,1.10373,0.813333,All
1.07092,0.82,0.93269,0.82,0.860971,0.82,1.11437,0.82,All
1.07361,0.826667,0.935321,0.826667,0.877981,0.826667,1.16022,0.826667,All
1.07448,0.833333,0.960702,0.833333,0.891415,0.833333,1.21332,0.833333,All
1.09046,0.84,0.987945,0.84,0.894412,0.84,1.22163,0.84,All
1.10207,0.846667,0.996249,0.846667,0.907204,0.846667,1.25564,0.846667,All
1.12211,0.853333,1.02049,0.853333,0.916244,0.853333,1.29648,0.853333,All
1.14817,0.86,1.02714,0.86,0.956824,0.86,1.2965,0.86,All
1.16891,0.866667,1.03783,0.866667,1.03181,0.866667,1.30767,0.866667,All
1.17341,0.873333,1.09986,0.873333,1.05855,0.873333,1.31326,0.873333,All
1.17982,0.88,1.14273,0.88,1.09475,0.88,1.3245,0.88,All
1.18453,0.886667,1.1428,0.886667,1.10454,0.886667,1.33016,0.886667,All
1.18596,0.893333,1.15276,0.893333,1.11178,0.893333,1.33846,0.893333,All
1.19424,0.9,1.19364,0.9,1.15313,0.9,1.43787,0.9,All
1.26113,0.906667,1.43364,0.906667,1.21336,0.906667,1.54738,0.906667,All
1.27652,0.913333,1.64477,0.913333,1.23677,0.913333,1.5642,0.913333,All
1.2768,0.92,1.85826,0.92,1.29853,0.92,1.56636,0.92,All
1.30625,0.926667,1.95367,0.926667,1.32114,0.926667,1.57887,0.926667,All
1.30895,0.933333,2.0629,0.933333,1.33007,0.933333,1.60782,0.933333,All
1.31722,0.94,2.12223,0.94,1.34926,0.94,1.6462,0.94,All
1.31959,0.946667,2.13974,0.946667,1.5537,0.946667,1.65779,0.946667,All
1.3339,0.953333,2.15299,0.953333,1.56961,0.953333,1.69869,0.953333,All
1.35517,0.96,2.20934,0.96,1.89918,0.96,1.81795,0.96,All
1.3616,0.966667,2.21987,0.966667,2.0471,0.966667,1.86233,0.966667,All
1.39388,0.973333,2.35786,0.973333,2.09151,0.973333,1.87317,0.973333,All
1.44612,0.98,2.41139,0.98,2.11473,0.98,1.90203,0.98,All
1.51003,0.986667,2.52005,0.986667,2.34917,0.986667,1.9469,0.986667,All
1.61694,0.993333,2.60256,0.993333,2.43343,0.993333,2.15285,0.993333,All
1.82446,1,2.85072,1,3.59334,1,2.22754,1,All
4,1,4,1,4,1,4,1,All
