parameter,value
Cl_pop,13.4764094553977
V1_pop,23.5537234692901
beta_V1_logtCLCRMLMIN,-3.12952898324911
beta_V1_logtIMCKGM2,-2.5105977320608
beta_V1_logtPROGDL,-2.23160305312174
Q_pop,23.4
beta_Q_LMP_1,0.990057248339813
beta_Q_logtAGEA,0.969509961450788
beta_Q_logtALBGDL,18.1598919447675
beta_Q_logtPROGDL,-18.0269944738394
V2_pop,3.93394250838678
beta_V2_SEXF_1,3.76563424286625
beta_V2_logtHCM,29.0073710190973
omega_Cl,0.258345785793715
omega_V1,0.394921319952221
omega_Q,4.07403948202386e-8
omega_V2,3.95552331108621e-8
a,1.4362943130117
b,0.0441566818752364
