time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
2.22045e-16,4.84703e-14,1.92081e-14,3.04572e-14,3.70642e-14,4.18632e-14,4.62326e-14,5.07105e-14,5.56523e-14,6.17334e-14,7.18012e-14,9.42871e-14,All
3.08757e-16,6.54147e-14,3.781e-14,4.69365e-14,5.28353e-14,5.81416e-14,6.30383e-14,6.82168e-14,7.46394e-14,8.35088e-14,9.62e-14,1.24502e-13,All
4.29331e-16,8.94576e-14,5.41541e-14,6.49769e-14,7.27338e-14,7.94689e-14,8.60053e-14,9.36035e-14,1.02549e-13,1.13516e-13,1.31223e-13,1.6926e-13,All
5.96992e-16,1.2417e-13,7.70918e-14,9.15433e-14,1.01783e-13,1.10499e-13,1.19496e-13,1.2906e-13,1.40677e-13,1.56676e-13,1.81599e-13,2.31719e-13,All
8.30127e-16,1.72484e-13,1.08784e-13,1.28627e-13,1.42045e-13,1.54073e-13,1.65805e-13,1.79165e-13,1.95489e-13,2.17504e-13,2.51922e-13,3.23613e-13,All
1.15431e-15,2.39379e-13,1.53453e-13,1.78698e-13,1.97884e-13,2.13757e-13,2.30211e-13,2.48966e-13,2.71296e-13,3.02574e-13,3.50828e-13,4.44967e-13,All
1.60508e-15,3.3274e-13,2.13694e-13,2.50616e-13,2.74384e-13,2.96894e-13,3.20075e-13,3.45133e-13,3.76352e-13,4.20922e-13,4.86593e-13,6.20026e-13,All
2.23189e-15,4.6165e-13,2.9793e-13,3.48086e-13,3.82612e-13,4.13882e-13,4.44483e-13,4.81091e-13,5.24412e-13,5.85956e-13,6.74397e-13,8.62975e-13,All
3.10348e-15,6.41378e-13,4.13559e-13,4.85936e-13,5.30884e-13,5.75478e-13,6.18847e-13,6.67644e-13,7.29208e-13,8.13726e-13,9.38254e-13,1.20261e-12,All
4.31544e-15,8.92572e-13,5.77319e-13,6.75611e-13,7.38244e-13,7.9865e-13,8.60646e-13,9.28618e-13,1.01256e-12,1.13262e-12,1.30325e-12,1.67045e-12,All
6.00069e-15,1.24057e-12,7.98236e-13,9.39266e-13,1.02481e-12,1.11212e-12,1.19721e-12,1.29137e-12,1.40759e-12,1.57401e-12,1.81363e-12,2.32267e-12,All
8.34406e-15,1.72513e-12,1.11194e-12,1.30737e-12,1.42791e-12,1.54557e-12,1.66373e-12,1.79701e-12,1.95768e-12,2.18708e-12,2.51892e-12,3.23172e-12,All
1.16025e-14,2.39916e-12,1.54703e-12,1.81822e-12,1.98534e-12,2.15054e-12,2.31124e-12,2.49839e-12,2.72076e-12,3.03821e-12,3.50071e-12,4.49269e-12,All
1.61335e-14,3.33438e-12,2.14796e-12,2.52797e-12,2.76071e-12,2.98724e-12,3.21591e-12,3.47516e-12,3.78469e-12,4.22844e-12,4.8737e-12,6.24852e-12,All
2.24339e-14,4.63782e-12,2.98725e-12,3.51595e-12,3.83886e-12,4.15328e-12,4.47327e-12,4.82979e-12,5.2585e-12,5.87471e-12,6.76734e-12,8.69045e-12,All
3.11948e-14,6.44788e-12,4.15354e-12,4.89053e-12,5.33357e-12,5.77794e-12,6.21878e-12,6.71255e-12,7.31019e-12,8.18163e-12,9.41872e-12,1.20807e-11,All
4.33768e-14,8.97334e-12,5.77643e-12,6.8006e-12,7.42026e-12,8.03333e-12,8.64995e-12,9.33512e-12,1.01687e-11,1.13681e-11,1.30885e-11,1.67988e-11,All
6.03162e-14,1.2472e-11,8.02975e-12,9.45516e-12,1.0312e-11,1.11728e-11,1.20213e-11,1.29785e-11,1.41328e-11,1.57976e-11,1.82063e-11,2.33565e-11,All
8.38706e-14,1.73398e-11,1.11699e-11,1.31466e-11,1.43373e-11,1.55329e-11,1.67166e-11,1.80485e-11,1.96582e-11,2.19735e-11,2.53147e-11,3.24764e-11,All
1.16623e-13,2.41167e-11,1.55301e-11,1.82817e-11,1.99423e-11,2.16032e-11,2.32511e-11,2.50963e-11,2.73314e-11,3.0551e-11,3.52036e-11,4.51647e-11,All
1.62167e-13,3.35372e-11,2.1598e-11,2.54274e-11,2.77271e-11,3.00402e-11,3.23326e-11,3.49029e-11,3.80105e-11,4.2478e-11,4.8949e-11,6.28001e-11,All
2.25496e-13,4.66268e-11,3.00333e-11,3.53432e-11,3.85417e-11,4.17739e-11,4.4954e-11,4.85304e-11,5.28601e-11,5.9066e-11,6.80652e-11,8.73032e-11,All
3.13555e-13,6.48398e-11,4.1747e-11,4.9156e-11,5.36023e-11,5.8098e-11,6.25179e-11,6.74873e-11,7.34925e-11,8.21249e-11,9.46603e-11,1.21433e-10,All
4.36004e-13,9.0166e-11,5.80585e-11,6.83503e-11,7.45299e-11,8.07705e-11,8.69227e-11,9.38349e-11,1.02193e-10,1.142e-10,1.31601e-10,1.68827e-10,All
6.06271e-13,1.25368e-10,8.07334e-11,9.50399e-11,1.03635e-10,1.12329e-10,1.20874e-10,1.30496e-10,1.42117e-10,1.58788e-10,1.83006e-10,2.34756e-10,All
8.43029e-13,1.74346e-10,1.12253e-10,1.32158e-10,1.44087e-10,1.5618e-10,1.68076e-10,1.81445e-10,1.97604e-10,2.20797e-10,2.54476e-10,3.26417e-10,All
1.17225e-12,2.42419e-10,1.56087e-10,1.8376e-10,2.00366e-10,2.17182e-10,2.33713e-10,2.523e-10,2.74775e-10,3.07004e-10,3.53866e-10,4.53909e-10,All
1.63003e-12,3.37093e-10,2.17047e-10,2.55521e-10,2.7861e-10,3.01997e-10,3.24981e-10,3.50845e-10,3.82078e-10,4.2691e-10,4.92049e-10,6.31179e-10,All
2.26658e-12,4.68716e-10,3.01794e-10,3.55303e-10,3.87415e-10,4.19931e-10,4.51882e-10,4.87844e-10,5.31281e-10,5.93618e-10,6.8423e-10,8.77651e-10,All
3.15172e-12,6.51768e-10,4.19646e-10,4.94061e-10,5.38707e-10,5.8391e-10,6.28361e-10,6.78361e-10,7.38753e-10,8.25448e-10,9.51413e-10,1.22037e-09,All
4.38251e-12,9.06301e-10,5.83536e-10,6.87001e-10,7.49062e-10,8.11944e-10,8.73741e-10,9.43255e-10,1.02725e-09,1.14779e-09,1.323e-09,1.69697e-09,All
6.09395e-12,1.26021e-09,8.11409e-10,9.5531e-10,1.04158e-09,1.12902e-09,1.21495e-09,1.31162e-09,1.42841e-09,1.59602e-09,1.83965e-09,2.35964e-09,All
8.47374e-12,1.75234e-09,1.1283e-09,1.32837e-09,1.44836e-09,1.56994e-09,1.68942e-09,1.82383e-09,1.98623e-09,2.21929e-09,2.55804e-09,3.28115e-09,All
1.17829e-11,2.43667e-09,1.56891e-09,1.84712e-09,2.01395e-09,2.18301e-09,2.34916e-09,2.53607e-09,2.76189e-09,3.08594e-09,3.557e-09,4.56246e-09,All
1.63843e-11,3.38823e-09,2.18159e-09,2.56845e-09,2.80044e-09,3.03552e-09,3.26654e-09,3.52644e-09,3.84043e-09,4.29105e-09,4.94609e-09,6.34421e-09,All
2.27826e-11,4.71137e-09,3.03354e-09,3.57148e-09,3.89406e-09,4.22093e-09,4.54218e-09,4.90358e-09,5.3402e-09,5.96679e-09,6.87762e-09,8.82173e-09,All
3.16796e-11,6.55124e-09,4.21819e-09,4.96618e-09,5.41477e-09,5.86926e-09,6.31598e-09,6.81849e-09,7.42561e-09,8.29692e-09,9.56342e-09,1.22668e-08,All
4.4051e-11,9.10961e-09,5.86546e-09,6.90558e-09,7.52932e-09,8.16132e-09,8.78248e-09,9.48124e-09,1.03255e-08,1.1537e-08,1.32981e-08,1.70571e-08,All
6.12536e-11,1.26671e-08,8.15601e-09,9.60231e-09,1.04696e-08,1.13485e-08,1.22122e-08,1.31838e-08,1.43577e-08,1.60424e-08,1.84912e-08,2.37182e-08,All
8.51742e-11,1.76138e-08,1.13411e-08,1.33522e-08,1.45582e-08,1.57802e-08,1.69812e-08,1.83323e-08,1.99646e-08,2.23072e-08,2.57124e-08,3.29805e-08,All
1.18436e-10,2.44922e-08,1.57699e-08,1.85664e-08,2.02434e-08,2.19427e-08,2.36127e-08,2.54914e-08,2.77612e-08,3.10185e-08,3.57534e-08,4.586e-08,All
1.64687e-10,3.40569e-08,2.19284e-08,2.58169e-08,2.81488e-08,3.05116e-08,3.28338e-08,3.54462e-08,3.86023e-08,4.31317e-08,4.97157e-08,6.3769e-08,All
2.29e-10,4.73566e-08,3.04918e-08,3.58989e-08,3.91414e-08,4.24269e-08,4.5656e-08,4.92885e-08,5.36772e-08,5.99754e-08,6.91306e-08,8.86719e-08,All
3.18429e-10,6.58501e-08,4.23993e-08,4.9918e-08,5.44267e-08,5.89953e-08,6.34854e-08,6.85365e-08,7.4639e-08,8.33968e-08,9.61271e-08,1.233e-07,All
4.4278e-10,9.15657e-08,5.89569e-08,6.94117e-08,7.56812e-08,8.20339e-08,8.82774e-08,9.53011e-08,1.03787e-07,1.15965e-07,1.33666e-07,1.7145e-07,All
6.15694e-10,1.27324e-07,8.19806e-08,9.65182e-08,1.05236e-07,1.1407e-07,1.22751e-07,1.32518e-07,1.44317e-07,1.61251e-07,1.85865e-07,2.38404e-07,All
8.56132e-10,1.77046e-07,1.13995e-07,1.3421e-07,1.46332e-07,1.58616e-07,1.70688e-07,1.84268e-07,2.00675e-07,2.24222e-07,2.58449e-07,3.31505e-07,All
1.19047e-09,2.46185e-07,1.58512e-07,1.86621e-07,2.03477e-07,2.20558e-07,2.37344e-07,2.56228e-07,2.79042e-07,3.11784e-07,3.59377e-07,4.60964e-07,All
1.65536e-09,3.42324e-07,2.20414e-07,2.595e-07,2.82939e-07,3.06689e-07,3.30031e-07,3.56289e-07,3.88013e-07,4.33541e-07,4.9972e-07,6.40977e-07,All
2.30181e-09,4.76007e-07,3.06489e-07,3.60839e-07,3.93431e-07,4.26456e-07,4.58913e-07,4.95425e-07,5.39538e-07,6.02845e-07,6.94869e-07,8.9129e-07,All
3.2007e-09,6.61896e-07,4.26178e-07,5.01752e-07,5.47072e-07,5.92994e-07,6.38126e-07,6.88897e-07,7.50237e-07,8.38266e-07,9.66226e-07,1.23935e-06,All
4.45063e-09,9.20377e-07,5.92608e-07,6.97695e-07,7.60713e-07,8.24567e-07,8.87324e-07,9.57923e-07,1.04322e-06,1.16562e-06,1.34355e-06,1.72334e-06,All
6.18867e-09,1.2798e-06,8.24031e-07,9.70156e-07,1.05778e-06,1.14657e-06,1.23384e-06,1.33201e-06,1.45061e-06,1.62082e-06,1.86823e-06,2.39633e-06,All
8.60545e-09,1.77958e-06,1.14583e-06,1.34902e-06,1.47087e-06,1.59433e-06,1.71567e-06,1.85218e-06,2.0171e-06,2.25377e-06,2.59781e-06,3.33214e-06,All
1.1966e-08,2.47454e-06,1.59329e-06,1.87583e-06,2.04526e-06,2.21694e-06,2.38567e-06,2.57548e-06,2.80481e-06,3.13391e-06,3.61229e-06,4.63339e-06,All
1.66389e-08,3.44088e-06,2.2155e-06,2.60837e-06,2.84397e-06,3.0827e-06,3.31732e-06,3.58125e-06,3.90013e-06,4.35775e-06,5.02295e-06,6.44281e-06,All
2.31367e-08,4.7846e-06,3.08069e-06,3.62699e-06,3.95459e-06,4.28654e-06,4.61278e-06,4.97979e-06,5.42319e-06,6.05952e-06,6.9845e-06,8.95883e-06,All
3.2172e-08,6.65307e-06,4.28375e-06,5.04339e-06,5.49892e-06,5.9605e-06,6.41415e-06,6.92448e-06,7.54104e-06,8.42587e-06,9.71206e-06,1.24574e-05,All
4.47357e-08,9.2512e-06,5.95662e-06,7.01291e-06,7.64633e-06,8.28817e-06,8.91898e-06,9.6286e-06,1.04859e-05,1.17163e-05,1.35048e-05,1.73222e-05,All
6.22057e-08,1.28639e-05,8.28278e-06,9.75156e-06,1.06324e-05,1.15248e-05,1.2402e-05,1.33887e-05,1.45809e-05,1.62917e-05,1.87786e-05,2.40868e-05,All
8.6498e-08,1.78875e-05,1.15173e-05,1.35597e-05,1.47845e-05,1.60255e-05,1.72452e-05,1.86172e-05,2.02749e-05,2.26539e-05,2.6112e-05,3.34931e-05,All
1.20277e-07,2.48729e-05,1.60151e-05,1.8855e-05,2.0558e-05,2.22837e-05,2.39797e-05,2.58876e-05,2.81926e-05,3.15006e-05,3.63091e-05,4.65727e-05,All
1.67247e-07,3.45862e-05,2.22692e-05,2.62182e-05,2.85863e-05,3.09858e-05,3.33441e-05,3.59971e-05,3.92023e-05,4.38021e-05,5.04884e-05,6.47602e-05,All
2.3256e-07,4.80926e-05,3.09657e-05,3.64568e-05,3.97497e-05,4.30863e-05,4.63655e-05,5.00545e-05,5.45114e-05,6.09075e-05,7.0205e-05,9.00501e-05,All
3.23378e-07,6.68736e-05,4.30583e-05,5.06938e-05,5.52726e-05,5.99122e-05,6.4472e-05,6.96016e-05,7.5799e-05,8.46929e-05,9.76211e-05,0.000125216,All
4.49662e-07,9.29888e-05,5.98732e-05,7.04905e-05,7.68574e-05,8.33089e-05,8.96494e-05,9.67821e-05,0.0001054,0.000117767,0.000135744,0.000174115,All
6.25263e-07,0.000129302,8.32547e-05,9.80181e-05,0.000106871,0.000115842,0.000124659,0.000134577,0.00014656,0.000163757,0.000188754,0.00024211,All
8.69438e-07,0.000179797,0.000115767,0.000136296,0.000148606,0.000161081,0.00017334,0.000187131,0.000203794,0.000227706,0.000262465,0.000336657,All
1.20897e-06,0.000250011,0.000160976,0.000189521,0.00020664,0.000223985,0.000241032,0.000260209,0.000283379,0.000316629,0.000364962,0.000468127,All
1.68109e-06,0.000347644,0.000223839,0.000263532,0.000287336,0.000311455,0.000335159,0.000361824,0.000394042,0.000440278,0.000507484,0.000650938,All
2.33758e-06,0.000483404,0.000311252,0.000366445,0.000399545,0.000433082,0.000466044,0.000503122,0.000547922,0.000612213,0.000705663,0.000905138,All
3.25045e-06,0.00067218,0.0004328,0.000509546,0.000555573,0.000602207,0.000648041,0.000699597,0.000761893,0.000851292,0.000981232,0.00125861,All
4.5198e-06,0.000934676,0.000601814,0.000708528,0.000772532,0.000837377,0.00090111,0.000972797,0.00105942,0.00118373,0.00136441,0.00175011,All
6.28486e-06,0.00129968,0.00083683,0.000985207,0.00107422,0.00116438,0.00125301,0.00135268,0.00147314,0.001646,0.00189722,0.00243355,All
8.73919e-06,0.00180722,0.00116362,0.00136992,0.00149371,0.00161909,0.00174232,0.00188091,0.00204841,0.00228878,0.00263809,0.00338387,All
1.2152e-05,0.00251296,0.00161802,0.00190486,0.00207702,0.00225136,0.00242271,0.00261541,0.00284833,0.00318257,0.00366826,0.0047053,All
1.68975e-05,0.00349429,0.00224987,0.00264871,0.00288812,0.00313053,0.0033688,0.00363671,0.00396062,0.0044254,0.00510067,0.00654274,All
2.34963e-05,0.00485883,0.00312845,0.003683,0.00401595,0.004353,0.00468434,0.0050568,0.00550723,0.00615354,0.00709237,0.00909768,All
3.2672e-05,0.00675621,0.00435009,0.00512125,0.00558419,0.00605284,0.00651358,0.00703135,0.00765776,0.00855651,0.00986168,0.0126503,All
4.5431e-05,0.00939447,0.00604875,0.00712113,0.0077648,0.00841641,0.0090571,0.0097768,0.010648,0.0118978,0.0137121,0.01759,All
6.31725e-05,0.0130629,0.00841063,0.00990199,0.0107969,0.0117029,0.0125938,0.013594,0.0148057,0.0165429,0.0190655,0.0244583,All
8.78424e-05,0.0181636,0.0116946,0.0137688,0.0150129,0.0162726,0.0175113,0.0189012,0.0205865,0.0230026,0.0265093,0.0340081,All
0.000122146,0.0252556,0.0162607,0.0191453,0.0208753,0.0226264,0.0243488,0.0262789,0.028624,0.0319842,0.0368546,0.0472859,All
0.000169846,0.0351149,0.0226089,0.0266204,0.0290269,0.03146,0.0338551,0.0365348,0.0397985,0.0444694,0.0512427,0.0657459,All
0.000236174,0.0488251,0.0314346,0.0370134,0.0403611,0.0437394,0.0470726,0.0507921,0.0553363,0.0618318,0.0712481,0.0914095,All
0.000328404,0.0678825,0.0437037,0.0514576,0.0561145,0.060812,0.065447,0.0706062,0.0769379,0.085971,0.0990607,0.127085,All
0.000456651,0.0943626,0.0607536,0.0715439,0.078014,0.084536,0.0909855,0.0981398,0.106969,0.119507,0.137724,0.176671,All
0.000634981,0.13116,0.0844412,0.0994718,0.108451,0.117509,0.126491,0.136393,0.148722,0.166132,0.19147,0.245583,All
0.000882951,0.182286,0.11735,0.138277,0.150744,0.163338,0.175825,0.189525,0.206676,0.230899,0.266159,0.341299,All
0.00122776,0.253353,0.163088,0.19219,0.209544,0.227016,0.244326,0.263367,0.287178,0.320939,0.369882,0.474169,All
0.00170722,0.35201,0.226694,0.267005,0.291122,0.315297,0.339381,0.365938,0.399112,0.445984,0.513773,0.658592,All
0.00237391,0.488591,0.314948,0.370899,0.404414,0.437998,0.471503,0.508088,0.554231,0.619518,0.713326,0.913963,All
0.00330097,0.678209,0.437593,0.515137,0.561325,0.607996,0.654512,0.705056,0.769262,0.860025,0.990021,1.2683,All
0.00459005,0.941365,0.607274,0.714258,0.77918,0.843407,0.908008,0.978152,1.06709,1.19279,1.37288,1.75966,All
0.00638254,1.30521,0.842204,0.989334,1.08021,1.16977,1.25724,1.35615,1.47941,1.65198,1.90185,2.43739,All
0.00887502,1.80634,1.16661,1.37015,1.49657,1.62093,1.74086,1.87924,2.0481,2.28546,2.63251,3.36611,All
0.0123409,2.49719,1.61546,1.89567,2.07194,2.23986,2.40787,2.59688,2.82914,3.1591,3.63904,4.65232,All
0.0171602,3.44393,2.23541,2.61618,2.85975,3.08761,3.32106,3.58477,3.90795,4.35401,5.01695,6.39311,All
0.0238615,4.74213,3.08322,3.60549,3.93595,4.24545,4.57396,4.93142,5.37756,5.99072,6.90193,8.81247,All
0.0331798,6.50419,4.22856,4.94128,5.41052,5.82525,6.26922,6.75602,7.36234,8.2008,9.44887,12.0751,All
0.0461371,8.87132,5.79702,6.75379,7.37655,7.94847,8.55574,9.22607,10.0624,11.2147,12.8957,16.3907,All
0.0641543,12.0711,7.90475,9.16512,10.0285,10.7999,11.6293,12.5511,13.6873,15.2143,17.476,22.2648,All
0.0892076,16.2961,10.6511,12.393,13.5633,14.5793,15.7075,16.933,18.4642,20.487,23.5668,30.0666,All
0.124045,21.8571,14.2842,16.6347,18.205,19.5701,21.0772,22.7005,24.776,27.4135,31.5468,40.1958,All
0.172486,29.123,18.9222,22.1489,24.2623,26.0956,28.0043,30.2299,33.008,36.4136,42.0541,53.5247,All
0.239845,38.3671,24.8601,29.1802,32.0178,34.4739,36.9369,39.8986,43.4485,47.9861,55.4067,70.693,All
0.333508,49.715,32.3466,38.1364,41.7393,44.9022,48.0416,51.5803,55.8021,61.016,68.3591,81.7888,All
0.463749,58.7682,39.3177,46.1652,50.6089,54.089,57.2647,60.4135,63.9021,68.1071,73.6975,83.2136,All
0.64485,51.9359,32.9929,39.8913,43.9776,47.4847,50.4543,53.5302,56.8658,60.6172,65.365,73.5345,All
0.896674,42.9014,26.118,32.3411,35.9556,38.8549,41.6351,44.1596,46.8734,49.9421,53.7251,60.4396,All
1.24684,34.7846,20.6511,25.853,28.9117,31.4893,33.6747,35.9266,38.1287,40.7263,44.1677,50.0963,All
1.40134,32.1064,18.7331,23.7262,26.5684,28.9577,31.0008,33.117,35.2686,37.792,41.0608,46.7294,All
1.73375,27.4064,15.4599,19.83,22.5285,24.5493,26.5382,28.2709,30.3511,32.555,35.4448,40.6643,All
2.41081,20.5988,10.8292,14.3079,16.5398,18.2496,19.863,21.3882,23.0328,25.0199,27.4385,31.937,All
2.80267,17.7252,8.8261,11.9624,13.972,15.5917,17.0664,18.4788,19.9318,21.7459,24.0195,28.1253,All
3.35227,14.5346,6.44269,9.30324,11.0744,12.5689,13.9016,15.1733,16.5296,18.153,20.2067,23.7375,All
4.20401,10.8194,4.16993,6.28239,7.77912,9.07831,10.2419,11.4122,12.617,14.0414,15.7982,18.9279,All
4.66139,9.28942,3.15646,5.09086,6.44638,7.62354,8.72719,9.82776,11.0095,12.3191,13.9087,16.8004,All
5.60534,6.80331,1.79767,3.28766,4.38745,5.37262,6.34041,7.30391,8.35677,9.52451,10.9386,13.5226,All
6.48174,5.14708,1.05565,2.17715,3.06195,3.88634,4.73002,5.58525,6.51802,7.53276,8.90142,11.2762,All
7.00668,4.35542,0.7625,1.70066,2.46799,3.21108,3.97044,4.74866,5.60192,6.59601,7.90004,10.1665,All
8.40802,57.7098,38.4805,45.3365,49.4042,53.0252,56.1606,59.3283,62.874,66.9504,72.2666,82.0051,All
9.01296,41.604,26.1042,31.6747,34.9913,37.8056,40.4046,42.7399,45.3716,48.3678,52.0351,59.0376,All
9.80935,28.1544,16.32,20.4141,23.2158,25.3316,27.2191,29.0536,31.1083,33.5916,36.6364,42.3961,All
11.2107,16.5131,7.41703,10.5106,12.436,14.1752,15.7501,17.2784,18.9764,20.8301,23.38,27.7885,All
12.5327,10.4767,3.46461,5.61806,7.19354,8.54063,9.83333,11.1869,12.6732,14.384,16.3596,20.2795,All
12.612,10.2165,3.31255,5.42183,6.9554,8.29715,9.56267,10.8857,12.381,14.0823,16.0266,19.9353,All
14.0134,6.4787,1.38899,2.79204,3.86968,4.89395,5.95858,7.03698,8.2778,9.71748,11.5939,14.9564,All
15.4147,4.51583,0.616511,1.5114,2.33539,3.17516,4.0549,5.04346,6.21971,7.67362,10.0619,26.4573,All
16.816,47.5351,30.4146,36.5206,40.2327,43.3693,46.1936,48.8788,51.8829,55.1093,59.3866,66.9809,All
17.4269,33.7567,20.6817,25.4803,28.3548,30.5932,32.7799,34.8541,37.0633,39.759,43.0855,49.5271,All
18.2174,24.1932,13.2429,17.0028,19.5234,21.513,23.3659,25.1099,26.9336,29.1699,32.1533,37.6047,All
