pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.62211,0.0111111,-3.0712,0.00111111,-1.84186,0.0111111,All
-1.57487,0.0222222,-3.00472,0.00222222,-1.76829,0.0222222,All
-1.28017,0.0333333,-2.8321,0.00333333,-1.41378,0.0333333,All
-1.27365,0.0444444,-2.73139,0.00444444,-1.36009,0.0444444,All
-1.27291,0.0555556,-2.6094,0.00555556,-1.34241,0.0555556,All
-1.10871,0.0666667,-2.60636,0.00666667,-1.17175,0.0666667,All
-1.07675,0.0777778,-2.45109,0.00777778,-1.12207,0.0777778,All
-1.05799,0.0888889,-2.32605,0.00888889,-1.11233,0.0888889,All
-1.04988,0.1,-2.25167,0.01,-1.0945,0.1,All
-0.995649,0.111111,-2.20998,0.0111111,-1.05765,0.111111,All
-0.988967,0.122222,-2.20225,0.0122222,-1.0563,0.122222,All
-0.983117,0.133333,-2.14288,0.0133333,-1.0335,0.133333,All
-0.96095,0.144444,-2.13944,0.0144444,-1.03275,0.144444,All
-0.960149,0.155556,-2.10874,0.0155556,-1.00968,0.155556,All
-0.939075,0.166667,-2.06167,0.0166667,-0.951855,0.166667,All
-0.920675,0.177778,-2.00309,0.0177778,-0.933077,0.177778,All
-0.886072,0.188889,-1.98121,0.0188889,-0.923406,0.188889,All
-0.859591,0.2,-1.9675,0.02,-0.872574,0.2,All
-0.845932,0.211111,-1.95959,0.0211111,-0.862374,0.211111,All
-0.840436,0.222222,-1.95384,0.0222222,-0.836014,0.222222,All
-0.806586,0.233333,-1.94351,0.0233333,-0.829275,0.233333,All
-0.800558,0.244444,-1.94243,0.0244444,-0.781932,0.244444,All
-0.772591,0.255556,-1.93991,0.0255556,-0.747663,0.255556,All
-0.769442,0.266667,-1.91287,0.0266667,-0.734165,0.266667,All
-0.761091,0.277778,-1.91235,0.0277778,-0.719685,0.277778,All
-0.74978,0.288889,-1.90152,0.0288889,-0.713269,0.288889,All
-0.72414,0.3,-1.88766,0.03,-0.710421,0.3,All
-0.722401,0.311111,-1.87275,0.0311111,-0.663793,0.311111,All
-0.709678,0.322222,-1.87239,0.0322222,-0.66291,0.322222,All
-0.694702,0.333333,-1.85189,0.0333333,-0.647504,0.333333,All
-0.640491,0.344444,-1.83621,0.0344444,-0.593376,0.344444,All
-0.627038,0.355556,-1.83548,0.0355556,-0.575977,0.355556,All
-0.623952,0.366667,-1.83023,0.0366667,-0.557112,0.366667,All
-0.616937,0.377778,-1.82152,0.0377778,-0.552473,0.377778,All
-0.577148,0.388889,-1.81936,0.0388889,-0.550041,0.388889,All
-0.558156,0.4,-1.79217,0.04,-0.461642,0.4,All
-0.494021,0.411111,-1.74182,0.0411111,-0.436523,0.411111,All
-0.486762,0.422222,-1.71818,0.0422222,-0.412558,0.422222,All
-0.481831,0.433333,-1.71581,0.0433333,-0.409036,0.433333,All
-0.457398,0.444444,-1.69775,0.0444444,-0.399677,0.444444,All
-0.41417,0.455556,-1.69003,0.0455556,-0.33709,0.455556,All
-0.405612,0.466667,-1.68281,0.0466667,-0.307429,0.466667,All
-0.363669,0.477778,-1.68134,0.0477778,-0.305653,0.477778,All
-0.355507,0.488889,-1.67959,0.0488889,-0.264999,0.488889,All
-0.322482,0.5,-1.67762,0.05,-0.214722,0.5,All
-0.247532,0.511111,-1.66703,0.0511111,-0.173441,0.511111,All
-0.233621,0.522222,-1.63421,0.0522222,-0.134942,0.522222,All
-0.201128,0.533333,-1.62381,0.0533333,-0.127675,0.533333,All
-0.190539,0.544444,-1.62093,0.0544444,-0.0821805,0.544444,All
-0.189495,0.555556,-1.61986,0.0555556,-0.0714734,0.555556,All
-0.0448661,0.566667,-1.61884,0.0566667,0.036567,0.566667,All
-0.00374676,0.577778,-1.61404,0.0577778,0.0503169,0.577778,All
0.0219765,0.588889,-1.60469,0.0588889,0.102095,0.588889,All
0.0601966,0.6,-1.58433,0.06,0.136502,0.6,All
0.0720007,0.611111,-1.58198,0.0611111,0.205256,0.611111,All
0.0855274,0.622222,-1.57466,0.0622222,0.216494,0.622222,All
0.140725,0.633333,-1.55408,0.0633333,0.236922,0.633333,All
0.163759,0.644444,-1.55034,0.0644444,0.237996,0.644444,All
0.18043,0.655556,-1.53605,0.0655556,0.242783,0.655556,All
0.245108,0.666667,-1.53548,0.0666667,0.359629,0.666667,All
0.253375,0.677778,-1.52716,0.0677778,0.379428,0.677778,All
0.280976,0.688889,-1.51749,0.0688889,0.436006,0.688889,All
0.330182,0.7,-1.50386,0.07,0.449246,0.7,All
0.377004,0.711111,-1.49898,0.0711111,0.496433,0.711111,All
0.405119,0.722222,-1.49252,0.0722222,0.498143,0.722222,All
