iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,c,omega_Cl,omega_Q,omega_V1,omega_V2
1383,277.954,1,13.5514,35.6866,21.6349,16.1608,1.86863,8.21727e-06,3,0.26907,1.61791,0.000216589,0.676135
1384,268.902,1,13.5537,32.0907,21.6339,16.2524,1.86863,7.65606e-06,3,0.263797,1.61888,0.000197417,0.596779
1385,271.056,1,13.5201,32.5702,21.6337,15.9947,1.86863,7.22838e-06,3,0.269578,1.48829,0.000208438,0.617632
1386,268.531,1,13.5242,33.3699,21.6341,15.897,1.86863,6.63317e-06,3,0.262342,1.47796,0.000237394,0.662597
1387,278.836,1,13.5393,35.6735,21.634,16.4258,1.86863,7.90709e-06,3,0.259558,1.50032,0.000251779,0.724772
1388,273.777,1,13.5556,36.1343,21.6342,16.8626,1.86863,7.89324e-06,3,0.260452,1.55503,0.000245803,0.675234
1389,272.899,1,13.4736,39.052,21.6338,16.5542,1.86863,6.62644e-06,3,0.256781,1.5846,0.000250604,0.679315
1390,277.639,1,13.6761,40.3657,21.6333,15.5889,1.86863,6.62644e-06,3,0.257025,1.8389,0.000224011,0.68239
1391,286.724,1,13.4819,45.0705,21.6334,15.4857,1.86863,9.37334e-06,3,0.263053,1.83238,0.000257239,0.687796
1392,279.851,1,13.5252,42.9039,21.6338,16.6818,1.86863,8.54377e-06,3,0.256744,1.922,0.000248949,0.625864
1393,280.349,1,13.4948,47.9347,21.6329,16.2024,1.86863,7.53768e-06,3,0.265516,2.00635,0.000252306,0.684511
1394,275.065,1,13.631,45.7778,21.6338,15.5554,1.86863,7.11622e-06,3,0.262736,1.80638,0.000258515,0.652665
1395,275.596,1,13.5822,43.8127,21.6341,16.9364,1.86863,7.35699e-06,3,0.26099,1.85617,0.000225442,0.623738
1396,284.21,1,13.5791,41.9479,21.6343,15.6156,1.86863,7.18708e-06,3,0.259095,2.0003,0.000260157,0.68438
1397,278.593,1,13.5457,38.3684,21.6338,16.1125,1.86863,1.0295e-05,3,0.258497,1.60162,0.000248724,0.634542
1398,277.316,1,13.5385,40.711,21.633,17.0321,1.86863,8.48286e-06,3,0.260839,1.69552,0.000260757,0.640077
1399,286.169,1,13.5084,35.5838,21.6315,16.9864,1.86863,9.3467e-06,3,0.252603,1.71201,0.000285804,0.627364
1400,280.688,1,13.4768,36.5344,21.6324,16.5695,1.86863,8.32227e-06,3,0.261916,1.66701,0.000299063,0.571719
1401,278.289,1,13.562,31.957,21.6327,17.1873,1.86863,8.37103e-06,3,0.2579,1.48785,0.000281925,0.631693
1402,280.999,1,13.5687,34.9732,21.6328,17.2929,1.86863,8.14246e-06,3,0.264623,1.52431,0.000286098,0.729129
1403,279.982,1,13.4884,29.8455,21.6326,16.5928,1.86863,8.86687e-06,3,0.254654,1.46699,0.000261417,0.710134
1404,287.241,1,13.5079,32.493,21.634,16.8447,1.86863,8.70593e-06,3,0.254162,1.63786,0.000286596,0.737586
1405,273.035,1,13.5397,36.0804,21.6344,16.0713,1.86863,7.64656e-06,3,0.255059,1.54796,0.00023065,0.737809
1406,279.424,1,13.5562,37.3217,21.6343,16.1371,1.86863,9.91377e-06,3,0.253409,1.5842,0.000229502,0.726172
1407,275.913,1,13.595,39.4947,21.6354,15.6714,1.86863,9.66684e-06,3,0.253477,1.55507,0.000210549,0.680803
1408,276.709,1,13.5467,34.4202,21.6345,15.392,1.86863,8.59037e-06,3,0.26189,1.65665,0.000220076,0.733476
1409,271.615,1,13.5824,33.7902,21.6337,16.1278,1.86863,8.00746e-06,3,0.258316,1.59804,0.000211149,0.699521
1410,277.446,1,13.6827,33.1291,21.6327,16.6396,1.86863,7.88197e-06,3,0.261857,1.76459,0.000198228,0.671278
1411,290.442,1,13.5013,34.4759,21.6331,16.0082,1.86863,7.65894e-06,3,0.266089,1.96189,0.000208032,0.774949
1412,276.457,1,13.4286,40.373,21.6333,16.7583,1.86863,7.69048e-06,3,0.257105,1.92599,0.000205148,0.807054
1413,268.805,1,13.5215,39.6492,21.6334,16.8493,1.86863,7.04064e-06,3,0.258777,1.66634,0.000225474,0.671612
1414,274.967,1,13.6347,39.5283,21.633,16.243,1.86863,6.58113e-06,3,0.273089,1.78555,0.000234919,0.630432
1415,279.567,1,13.6092,44.5283,21.6335,15.5977,1.86863,6.24877e-06,3,0.268882,1.71436,0.000224464,0.717627
1416,270.872,1,13.579,40.6125,21.6333,16.4422,1.86863,6.02659e-06,3,0.263142,1.77506,0.000225495,0.689071
1417,269.049,1,13.5561,37.3633,21.6338,15.9542,1.86863,6.31722e-06,3,0.264391,1.71285,0.000227197,0.695626
1418,269.001,1,13.4799,34.755,21.6332,15.8572,1.86863,6.52509e-06,3,0.260521,1.74985,0.000217839,0.660846
1419,277.028,1,13.5359,36.6688,21.6331,16.6109,1.86863,7.33797e-06,3,0.273886,1.70392,0.000232545,0.674576
1420,274.322,1,13.5094,40.3564,21.6325,18.112,1.86863,9.05847e-06,3,0.262242,1.70062,0.000210963,0.663967
1421,268.685,1,13.4851,44.1769,21.6319,16.3961,1.86863,9.29781e-06,3,0.257954,1.7286,0.000174242,0.591849
1422,265.331,1,13.5463,39.63,21.6327,16.306,1.86863,8.05056e-06,3,0.252403,1.71253,0.000171364,0.628863
1423,259.98,1,13.5404,32.6526,21.6318,16.6957,1.86863,6.72151e-06,3,0.258336,1.53958,0.000158962,0.646216
1424,260.394,1,13.378,33.8736,21.6319,17.3272,1.86863,8.35138e-06,3,0.260693,1.56711,0.0001647,0.621061
1425,261.26,1,13.4469,39.9719,21.632,17.8232,1.86863,7.49223e-06,3,0.266264,1.62778,0.000172204,0.669754
1426,272.548,1,13.6044,45.2315,21.6319,17.9556,1.86863,9.3145e-06,3,0.265363,1.75041,0.000199894,0.623515
1427,280.175,1,13.6676,42.6761,21.6309,17.5496,1.86863,8.50877e-06,3,0.279887,1.67037,0.000190558,0.684384
1428,266.564,1,13.55,44.5107,21.6308,17.3205,1.86863,7.59338e-06,3,0.26229,1.8367,0.000182352,0.630699
1429,264.493,1,13.6562,42.5128,21.6312,16.4355,1.86863,7.83146e-06,3,0.262815,1.75964,0.000163448,0.682911
1430,256.335,1,13.5936,35.7736,21.6313,16.3292,1.86863,7.0471e-06,3,0.257896,1.66848,0.000147736,0.676355
1431,259.472,1,13.5567,33.0837,21.6313,16.3919,1.86863,7.38762e-06,3,0.265253,1.64584,0.000147707,0.667805
1432,250.945,1,13.5013,30.7266,21.6312,15.2417,1.86863,7.79722e-06,3,0.26626,1.49267,0.000122393,0.665942
1433,261.206,1,13.4189,35.2119,21.6313,15.3843,1.86863,9.17592e-06,3,0.257497,1.54978,0.000139523,0.676935
1434,262.621,1,13.3945,39.0206,21.6315,15.9501,1.86863,7.22304e-06,3,0.256934,1.5889,0.000134068,0.700842
1435,248.362,1,13.48,39.1614,21.6307,16.2365,1.86863,7.32654e-06,3,0.252293,1.52417,0.000110986,0.666347
1436,254.279,1,13.6374,38.3314,21.6311,15.9326,1.86863,9.09477e-06,3,0.258973,1.64382,0.000117191,0.672042
1437,254.193,1,13.6418,37.7935,21.631,15.6651,1.86863,8.33926e-06,3,0.259882,1.59619,0.000118457,0.678559
1438,248.314,1,13.5893,36.7829,21.6312,16.4971,1.86863,7.83453e-06,3,0.259094,1.52229,0.000100458,0.729143
1439,260.679,1,13.5935,38.0733,21.6312,16.2837,1.86863,7.80907e-06,3,0.269987,1.54458,0.000101368,0.722449
1440,249.269,1,13.5063,34.3593,21.6313,15.3937,1.86863,7.35666e-06,3,0.259482,1.50844,9.81865e-05,0.73244
1441,252.149,1,13.516,32.7416,21.6314,15.794,1.86863,8.96831e-06,3,0.258058,1.49074,9.91803e-05,0.753326
1442,245.941,1,13.5112,36.6316,21.6311,15.8485,1.86863,7.91625e-06,3,0.261433,1.56442,8.66161e-05,0.725173
1443,249.21,1,13.4636,36.6157,21.6312,15.0779,1.86863,7.91385e-06,3,0.251587,1.57614,8.8182e-05,0.713488
1444,252.899,1,13.4618,30.7322,21.631,16.6732,1.86863,1.12223e-05,3,0.258644,1.55471,8.74664e-05,0.740918
1445,255.367,1,13.498,36.1967,21.6314,15.6911,1.86863,9.99601e-06,3,0.247924,1.55025,9.27167e-05,0.732521
1446,258.854,1,13.4276,34.4836,21.6311,16.1714,1.86863,1.11032e-05,3,0.248739,1.51264,9.43449e-05,0.735749
1447,255.228,1,13.548,34.0303,21.6318,16.2514,1.86863,9.29983e-06,3,0.259188,1.67059,0.00010041,0.713484
1448,257.363,1,13.5785,34.2649,21.6319,15.4797,1.86863,7.17976e-06,3,0.265749,1.69213,0.000102835,0.708574
1449,261.221,1,13.5475,33.9179,21.632,15.8222,1.86863,1.00744e-05,3,0.259629,1.82832,0.000113275,0.686824
1450,263.361,1,13.5681,34.8779,21.6325,14.6521,1.86863,9.39704e-06,3,0.258643,1.77724,0.000122543,0.686619
1451,265.992,1,13.6729,30.0146,21.6321,16.2182,1.86863,1.14147e-05,3,0.258289,1.7854,0.00011244,0.706754
1452,254.008,1,13.6444,32.1555,21.6323,16.4881,1.86863,8.71954e-06,3,0.260914,1.84145,9.366e-05,0.649021
1453,249.742,1,13.6464,39.1258,21.6325,15.9934,1.86863,8.3562e-06,3,0.256762,1.61949,8.9385e-05,0.659787
1454,255.514,1,13.3856,41.5131,21.6326,15.9281,1.86863,9.51164e-06,3,0.248841,1.73166,7.72071e-05,0.7279
1455,241.214,1,13.52,31.2196,21.6327,15.7104,1.86863,6.73765e-06,3,0.260856,1.58031,7.09965e-05,0.765841
1456,241.626,1,13.6095,36.004,21.6326,16.4376,1.86863,8.82939e-06,3,0.259088,1.59087,6.86644e-05,0.717594
1457,248.566,1,13.4989,37.9262,21.6328,17.6509,1.86863,1.00936e-05,3,0.25606,1.57748,6.47573e-05,0.785705
1458,256.002,1,13.3945,43.1567,21.633,17.0025,1.86863,8.62876e-06,3,0.263969,1.74141,7.01083e-05,0.78827
1459,248.625,1,13.4242,39.8113,21.6332,17.0445,1.86863,9.03931e-06,3,0.258702,1.6252,6.73516e-05,0.781678
1460,238.876,1,13.3789,36.0171,21.6336,16.3449,1.86863,8.53373e-06,3,0.26963,1.56688,6.40955e-05,0.746347
1461,249.821,1,13.4636,42.0331,21.6338,15.9626,1.86863,8.36923e-06,3,0.262264,1.58491,6.59674e-05,0.772361
1462,242.627,1,13.5433,37.2889,21.6341,15.9292,1.86863,7.8614e-06,3,0.271814,1.59681,6.62664e-05,0.713458
1463,236.329,1,13.5145,36.8453,21.6342,15.4045,1.86863,8.2355e-06,3,0.270142,1.47544,6.707e-05,0.750382
1464,243.059,1,13.6263,43.0404,21.634,14.8431,1.86863,8.88953e-06,3,0.273295,1.5991,6.38806e-05,0.748706
1465,238.746,1,13.5292,40.8606,21.6342,15.5992,1.86863,8.5691e-06,3,0.26207,1.52981,6.76304e-05,0.738936
1466,242.101,1,13.5905,38.6749,21.6343,15.6146,1.86863,8.80407e-06,3,0.253938,1.41046,6.53479e-05,0.796561
1467,241.717,1,13.6436,35.5329,21.6344,15.4765,1.86863,8.96537e-06,3,0.25975,1.44722,6.71825e-05,0.754807
1468,245.974,1,13.6573,40.9926,21.6344,15.3167,1.86863,9.89672e-06,3,0.272515,1.50924,6.56755e-05,0.768324
1469,240.898,1,13.6123,35.7505,21.6344,15.6182,1.86863,6.26986e-06,3,0.269168,1.54334,6.67842e-05,0.788856
1470,236.762,1,13.5971,37.113,21.6346,14.6211,1.86863,7.96486e-06,3,0.265084,1.58687,6.46148e-05,0.757397
1471,239.666,1,13.5655,39.6486,21.6349,14.8712,1.86863,7.88262e-06,3,0.25965,1.48445,5.75338e-05,0.807741
1472,234.829,1,13.535,38.1289,21.635,15.2662,1.86863,8.58431e-06,3,0.257687,1.38469,6.00955e-05,0.77244
1473,231.391,1,13.5895,42.4292,21.635,14.0477,1.86863,8.36479e-06,3,0.259253,1.52836,5.05144e-05,0.795313
1474,235.636,1,13.5181,43.031,21.6349,13.6527,1.86863,8.93845e-06,3,0.259287,1.60953,5.22996e-05,0.790991
1475,230.41,1,13.5399,44.8681,21.6349,14.0615,1.86863,9.1441e-06,3,0.253909,1.50523,4.71783e-05,0.73424
1476,227.362,1,13.5521,41.8803,21.6348,15.2005,1.86863,9.07709e-06,3,0.255936,1.58835,4.46471e-05,0.672172
1477,227.217,1,13.5301,35.1548,21.6347,15.2924,1.86863,8.32628e-06,3,0.253532,1.64348,4.80023e-05,0.635867
1478,222.093,1,13.5199,38.2344,21.6349,16.494,1.86863,8.25902e-06,3,0.263302,1.53282,4.35628e-05,0.602228
1479,217.498,1,13.4495,36.9537,21.6349,17.4711,1.86863,7.86025e-06,3,0.258652,1.58787,4.04578e-05,0.635008
1480,215.298,1,13.3709,30.9744,21.6348,16.9606,1.86863,8.04556e-06,3,0.247545,1.55345,3.1248e-05,0.673738
1481,213.04,1,13.501,34.1944,21.6349,15.226,1.86863,6.89744e-06,3,0.268316,1.60981,2.60257e-05,0.680378
1482,222.268,1,13.5127,32.8624,21.6349,15.3089,1.86863,8.63973e-06,3,0.277652,1.63266,2.79784e-05,0.709334
1483,219.928,1,13.4015,41.0205,21.635,14.4241,1.86863,7.80764e-06,3,0.263658,1.66038,2.79996e-05,0.738113
1484,212.468,1,13.5322,42.5798,21.6351,15.7393,1.86863,7.57682e-06,3,0.26466,1.60755,2.72093e-05,0.64383
1485,204.654,1,13.5612,42.4951,21.6351,15.704,1.86863,6.41943e-06,3,0.261103,1.80798,2.37926e-05,0.661648
1486,209.369,1,13.3809,36.4474,21.6352,15.7386,1.86863,7.13649e-06,3,0.259783,1.79645,2.31772e-05,0.682432
1487,207.699,1,13.4288,37.1847,21.6351,16.6917,1.86863,6.58469e-06,3,0.26232,1.93425,2.57025e-05,0.677893
1488,206.479,1,13.5159,34.4851,21.6352,16.5878,1.86863,6.8579e-06,3,0.259238,1.7197,2.97094e-05,0.678697
1489,198.596,1,13.353,37.7895,21.6351,17.5254,1.86863,7.25285e-06,3,0.253012,1.62745,2.57913e-05,0.657089
1490,212.867,1,13.4226,34.4618,21.6352,16.4982,1.86863,7.76237e-06,3,0.258666,1.62789,3.06906e-05,0.648726
1491,214.76,1,13.4023,37.7204,21.6351,17.3604,1.86863,7.01931e-06,3,0.258524,1.61118,3.4233e-05,0.67336
1492,220.137,1,13.5123,33.4792,21.6352,16.5329,1.86863,8.49874e-06,3,0.269359,1.44808,3.36161e-05,0.694438
1493,220.217,1,13.4183,32.8174,21.6352,15.9929,1.86863,9.291e-06,3,0.259037,1.48696,3.38701e-05,0.603173
1494,225.022,1,13.4316,33.8845,21.6353,16.2531,1.86863,7.91538e-06,3,0.268875,1.52836,3.81571e-05,0.663992
1495,228.444,1,13.5245,29.5164,21.6353,15.9227,1.86863,8.37024e-06,3,0.257145,1.53282,4.15543e-05,0.63977
1496,221.062,1,13.4814,29.8711,21.6353,15.8247,1.86863,8.10257e-06,3,0.256528,1.51019,3.74571e-05,0.606109
1497,220.556,1,13.5521,32.8956,21.6354,16.435,1.86863,6.89204e-06,3,0.254799,1.76638,3.70735e-05,0.641341
1498,218.413,1,13.5042,35.4553,21.6354,16.8579,1.86863,7.33163e-06,3,0.251149,1.51184,4.2762e-05,0.661104
1499,223.018,1,13.4434,35.8791,21.6354,17.481,1.86863,7.43837e-06,3,0.265161,1.55027,3.93613e-05,0.698066
1500,222.495,1,13.5633,38.6643,21.6353,16.9752,1.86863,6.28391e-06,3,0.272473,1.71084,4.33616e-05,0.646502
1501,224.995,1,13.4297,32.0223,21.6355,17.2721,1.86863,7.17517e-06,3,0.265685,1.76576,4.65441e-05,0.639913
1502,223.49,1,13.5407,36.1218,21.6355,16.5855,1.86863,8.13808e-06,3,0.274438,1.57996,4.53411e-05,0.613312
1503,225.131,1,13.5363,40.3543,21.6354,16.6257,1.86863,5.83053e-06,3,0.279661,1.73534,4.8547e-05,0.590821
1504,220.558,1,13.4394,38.6515,21.6354,16.6673,1.86863,6.81243e-06,3,0.273629,1.61005,4.35902e-05,0.575206
1505,220.617,1,13.3979,36.7421,21.6353,16.1181,1.86863,6.79714e-06,3,0.269057,1.60188,4.07419e-05,0.604393
1506,217.873,1,13.4171,39.0725,21.6354,16.1196,1.86863,5.14214e-06,3,0.272972,1.62066,3.89695e-05,0.640494
1507,228.406,1,13.5742,37.3208,21.6352,16.5285,1.86863,7.50453e-06,3,0.263377,1.72414,4.22526e-05,0.680447
1508,216.276,1,13.4953,40.4042,21.6353,17.0459,1.86863,7.28946e-06,3,0.266636,1.66875,3.84307e-05,0.724021
1509,217.777,1,13.5195,35.3938,21.6353,17.1963,1.86863,7.61166e-06,3,0.258887,1.5196,3.10595e-05,0.817573
1510,219.377,1,13.4393,36.8411,21.6353,16.3391,1.86863,8.02666e-06,3,0.254676,1.4124,3.55394e-05,0.75747
1511,215.12,1,13.3182,34.485,21.6354,16.0068,1.86863,6.50121e-06,3,0.249975,1.41329,3.14277e-05,0.715976
1512,213.444,1,13.416,32.1985,21.6355,16.3569,1.86863,8.62119e-06,3,0.257498,1.37186,3.19281e-05,0.722764
1513,222.689,1,13.4214,32.6016,21.6355,15.6547,1.86863,9.4799e-06,3,0.261826,1.36344,3.66305e-05,0.709428
1514,222.611,1,13.5077,31.5767,21.6355,16.4035,1.86863,9.09135e-06,3,0.250571,1.43019,3.77175e-05,0.645871
1515,222.426,1,13.4396,30.7002,21.6356,16.3127,1.86863,8.16279e-06,3,0.257833,1.51487,4.05051e-05,0.691232
1516,220.123,1,13.4448,28.3944,21.6357,16.626,1.86863,7.90582e-06,3,0.266999,1.6239,4.06503e-05,0.686106
1517,220.054,1,13.504,29.7992,21.6358,17.4958,1.86863,7.32668e-06,3,0.268351,1.67198,4.17179e-05,0.680798
1518,225.513,1,13.5225,36.2307,21.6357,16.8094,1.86863,6.82828e-06,3,0.259745,1.52806,4.70091e-05,0.7338
1519,230.152,1,13.5179,35.8775,21.6357,17.1231,1.86863,7.70059e-06,3,0.263972,1.50245,4.55415e-05,0.745823
1520,225.665,1,13.6516,37.0224,21.6357,16.7666,1.86863,7.42167e-06,3,0.262246,1.43737,4.18991e-05,0.68568
1521,225.217,1,13.6308,33.3552,21.6357,16.4769,1.86863,7.03724e-06,3,0.26379,1.64108,4.46052e-05,0.656801
1522,224.423,1,13.5401,35.5124,21.6357,17.8084,1.86863,7.19728e-06,3,0.267975,1.63771,4.61705e-05,0.702796
1523,217.7,1,13.479,33.8956,21.6357,16.9384,1.86863,6.6446e-06,3,0.254836,1.49629,4.8404e-05,0.680095
1524,217.668,1,13.4765,34.5461,21.6357,16.7526,1.86863,6.32457e-06,3,0.258228,1.39291,4.5094e-05,0.646713
1525,216.079,1,13.535,32.3139,21.6354,16.9573,1.86863,6.2516e-06,3,0.254601,1.50008,4.10111e-05,0.639011
1526,219.608,1,13.5749,32.6232,21.6357,17.5215,1.86863,6.47686e-06,3,0.261295,1.3269,4.60497e-05,0.633219
1527,216.228,1,13.5763,33.1622,21.6358,15.7138,1.86863,5.08294e-06,3,0.264262,1.34773,4.38696e-05,0.666746
1528,214.454,1,13.5602,33.3156,21.6358,15.5557,1.86863,7.7691e-06,3,0.252324,1.57987,3.96072e-05,0.70551
1529,215.939,1,13.4588,33.3586,21.6358,17.25,1.86863,7.37976e-06,3,0.258565,1.46613,4.28811e-05,0.685557
1530,216.728,1,13.5011,39.833,21.6356,16.1769,1.86863,7.91623e-06,3,0.25292,1.63399,4.09587e-05,0.753111
1531,222.759,1,13.4577,35.2682,21.6358,15.5127,1.86863,8.02781e-06,3,0.246516,1.62954,3.68357e-05,0.715864
1532,220.57,1,13.5036,38.1562,21.6358,15.5357,1.86863,8.02781e-06,3,0.252407,1.5263,3.77735e-05,0.72642
1533,219.545,1,13.508,34.6351,21.6359,15.773,1.86863,7.5643e-06,3,0.250086,1.42389,3.65891e-05,0.648736
1534,208.808,1,13.4613,30.6656,21.6359,16.7403,1.86863,7.16946e-06,3,0.244929,1.46127,3.31336e-05,0.675875
1535,217.231,1,13.4106,32.1386,21.6359,16.8464,1.86863,7.93991e-06,3,0.259177,1.51655,3.57596e-05,0.702056
1536,211.39,1,13.3779,29.9476,21.6361,16.6493,1.86863,7.93991e-06,3,0.261808,1.47074,3.40671e-05,0.6962
1537,214.893,1,13.3882,31.9098,21.6362,17.4069,1.86863,7.66275e-06,3,0.255894,1.44305,3.22732e-05,0.688784
1538,216.995,1,13.5229,32.1537,21.636,16.7689,1.86863,8.12265e-06,3,0.251467,1.43394,3.9209e-05,0.668111
1539,216.098,1,13.5797,34.214,21.6361,16.9636,1.86863,7.85726e-06,3,0.262205,1.47528,4.02324e-05,0.679868
1540,219.96,1,13.5094,34.527,21.6362,17.5058,1.86863,7.26593e-06,3,0.26485,1.59009,4.04985e-05,0.659857
1541,214.097,1,13.5492,33.9338,21.6362,16.9812,1.86863,7.35841e-06,3,0.265514,1.62167,3.02807e-05,0.631008
1542,214.945,1,13.4555,33.4239,21.6362,16.5238,1.86863,6.95078e-06,3,0.253191,1.71442,3.25896e-05,0.64218
1543,217.994,1,13.4766,31.6219,21.6363,16.3521,1.86863,7.44619e-06,3,0.262058,1.45508,3.08336e-05,0.648823
1544,216.775,1,13.5426,34.52,21.6363,16.5597,1.86863,7.73703e-06,3,0.264766,1.61135,3.02523e-05,0.62324
1545,207.426,1,13.4408,35.6784,21.6363,16.7977,1.86863,6.88193e-06,3,0.258254,1.59555,2.95974e-05,0.617659
1546,212.599,1,13.5207,32.256,21.6364,17.1342,1.86863,7.04791e-06,3,0.264306,1.70956,2.89041e-05,0.616354
1547,210.229,1,13.4994,31.0504,21.6364,17.7825,1.86863,7.12142e-06,3,0.248745,1.80181,2.75513e-05,0.636195
1548,206.748,1,13.5215,34.391,21.6364,17.3714,1.86863,7.59126e-06,3,0.254953,1.67419,2.30873e-05,0.7223
1549,205.291,1,13.4854,35.3048,21.6365,15.2036,1.86863,6.86995e-06,3,0.262433,1.68471,2.3952e-05,0.645648
1550,210.887,1,13.4667,39.7208,21.6365,15.1663,1.86863,8.07611e-06,3,0.252581,1.7504,2.33841e-05,0.667012
1551,211.382,1,13.4977,39.3603,21.6366,14.908,1.86863,7.60254e-06,3,0.253449,1.70873,2.43364e-05,0.721138
1552,212.894,1,13.4097,43.9001,21.6366,15.5889,1.86863,9.37074e-06,3,0.256055,1.61797,2.55628e-05,0.797518
1553,213.135,1,13.5006,46.0749,21.6366,16.0793,1.86863,9.49721e-06,3,0.258485,1.61018,2.58004e-05,0.695159
1554,211.309,1,13.536,48.2125,21.6367,16.4789,1.86863,1.05704e-05,3,0.261663,1.66013,2.11199e-05,0.674627
1555,208.893,1,13.5414,40.5598,21.6366,16.2142,1.86863,8.89307e-06,3,0.257668,1.79664,2.2644e-05,0.595002
1556,204.102,1,13.4974,35.5313,21.6367,17.2792,1.86863,7.86168e-06,3,0.259757,1.66714,2.30533e-05,0.607713
1557,201.415,1,13.4438,36.5404,21.6367,17.8881,1.86863,7.45625e-06,3,0.251562,1.62256,2.46367e-05,0.664731
1558,205.338,1,13.6062,30.3786,21.6368,16.8074,1.86863,8.87326e-06,3,0.262628,1.61925,2.08758e-05,0.648907
1559,199.763,1,13.7556,34.3383,21.6368,17.3125,1.86863,7.4687e-06,3,0.265169,1.52158,2.12994e-05,0.655921
1560,197.495,1,13.7293,34.6575,21.6367,15.9841,1.86863,7.07992e-06,3,0.264013,1.55861,2.24608e-05,0.664589
1561,200.677,1,13.5787,30.8946,21.6367,16.0202,1.86863,6.86456e-06,3,0.26483,1.60056,2.24075e-05,0.690046
1562,204.58,1,13.5292,33.5457,21.6367,17.5469,1.86863,7.9869e-06,3,0.261704,1.59571,2.01958e-05,0.687571
1563,203.713,1,13.5187,36.8444,21.6366,18.1382,1.86863,7.68573e-06,3,0.258566,1.66035,1.8938e-05,0.699747
1564,196.099,1,13.4213,34.4322,21.6366,16.8993,1.86863,7.5809e-06,3,0.264884,1.63568,1.67393e-05,0.586222
1565,190.53,1,13.3208,34.5578,21.6366,17.1268,1.86863,7.01255e-06,3,0.254938,1.48788,1.55853e-05,0.673476
1566,195.523,1,13.3741,33.3307,21.6366,17.5089,1.86863,9.89147e-06,3,0.254834,1.42171,1.48302e-05,0.698982
1567,197.07,1,13.4557,32.9457,21.6366,16.3897,1.86863,8.38313e-06,3,0.254309,1.40635,1.53193e-05,0.726034
1568,204.322,1,13.5496,34.1483,21.6366,15.7757,1.86863,8.38313e-06,3,0.263709,1.54085,1.61637e-05,0.711174
1569,207.775,1,13.608,37.8444,21.6366,15.3335,1.86863,7.84183e-06,3,0.260616,1.79674,1.62768e-05,0.688153
1570,202.547,1,13.5895,27.4251,21.6366,16.5963,1.86863,1.00445e-05,3,0.262272,1.64693,1.52999e-05,0.6817
1571,202.457,1,13.6189,40.1126,21.6367,17.1356,1.86863,9.62138e-06,3,0.267347,1.87111,1.27431e-05,0.654982
1572,197.141,1,13.4666,45.7287,21.6367,16.9839,1.86863,9.44896e-06,3,0.260929,1.77922,1.17231e-05,0.677007
1573,185.462,1,13.5193,43.5994,21.6367,15.4143,1.86863,8.3913e-06,3,0.269145,1.73458,1.05043e-05,0.726858
1574,186.169,1,13.6533,44.9041,21.6367,16.0301,1.86863,8.80592e-06,3,0.259374,1.76085,1.02408e-05,0.684637
1575,189.705,1,13.6163,46.3865,21.6367,15.943,1.86863,9.10448e-06,3,0.257058,1.7035,1.14238e-05,0.680032
1576,180.085,1,13.5222,42.1024,21.6367,16.39,1.86863,7.22432e-06,3,0.25499,1.81458,9.32723e-06,0.641962
1577,177.74,1,13.5294,47.1226,21.6367,16.8624,1.86863,7.9073e-06,3,0.260827,1.64912,9.05092e-06,0.651558
1578,175.721,1,13.6161,41.6519,21.6367,17.3391,1.86863,7.2072e-06,3,0.259947,1.6178,9.33033e-06,0.69238
1579,176.049,1,13.5641,41.1889,21.6367,16.7107,1.86863,8.96153e-06,3,0.257346,1.61233,8.74518e-06,0.674212
1580,172.745,1,13.5867,39.2806,21.6367,17.3604,1.86863,8.66795e-06,3,0.261822,1.93713,7.99917e-06,0.635453
1581,180.097,1,13.657,36.9669,21.6367,17.0819,1.86863,9.0067e-06,3,0.267306,1.77616,7.87254e-06,0.647749
1582,174.47,1,13.6449,40.6886,21.6367,17.6797,1.86863,8.5008e-06,3,0.271735,1.80055,6.78907e-06,0.655881
1583,173.274,1,13.6438,38.1591,21.6367,16.6176,1.86863,8.68482e-06,3,0.276354,1.57565,6.64692e-06,0.653404
1584,175.229,1,13.5494,39.9602,21.6367,16.6663,1.86863,8.48494e-06,3,0.266605,1.63007,6.4438e-06,0.676741
1585,174.057,1,13.3847,42.0559,21.6367,16.4846,1.86863,8.05988e-06,3,0.258091,1.7312,6.36247e-06,0.59135
1586,172.137,1,13.4331,43.043,21.6367,15.873,1.86863,7.73191e-06,3,0.262915,1.78771,5.87889e-06,0.696528
1587,163.075,1,13.4988,37.5768,21.6367,16.6609,1.86863,8.85926e-06,3,0.258876,1.75397,4.86193e-06,0.646967
1588,164.686,1,13.637,35.7321,21.6367,16.0838,1.86863,8.27021e-06,3,0.260655,1.71258,5.21669e-06,0.666638
1589,162.869,1,13.5905,32.6509,21.6367,17.2048,1.86863,8.59361e-06,3,0.262856,1.65487,4.76417e-06,0.642531
1590,164.744,1,13.594,36.9262,21.6367,16.9674,1.86863,7.8038e-06,3,0.25469,1.75883,5.51297e-06,0.672727
1591,170.997,1,13.3943,35.1854,21.6367,19.2245,1.86863,7.23071e-06,3,0.26125,1.52668,4.86795e-06,0.758366
1592,161.863,1,13.3162,31.3157,21.6367,18.2656,1.86863,7.6205e-06,3,0.252438,1.37198,5.03363e-06,0.690837
