parameter,value
Cl_pop,13.1288014834266
beta_Cl_LLP_1,0.0609783805458122
V1_pop,25.4015274234154
beta_V1_ANTU_1,-0.313196756690918
beta_V1_logtCLCRMLMIN,-0.703821151458564
beta_V1_logtPROGDL,-0.55494488066628
Q_pop,23.4
beta_Q_LMP_1,1.01184845707649
beta_Q_logtAGEA,1.54732343044889
beta_Q_logtALBGDL,19.2456749519575
beta_Q_logtPROGDL,-19.0381393183497
V2_pop,2.27702923706233
beta_V2_SEXF_1,5.10231158407201
beta_V2_logtHCM,43.0452553762276
beta_V2_logtRAL,0.206115673794319
omega_Cl,0.25636242200608
omega_V1,0.141241817205086
omega_Q,3.69501659665682e-8
omega_V2,6.31405712824691e-8
a,1.35376501797426
b,0.0423730817478973
