parameter,value
Cl_pop,13.5053379692235
V1_pop,25.4070986965286
beta_V1_ANTU_1,-0.285747774339319
beta_V1_logtCLCRMLMIN,-1.38464473127148
beta_V1_logtIMCKGM2,-0.0699192391296233
beta_V1_logtPROGDL,-0.584981530673279
Q_pop,23.4
beta_Q_LMP_1,0.988185929427623
beta_Q_logtAGEA,1.5327187788472
beta_Q_logtALBGDL,18.2728389506096
beta_Q_logtPROGDL,-17.8833200562301
V2_pop,2.49938136940649
beta_V2_SEXF_1,4.94457553602352
beta_V2_logtHCM,40.1882142146693
beta_V2_logtRAL,0.25323951277965
omega_Cl,0.258747286377048
omega_V1,0.102718645890499
omega_Q,7.74023008954733e-8
omega_V2,8.21870863821831e-8
a,1.33696821307317
b,0.0429312544802495
