pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.93234,0.0646359,-3.25973,0.00950057,-1.79638,0.0620813,All
-1.55415,0.129272,-3.01803,0.00950057,-1.40263,0.155203,All
-1.17596,0.193908,-2.77633,0.0237514,-1.00888,0.310406,All
-0.797774,0.355497,-2.53463,0.0427526,-0.615131,0.589772,All
-0.419587,0.452451,-2.29293,0.0285017,-0.221381,0.279366,All
-0.0414,0.290861,-2.05122,0.0522532,0.172368,0.279366,All
0.336787,0.387815,-1.80952,0.0522532,0.566117,0.589772,All
0.714974,0.581723,-1.56782,0.0950057,0.959866,0.217284,All
1.09316,0.16159,-1.32612,0.118757,1.35362,0.155203,All
1.47135,0.290861,-1.08442,0.114007,1.74736,0.155203,All
,,-0.84272,0.275517,,,All
,,-0.60102,0.342021,,,All
,,-0.359319,0.399024,,,All
,,-0.117618,0.375273,,,All
,,0.124083,0.446527,,,All
,,0.365784,0.437026,,,All
,,0.607484,0.384773,,,All
,,0.849185,0.32302,,,All
,,1.09089,0.313519,,,All
,,1.33259,0.156759,,,All
,,1.57429,0.109257,,,All
,,1.81599,0.0570034,,,All
,,2.05769,0.0570034,,,All
,,2.29939,0.00950057,,,All
,,2.54109,0.00950057,,,All
,,2.78279,0.0190011,,,All
,,3.02449,0.00950057,,,All
,,3.26619,0,,,All
,,3.50789,0,,,All
,,3.74959,0.00475029,,,All
