iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,528.166,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,523.564,1,21.4798,20.8284,18.4949,1.63289,-0.405148,1.46202,1.46202,1.46202,1.46202
3,523.575,1,21.734,20.5659,17.3693,1.64524,-0.413688,1.425,1.425,1.425,1.425
4,524.2,1,20.7159,20.1401,19.9324,1.62085,-0.377198,1.38892,1.50755,1.38892,1.38892
5,522.782,1,20.4859,20.3127,20.3341,1.63721,-0.380385,1.35375,1.46938,1.35375,1.35375
6,519.349,1,21.3556,20.5345,19.1088,1.60842,-0.404802,1.31947,1.43217,1.31947,1.31947
7,518.654,1,21.1144,20.5011,19.2169,1.60751,-0.394208,1.28606,1.45119,1.28606,1.28606
8,506.331,1,20.7936,20.4799,21.8696,1.5668,-0.385893,1.2535,1.41445,1.2535,1.2535
9,503.2,1,20.911,20.2246,21.3937,1.55406,-0.386805,1.22176,1.37863,1.22176,1.22176
10,509.776,1,21.2443,19.8677,18.3671,1.60109,-0.404054,1.19082,1.38886,1.19082,1.19082
11,520.107,1,20.3861,19.9364,18.8791,1.70867,-0.37329,1.16067,1.42914,1.16067,1.16067
12,521.15,1,20.9375,19.7012,16.9795,1.7072,-0.395524,1.13128,1.49031,1.13128,1.13128
13,509.748,1,20.3474,19.7137,16.1395,1.66398,-0.371675,1.10264,1.45257,1.10264,1.10264
14,501.952,1,20.7841,19.4543,17.6358,1.62184,-0.382136,1.07472,1.41579,1.07472,1.07472
15,506.082,1,20.9484,20.0897,18.2077,1.64867,-0.396837,1.04751,1.37994,1.04751,1.04751
16,504.507,1,21.6404,20.3362,16.4426,1.65277,-0.417709,1.02098,1.345,1.02098,1.02098
17,501.825,1,21.4869,20.1959,16.9977,1.63207,-0.413083,0.995131,1.37266,0.995131,0.995131
18,503.387,1,22.0533,20.4225,16.764,1.63139,-0.432792,0.969933,1.4337,0.969933,0.976705
19,497.643,1,21.4958,20.5435,16.1687,1.62782,-0.40541,0.945374,1.3974,0.945374,0.951975
20,497.329,1,21.3062,20.6847,16.1092,1.62553,-0.407629,0.921437,1.36202,0.921437,0.928036
21,492.799,1,20.8984,20.4815,15.893,1.62137,-0.382676,0.898105,1.32753,0.898105,0.904538
22,494.468,1,20.8842,20.5035,17.1923,1.63625,-0.38652,0.875365,1.29391,0.875365,0.903215
23,487.732,1,21.3661,21.0107,16.1057,1.6158,-0.410939,0.8532,1.26115,0.8532,0.894304
24,485.163,1,21.2266,21.0271,14.7188,1.60077,-0.400921,0.831597,1.22922,0.831597,0.934584
25,491.522,1,21.8404,21.2803,14.55,1.68172,-0.417723,0.81054,1.19809,0.81054,0.91092
26,496.332,1,21.676,21.507,14.4799,1.71299,-0.408069,0.790017,1.19973,0.80221,0.887855
27,489.952,1,22.2061,21.9217,15.1273,1.66961,-0.427753,0.770013,1.17205,0.79565,0.916263
28,489.814,1,22.1252,21.9308,14.5118,1.70827,-0.427334,0.750516,1.16312,0.775584,0.893063
29,492.066,1,22.2932,21.7864,13.6511,1.72361,-0.428315,0.731512,1.20423,0.787066,0.87045
30,487.463,1,22.1657,21.7657,14.5834,1.7113,-0.427236,0.71299,1.17374,0.790873,0.84841
31,479.77,1,21.0657,21.7982,15.6302,1.66797,-0.389007,0.694937,1.15723,0.775313,0.826927
32,483.614,1,20.9751,21.3815,15.6695,1.70501,-0.391782,0.677341,1.12793,0.778513,0.805989
33,473.838,1,21.3376,21.2354,14.8245,1.66184,-0.393033,0.66019,1.11394,0.778549,0.785581
34,471.944,1,21.0998,21.5135,14.9685,1.61976,-0.386807,0.643474,1.19086,0.761935,0.796916
35,485.249,1,21.1595,21.999,14.747,1.70489,-0.394486,0.627181,1.19426,0.75246,0.821958
36,482.509,1,21.5313,22.2185,14.485,1.68157,-0.412574,0.6113,1.33147,0.733407,0.801145
37,479.779,1,21.2575,22.0197,14.645,1.63899,-0.395058,0.595821,1.35648,0.769204,0.78086
38,486.67,1,21.7446,22.2513,15.9654,1.7092,-0.416594,0.580735,1.36924,0.766216,0.773292
