Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
4.96211,0.000193529,6.1396e-05,8.30622,4.3651e-05,1.88985e-05,2.78214,0.00547129,0.00546707,1.29777,0.00386904,0.00119866,All
5.28253,0.000444384,0.000158969,8.76373,0.000106807,5.14676e-05,9.01883,0.016113,0.0805658,2.11433,0.0127625,0.00777014,All
5.60295,0.000921739,0.000370253,9.22124,0.000237065,0.000126775,15.2555,0.0171082,0.186677,2.93089,0.0229392,0.0223709,All
5.92337,0.00175165,0.000787222,9.67874,0.000483018,0.000285931,21.4922,0.0154552,0.288781,3.74745,0.0318782,0.0448805,All
6.24379,0.00308554,0.00154657,10.1363,0.000912524,0.00059664,27.7289,0.0133357,0.378576,4.56401,0.038715,0.0738526,All
6.56422,0.00508685,0.00283588,10.5938,0.00161216,0.00116203,33.9656,0.0113488,0.455424,5.38057,0.0434225,0.107525,All
6.88464,0.00791244,0.00489458,11.0513,0.002683,0.00212837,40.2023,0.00963554,0.520711,6.19713,0.046294,0.144266,All
7.20506,0.0116917,0.00800855,11.5088,0.00423254,0.00369004,46.439,0.00819996,0.576192,7.01369,0.0477003,0.18273,All
7.52548,0.016507,0.012498,11.9663,0.00636367,0.00609,52.6756,0.00700808,0.623499,7.83025,0.0479912,0.221864,All
7.8459,0.022379,0.0187001,12.4238,0.00916204,0.00961483,58.9123,0.00601954,0.664028,8.64681,0.0474622,0.260883,All
8.16633,0.0292583,0.0269473,12.8813,0.0126838,0.014584,65.149,0.00519743,0.698929,9.46337,0.0463496,0.299217,All
8.48675,0.0370257,0.0375452,13.3388,0.0169454,0.0213338,71.3857,0.00451071,0.729139,10.2799,0.0448372,0.336469,All
8.80717,0.0454993,0.0507506,13.7963,0.0219177,0.0301979,77.6224,0.00393411,0.755421,11.0965,0.0430643,0.372371,All
9.12759,0.0544478,0.066754,14.2538,0.0275239,0.0414858,83.8591,0.00344736,0.778397,11.9131,0.0411353,0.406756,All
