Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
4.96211,0,8.30622,0,2.78214,0.00666667,1.29777,0.00666667,All
7.93426,0.00666667,12.7952,0.00666667,3.22574,0.0133333,1.39072,0.0133333,All
8.425,0.0133333,13.5388,0.0133333,3.77329,0.02,2.38636,0.02,All
8.47296,0.02,14.4807,0.02,3.84563,0.0266667,2.40437,0.0266667,All
8.52269,0.0266667,14.712,0.0266667,4.23915,0.0333333,2.88011,0.0333333,All
8.55549,0.0333333,14.8412,0.0333333,4.6221,0.04,2.94859,0.04,All
8.66275,0.04,15.004,0.04,4.70799,0.0466667,3.36836,0.0466667,All
8.7721,0.0466667,15.0428,0.0466667,4.86478,0.0533333,3.53267,0.0533333,All
8.85283,0.0533333,15.1601,0.0533333,5.10872,0.06,3.64213,0.06,All
8.87468,0.06,15.2996,0.06,5.53465,0.0666667,3.65204,0.0666667,All
9.06408,0.0666667,15.387,0.0666667,5.88582,0.0733333,3.69809,0.0733333,All
9.08037,0.0733333,15.4425,0.0733333,5.97572,0.08,3.76334,0.08,All
9.3605,0.08,15.4749,0.08,6.16572,0.0866667,3.86942,0.0866667,All
9.42127,0.0866667,15.6553,0.0866667,6.41999,0.0933333,4.27577,0.0933333,All
9.47677,0.0933333,15.984,0.0933333,7.01706,0.1,4.3098,0.1,All
9.53362,0.1,16.0657,0.1,7.17416,0.106667,4.36717,0.106667,All
9.5709,0.106667,16.126,0.106667,7.86251,0.113333,4.45704,0.113333,All
9.67702,0.113333,16.2263,0.113333,8.12251,0.12,4.54376,0.12,All
9.90271,0.12,16.3518,0.12,9.10895,0.126667,5.31253,0.126667,All
9.91546,0.126667,16.4934,0.126667,10.2336,0.133333,5.80843,0.133333,All
9.92047,0.133333,16.8206,0.133333,10.4353,0.14,6.25663,0.14,All
9.9538,0.14,16.8739,0.14,11.0965,0.146667,6.30926,0.146667,All
9.96777,0.146667,16.8921,0.146667,11.738,0.153333,6.41008,0.153333,All
9.97448,0.153333,17.0617,0.153333,13.0527,0.16,6.54482,0.16,All
9.9802,0.16,17.2721,0.16,13.8909,0.166667,6.57483,0.166667,All
10.1368,0.166667,17.3111,0.166667,15.2936,0.173333,6.74499,0.173333,All
10.1461,0.173333,17.4207,0.173333,15.369,0.18,6.75655,0.18,All
10.1655,0.18,17.4522,0.18,15.5111,0.186667,7.16268,0.186667,All
10.2065,0.186667,17.7638,0.186667,16.5506,0.193333,7.25057,0.193333,All
10.2481,0.193333,17.9679,0.193333,16.571,0.2,7.38016,0.2,All
10.2786,0.2,18.2193,0.2,16.9871,0.206667,7.45974,0.206667,All
