iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2
659,436.409,1,13.5542,45.2939,20.798,13.3677,1.84357,0.259553,0.73629,0.297877,0.680166
660,433.598,1,13.5854,47.5253,20.4995,13.8545,1.81578,0.26728,0.740859,0.281081,0.689268
661,438.104,1,13.5135,43.9552,20.621,14.4928,1.88413,0.25649,0.748604,0.277976,0.673169
662,434.762,1,13.4105,43.0014,20.8592,14.5063,1.85136,0.24648,0.726337,0.275119,0.72423
663,438.334,1,13.4835,42.0815,20.6716,14.3292,1.87832,0.257728,0.753909,0.26866,0.704765
664,444.928,1,13.6051,40.8053,20.9509,13.6539,1.91891,0.259396,0.757366,0.288428,0.709485
665,447.097,1,13.6617,47.9317,20.2815,14.3282,1.91673,0.264113,0.765062,0.299249,0.723666
666,439.027,1,13.5749,43.626,20.1832,13.8295,1.84474,0.263486,0.771554,0.30139,0.685377
667,435.926,1,13.4694,40.5735,20.7371,14.4777,1.77958,0.26308,0.752385,0.310725,0.761748
668,439.771,1,13.4885,41.5385,20.8021,14.4021,1.78754,0.266816,0.773351,0.330186,0.759866
669,436.473,1,13.5018,42.93,20.735,13.9635,1.80601,0.259718,0.817279,0.291364,0.709729
670,443.286,1,13.5583,44.6031,20.9817,14.0399,1.84454,0.264926,0.859109,0.290931,0.734062
671,444.249,1,13.5443,45.1504,21.0198,13.9773,1.84666,0.267063,0.844655,0.287933,0.765546
672,438.336,1,13.4893,42.8254,20.9556,14.6177,1.79592,0.262361,0.844243,0.28987,0.747835
673,440.816,1,13.61,45.0419,20.8067,14.3082,1.85398,0.262388,0.888066,0.264572,0.700337
674,440.914,1,13.4057,41.8015,21.1022,14.7124,1.81819,0.25557,0.917643,0.281787,0.732134
675,433.662,1,13.2875,43.9579,21.139,15.2539,1.7668,0.250879,0.867512,0.287877,0.728147
676,433.714,1,13.394,42.3227,21.0589,14.7917,1.74728,0.257141,0.868831,0.305327,0.714117
677,435.101,1,13.4127,38.5999,21.0879,14.9695,1.79463,0.252095,0.826852,0.2999,0.703331
678,441.233,1,13.4798,38.5786,20.5023,14.7322,1.88157,0.264522,0.795621,0.300611,0.635663
679,450.422,1,13.3945,40.7734,20.8186,14.5617,1.93769,0.265577,0.818465,0.287322,0.734485
680,443.916,1,13.3824,40.8778,20.6441,14.4136,1.90813,0.259076,0.808329,0.268282,0.717645
681,441.703,1,13.4775,39.3399,20.5263,14.3352,1.91335,0.25704,0.791802,0.260509,0.695243
682,449.76,1,13.4496,42.957,20.5934,14.8101,1.98406,0.255453,0.867035,0.245325,0.712725
683,449.757,1,13.3996,45.661,20.8543,14.7406,2.00155,0.26082,0.840962,0.239081,0.701806
684,446.469,1,13.4106,44.7178,20.637,14.6112,1.98497,0.261707,0.828802,0.249571,0.642605
685,457.449,1,13.5228,45.3284,20.3376,14.6636,2.03198,0.25521,0.916577,0.268744,0.690155
686,443.735,1,13.3841,46.9268,20.4395,14.8355,1.89989,0.254906,0.959013,0.254934,0.661901
687,442.714,1,13.508,48.0519,20.4901,14.7678,1.8906,0.256145,0.946068,0.2601,0.650067
688,441.656,1,13.5087,47.2618,20.2207,14.4471,1.86774,0.267448,0.861875,0.268082,0.688069
689,441.784,1,13.5632,48.1707,20.7596,14.195,1.85569,0.266411,0.859438,0.283815,0.679774
690,442.65,1,13.5662,45.316,20.5709,14.1302,1.87544,0.27307,0.831721,0.280263,0.668114
691,440.869,1,13.4608,44.6792,20.3829,14.5748,1.92183,0.264564,0.78197,0.265235,0.636368
692,435.746,1,13.5834,42.9791,20.5563,14.7031,1.85262,0.263578,0.773958,0.277981,0.649363
693,436.791,1,13.5265,44.6167,20.6238,14.621,1.85536,0.260332,0.814399,0.256871,0.685289
694,445.418,1,13.5827,47.7121,20.4147,15.0381,1.9416,0.274329,0.797594,0.275502,0.627457
695,443.155,1,13.3997,46.0661,20.1609,15.0377,1.96006,0.261809,0.804068,0.267007,0.595699
696,442.68,1,13.3985,46.3964,20.3043,14.983,1.89845,0.258179,0.893916,0.274719,0.633398
697,443.985,1,13.4115,43.942,20.4662,14.8143,1.90021,0.257757,0.878687,0.290877,0.629744
698,445.607,1,13.4879,43.0131,20.6583,14.1279,1.86116,0.266809,0.972813,0.29655,0.642579
699,443.211,1,13.57,45.524,21.0208,14.1141,1.81657,0.264429,0.968713,0.29955,0.690071
700,447.18,1,13.7107,41.8971,21.14,14.3781,1.87177,0.267804,0.946141,0.288935,0.69541
701,450.675,1,13.6529,41.0398,21.1731,14.0289,1.89336,0.268599,0.995056,0.285587,0.690182
702,450.623,1,13.6007,39.0709,21.8937,14.0956,1.89182,0.271702,0.943989,0.291329,0.708008
703,453.458,1,13.4578,42.2677,21.3737,14.4759,1.98121,0.25388,0.853966,0.297088,0.683931
704,447.925,1,13.472,45.8162,21.1075,13.8285,1.97493,0.252055,0.901901,0.281814,0.585047
705,454.435,1,13.5445,48.2505,21.0138,14.3375,1.99748,0.255884,0.970213,0.279395,0.626852
706,450.433,1,13.5334,44.3317,20.9732,13.3615,1.97342,0.254704,0.900872,0.281969,0.628616
707,455.418,1,13.7119,44.5054,20.6122,14.2122,2.00275,0.261578,0.924595,0.279228,0.653645
708,449.265,1,13.4901,44.1596,20.6042,14.9001,1.92221,0.260604,0.879619,0.292838,0.692327
709,450.731,1,13.5729,45.4472,21.3391,13.5303,1.95393,0.262335,0.907494,0.291498,0.634205
710,456.693,1,13.6114,43.9354,21.2533,13.1757,2.00101,0.254056,0.855878,0.303275,0.7002
711,455.349,1,13.5722,39.288,21.6315,12.7054,1.97125,0.26889,0.777543,0.339762,0.69049
712,445.187,1,13.38,39.5485,21.3129,13.6206,1.91272,0.257975,0.737908,0.32992,0.664727
713,437.791,1,13.4811,38.3495,21.0504,14.2246,1.87813,0.263176,0.677525,0.314771,0.644052
714,452.187,1,13.4941,42.0972,21.0371,13.4125,1.96859,0.264357,0.721108,0.328619,0.699269
715,458.519,1,13.5345,40.3678,20.9857,13.0536,2.04677,0.263974,0.683599,0.3415,0.70147
716,455.773,1,13.6532,36.7948,21.3565,12.6101,2.06568,0.262852,0.68552,0.304649,0.677343
717,451.059,1,13.5698,39.7715,21.5694,13.3765,1.99794,0.256829,0.701165,0.308012,0.698666
718,450.676,1,13.5184,39.7875,21.3812,13.9138,2.01789,0.256003,0.640789,0.329878,0.669565
719,449.134,1,13.6365,39.9474,21.341,13.24,1.96883,0.264223,0.66828,0.341914,0.658859
720,446.717,1,13.5489,35.8309,21.9074,13.2806,1.95945,0.265063,0.700173,0.326012,0.624723
721,444.363,1,13.544,38.6516,21.7805,13.4794,1.94672,0.258286,0.671734,0.305096,0.684367
722,445.937,1,13.4997,41.6696,21.2796,13.5391,1.92877,0.263099,0.68537,0.319266,0.6991
723,447.552,1,13.4756,40.7292,20.9381,13.7925,1.90828,0.263037,0.748475,0.33149,0.694855
724,444.102,1,13.3706,42.0252,20.6435,13.5333,1.88064,0.264272,0.794064,0.31624,0.667837
725,443.078,1,13.4176,44.4785,21.0059,13.5441,1.85971,0.266301,0.755763,0.322763,0.707207
726,446.86,1,13.4903,42.7676,20.8446,14.7052,1.9177,0.264635,0.696161,0.322746,0.723207
727,445.791,1,13.5548,42.8131,20.505,14.2331,1.90342,0.257773,0.747065,0.32149,0.70049
728,442.941,1,13.5785,46.1002,20.4808,13.835,1.86189,0.259141,0.782928,0.310211,0.720862
729,444.75,1,13.4603,45.3484,20.2803,14.6405,1.89105,0.254683,0.743671,0.295723,0.783584
730,447.916,1,13.4631,48.295,20.4455,14.0884,1.93992,0.259407,0.768401,0.279262,0.749266
731,448.654,1,13.5077,45.9865,20.4998,13.919,1.94845,0.265611,0.740823,0.273707,0.770796
732,451.266,1,13.4782,45.2117,20.7315,14.1683,1.92683,0.26334,0.784445,0.304803,0.770664
733,444.905,1,13.6117,45.2973,20.7692,13.2909,1.88352,0.268713,0.761668,0.302141,0.732325
734,440.106,1,13.5337,43.3735,21.0193,12.9723,1.84783,0.263725,0.748154,0.293201,0.743118
735,437.652,1,13.5072,42.414,20.8162,13.8775,1.81692,0.262072,0.865889,0.291963,0.663881
736,432.173,1,13.4359,40.2397,21.0067,14.2665,1.75854,0.254855,0.82986,0.285961,0.735851
737,438.183,1,13.4371,41.0052,21.3707,13.4146,1.84614,0.253224,0.800609,0.28619,0.703027
738,436.921,1,13.5162,42.2635,21.3712,13.3937,1.8358,0.263911,0.759278,0.28344,0.707632
739,441.505,1,13.3643,40.3545,21.9357,13.1583,1.94132,0.260581,0.654902,0.292129,0.671046
740,443.056,1,13.4764,38.6295,21.5929,13.9084,1.93388,0.262057,0.723192,0.298045,0.634578
741,450.337,1,13.4403,37.2874,21.5192,13.3322,2.03566,0.260915,0.677187,0.283573,0.676436
742,445.039,1,13.5515,38.6163,21.7269,13.6666,1.91918,0.268208,0.701852,0.317483,0.675124
743,444.94,1,13.658,38.5578,21.5143,13.6241,1.94041,0.262921,0.694197,0.313312,0.660131
744,435.074,1,13.5011,38.8464,20.88,13.9173,1.82253,0.264292,0.768089,0.306422,0.640468
745,445.552,1,13.3406,42.3822,21.3072,13.8705,1.9308,0.25861,0.751336,0.32093,0.638817
746,451.147,1,13.5589,41.6752,21.1779,14.0275,1.99889,0.266259,0.7606,0.312618,0.611842
747,461.998,1,13.5641,42.7108,20.9243,14.3034,2.06997,0.278789,0.797805,0.299427,0.6754
748,450.696,1,13.5558,39.588,21.5757,13.4038,1.97512,0.266986,0.768559,0.320725,0.624641
749,448.749,1,13.5289,35.0728,21.77,13.4669,2.01673,0.263305,0.697988,0.307824,0.601178
750,456.124,1,13.5123,37.8104,21.7468,13.6457,2.03737,0.264373,0.793541,0.315603,0.621215
751,446.138,1,13.2982,34.2186,22.7209,13.5788,1.95981,0.248659,0.707308,0.317112,0.664481
752,449.471,1,13.359,34.0462,22.7696,12.8747,2.04816,0.249178,0.657452,0.305376,0.636442
753,452.012,1,13.5004,34.2189,22.4923,12.6954,2.06892,0.256318,0.644257,0.3039,0.647258
754,449.663,1,13.4306,32.195,22.8121,12.7715,1.99505,0.257476,0.735332,0.282797,0.695386
755,458.329,1,13.4129,31.3956,22.6465,12.1539,2.08808,0.26516,0.715769,0.297351,0.674617
756,453.092,1,13.522,32.587,22.3603,13.098,2.00652,0.270501,0.880669,0.273499,0.621118
757,433.499,1,13.5016,33.4991,21.783,14.1594,1.829,0.261449,0.819169,0.289626,0.597175
758,442.424,1,13.4416,33.4684,21.6884,13.6229,1.9007,0.256612,0.808319,0.303989,0.625128
759,448.662,1,13.639,32.6649,21.8563,13.6464,1.91045,0.272191,0.81138,0.309771,0.683929
760,443.482,1,13.5303,32.6909,22.0534,13.3362,1.87158,0.261806,0.803587,0.308488,0.684519
761,444.571,1,13.5239,32.1746,21.8669,14.038,1.88892,0.267639,0.837387,0.291918,0.67005
762,446.895,1,13.4532,29.5998,22.2988,14.9866,1.87723,0.272834,0.815954,0.327921,0.672446
763,448.188,1,13.5202,28.8964,22.3699,14.6635,1.85478,0.27232,0.953726,0.31354,0.673328
764,442.349,1,13.732,27.9465,22.2064,14.296,1.81007,0.271469,0.911479,0.306049,0.687207
765,443.596,1,13.3927,29.356,22.5419,13.7669,1.85143,0.263636,0.859476,0.330069,0.636954
766,440.521,1,13.4912,30.6815,22.3029,13.8301,1.81145,0.26218,0.918473,0.321804,0.634921
767,447.21,1,13.4339,29.8071,22.4625,14.1268,1.89314,0.255863,0.907583,0.337558,0.60605
768,452.249,1,13.4915,29.0465,22.797,15.1873,1.85351,0.266571,0.96723,0.349039,0.691586
769,443.056,1,13.4644,29.2731,22.8206,15.4976,1.8453,0.256166,0.818106,0.334785,0.677494
770,451.164,1,13.5618,28.1688,22.9484,14.7233,1.95222,0.273992,0.760764,0.351444,0.611183
771,451.025,1,13.4758,30.2293,22.4586,14.7869,1.93774,0.271785,0.821189,0.359374,0.586551
772,445.529,1,13.4265,27.9476,22.8947,15.1426,1.8957,0.258847,0.722153,0.35811,0.658546
773,451.359,1,13.4398,27.4913,22.9459,14.2894,1.93686,0.262084,0.774697,0.353255,0.654042
774,455.9,1,13.4767,28.95,22.5866,15.7679,1.92699,0.258117,0.836637,0.390912,0.680488
775,445.866,1,13.3805,33.5153,22.2978,15.4879,1.87974,0.254894,0.813967,0.358692,0.631726
776,442.932,1,13.4857,33.7555,21.6915,15.1881,1.86538,0.258565,0.782836,0.350858,0.631568
777,449.784,1,13.4776,34.0541,21.6822,14.6506,1.88568,0.249806,0.890081,0.35481,0.672543
778,455.042,1,13.3749,30.8067,22.0616,14.1993,1.95988,0.256847,0.794955,0.370736,0.656049
779,456.823,1,13.4648,30.719,22.1418,13.7262,1.99461,0.255734,0.75998,0.360752,0.674326
780,452.079,1,13.5264,33.4667,22.4215,14.0449,1.92877,0.26257,0.713639,0.344145,0.765828
781,447.073,1,13.5607,36.0193,22.1254,13.1658,1.86283,0.269304,0.679488,0.359507,0.796971
782,453.099,1,13.5676,36.6886,22.0606,13.0944,1.9439,0.264663,0.649584,0.351476,0.807576
783,450.65,1,13.4629,34.4984,21.5791,13.9664,1.96041,0.258394,0.656913,0.342139,0.740976
784,450.366,1,13.3957,35.6004,22.4172,13.8682,1.9421,0.259658,0.671481,0.349269,0.740295
785,451.173,1,13.4488,34.2321,22.6041,12.9769,1.96999,0.261665,0.67059,0.338404,0.720095
786,450.788,1,13.4216,36.1679,22.1587,13.3349,1.96584,0.254664,0.670917,0.325488,0.765022
787,445.765,1,13.4731,40.7442,21.9908,12.656,1.89403,0.25058,0.707342,0.31105,0.808049
788,446.983,1,13.5374,39.5826,21.7453,12.9664,1.92422,0.2649,0.726327,0.305406,0.722162
789,449.087,1,13.5076,38.5295,22.0051,12.6282,2.00212,0.254916,0.712333,0.289207,0.68383
790,441.092,1,13.4167,38.8299,21.7326,13.3022,1.9537,0.255864,0.68996,0.276668,0.655436
791,444.657,1,13.528,37.7209,21.7684,13.7877,1.93487,0.26325,0.698716,0.276407,0.75243
792,441.637,1,13.4156,41.4353,21.2962,14.5256,1.89446,0.263079,0.752559,0.27135,0.731722
793,442.842,1,13.3147,37.7226,21.9201,14.4775,1.90265,0.255347,0.776017,0.271805,0.73939
794,441.1,1,13.4769,37.0468,22.2701,14.9862,1.87312,0.255696,0.806429,0.257202,0.779895
795,440.462,1,13.4199,37.5105,21.7981,15.0176,1.88594,0.260862,0.810884,0.27306,0.666925
796,429.861,1,13.4683,37.6818,21.4147,14.0966,1.81458,0.265527,0.707621,0.282255,0.648935
797,431.644,1,13.3281,37.7574,21.7865,14.4773,1.8322,0.256457,0.69132,0.276551,0.701443
798,451.009,1,13.5243,38.8688,21.2799,13.5995,1.9871,0.26813,0.720895,0.296984,0.701677
799,447.403,1,13.3783,37.5042,21.144,14.1041,1.96903,0.248427,0.749413,0.294356,0.685811
800,451.373,1,13.3551,36.918,21.4472,14.0342,2.0085,0.24987,0.72713,0.292561,0.716051
801,451.912,1,13.4374,36.2509,21.5042,13.6993,1.97295,0.258055,0.756423,0.307038,0.720498
802,448.747,1,13.4468,37.6505,21.695,13.6178,1.95297,0.262604,0.755489,0.304171,0.686682
803,448.051,1,13.3934,35.5778,21.9539,13.8567,1.93631,0.251981,0.79642,0.315974,0.672836
804,443.759,1,13.4386,34.9845,22.1913,13.6693,1.87768,0.254747,0.777267,0.320867,0.688226
805,442.873,1,13.3984,34.0336,22.6457,13.5975,1.85948,0.25969,0.760934,0.316946,0.718791
806,441.53,1,13.4065,34.1957,22.7434,13.6056,1.85605,0.268175,0.741223,0.329018,0.671682
807,437.254,1,13.4216,34.519,23.1452,14.1823,1.81604,0.25467,0.731591,0.323973,0.717302
808,445.981,1,13.5766,33.1967,22.8914,13.7886,1.85134,0.267267,0.840029,0.311416,0.743427
809,451.253,1,13.5143,32.7766,22.9612,14.2146,1.90787,0.273736,0.828921,0.318365,0.718992
810,453.204,1,13.6141,36.2566,22.9718,13.9929,1.89088,0.279499,0.955138,0.308408,0.704672
811,445.365,1,13.6281,33.9977,22.3184,14.2605,1.87287,0.262863,0.892007,0.290857,0.696437
812,450.456,1,13.5831,33.1272,22.3086,14.7332,1.8944,0.269171,0.860769,0.300136,0.752341
813,439.53,1,13.3708,34.8607,22.2472,14.1644,1.83636,0.262358,0.838733,0.282073,0.707074
814,438.661,1,13.367,36.1299,22.0345,14.5225,1.82047,0.253574,0.884695,0.284435,0.712228
815,441.878,1,13.4264,34.6335,21.9865,14.9631,1.84469,0.261789,0.881058,0.285366,0.712754
816,445.26,1,13.3836,33.3138,22.4124,14.393,1.91514,0.253192,0.853586,0.301321,0.632195
817,445.311,1,13.4241,38.6364,21.7439,14.9558,1.85979,0.25584,0.88909,0.305988,0.710894
818,443.994,1,13.4505,37.1452,21.6406,14.9408,1.83256,0.257284,0.885272,0.319044,0.706399
819,445.206,1,13.4967,37.6852,21.8461,14.7946,1.86529,0.266258,0.919654,0.301095,0.651122
820,442.225,1,13.4387,37.4463,21.6423,14.2177,1.85942,0.260011,0.891203,0.291871,0.663651
821,445.477,1,13.6076,39.1375,21.3584,13.5902,1.86433,0.270804,0.907712,0.307103,0.646085
822,444.811,1,13.6357,41.3188,21.4315,13.382,1.90268,0.260055,0.894891,0.291416,0.623267
823,446.283,1,13.5305,41.1441,21.4192,13.6814,1.89782,0.258828,0.913989,0.29862,0.635912
824,444.99,1,13.5109,39.1451,21.5517,14.0987,1.89947,0.26458,0.869774,0.290103,0.643807
825,450.486,1,13.544,36.8123,21.6956,13.7691,1.96603,0.268902,0.813051,0.297654,0.650878
826,445.211,1,13.6211,32.5416,22.047,14.2826,1.95332,0.256573,0.740603,0.322004,0.592907
827,444.427,1,13.5107,33.1848,22.2508,14.7321,1.94523,0.254395,0.7528,0.295678,0.641009
828,446.179,1,13.4987,36.04,21.9373,13.9452,1.93213,0.253052,0.850239,0.290228,0.648442
829,446.817,1,13.4719,36.9611,21.8049,13.85,1.9059,0.262016,0.917079,0.306383,0.610417
830,437.428,1,13.6424,34.4693,21.9945,14.0053,1.86843,0.273184,0.827206,0.294241,0.556722
831,439.72,1,13.5622,34.076,22.2734,13.9934,1.86245,0.261217,0.918658,0.30007,0.557955
832,441.587,1,13.591,35.0816,22.268,14.1588,1.8576,0.256804,0.921274,0.30195,0.617789
833,444.457,1,13.4158,37.9625,22.1145,14.7075,1.85046,0.256738,0.998892,0.317778,0.603125
834,448.337,1,13.4391,35.8689,21.8926,14.7432,1.88711,0.262662,1.00483,0.298172,0.641992
835,447.994,1,13.506,35.4826,22.1177,14.6075,1.87282,0.261566,0.998613,0.276265,0.719926
836,446.886,1,13.4927,35.0381,22.2139,14.8338,1.87207,0.263784,1.01306,0.264907,0.699945
837,450.775,1,13.5429,32.435,22.7205,14.5493,1.92202,0.265616,0.960492,0.282062,0.674704
838,454.595,1,13.4499,31.1094,23.1146,15.3125,2.00363,0.263993,0.98682,0.248107,0.665428
839,440.873,1,13.4898,32.1779,22.8232,14.6504,1.897,0.261533,0.93434,0.24931,0.619157
840,437.288,1,13.5319,31.5731,22.7949,14.5321,1.80703,0.256541,0.942678,0.260199,0.71353
841,439.645,1,13.3721,31.3469,22.6063,14.6239,1.82621,0.25652,0.997454,0.258612,0.687721
842,438.328,1,13.4322,31.1638,22.6212,15.41,1.79313,0.259191,0.958217,0.266732,0.735103
843,443.776,1,13.3662,32.2168,22.4181,14.8628,1.88531,0.258264,0.854766,0.274381,0.714542
844,448.263,1,13.4031,32.9668,22.5669,15.7862,1.89235,0.260873,0.974568,0.266371,0.729718
845,447.618,1,13.3647,29.0427,22.5432,14.8772,1.87073,0.25175,0.996797,0.263225,0.783246
846,448.367,1,13.5966,29.7779,22.5261,14.4153,1.90768,0.259274,1.02778,0.262795,0.667092
847,445.325,1,13.5082,29.6079,22.6971,14.3247,1.88883,0.26285,1.03637,0.244624,0.671198
848,445.574,1,13.4288,29.3943,22.6796,14.2314,1.89841,0.260202,1.00401,0.245585,0.685189
849,441.433,1,13.467,27.0367,22.8475,13.7873,1.85499,0.270379,0.913159,0.250366,0.717332
850,431.735,1,13.4303,27.8856,23.2057,13.7995,1.771,0.259084,0.872052,0.263317,0.708718
851,432.338,1,13.3546,27.4665,23.486,13.9772,1.75513,0.252969,0.922492,0.262963,0.736446
852,436.029,1,13.3018,24.6973,23.9277,13.9778,1.79641,0.248462,0.895095,0.296472,0.68344
853,446.615,1,13.4498,25.3285,23.6277,14.0158,1.88961,0.254483,0.889485,0.2936,0.713622
854,457.422,1,13.437,24.9215,23.8217,13.5575,2.0324,0.255773,0.875484,0.297274,0.648375
855,452.818,1,13.365,23.2938,23.8767,13.3789,1.97759,0.249226,0.868095,0.2954,0.678893
856,455.169,1,13.3415,24.5878,23.6876,13.2934,1.97551,0.254123,0.934451,0.285033,0.706507
857,459.547,1,13.4585,24.3919,23.6531,13.1719,1.97443,0.265026,1.03177,0.286879,0.709236
858,446.947,1,13.5351,23.684,23.4301,13.6586,1.89853,0.263502,0.940484,0.28281,0.656821
859,447.29,1,13.6034,26.984,23.1331,13.2986,1.88465,0.269516,0.962891,0.284454,0.655275
860,444.723,1,13.6182,26.1941,23.6139,12.9382,1.84719,0.271271,0.912991,0.292494,0.694866
861,447.441,1,13.4923,27.0912,22.9391,13.0358,1.88757,0.253202,0.844987,0.308045,0.735243
862,446.999,1,13.5687,26.477,23.1501,13.3912,1.89398,0.259109,0.840699,0.301522,0.70981
863,456.043,1,13.7643,28.2704,23.2781,13.4312,1.92722,0.272131,0.886461,0.299977,0.779019
864,459.404,1,13.6563,28.0564,23.5895,12.7675,1.96001,0.26566,0.849743,0.310707,0.81649
865,467.856,1,13.6015,29.2807,23.6657,11.8506,1.99204,0.270706,0.898491,0.324639,0.878009
866,470.903,1,13.7111,31.4462,23.3739,12.1375,2.01459,0.273437,1.00629,0.319757,0.815726
867,455.425,1,13.4854,30.9499,22.9843,12.8293,1.89762,0.260145,1.00043,0.303171,0.777035
868,452.771,1,13.5101,29.5325,22.5232,13.1255,1.86709,0.260214,0.999857,0.308417,0.768745
869,448.029,1,13.5285,28.0093,22.5808,12.8881,1.86739,0.26076,0.925953,0.331882,0.657581
870,453.236,1,13.4564,27.8625,22.444,12.6523,1.8729,0.264498,0.968086,0.336487,0.71393
871,459.042,1,13.6153,29.5232,22.795,11.5375,1.96041,0.256404,0.933818,0.335507,0.709566
872,463.477,1,13.4284,30.8328,22.8625,12.2713,1.99761,0.259313,0.959885,0.338855,0.699001
873,464.492,1,13.513,31.7455,22.8222,12.4599,2.03245,0.2573,0.954521,0.341641,0.657079
874,463.698,1,13.3545,33.1346,22.5412,11.9419,2.02548,0.253838,0.930058,0.305376,0.755934
875,455.913,1,13.5221,32.5123,22.5622,12.5889,1.93552,0.2676,0.901608,0.307386,0.738204
876,452.63,1,13.4591,33.2932,22.5004,12.2123,1.92578,0.261567,0.883313,0.290872,0.759933
877,453.34,1,13.4535,35.2529,22.2005,13.2376,1.98041,0.266082,0.844989,0.280978,0.702808
878,452.946,1,13.4426,33.608,22.5159,13.5145,1.97292,0.256659,0.821056,0.278036,0.758789
879,454.3,1,13.3703,35.5043,22.5779,12.8752,1.94077,0.255948,0.883132,0.287532,0.801517
880,457.397,1,13.4499,36.0607,22.2962,12.5853,1.976,0.248495,0.913955,0.283683,0.807436
881,458.43,1,13.6229,30.6781,22.0575,13.4237,1.95627,0.269556,0.880078,0.28413,0.832737
882,458.372,1,13.5581,31.0045,22.6265,13.4264,1.94801,0.266607,0.954899,0.314366,0.725926
883,455.856,1,13.3999,29.8327,22.8509,13.1906,1.94345,0.270514,0.953994,0.304316,0.688911
884,457.134,1,13.5748,29.3565,23.0399,12.612,1.95007,0.25817,1.00307,0.298527,0.708792
885,452.768,1,13.5912,28.2514,22.8912,13.3153,1.92696,0.270717,0.932117,0.305295,0.663372
886,449.653,1,13.5512,28.2948,22.8704,13.6294,1.88633,0.266111,0.882995,0.316021,0.704224
887,447.36,1,13.6327,30.114,22.72,13.2923,1.83194,0.261907,0.980498,0.314916,0.708248
888,441.587,1,13.5517,28.1088,22.8745,13.608,1.81147,0.262947,0.888519,0.317507,0.695552
889,442.726,1,13.5984,29.8422,22.9038,13.3773,1.76425,0.266476,0.972744,0.320242,0.741309
890,436.079,1,13.5678,29.0058,22.9143,14.0146,1.71664,0.266082,0.948641,0.313775,0.739339
891,441.173,1,13.5475,28.8025,23.1759,13.655,1.72707,0.264758,0.993428,0.296328,0.855039
892,447.775,1,13.5514,26.2409,23.1224,12.6716,1.81641,0.268628,1.03709,0.285321,0.772297
893,451.967,1,13.3743,27.549,23.0899,12.8858,1.89423,0.258838,1.00062,0.27503,0.774613
894,444.387,1,13.4285,25.6059,23.1947,13.9914,1.82088,0.258878,1.06807,0.257008,0.773755
895,442.966,1,13.442,26.8883,23.4583,14.2245,1.80929,0.271792,0.967472,0.268302,0.757909
896,440.082,1,13.4449,26.9448,23.1073,13.8037,1.79915,0.268138,0.99847,0.25421,0.745525
897,446.861,1,13.455,26.5044,23.1763,13.2477,1.85332,0.256345,1.02033,0.26232,0.775219
898,451.28,1,13.4376,28.199,22.7031,13.8086,1.88637,0.264521,1.05529,0.257518,0.76304
899,451.593,1,13.4626,27.3184,22.3707,13.5961,1.83585,0.265091,0.999362,0.293738,0.837638
900,451.644,1,13.3896,27.0468,23.1498,13.0108,1.88421,0.26126,0.954684,0.259723,0.863684
901,455.161,1,13.4287,25.9489,23.2191,14.1194,1.89559,0.250658,1.08241,0.250589,0.898807
902,448.505,1,13.5799,27.1214,23.2638,13.2118,1.8136,0.261166,1.0103,0.256613,0.952397
903,443.746,1,13.5797,28.8595,23.3651,12.9502,1.78476,0.255505,1.02421,0.245913,0.929278
904,439.699,1,13.5524,28.7821,23.5838,12.4,1.77876,0.263178,1.03413,0.224298,0.875454
905,442.264,1,13.6123,28.4052,23.3221,12.4831,1.83465,0.266685,0.919749,0.220621,0.898486
906,441.706,1,13.5938,27.4329,22.902,14.0139,1.85075,0.272156,0.862148,0.218533,0.877684
907,449.257,1,13.5344,29.5152,23.1744,13.7704,1.92385,0.266143,0.836111,0.245698,0.841508
908,440.372,1,13.4133,29.8325,22.8727,13.7181,1.84585,0.261131,0.857062,0.250746,0.779774
909,439.148,1,13.3853,28.2396,23.0508,13.3553,1.84326,0.265414,0.774011,0.268725,0.769783
910,442.135,1,13.4687,27.2528,23.2206,13.5839,1.83143,0.256272,0.889369,0.248271,0.856974
911,452.005,1,13.4024,27.736,23.1824,13.4194,1.93886,0.258499,0.886367,0.256639,0.820278
912,445.006,1,13.4142,28.6616,22.7688,13.8468,1.89212,0.257985,0.879731,0.262634,0.734985
913,455.975,1,13.3804,29.9168,22.586,14.0915,1.98327,0.251784,0.905659,0.271719,0.769678
914,454.052,1,13.3283,30.2752,22.5555,14.1365,1.94795,0.253758,0.911454,0.280821,0.770361
915,453.499,1,13.5172,28.5443,23.0775,13.4277,1.93098,0.258482,0.854895,0.292516,0.80285
916,449.09,1,13.5225,30.1928,23.2811,13.0824,1.89271,0.263509,0.860255,0.276324,0.79941
917,446.287,1,13.597,26.9258,23.3233,12.3483,1.87715,0.265729,0.809699,0.274654,0.817237
918,445.525,1,13.5964,29.4434,23.3564,12.3832,1.82463,0.271671,0.920465,0.28001,0.792176
919,440.107,1,13.6737,29.4315,23.0175,11.9329,1.76492,0.270413,0.900956,0.284648,0.824975
920,439.183,1,13.7003,28.9439,23.1148,12.3175,1.80172,0.277233,0.838717,0.286841,0.73764
921,436.121,1,13.608,29.5433,22.9824,13.2301,1.78933,0.271311,0.875712,0.287665,0.672991
922,438.812,1,13.4277,27.3812,23.3188,13.3868,1.79633,0.259936,0.920399,0.295556,0.697972
