pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.98701,0.0655657,-3.54917,0.00967317,-1.83236,0.0922346,All
-1.61418,0.0655657,-3.31178,0.0145097,-1.43483,0.0922346,All
-1.24136,0.0983485,-3.07439,0.00967317,-1.03729,0.307449,All
-0.868537,0.426177,-2.837,0.0145097,-0.639751,0.584153,All
-0.495713,0.45896,-2.59961,0.0145097,-0.242214,0.307449,All
-0.122889,0.393394,-2.36222,0.0677122,0.155323,0.307449,All
0.249935,0.295045,-2.12484,0.0338561,0.55286,0.614897,All
0.622759,0.655657,-1.88745,0.0725487,0.950397,0.153724,All
0.995583,0.196697,-1.65006,0.0725487,1.34793,0.184469,All
1.36841,0.295045,-1.41267,0.106405,1.74547,0.122979,All
,,-1.17528,0.145097,,,All
,,-0.937894,0.246666,,,All
,,-0.700506,0.314378,,,All
,,-0.463118,0.391763,,,All
,,-0.225729,0.38209,,,All
,,0.011659,0.469149,,,All
,,0.249047,0.420783,,,All
,,0.486436,0.415946,,,All
,,0.723824,0.444966,,,All
,,0.961212,0.241829,,,All
,,1.1986,0.193463,,,All
,,1.43599,0.0773853,,,All
,,1.67338,0.0290195,,,All
,,1.91077,0.0532024,,,All
,,2.14815,0.0386927,,,All
,,2.38554,0.0290195,,,All
,,2.62293,0.0193463,,,All
,,2.86032,0.00967317,,,All
,,3.09771,0.00483658,,,All
,,3.33509,0.00967317,,,All
