parameter,value
Cl_pop,13.4835837226995
V1_pop,25.4386588673785
beta_V1_ANTU_1,-0.253403861180973
beta_V1_logtCLCRMLMIN,-3.13946209862811
beta_V1_logtPROGDL,-1.97458675386958
Q_pop,23.4
beta_Q_LMP_1,0.925015462319373
beta_Q_logtAGEA,1.49786093029688
beta_Q_logtALBGDL,18.3484440243067
beta_Q_logtPROGDL,-18.3850360968735
beta_Q_logtWTKG,0.498228204018203
V2_pop,3.21632090981789
beta_V2_SEXF_1,4.26674576220521
beta_V2_logtHCM,32.9524139456632
omega_Cl,0.257784278135439
omega_V1,0.32963409928423
omega_Q,1.95845518379898e-8
omega_V2,1.52791087359154e-7
a,1.41765455765887
b,0.0431765713273146
