time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.795687,0.010989,0.0333333,0,0.0697674,All
1.71987,0.032967,0.0674157,0.0229885,0.114943,All
2.64406,0.0549451,0.0924886,0.045977,0.151163,All
3.56824,0.120879,0.125,0.0777778,0.183908,All
4.49243,0.153846,0.149425,0.0970588,0.206897,All
5.41661,0.186813,0.172414,0.114943,0.229885,All
6.3408,0.208791,0.193182,0.139535,0.252943,All
7.26498,0.208791,0.215909,0.159091,0.278089,All
8.18917,0.241758,0.233951,0.178123,0.295455,All
9.11335,0.263736,0.252874,0.193182,0.313953,All
10.0375,0.285714,0.272727,0.212297,0.333333,All
10.9617,0.307692,0.287356,0.224719,0.348315,All
11.8859,0.351648,0.302326,0.247059,0.360955,All
12.8101,0.384615,0.317647,0.258427,0.376471,All
13.7343,0.395604,0.329545,0.274295,0.387299,All
14.6585,0.395604,0.344636,0.291416,0.397727,All
15.5826,0.406593,0.356322,0.306818,0.412779,All
16.5068,0.406593,0.370578,0.317647,0.423529,All
17.431,0.428571,0.380952,0.329545,0.435294,All
18.3552,0.43956,0.390805,0.34281,0.447667,All
19.2794,0.43956,0.404494,0.355556,0.453488,All
20.2036,0.450549,0.41573,0.364706,0.465116,All
21.1278,0.483516,0.425287,0.375,0.47619,All
22.0519,0.494505,0.436038,0.388889,0.483146,All
22.9761,0.516484,0.443182,0.395349,0.488636,All
23.9003,0.516484,0.454545,0.402299,0.5,All
24.8245,0.538462,0.46385,0.41573,0.505953,All
25.7487,0.56044,0.471264,0.426966,0.517241,All
26.6729,0.582418,0.481928,0.433333,0.523256,All
27.5971,0.582418,0.488372,0.443182,0.529074,All
28.5212,0.593407,0.494382,0.452935,0.54023,All
29.4454,0.604396,0.505747,0.45977,0.545455,All
30.3696,0.604396,0.511628,0.471264,0.552971,All
31.2938,0.626374,0.522727,0.477273,0.560661,All
32.218,0.626374,0.528736,0.488372,0.570598,All
33.1422,0.659341,0.535299,0.494118,0.578313,All
34.0663,0.659341,0.545455,0.505618,0.587221,All
34.9905,0.659341,0.552941,0.511364,0.596533,All
35.9147,0.692308,0.563218,0.522475,0.606942,All
36.8389,0.692308,0.569767,0.529766,0.616279,All
37.7631,0.692308,0.578313,0.539326,0.627907,All
38.6873,0.692308,0.586207,0.545455,0.632184,All
39.6115,0.692308,0.595506,0.556818,0.639535,All
40.5356,0.703297,0.602273,0.561798,0.643678,All
41.4598,0.725275,0.609195,0.571401,0.650301,All
42.384,0.725275,0.617978,0.579545,0.658824,All
43.3082,0.736264,0.625,0.587221,0.662921,All
44.2324,0.747253,0.632184,0.594264,0.67066,All
45.1566,0.78022,0.640449,0.602273,0.680195,All
46.0808,0.791209,0.647727,0.609195,0.686047,All
47.0049,0.802198,0.655172,0.616279,0.693182,All
47.9291,0.802198,0.662791,0.622876,0.697674,All
48.8533,0.802198,0.670455,0.631568,0.710843,All
49.7775,0.813187,0.678161,0.636364,0.717647,All
50.7017,0.813187,0.685393,0.644061,0.729412,All
51.6259,0.824176,0.693182,0.651685,0.738636,All
52.55,0.824176,0.701149,0.659091,0.745785,All
53.4742,0.857143,0.707865,0.666667,0.754311,All
54.3984,0.879121,0.715909,0.678161,0.761364,All
55.3226,0.879121,0.724138,0.682353,0.772727,All
56.2468,0.89011,0.73494,0.693182,0.784091,All
57.171,0.89011,0.744186,0.700575,0.794142,All
58.0952,0.89011,0.752941,0.705882,0.8,All
59.0193,0.901099,0.764045,0.715909,0.809524,All
59.9435,0.912088,0.773268,0.727273,0.820827,All
60.8677,0.912088,0.781609,0.732558,0.836252,All
61.7919,0.912088,0.790698,0.741176,0.841803,All
62.7161,0.912088,0.797619,0.745785,0.848837,All
63.6403,0.912088,0.806818,0.755814,0.860465,All
64.5645,0.912088,0.818182,0.767442,0.873563,All
65.4886,0.934066,0.827586,0.77907,0.879365,All
66.4128,0.934066,0.837209,0.786116,0.88764,All
67.337,0.956044,0.842697,0.795455,0.897139,All
68.2612,0.956044,0.852273,0.804598,0.908046,All
69.1854,0.956044,0.862069,0.812859,0.910112,All
70.1096,0.978022,0.872093,0.819203,0.919997,All
71.0337,0.978022,0.882353,0.827586,0.931818,All
71.9579,0.978022,0.886364,0.83908,0.932584,All
72.8821,0.978022,0.896552,0.847948,0.942529,All
73.8063,0.978022,0.90643,0.855556,0.94382,All
74.7305,0.978022,0.909091,0.865169,0.954284,All
75.6547,0.978022,0.91954,0.873563,0.955556,All
76.5789,0.978022,0.927711,0.884389,0.965116,All
77.503,0.978022,0.931034,0.895349,0.965909,All
78.4272,0.978022,0.940476,0.898876,0.976607,All
79.3514,0.978022,0.942529,0.908046,0.977273,All
80.2756,0.978022,0.952381,0.916667,0.977528,All
81.1998,0.978022,0.954023,0.91954,0.988235,All
82.124,0.989011,0.955056,0.929822,0.988636,All
83.0482,0.989011,0.965517,0.931034,0.988764,All
83.9723,0.989011,0.966101,0.932201,0.988889,All
84.8965,0.989011,0.976744,0.942529,1,All
85.8207,0.989011,0.977273,0.94382,1,All
86.7449,0.989011,0.977528,0.954023,1,All
87.6691,0.989011,0.988372,0.964496,1,All
88.5933,0.989011,0.988636,0.965517,1,All
89.5174,0.989011,0.988764,0.97619,1,All
90.4416,0.989011,1,0.977011,1,All
91.3658,0.989011,1,0.988235,1,All
92.29,1,1,1,1,All
