iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,695,1,6.75429,39.2306,23.8987,6.55784,1,0.3,1,1,1,1
2,642.593,1,13.7683,31.9957,26.0413,9.57264,0.968357,0.230033,0.289042,1.05514,0.558198,0.917073
3,588.3,1,13.9581,28.7766,26.2803,10.3931,1.1113,0.178234,0.237194,1.08123,0.467999,0.673483
4,565.388,1,13.6008,29.406,25.9366,10.8676,1.06914,0.158236,0.23431,0.99703,0.445069,0.576749
5,547.689,1,13.5063,30.9858,24.9995,11.438,1.40054,0.124549,0.249006,0.98781,0.398356,0.567074
6,530.443,1,13.5508,23.6364,24.637,11.2408,1.41827,0.114138,0.259975,0.795399,0.38658,0.533621
7,523.418,1,13.5977,21.8455,24.4162,12.0152,1.67553,0.0954259,0.263918,0.757909,0.357826,0.578077
8,503.898,1,13.6866,24.3035,24.6511,12.4445,1.47816,0.0848243,0.269087,0.72048,0.375351,0.635767
9,498.19,1,13.3967,23.5254,24.4819,12.2824,1.53588,0.0752619,0.263328,0.717627,0.376846,0.656721
10,498.102,1,13.3556,24.4624,24.9212,11.6654,1.50327,0.0686684,0.257485,0.869131,0.397869,0.728798
11,504.137,1,13.3918,25.9605,24.5919,11.8477,1.58883,0.0652421,0.264936,0.972342,0.388619,0.769951
12,498.612,1,13.3198,23.5114,24.6664,12.4409,1.58878,0.0622318,0.263438,0.942108,0.385712,0.764276
13,486.172,1,13.4701,24.9489,24.4306,11.0378,1.53718,0.0549404,0.26956,0.917952,0.37005,0.797117
14,477.073,1,13.5133,25.8641,23.7889,11.3245,1.53715,0.0531364,0.260564,0.93086,0.325077,0.758888
15,472.948,1,13.5605,25.8392,24.5261,11.2416,1.51998,0.0521269,0.258137,0.925646,0.299811,0.783113
16,465.277,1,13.5457,26.9402,24.4853,11.8351,1.40518,0.0525006,0.260935,0.905096,0.296407,0.807849
17,465.616,1,13.5696,25.446,24.4319,11.841,1.53129,0.0416463,0.261897,0.977127,0.318037,0.848589
18,460.85,1,13.5847,26.5252,24.5264,11.7136,1.53125,0.0398016,0.2629,0.984759,0.315219,0.804148
19,469.262,1,13.4915,24.8859,24.328,11.931,1.61361,0.0402026,0.256746,1.02341,0.296597,0.86236
