standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.00164,0.00666667,-2.4838,0.00666667,-2.38723,0.00666667,-2.07535,0.00666667,All
-1.73541,0.0133333,-2.47951,0.0133333,-2.16911,0.0133333,-1.86629,0.0133333,All
-1.73249,0.02,-2.31373,0.02,-2.16142,0.02,-1.8651,0.02,All
-1.71271,0.0266667,-2.11844,0.0266667,-2.13607,0.0266667,-1.69065,0.0266667,All
-1.67974,0.0333333,-2.08012,0.0333333,-2.1171,0.0333333,-1.55779,0.0333333,All
-1.65012,0.04,-1.90897,0.04,-2.02967,0.04,-1.4989,0.04,All
-1.57024,0.0466667,-1.88026,0.0466667,-1.88385,0.0466667,-1.34572,0.0466667,All
-1.56093,0.0533333,-1.73055,0.0533333,-1.8509,0.0533333,-1.3448,0.0533333,All
-1.50421,0.06,-1.6272,0.06,-1.74946,0.06,-1.32442,0.06,All
-1.49072,0.0666667,-1.50106,0.0666667,-1.72835,0.0666667,-1.304,0.0666667,All
-1.45769,0.0733333,-1.43876,0.0733333,-1.70145,0.0733333,-1.30122,0.0733333,All
-1.43035,0.08,-1.42713,0.08,-1.66936,0.08,-1.28533,0.08,All
-1.38843,0.0866667,-1.35277,0.0866667,-1.45001,0.0866667,-1.19027,0.0866667,All
-1.38167,0.0933333,-1.34177,0.0933333,-1.42244,0.0933333,-1.18177,0.0933333,All
-1.3692,0.1,-1.30747,0.1,-1.38408,0.1,-1.15956,0.1,All
-1.36382,0.106667,-1.19094,0.106667,-1.3565,0.106667,-1.13379,0.106667,All
-1.34322,0.113333,-1.18471,0.113333,-1.35266,0.113333,-1.07693,0.113333,All
-1.31976,0.12,-1.01054,0.12,-1.33531,0.12,-1.05928,0.12,All
-1.29731,0.126667,-0.958728,0.126667,-1.30517,0.126667,-1.03033,0.126667,All
-1.27864,0.133333,-0.920443,0.133333,-1.28688,0.133333,-1.01834,0.133333,All
-1.25313,0.14,-0.897618,0.14,-1.25179,0.14,-0.993161,0.14,All
-1.22838,0.146667,-0.856151,0.146667,-1.23636,0.146667,-0.992241,0.146667,All
-1.21202,0.153333,-0.846041,0.153333,-1.21783,0.153333,-0.988528,0.153333,All
-1.20326,0.16,-0.827904,0.16,-1.2117,0.16,-0.972162,0.16,All
-1.19367,0.166667,-0.815777,0.166667,-1.15319,0.166667,-0.961603,0.166667,All
-1.18908,0.173333,-0.783325,0.173333,-1.13332,0.173333,-0.953291,0.173333,All
-1.18168,0.18,-0.756602,0.18,-1.09909,0.18,-0.943091,0.18,All
-1.13138,0.186667,-0.743515,0.186667,-1.06502,0.186667,-0.934939,0.186667,All
-1.01837,0.193333,-0.731842,0.193333,-0.968589,0.193333,-0.907314,0.193333,All
-1.00973,0.2,-0.726682,0.2,-0.918352,0.2,-0.879364,0.2,All
-0.695808,0.206667,-0.68371,0.206667,-0.876901,0.206667,-0.866596,0.206667,All
-0.694565,0.213333,-0.665202,0.213333,-0.784611,0.213333,-0.846555,0.213333,All
-0.690711,0.22,-0.663363,0.22,-0.760946,0.22,-0.835441,0.22,All
-0.671467,0.226667,-0.648537,0.226667,-0.750151,0.226667,-0.830257,0.226667,All
-0.667331,0.233333,-0.647785,0.233333,-0.745085,0.233333,-0.810522,0.233333,All
-0.665554,0.24,-0.632863,0.24,-0.731058,0.24,-0.796514,0.24,All
-0.645153,0.246667,-0.627679,0.246667,-0.661566,0.246667,-0.791038,0.246667,All
-0.634842,0.253333,-0.625256,0.253333,-0.601389,0.253333,-0.786931,0.253333,All
-0.631832,0.26,-0.592537,0.26,-0.591306,0.26,-0.739987,0.26,All
-0.63165,0.266667,-0.583599,0.266667,-0.581367,0.266667,-0.735293,0.266667,All
-0.62758,0.273333,-0.563686,0.273333,-0.570877,0.273333,-0.719287,0.273333,All
-0.591994,0.28,-0.562175,0.28,-0.549628,0.28,-0.718806,0.28,All
-0.590403,0.286667,-0.555767,0.286667,-0.497955,0.286667,-0.718644,0.286667,All
-0.578458,0.293333,-0.53219,0.293333,-0.48091,0.293333,-0.710989,0.293333,All
-0.570741,0.3,-0.521815,0.3,-0.468982,0.3,-0.684169,0.3,All
-0.551728,0.306667,-0.504091,0.306667,-0.459481,0.306667,-0.664051,0.306667,All
-0.549641,0.313333,-0.48805,0.313333,-0.446081,0.313333,-0.644876,0.313333,All
-0.547584,0.32,-0.475077,0.32,-0.424241,0.32,-0.643387,0.32,All
-0.536017,0.326667,-0.458433,0.326667,-0.414549,0.326667,-0.571143,0.326667,All
-0.531848,0.333333,-0.45813,0.333333,-0.372989,0.333333,-0.569721,0.333333,All
-0.520382,0.34,-0.453986,0.34,-0.372542,0.34,-0.556189,0.34,All
-0.518481,0.346667,-0.449828,0.346667,-0.368117,0.346667,-0.543773,0.346667,All
-0.496648,0.353333,-0.443429,0.353333,-0.346218,0.353333,-0.542748,0.353333,All
-0.492869,0.36,-0.428066,0.36,-0.282314,0.36,-0.513004,0.36,All
-0.490542,0.366667,-0.421537,0.366667,-0.279731,0.366667,-0.49718,0.366667,All
-0.489206,0.373333,-0.403818,0.373333,-0.274523,0.373333,-0.440499,0.373333,All
-0.481724,0.38,-0.394171,0.38,-0.269822,0.38,-0.427976,0.38,All
-0.465988,0.386667,-0.360608,0.386667,-0.251366,0.386667,-0.412473,0.386667,All
-0.464037,0.393333,-0.315614,0.393333,-0.181136,0.393333,-0.408113,0.393333,All
-0.458322,0.4,-0.300045,0.4,-0.166269,0.4,-0.391932,0.4,All
-0.447255,0.406667,-0.291083,0.406667,-0.138201,0.406667,-0.352664,0.406667,All
-0.405493,0.413333,-0.283379,0.413333,-0.136548,0.413333,-0.330277,0.413333,All
-0.401988,0.42,-0.262802,0.42,-0.136406,0.42,-0.32972,0.42,All
-0.397748,0.426667,-0.257899,0.426667,-0.108499,0.426667,-0.328559,0.426667,All
-0.396242,0.433333,-0.247641,0.433333,-0.101461,0.433333,-0.305695,0.433333,All
-0.357025,0.44,-0.225225,0.44,-0.0554496,0.44,-0.28601,0.44,All
-0.350059,0.446667,-0.195086,0.446667,-0.0348381,0.446667,-0.263899,0.446667,All
-0.342386,0.453333,-0.157273,0.453333,0.046425,0.453333,-0.262272,0.453333,All
-0.327313,0.46,-0.157172,0.46,0.0790046,0.46,-0.233083,0.46,All
-0.305494,0.466667,-0.155878,0.466667,0.103131,0.466667,-0.199785,0.466667,All
-0.298192,0.473333,-0.146833,0.473333,0.116819,0.473333,-0.194898,0.473333,All
-0.277916,0.48,-0.136063,0.48,0.124746,0.48,-0.158922,0.48,All
-0.269568,0.486667,-0.108451,0.486667,0.130734,0.486667,-0.153315,0.486667,All
-0.241274,0.493333,-0.106529,0.493333,0.137823,0.493333,-0.138495,0.493333,All
-0.226434,0.5,-0.0965003,0.5,0.146274,0.5,-0.0752169,0.5,All
-0.211715,0.506667,-0.0830456,0.506667,0.167466,0.506667,-0.0750048,0.506667,All
-0.208988,0.513333,-0.0769992,0.513333,0.185285,0.513333,-0.0251505,0.513333,All
