iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,524.519,1,20.6281,11.9087,19.9536,1.5,-0.415546,1.5,1.5,1.5,1.5
2,523.631,1,19.6103,15.2565,22.6913,1.62085,-0.394773,1.46202,1.46202,1.46202,1.46202
3,533.508,1,19.7735,16.0092,22.989,1.74438,-0.399882,1.425,1.425,1.425,1.425
4,541.955,1,20.6299,15.4673,22.396,1.79357,-0.43116,1.38892,1.38892,1.38892,1.38892
5,534.186,1,19.8284,15.76,23.0979,1.74815,-0.3955,1.35375,1.35375,1.35375,1.35375
6,535.173,1,19.8682,15.9892,26.4292,1.78124,-0.410916,1.31947,1.31947,1.31947,1.31947
7,544.798,1,19.6392,16.313,24.5582,1.89636,-0.395677,1.28606,1.28606,1.28606,1.28606
8,540.168,1,19.5022,15.2788,22.4315,1.86577,-0.38463,1.2535,1.2535,1.2535,1.2535
9,532.853,1,19.3694,15.7543,21.0698,1.83702,-0.384666,1.22176,1.22176,1.22176,1.22176
10,522.036,1,20.0517,15.2984,19.3537,1.7905,-0.40529,1.19082,1.22545,1.19082,1.19082
11,524.521,1,19.7293,15.4998,20.1098,1.7899,-0.398072,1.16067,1.22312,1.16067,1.16067
12,512.034,1,19.628,15.488,22.5386,1.74458,-0.392336,1.13128,1.21265,1.13128,1.13128
13,522.203,1,19.9072,16.121,20.8955,1.79145,-0.39893,1.10264,1.28821,1.10264,1.10264
14,511.13,1,19.3865,16.4338,21.5285,1.74609,-0.377535,1.07472,1.25559,1.07472,1.07472
15,507.464,1,19.4388,16.2956,18.8725,1.70188,-0.380049,1.04751,1.27567,1.04751,1.04751
16,509.686,1,19.624,16.8063,20.4534,1.72372,-0.384272,1.02098,1.26268,1.02098,1.02098
17,504.667,1,19.8132,16.9177,20.9197,1.71121,-0.395849,0.995131,1.23071,0.995131,0.995131
18,497.688,1,20.123,16.8528,18.7446,1.67533,-0.407872,0.969933,1.23341,0.969933,0.969933
19,493.192,1,19.5108,17.3269,17.0247,1.65179,-0.374384,0.945374,1.20381,0.945374,0.945374
20,491.971,1,19.6582,17.5545,16.3094,1.65367,-0.382212,0.921437,1.17333,0.921437,0.921437
21,491.356,1,19.6485,17.3414,17.6353,1.66624,-0.388097,0.898105,1.14362,0.898105,0.898105
22,489.647,1,19.3677,17.6529,18.2693,1.71491,-0.381388,0.875365,1.11466,0.875365,0.875365
23,486.306,1,19.3276,18.118,17.4034,1.69387,-0.374989,0.8532,1.08644,0.8532,0.8532
24,487.277,1,19.8591,18.1046,18.5226,1.74017,-0.398274,0.831597,1.05893,0.831597,0.831597
25,489.769,1,19.7001,18.0623,18.4484,1.7559,-0.390117,0.81054,1.03212,0.81054,0.81054
26,484.694,1,19.5954,18.3044,18.773,1.71144,-0.376959,0.790017,1.0449,0.790017,0.812992
27,489.287,1,19.4434,18.3559,17.4376,1.76873,-0.374443,0.770013,1.08531,0.770013,0.792406
28,489.979,1,20.1216,18.6277,15.8492,1.80903,-0.40853,0.750516,1.05783,0.750516,0.772342
29,491.626,1,19.9329,19.2475,15.7601,1.81145,-0.400765,0.731512,1.11174,0.731512,0.781912
30,494.267,1,20.6858,19.9975,16.7423,1.85681,-0.421806,0.71299,1.08359,0.71299,0.813306
31,498.513,1,20.341,20.6393,17.5964,1.90835,-0.404955,0.694937,1.09914,0.694937,0.808356
32,496.475,1,20.1113,21.0036,17.4571,1.91343,-0.389151,0.677341,1.08264,0.677341,0.791209
33,488.253,1,20.4607,20.6241,16.6269,1.86498,-0.41001,0.66019,1.05522,0.66019,0.83041
34,493.024,1,19.8472,20.8294,16.2963,1.88728,-0.390311,0.643474,1.08672,0.643474,0.809383
35,496.22,1,19.6976,20.7236,16.1201,1.9066,-0.382627,0.627181,1.1318,0.627181,0.80436
36,489.114,1,20.0433,20.8827,14.509,1.85833,-0.395804,0.6113,1.1472,0.621225,0.783993
37,493.906,1,20.2988,20.7224,15.5709,1.92868,-0.406225,0.595821,1.15555,0.615034,0.764142
38,483.301,1,20.349,20.9258,17.1335,1.87984,-0.406911,0.580735,1.12629,0.599461,0.744793
39,484.666,1,20.6208,20.6513,17.5702,1.83225,-0.416431,0.56603,1.23403,0.595916,0.73577
40,491.793,1,20.25,20.2626,16.7121,1.88431,-0.403204,0.551698,1.31505,0.644417,0.71714
41,485.146,1,20.5013,20.1372,16.5111,1.85621,-0.408143,0.537729,1.28175,0.645318,0.698981
42,481.453,1,20.5947,20.1868,15.7131,1.84392,-0.416227,0.524113,1.24929,0.628979,0.693299
43,480.968,1,20.0752,20.0529,14.7399,1.87778,-0.396975,0.510842,1.21766,0.626176,0.675744
44,477.759,1,20.1284,19.8042,14.8392,1.83519,-0.402368,0.497908,1.18683,0.617546,0.700358
45,471.838,1,19.9146,20.4361,13.6765,1.81552,-0.389342,0.4853,1.15678,0.60191,0.682625
46,475.978,1,19.7237,20.9319,14.106,1.8623,-0.388065,0.473012,1.12749,0.586669,0.737553
47,467.079,1,19.8862,21.2295,14.9099,1.81515,-0.388997,0.461035,1.09894,0.571814,0.718878
48,475.399,1,20.4286,21.0439,14.0458,1.83759,-0.407313,0.449362,1.07499,0.59427,0.713495
49,474.32,1,20.2922,21.0934,14.2375,1.86715,-0.405078,0.437984,1.04777,0.579223,0.709883
50,463.77,1,19.9685,21.0515,14.3109,1.81987,-0.395593,0.426894,1.02124,0.564557,0.691909
51,462.5,1,20.8841,21.2103,14.6234,1.84874,-0.425276,0.416084,0.995378,0.560429,0.674389
52,462.804,1,20.1673,21.3639,14.9438,1.85076,-0.40297,0.405549,0.979992,0.546239,0.657313
53,461.64,1,20.2306,21.4485,15.2014,1.84526,-0.403951,0.39528,0.990407,0.545246,0.64067
54,467.589,1,20.1868,21.586,14.8147,1.84338,-0.405037,0.385271,1.04952,0.54977,0.691574
55,464.021,1,20.0709,21.2494,15.0836,1.87011,-0.393031,0.375516,1.02294,0.53585,0.674063
56,470.22,1,20.5101,21.9808,14.7309,1.93415,-0.407237,0.366008,0.997041,0.526006,0.656995
57,458.885,1,20.1214,21.4712,14.8314,1.88518,-0.392382,0.35674,0.971795,0.512687,0.640359
58,458.966,1,20.8081,21.3091,15.1665,1.8837,-0.414387,0.347707,0.947189,0.499705,0.624145
59,467.731,1,20.6451,21.4356,15.5944,1.92799,-0.41138,0.338903,0.953536,0.51655,0.653698
60,457.468,1,20.7362,21.8401,15.5264,1.89312,-0.422968,0.330322,0.941729,0.503471,0.637146
61,452.545,1,20.7074,21.5853,15.4703,1.84518,-0.424942,0.321958,0.946757,0.490722,0.621013
62,450.648,1,20.173,21.9229,15.3889,1.79846,-0.401505,0.313806,0.984166,0.478297,0.688601
63,449.982,1,20.4627,21.3158,15.2634,1.76949,-0.407408,0.30586,1.02955,0.48054,0.671166
64,460.97,1,20.1075,21.1877,13.5089,1.86898,-0.384642,0.298116,1.01612,0.480187,0.681752
65,457.057,1,20.3608,21.6477,13.9962,1.83815,-0.403564,0.290567,1.07096,0.479163,0.66449
66,447.661,1,20.3482,22.0406,14.8307,1.80086,-0.400459,0.28321,1.04385,0.46703,0.647664
67,454.816,1,20.0923,22.4744,14.7207,1.81377,-0.39147,0.276039,1.09545,0.455205,0.717904
68,458.961,1,20.938,22.4101,14.8154,1.84907,-0.43008,0.269049,1.07529,0.443679,0.73623
69,456.635,1,20.8478,22.5048,13.6871,1.83203,-0.421133,0.262237,1.07601,0.441531,0.717588
70,449.485,1,20.8492,23.0055,13.7251,1.78564,-0.422372,0.255597,1.0737,0.430351,0.779651
71,449.893,1,21.1464,22.8634,13.897,1.74857,-0.434185,0.249125,1.04652,0.431512,0.79143
