iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,681.265,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,667.81,1,23.6203,20.9684,15.1134,0.95,0.285,-0.536783,0.974679,0.974679,0.974679,0.974679
3,647.163,1,22.7736,21.732,16.2402,0.9025,0.27075,-0.509076,0.95,0.95,0.95,0.95
4,637.992,1,21.52,21.383,16.0641,0.857375,0.257212,-0.454457,0.925945,0.925945,0.925945,0.925945
5,627.768,1,19.5612,23.0078,15.0861,0.814506,0.244352,-0.362165,0.9025,0.9025,0.9025,0.9025
6,621.615,1,19.8793,22.2256,12.9926,0.773781,0.232134,-0.382117,0.879648,0.879648,0.879648,0.879648
7,628.69,1,18.391,22.2293,14.004,0.735092,0.220528,-0.300882,0.857375,1.05474,0.857375,0.857375
8,615.52,1,19.177,22.7878,14.7311,0.698337,0.209501,-0.349861,0.835666,1.06429,0.835666,0.835666
9,614.404,1,20.6606,21.4576,14.0524,0.66342,0.199026,-0.432726,0.814506,1.03734,0.814506,0.814506
10,603.204,1,19.0875,19.9506,12.7589,0.630249,0.189075,-0.374588,0.793882,1.01107,0.793882,0.858391
11,599.768,1,19.5656,21.0223,12.5051,0.598737,0.179621,-0.408575,0.773781,0.985474,0.773781,0.836656
12,593.446,1,20.5714,20.9641,12.9426,0.5688,0.17064,-0.453733,0.754188,0.967898,0.754188,0.818976
13,584.389,1,19.9294,20.7468,13.5775,0.54036,0.162108,-0.421726,0.735092,1.01603,0.735092,0.798239
14,575.569,1,20.5798,20.3006,12.9457,0.513342,0.154003,-0.447419,0.716479,0.990304,0.716479,0.778028
15,572.016,1,20.6233,21.4662,12.4943,0.487675,0.146302,-0.449416,0.698337,0.965229,0.698337,0.823889
16,558.974,1,20.7261,21.4621,12.7558,0.463291,0.138987,-0.449845,0.680655,1.09388,0.680655,0.803027
17,555.732,1,19.7947,21.8229,12.8439,0.440127,0.132038,-0.406968,0.66342,1.06618,0.66342,0.788619
18,549.128,1,19.8113,22.195,12.7955,0.41812,0.125436,-0.405891,0.646622,1.03918,0.646622,0.76865
19,552.873,1,19.7669,22.8619,14.7001,0.397214,0.119164,-0.390575,0.630249,1.01331,0.630249,0.80274
20,538.354,1,20.6267,22.2622,15.5218,0.677975,0.115677,-0.4291,0.614291,1.13788,0.614291,0.885
21,530.908,1,21.1542,23.0278,15.9357,0.644077,0.109893,-0.447614,0.598737,1.14133,0.598737,0.948694
22,530.11,1,20.6368,22.7462,15.9135,0.611873,0.104398,-0.437818,0.583577,1.22052,0.583577,1.06977
23,537.935,1,20.2859,22.7411,16.4165,0.581279,0.0991784,-0.427013,0.5688,1.25374,0.5688,1.11322
24,526.631,1,20.5915,22.5107,15.6694,0.552215,0.0942195,-0.431617,0.554398,1.26407,0.554398,1.16681
25,518.894,1,20.9448,23.6229,18.0025,0.927271,0.0876928,-0.448842,0.54036,1.24752,0.54036,1.13726
26,516.123,1,20.9274,23.563,14.9018,0.880907,0.0833082,-0.450427,0.526678,1.21593,0.526678,1.18911
27,514.014,1,20.6473,23.1994,15.245,0.836862,0.0791428,-0.438061,0.513342,1.18514,0.513342,1.20762
28,516.983,1,20.2625,23.9316,13.6705,1.20437,0.0717979,-0.414529,0.500344,1.39755,0.500344,1.17704
29,513.544,1,20.9402,24.582,14.9143,1.26957,0.0694408,-0.445574,0.487675,1.36217,0.487675,1.14724
30,509.857,1,20.5541,24.4906,14.5582,1.22274,0.0711187,-0.432048,0.475327,1.32768,0.475327,1.11819
31,509.115,1,20.4019,23.9378,16.5119,1.265,0.0681632,-0.426236,0.463291,1.29406,0.463291,1.08987
32,503.685,1,20.8978,23.3134,13.7661,1.29644,0.0659767,-0.45288,0.45156,1.26129,0.45156,1.06228
33,507.507,1,22.2475,23.9437,13.1146,1.38246,0.0627856,-0.506364,0.440127,1.32555,0.440127,1.06052
34,501.315,1,21.087,24.0702,14.104,1.38242,0.0615237,-0.452242,0.428982,1.29199,0.428982,1.03367
35,504.835,1,20.9155,22.8349,15.773,1.43739,0.0588778,-0.44753,0.41812,1.4215,0.41812,1.0075
36,498.289,1,21.5769,22.9695,14.6254,1.53055,0.0544212,-0.471967,0.407533,1.38551,0.407533,0.981985
37,492.871,1,21.0164,22.7604,14.9406,1.45403,0.0517002,-0.452481,0.397214,1.43392,0.397214,0.95712
38,493.964,1,20.7962,22.5971,15.5696,1.52282,0.0514976,-0.444076,0.387157,1.48571,0.387157,0.932886
39,491.808,1,20.7649,22.5888,15.5714,1.50875,0.0490664,-0.4447,0.377354,1.5568,0.377354,0.909264
40,485.326,1,20.6293,21.8936,15.6543,1.4826,0.0512946,-0.42991,0.367799,1.51738,0.367799,0.886241
41,479.77,1,20.5821,21.6564,15.3795,1.48255,0.0496034,-0.430151,0.358486,1.47896,0.358486,0.863801
42,479.53,1,20.728,21.7466,15.8066,1.45571,0.0522635,-0.430257,0.349409,1.44151,0.349409,0.841929
43,470.453,1,20.932,22.5356,15.7647,1.38293,0.0496503,-0.445315,0.340562,1.41231,0.340562,0.838738
44,468.201,1,20.6983,22.6711,14.0722,1.5026,0.0426861,-0.426498,0.331938,1.37655,0.331938,0.935856
45,465.408,1,21.7895,23.0169,14.8822,1.50264,0.0456027,-0.474763,0.323534,1.34169,0.323534,0.931875
46,471.257,1,21.0493,22.9641,15.4227,1.52573,0.047884,-0.44629,0.315341,1.30772,0.315341,0.931482
47,460.006,1,21.3777,22.6521,14.9529,1.44944,0.0454898,-0.461252,0.307357,1.27461,0.307357,0.907896
48,463.295,1,21.2523,22.5781,15.2937,1.5165,0.0438697,-0.457479,0.299574,1.24234,0.299574,0.920068
49,468.936,1,21.0952,21.9292,14.442,1.51655,0.0457433,-0.456661,0.291989,1.24525,0.291989,0.926682
50,463.284,1,20.9894,21.4028,13.8683,1.51656,0.0470714,-0.445591,0.284596,1.21372,0.284596,0.905132
51,456.48,1,20.9172,22.0916,13.8731,1.44073,0.0447178,-0.44186,0.27739,1.1905,0.27739,0.939584
52,458.34,1,20.9616,21.8434,13.8056,1.45527,0.0430929,-0.448063,0.270366,1.28661,0.270366,0.964211
53,457.6,1,20.8473,22.0389,13.0032,1.48115,0.0434321,-0.445111,0.26352,1.25403,0.26352,0.939797
54,459.072,1,20.6758,21.9762,13.6978,1.55879,0.0434336,-0.444679,0.256848,1.24218,0.256848,0.916001
55,450.633,1,21.2217,21.5938,13.8784,1.46657,0.0429367,-0.464286,0.250344,1.22752,0.250344,0.892807
56,452.791,1,21.5277,22.546,13.4011,1.52955,0.0388054,-0.476073,0.244005,1.25077,0.244005,0.904325
57,448.55,1,21.1893,22.424,13.2255,1.5757,0.0340924,-0.462653,0.237827,1.2191,0.237827,0.910096
58,443.142,1,22.1804,22.4102,13.305,1.57567,0.0328764,-0.498774,0.231805,1.18823,0.231805,0.967862
59,446.185,1,21.4918,22.7986,14.076,1.51813,0.0380579,-0.470063,0.225936,1.16007,0.225936,0.943355
60,439.699,1,21.4047,22.5893,14.2984,1.57385,0.0327891,-0.467848,0.220215,1.13847,0.220215,0.919469
