pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.68476,0.0111111,-2.73368,0.00111111,-1.8994,0.0111111,All
-1.56903,0.0222222,-2.66889,0.00222222,-1.7927,0.0222222,All
-1.39234,0.0333333,-2.58246,0.00333333,-1.63243,0.0333333,All
-1.25149,0.0444444,-2.42616,0.00444444,-1.3218,0.0444444,All
-1.23873,0.0555556,-2.40987,0.00555556,-1.31074,0.0555556,All
-1.13264,0.0666667,-2.39748,0.00666667,-1.23207,0.0666667,All
-1.07702,0.0777778,-2.36484,0.00777778,-1.1995,0.0777778,All
-1.07296,0.0888889,-2.28509,0.00888889,-1.18048,0.0888889,All
-1.07232,0.1,-2.27424,0.01,-1.14063,0.1,All
-1.06593,0.111111,-2.24112,0.0111111,-1.09193,0.111111,All
-1.05811,0.122222,-2.21087,0.0122222,-1.06984,0.122222,All
-1.03844,0.133333,-2.15343,0.0133333,-1.03376,0.133333,All
-1.0095,0.144444,-2.11923,0.0144444,-1.02967,0.144444,All
-0.987695,0.155556,-2.05241,0.0155556,-1.02162,0.155556,All
-0.956295,0.166667,-2.0192,0.0166667,-1.01142,0.166667,All
-0.909289,0.177778,-2.01601,0.0177778,-0.993125,0.177778,All
-0.904339,0.188889,-2.00808,0.0188889,-0.933077,0.188889,All
-0.882961,0.2,-1.98446,0.02,-0.902017,0.2,All
-0.871493,0.211111,-1.95226,0.0211111,-0.861898,0.211111,All
-0.863947,0.222222,-1.95022,0.0222222,-0.832327,0.222222,All
-0.855751,0.233333,-1.94981,0.0233333,-0.830404,0.233333,All
-0.770782,0.244444,-1.9339,0.0244444,-0.805472,0.244444,All
-0.769575,0.255556,-1.92879,0.0255556,-0.803726,0.255556,All
-0.761527,0.266667,-1.92442,0.0266667,-0.726628,0.266667,All
-0.757949,0.277778,-1.91384,0.0277778,-0.717373,0.277778,All
-0.756803,0.288889,-1.86907,0.0288889,-0.701506,0.288889,All
-0.687936,0.3,-1.86201,0.03,-0.664067,0.3,All
-0.687869,0.311111,-1.84474,0.0311111,-0.644165,0.311111,All
-0.680653,0.322222,-1.82295,0.0322222,-0.639594,0.322222,All
-0.645875,0.333333,-1.77832,0.0333333,-0.634517,0.333333,All
-0.645635,0.344444,-1.77424,0.0344444,-0.619887,0.344444,All
-0.637726,0.355556,-1.76973,0.0355556,-0.59347,0.355556,All
-0.621228,0.366667,-1.76538,0.0366667,-0.560479,0.366667,All
-0.569304,0.377778,-1.75977,0.0377778,-0.5575,0.377778,All
-0.55862,0.388889,-1.75599,0.0388889,-0.526464,0.388889,All
-0.545968,0.4,-1.75389,0.04,-0.519437,0.4,All
-0.545165,0.411111,-1.72872,0.0411111,-0.511599,0.411111,All
-0.520815,0.422222,-1.70786,0.0422222,-0.482875,0.422222,All
-0.51665,0.433333,-1.70117,0.0433333,-0.401231,0.433333,All
-0.495583,0.444444,-1.69492,0.0444444,-0.394245,0.444444,All
-0.434058,0.455556,-1.68795,0.0455556,-0.372723,0.455556,All
-0.416471,0.466667,-1.67614,0.0466667,-0.368692,0.466667,All
-0.403621,0.477778,-1.65088,0.0477778,-0.333541,0.477778,All
-0.402264,0.488889,-1.63614,0.0488889,-0.333498,0.488889,All
-0.401182,0.5,-1.63145,0.05,-0.317202,0.5,All
-0.377368,0.511111,-1.60994,0.0511111,-0.262903,0.511111,All
-0.293567,0.522222,-1.5945,0.0522222,-0.253545,0.522222,All
-0.223258,0.533333,-1.58594,0.0533333,-0.141933,0.533333,All
-0.153038,0.544444,-1.58205,0.0544444,-0.100663,0.544444,All
-0.112268,0.555556,-1.57372,0.0555556,-0.0786675,0.555556,All
-0.0879014,0.566667,-1.55973,0.0566667,0.014637,0.566667,All
0.00794632,0.577778,-1.55973,0.0577778,0.103215,0.577778,All
0.185817,0.588889,-1.55358,0.0588889,0.232504,0.588889,All
0.238105,0.6,-1.55101,0.06,0.299522,0.6,All
0.25881,0.611111,-1.53462,0.0611111,0.305375,0.611111,All
0.263713,0.622222,-1.53232,0.0622222,0.340436,0.622222,All
0.269679,0.633333,-1.53178,0.0633333,0.376224,0.633333,All
0.298858,0.644444,-1.52033,0.0644444,0.393636,0.644444,All
0.302355,0.655556,-1.50286,0.0655556,0.413574,0.655556,All
0.318076,0.666667,-1.49901,0.0666667,0.416054,0.666667,All
0.362533,0.677778,-1.47674,0.0677778,0.430511,0.677778,All
0.414111,0.688889,-1.46531,0.0688889,0.504931,0.688889,All
0.421654,0.7,-1.44803,0.07,0.546135,0.7,All
0.458738,0.711111,-1.40187,0.0711111,0.569346,0.711111,All
0.46385,0.722222,-1.38582,0.0722222,0.570037,0.722222,All
0.475349,0.733333,-1.38112,0.0733333,0.575986,0.733333,All
0.491032,0.744444,-1.37202,0.0744444,0.57951,0.744444,All
0.54539,0.755556,-1.35734,0.0755556,0.611102,0.755556,All
0.628968,0.766667,-1.35551,0.0766667,0.625821,0.766667,All
0.689474,0.777778,-1.35401,0.0777778,0.729645,0.777778,All
0.698679,0.788889,-1.34642,0.0788889,0.759951,0.788889,All
0.735343,0.8,-1.34608,0.08,0.777888,0.8,All
0.812553,0.811111,-1.33921,0.0811111,0.827496,0.811111,All
0.849844,0.822222,-1.32144,0.0822222,0.879071,0.822222,All
0.855171,0.833333,-1.31916,0.0833333,0.931371,0.833333,All
0.935054,0.844444,-1.29819,0.0844444,0.939475,0.844444,All
0.955374,0.855556,-1.29525,0.0855556,0.942003,0.855556,All
1.03004,0.866667,-1.27313,0.0866667,0.993184,0.866667,All
1.04786,0.877778,-1.26916,0.0877778,1.02799,0.877778,All
1.24578,0.888889,-1.26711,0.0888889,1.24193,0.888889,All
1.34303,0.9,-1.266,0.09,1.29426,0.9,All
1.37,0.911111,-1.26062,0.0911111,1.3143,0.911111,All
1.61026,0.922222,-1.25728,0.0922222,1.65133,0.922222,All
1.79303,0.933333,-1.25539,0.0933333,1.65432,0.933333,All
1.88773,0.944444,-1.24625,0.0944444,1.85155,0.944444,All
2.22312,0.955556,-1.23645,0.0955556,1.94715,0.955556,All
2.45318,0.966667,-1.23643,0.0966667,2.01521,0.966667,All
2.51214,0.977778,-1.23233,0.0977778,2.02409,0.977778,All
2.56074,0.988889,-1.23163,0.0988889,2.06967,0.988889,All
2.61595,1,-1.22916,0.1,2.34822,1,All
4,1,-1.21846,0.101111,4,1,All
,,-1.20249,0.102222,,,All
,,-1.18625,0.103333,,,All
,,-1.17911,0.104444,,,All
,,-1.17231,0.105556,,,All
,,-1.16731,0.106667,,,All
,,-1.16521,0.107778,,,All
,,-1.1648,0.108889,,,All
,,-1.16165,0.11,,,All
,,-1.15858,0.111111,,,All
,,-1.15655,0.112222,,,All
,,-1.15104,0.113333,,,All
,,-1.1503,0.114444,,,All
,,-1.13798,0.115556,,,All
,,-1.13514,0.116667,,,All
,,-1.13044,0.117778,,,All
,,-1.11776,0.118889,,,All
,,-1.11494,0.12,,,All
,,-1.10811,0.121111,,,All
,,-1.10441,0.122222,,,All
,,-1.09659,0.123333,,,All
