iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,14.0394,0.0543673,24.9219,0.177383,35.0576,0.701486,17.1061,0.52888
2,14.089,0.051832,24.7327,0.152946,34.2687,0.596816,17.3972,0.479514
3,14.0863,0.0484003,24.6659,0.150962,34.6714,0.566689,17.7234,0.458984
4,14.0543,0.0494439,24.5406,0.156619,35.7629,0.579419,17.7975,0.439689
5,14.0382,0.0478571,24.4724,0.160708,36.1712,0.582449,17.8494,0.433348
6,14.0268,0.0473855,24.415,0.161507,36.8446,0.590304,17.7965,0.42763
7,14.0092,0.046844,24.4212,0.161535,37.065,0.593462,17.5501,0.426996
8,14.0236,0.0461412,24.3889,0.162246,37.0401,0.593665,17.5087,0.430587
9,14.0178,0.0459963,24.3592,0.162992,37.7433,0.600924,17.502,0.434055
10,14.0061,0.0457099,24.3529,0.162761,38.1997,0.60599,17.6139,0.433905
11,13.9977,0.0458088,24.4128,0.163154,38.3616,0.607698,17.567,0.431703
12,13.9927,0.0458173,24.4401,0.163281,38.4543,0.604593,17.566,0.426485
13,13.9855,0.0457151,24.4946,0.162715,38.2271,0.607767,17.766,0.429437
14,13.9818,0.0454621,24.5637,0.162582,38.2235,0.610249,17.7788,0.432205
15,13.9786,0.0453641,24.6053,0.161693,38.0667,0.608667,17.7132,0.431668
16,13.9744,0.0450163,24.6296,0.160088,38.0133,0.60716,17.8334,0.438024
17,13.962,0.0449226,24.6845,0.159642,37.7074,0.605514,17.9009,0.442347
18,13.9484,0.0448835,24.7066,0.15939,37.5073,0.603424,17.954,0.441445
19,13.9417,0.044689,24.7,0.160436,37.3774,0.602998,18.0117,0.440185
20,13.934,0.0446772,24.6791,0.161975,37.5262,0.6042,18.0397,0.442566
21,13.9298,0.044689,24.6672,0.162705,37.658,0.605483,18.015,0.444818
22,13.9269,0.0447089,24.7165,0.1622,37.3524,0.604017,17.9496,0.446041
23,13.9286,0.0447262,24.7627,0.161368,37.2234,0.60542,17.8429,0.445546
24,13.9322,0.0447591,24.8056,0.160375,37.0234,0.603456,17.802,0.44608
25,13.9373,0.0448598,24.8423,0.159349,37.0072,0.603382,17.7985,0.448109
26,13.9372,0.0449388,24.8637,0.158386,36.9954,0.604787,17.8727,0.447911
