iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,38.733,1,13.5016,36.5315,21.7629,16.3975,1.54598,0.0572365,0.257881,1.665,6.78912e-08,0.72094
2,38.3917,1,13.8635,20.5247,21.7629,16.1252,1.55411,0.0603096,0.234213,1.6177,7.05934e-08,0.740621
3,30.9093,1,13.9905,18.949,21.7629,15.8125,1.52618,0.0593077,0.232836,1.6044,6.30706e-08,0.731984
4,23.4074,1,13.8849,19.9231,21.7629,15.4937,1.44978,0.0608817,0.218846,1.5144,6.36611e-08,0.703121
5,19.2694,1,13.7896,22.4552,21.7629,14.4871,1.44985,0.061705,0.232586,1.34363,5.02125e-08,0.776162
6,7.93271,1,13.7972,19.5625,21.7629,14.8717,1.45431,0.0557333,0.225425,1.25055,4.86058e-08,0.787091
7,18.1616,1,13.9002,19.3354,21.7629,13.2733,1.38443,0.0640121,0.226466,1.43066,5.00042e-08,0.774199
8,11.2383,1,13.8771,16.9083,21.7629,14.6276,1.40954,0.0652299,0.228586,1.22385,4.4299e-08,0.726233
9,11.1668,1,13.8704,17.3952,21.7629,13.5587,1.34861,0.0685997,0.233724,1.21481,3.96836e-08,0.782261
10,14.469,1,13.666,19.5432,21.7629,12.7585,1.34863,0.0708597,0.237726,1.38736,3.62972e-08,0.745922
11,17.5052,1,13.7425,19.1854,21.7629,13.6524,1.37097,0.0749592,0.232955,1.3197,3.40128e-08,0.755373
12,5.79497,1,13.7385,20.0256,21.7629,13.7451,1.40471,0.0703581,0.219421,1.39724,2.90014e-08,0.673049
13,11.5638,1,13.8972,22.5554,21.7629,12.2133,1.40473,0.0714552,0.231388,1.36786,2.88916e-08,0.781348
14,1.07375,1,13.9655,19.8609,21.7629,12.2967,1.4047,0.0698343,0.224764,1.28264,2.8952e-08,0.644953
15,1.06587,1,13.8875,19.582,21.7629,12.9846,1.46471,0.0669001,0.217522,1.28789,2.82313e-08,0.67628
16,-9.24223,1,13.7757,18.0045,21.7629,14.682,1.50913,0.0601114,0.21689,1.28728,2.45177e-08,0.656253
17,-2.81338,1,13.6929,18.3498,21.7629,14.068,1.4174,0.0623212,0.227695,1.35498,2.94504e-08,0.667731
18,-3.86344,1,13.6793,21.0352,21.7629,14.3779,1.41738,0.0632486,0.216955,1.45393,2.66132e-08,0.689077
19,-2.92751,1,13.946,19.279,21.7629,15.6633,1.41742,0.0628447,0.233492,1.32112,2.65923e-08,0.73479
20,2.67565,1,13.9204,21.8488,21.7629,15.7244,1.38296,0.0660294,0.223357,1.47308,2.98375e-08,0.716712
21,2.7854,1,13.9517,19.5049,21.7629,15.2724,1.38299,0.06916,0.22704,1.35178,2.87889e-08,0.721635
22,1.49726,1,13.788,19.7082,21.7629,14.3518,1.38291,0.0669061,0.226281,1.34558,2.67715e-08,0.800117
23,9.20123,1,13.7879,19.2708,21.7629,14.9811,1.36048,0.072495,0.230744,1.29153,2.88506e-08,0.79344
24,5.63535,1,13.8378,19.7949,21.7629,13.6,1.44788,0.0674059,0.223439,1.26326,3.01827e-08,0.727523
25,7.5017,1,13.8451,17.7187,21.7629,14.3139,1.44791,0.068366,0.22433,1.27952,3.13989e-08,0.707815
26,17.5809,1,14.02,18.1792,21.7629,13.4247,1.53913,0.070143,0.232213,1.26746,3.27279e-08,0.72468
27,10.1491,1,13.9569,18.0126,21.7629,13.6693,1.60813,0.0621965,0.222022,1.28732,3.1746e-08,0.701873
28,16.0502,1,13.7795,16.6669,21.7629,13.3585,1.60819,0.0635537,0.224662,1.43064,3.21449e-08,0.673511
29,12.9538,1,13.9789,18.6785,21.7629,13.1213,1.60817,0.0619152,0.227117,1.49112,3.15441e-08,0.660952
30,2.44757,1,13.8758,17.2081,21.7629,13.6935,1.44933,0.0605306,0.223796,1.48562,3.39501e-08,0.66377
31,-0.0546347,1,13.6972,16.6664,21.7629,13.7259,1.41968,0.0590612,0.224323,1.39249,3.76415e-08,0.658429
32,5.96289,1,13.8588,18.3115,21.7629,12.9029,1.49363,0.0610279,0.230898,1.34113,3.66514e-08,0.654541
33,5.06301,1,13.9748,19.0744,21.7629,13.3888,1.46893,0.0654333,0.220588,1.42708,3.275e-08,0.628791
34,-2.3209,1,13.8611,19.591,21.7629,13.2601,1.46886,0.0615768,0.222498,1.47352,2.88295e-08,0.627799
35,4.21297,1,13.8108,18.0407,21.7629,14.2581,1.49309,0.0651417,0.216893,1.37302,3.21857e-08,0.61298
36,9.43157,1,13.8525,19.3706,21.7629,12.6491,1.41443,0.07239,0.217814,1.39754,3.19373e-08,0.629133
37,3.67661,1,13.8929,18.8667,21.7629,13.7164,1.41439,0.0685757,0.22624,1.32531,3.01607e-08,0.656185
38,9.27283,1,13.835,18.3824,21.7629,14.2119,1.45539,0.0684185,0.226738,1.43118,2.98415e-08,0.687814
39,9.17776,1,13.8969,15.7481,21.7629,14.9692,1.38233,0.0675902,0.224588,1.68519,2.95709e-08,0.726328
40,8.77997,1,13.9832,18.0352,21.7629,14.3298,1.43694,0.0672824,0.227812,1.37048,3.06268e-08,0.7562
41,13.8577,1,13.9258,20.6811,21.7629,13.3267,1.42357,0.0720717,0.23155,1.30634,3.22249e-08,0.736152
42,12.7489,1,13.9133,19.4599,21.7629,13.0015,1.40244,0.0704589,0.227603,1.32439,3.14438e-08,0.806009
43,2.71604,1,13.8459,22.9591,21.7629,12.364,1.40242,0.0700083,0.227937,1.3014,2.48633e-08,0.762252
44,7.79315,1,14.0009,21.2189,21.7629,11.2718,1.44604,0.0744453,0.223376,1.16494,2.21972e-08,0.882217
45,4.52399,1,13.9704,23.3179,21.7629,12.2606,1.34931,0.0724743,0.229438,1.16393,2.52495e-08,0.906486
46,6.98376,1,13.9115,21.1009,21.7629,12.1603,1.38655,0.0700803,0.230563,1.17657,2.81537e-08,0.878032
47,0.354781,1,13.8392,19.067,21.7629,12.3302,1.30864,0.0721035,0.222403,1.18293,2.67221e-08,0.82656
48,1.56788,1,13.822,16.6627,21.7629,12.4688,1.28282,0.0741959,0.218841,1.1603,2.72865e-08,0.840314
49,2.92834,1,13.8896,19.3691,21.7629,11.8751,1.28274,0.0720318,0.221844,1.09217,3.16141e-08,0.90151
50,6.83025,1,13.8422,19.6379,21.7629,11.8866,1.21158,0.0825501,0.213287,0.91217,3.1706e-08,0.943232
51,1.87862,1,14.0031,19.2193,21.7629,12.1763,1.2512,0.080905,0.214024,0.959375,2.95824e-08,0.821164
52,12.7782,1,13.9277,19.3998,21.7629,12.257,1.24206,0.0854238,0.221311,1.07865,2.78798e-08,0.889252
53,5.44399,1,13.831,20.7042,21.7629,12.1857,1.34321,0.080216,0.204644,1.03179,2.47186e-08,0.8848
54,4.67265,1,13.8811,24.2793,21.7629,11.2074,1.27131,0.0841041,0.218528,1.02049,2.32993e-08,0.858408
55,14.7664,1,13.6244,24.2604,21.7629,10.3229,1.23579,0.0881046,0.216733,1.12121,2.43494e-08,0.915744
56,13.584,1,13.9198,24.674,21.7629,10.8967,1.23575,0.0874611,0.223876,1.16387,2.4039e-08,0.917969
57,17.4059,1,13.9256,20.9032,21.7629,10.7801,1.32194,0.0795016,0.229885,1.19123,2.67256e-08,1.0034
58,-0.595613,1,13.9322,24.8568,21.7629,11.5616,1.30164,0.0774257,0.227721,1.06589,2.14549e-08,0.895206
59,0.510373,1,13.9716,24.3143,21.7629,10.5456,1.24573,0.0829726,0.2234,1.11029,1.82618e-08,0.961134
60,0.244524,1,13.9463,27.8721,21.7629,10.9968,1.28469,0.0844107,0.212593,0.981509,1.86775e-08,0.972458
61,-6.72648,1,13.852,25.3546,21.7629,11.7932,1.22225,0.0848967,0.231692,0.907992,1.65099e-08,0.943677
62,-2.62554,1,13.9378,26.4937,21.7629,10.6761,1.33881,0.0801621,0.234618,0.990584,1.6837e-08,0.913743
63,6.29331,1,13.9898,26.4307,21.7629,10.7837,1.45975,0.0784022,0.228763,0.99125,1.95324e-08,0.912703
64,-10.6793,1,13.8973,23.7885,21.7629,10.9492,1.36708,0.0714726,0.233913,0.928189,1.72238e-08,0.97804
65,-12.8957,1,13.781,25.7437,21.7629,10.5792,1.36711,0.0718098,0.229284,0.90065,1.62585e-08,0.96915
66,-13.3842,1,13.7691,25.8383,21.7629,10.721,1.29855,0.0713244,0.218222,0.910087,1.85287e-08,1.04781
67,-18.402,1,13.7576,22.8368,21.7629,11.5524,1.2985,0.0696287,0.223292,0.820267,1.75342e-08,1.09815
68,-14.8576,1,13.8064,22.7193,21.7629,11.5408,1.27546,0.072234,0.215755,0.956895,1.62412e-08,1.12395
69,-17.634,1,13.8923,24.2299,21.7629,11.4538,1.31253,0.0699048,0.222311,0.958098,1.5193e-08,1.09545
70,-21.2467,1,13.8729,24.567,21.7629,10.8751,1.28802,0.0715186,0.220462,0.92809,1.49012e-08,1.05778
71,46.6198,1,13.7229,22.8728,21.7629,12.3448,1.35293,0.0696567,0.220681,0.914182,1.19891e-07,1.11616
72,50.3795,1,13.7204,20.5387,21.7629,12.3364,1.35299,0.0704595,0.228996,0.978768,1.20866e-07,1.06415
73,43.4217,1,13.8394,22.2451,21.7629,13.7848,1.25501,0.0754482,0.21858,1.01603,1.26867e-07,0.860956
74,46.2055,1,13.8943,19.6225,21.7629,12.6972,1.28378,0.0749414,0.224063,1.02943,1.23324e-07,0.895914
75,41.8105,1,13.7509,19.7579,21.7629,12.7086,1.25601,0.0740936,0.216158,1.06254,1.12741e-07,0.917666
76,38.1149,1,13.74,21.6226,21.7629,11.9197,1.1617,0.0767781,0.220027,1.0339,1.10253e-07,0.914673
77,53.3598,1,13.6018,22.1838,21.7629,12.0629,1.26186,0.08005,0.219937,1.01319,1.23189e-07,0.935668
78,51.0027,1,13.7922,22.6409,21.7629,11.447,1.26195,0.0829268,0.220493,0.956797,1.17562e-07,0.894354
79,45.1464,1,13.8959,22.6671,21.7629,12.194,1.22167,0.0787832,0.217508,1.01383,1.2454e-07,0.878719
80,41.1257,1,13.9161,22.945,21.7629,12.0334,1.2217,0.0791178,0.218767,1.12578,1.04012e-07,0.798942
81,38.0653,1,14.0754,20.3953,21.7629,12.4273,1.27258,0.0707528,0.227345,1.16478,1.07014e-07,0.859627
82,44.1623,1,13.9612,19.3376,21.7629,13.2508,1.40407,0.0676157,0.223751,1.28109,1.04272e-07,0.829336
83,38.8589,1,13.9374,20.9155,21.7629,13.3358,1.40404,0.0679131,0.210639,1.31765,9.95185e-08,0.767637
84,44.4174,1,13.8133,20.2828,21.7629,13.3848,1.49757,0.0672445,0.210145,1.24183,1.02046e-07,0.771715
85,42.5832,1,13.7927,20.5628,21.7629,12.0629,1.37807,0.0705169,0.221782,1.14427,1.0317e-07,0.82825
86,31.726,1,13.8074,19.594,21.7629,11.8157,1.30572,0.0701345,0.211973,1.19272,8.44355e-08,0.84816
87,35.2114,1,13.868,20.1281,21.7629,13.1678,1.32462,0.068455,0.22753,1.31292,8.62315e-08,0.817343
88,34.0431,1,13.8266,21.1567,21.7629,12.2977,1.28591,0.0689606,0.228838,1.27762,9.36253e-08,0.79057
89,31.9406,1,13.8323,23.0512,21.7629,11.7504,1.28592,0.0708916,0.224502,1.19931,8.97164e-08,0.784893
