Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
4.96103,0,8.32813,0,2.55571,0.00666667,1.86926,0.00666667,All
8.59165,0.00666667,11.7813,0.00666667,2.83198,0.0133333,2.38408,0.0133333,All
8.6006,0.0133333,12.2487,0.0133333,2.93758,0.02,2.39769,0.02,All
8.6129,0.02,12.3963,0.02,3.97705,0.0266667,2.90984,0.0266667,All
8.66621,0.0266667,12.7039,0.0266667,4.49814,0.0333333,2.99075,0.0333333,All
8.68373,0.0333333,13.7874,0.0333333,5.46706,0.04,3.09376,0.04,All
8.85438,0.04,13.9833,0.04,5.62975,0.0466667,3.44832,0.0466667,All
8.92432,0.0466667,14.5986,0.0466667,6.39394,0.0533333,3.60396,0.0533333,All
8.92499,0.0533333,14.7577,0.0533333,6.45346,0.06,3.65893,0.06,All
9.14217,0.06,14.8527,0.06,6.59837,0.0666667,4.12279,0.0666667,All
9.15648,0.0666667,14.9461,0.0666667,6.75526,0.0733333,4.21616,0.0733333,All
9.15954,0.0733333,15.0935,0.0733333,7.04017,0.08,4.41914,0.08,All
9.23169,0.08,15.3227,0.08,7.28434,0.0866667,4.4521,0.0866667,All
9.36547,0.0866667,15.421,0.0866667,7.66428,0.0933333,4.56737,0.0933333,All
9.54436,0.0933333,15.4438,0.0933333,7.67604,0.1,4.5924,0.1,All
9.60511,0.1,15.4774,0.1,7.97821,0.106667,4.72352,0.106667,All
9.72853,0.106667,15.6589,0.106667,8.2025,0.113333,4.81823,0.113333,All
9.73319,0.113333,15.9068,0.113333,8.9811,0.12,4.95051,0.12,All
9.78177,0.12,15.9597,0.12,9.09736,0.126667,4.99547,0.126667,All
9.78869,0.126667,16.2925,0.126667,9.69389,0.133333,5.01911,0.133333,All
9.8106,0.133333,16.2994,0.133333,9.95829,0.14,5.05278,0.14,All
9.81524,0.14,16.6898,0.14,10.0903,0.146667,5.3942,0.146667,All
9.82704,0.146667,17.01,0.146667,10.2133,0.153333,5.58948,0.153333,All
9.8657,0.153333,17.2074,0.153333,11.1074,0.16,5.81331,0.16,All
9.9059,0.16,17.3013,0.16,11.4497,0.166667,5.9119,0.166667,All
9.91458,0.166667,17.8639,0.166667,11.8899,0.173333,6.157,0.173333,All
9.92008,0.173333,18.0082,0.173333,12.4759,0.18,6.23215,0.18,All
10.042,0.18,18.0318,0.18,12.5715,0.186667,6.47876,0.186667,All
10.0963,0.186667,18.1286,0.186667,12.6069,0.193333,6.57435,0.193333,All
10.1349,0.193333,18.6127,0.193333,13.503,0.2,6.85426,0.2,All
10.1803,0.2,18.7391,0.2,14.1965,0.206667,6.96921,0.206667,All
10.2236,0.206667,18.7764,0.206667,14.2056,0.213333,7.04994,0.213333,All
10.2364,0.213333,18.7791,0.213333,14.2509,0.22,7.16661,0.22,All
10.3283,0.22,18.9073,0.22,14.445,0.226667,7.23124,0.226667,All
10.3428,0.226667,19.2135,0.226667,14.7996,0.233333,7.24543,0.233333,All
10.5223,0.233333,19.2932,0.233333,15.392,0.24,7.3211,0.24,All
10.5312,0.24,19.3028,0.24,15.5883,0.246667,7.41759,0.246667,All
10.575,0.246667,19.3608,0.246667,15.9595,0.253333,7.4354,0.253333,All
10.6845,0.253333,19.4933,0.253333,16.2512,0.26,7.5446,0.26,All
10.6867,0.26,19.5007,0.26,16.4204,0.266667,7.62457,0.266667,All
10.7815,0.266667,19.599,0.266667,17.697,0.273333,7.63866,0.273333,All
10.8797,0.273333,19.6148,0.273333,18.1479,0.28,7.775,0.28,All
11.0164,0.28,19.6233,0.28,18.4563,0.286667,7.79329,0.286667,All
11.0369,0.286667,20.0905,0.286667,18.7924,0.293333,7.80593,0.293333,All
11.162,0.293333,20.1492,0.293333,19.3992,0.3,7.81986,0.3,All
11.2386,0.3,20.1821,0.3,19.4765,0.306667,7.91994,0.306667,All
11.2466,0.306667,20.1958,0.306667,20.0909,0.313333,7.99989,0.313333,All
11.2532,0.313333,20.3227,0.313333,20.512,0.32,8.03715,0.32,All
11.2973,0.32,20.4418,0.32,20.7765,0.326667,8.59178,0.326667,All
11.409,0.326667,20.4696,0.326667,20.8995,0.333333,8.75646,0.333333,All
11.4381,0.333333,20.5809,0.333333,21.1619,0.34,8.8069,0.34,All
11.4637,0.34,20.7691,0.34,21.578,0.346667,9.06238,0.346667,All
11.489,0.346667,20.7998,0.346667,21.7491,0.353333,9.10219,0.353333,All
11.4976,0.353333,21.0595,0.353333,22.1825,0.36,9.21745,0.36,All
11.6833,0.36,21.1234,0.36,22.8574,0.366667,9.27973,0.366667,All
11.7947,0.366667,21.1386,0.366667,22.9702,0.373333,9.55031,0.373333,All
11.8493,0.373333,21.1833,0.373333,23.0394,0.38,9.55627,0.38,All
11.9387,0.38,21.2384,0.38,23.3472,0.386667,9.70114,0.386667,All
11.9791,0.386667,21.2832,0.386667,23.6765,0.393333,10.0409,0.393333,All
12.037,0.393333,21.3028,0.393333,24.1408,0.4,10.0617,0.4,All
12.0934,0.4,21.3624,0.4,25.5457,0.406667,10.067,0.406667,All
12.1246,0.406667,21.375,0.406667,25.8085,0.413333,10.0704,0.413333,All
12.1699,0.413333,21.4134,0.413333,27.1873,0.42,10.2159,0.42,All
12.3975,0.42,21.4165,0.42,27.2264,0.426667,10.287,0.426667,All
12.4003,0.426667,21.4167,0.426667,28.7738,0.433333,10.3081,0.433333,All
12.51,0.433333,21.4535,0.433333,28.9752,0.44,10.4431,0.44,All
12.5935,0.44,21.5693,0.44,28.9999,0.446667,11.0212,0.446667,All
12.673,0.446667,21.5914,0.446667,29.0686,0.453333,11.1436,0.453333,All
12.6955,0.453333,21.6225,0.453333,30.2612,0.46,11.1653,0.46,All
12.6979,0.46,21.6499,0.46,30.4089,0.466667,11.4064,0.466667,All
12.7302,0.466667,21.7395,0.466667,30.7099,0.473333,11.8398,0.473333,All
12.9353,0.473333,21.8242,0.473333,31.2103,0.48,12.2389,0.48,All
13.3752,0.48,21.8577,0.48,31.3544,0.486667,12.3677,0.486667,All
13.8082,0.486667,21.9198,0.486667,31.9879,0.493333,12.4036,0.493333,All
14.059,0.493333,22.0181,0.493333,32.2369,0.5,12.6122,0.5,All
14.0694,0.5,22.1019,0.5,32.4003,0.506667,12.6357,0.506667,All
14.1031,0.506667,22.1196,0.506667,32.7071,0.513333,12.7605,0.513333,All
14.1834,0.513333,22.1778,0.513333,33.6254,0.52,12.7979,0.52,All
14.3466,0.52,22.2728,0.52,34.3661,0.526667,12.9178,0.526667,All
14.3881,0.526667,22.565,0.526667,34.5368,0.533333,12.9754,0.533333,All
14.7498,0.533333,22.645,0.533333,35.5877,0.54,13.1124,0.54,All
14.7743,0.54,22.7252,0.54,35.8849,0.546667,13.3395,0.546667,All
