parameter,value
Cl_pop,13.5002680691967
beta_Cl_logtSCM2,-0.590907022368935
V1_pop,23.6529024851391
beta_V1_logtCLCRMLMIN,-1.39486657412033
beta_V1_logtPROGDL,-0.575305567236592
Q_pop,23.4
beta_Q_LMP_1,0.886188215298569
beta_Q_logtAGEA,1.19301953863322
beta_Q_logtALBGDL,17.4584445079145
beta_Q_logtPROGDL,-16.9280689843446
V2_pop,3.77185380159876
beta_V2_SEXF_1,3.88139430155892
beta_V2_logtHCM,29.1504792042071
omega_Cl,0.272035493207941
omega_V1,0.139659217681861
omega_Q,4.4873586384028e-8
omega_V2,4.45795576284751e-8
a,1.45776034695657
b,0.0391428344789529
