pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.1241,0.292787,-3.38015,0.0102952,-1.45513,0.149354,All
-0.664913,0.878361,-3.1571,0.0154429,-1.04596,0.477934,All
-0.205725,0.212936,-2.93406,0.0102952,-0.636792,0.507805,All
0.253464,0.425872,-2.71102,0.0154429,-0.227624,0.358451,All
0.712652,0.239553,-2.48797,0.0360334,0.181544,0.179225,All
1.17184,0.079851,-2.26493,0.0360334,0.590713,0.507805,All
1.63103,0.079851,-2.04188,0.0308857,0.999881,0.209096,All
2.09022,0.079851,-1.81884,0.0617715,1.40905,0.0896127,All
2.54941,0.026617,-1.59579,0.0617715,1.81822,0.0896127,All
3.00859,0.079851,-1.37275,0.180167,2.22739,0.119484,All
,,-1.14971,0.118395,,,All
,,-0.926662,0.231643,,,All
,,-0.703618,0.308857,,,All
,,-0.480573,0.355186,,,All
,,-0.257529,0.370629,,,All
,,-0.0344848,0.483877,,,All
,,0.188559,0.422105,,,All
,,0.411604,0.365481,,,All
,,0.634648,0.375777,,,All
,,0.857692,0.391219,,,All
,,1.08074,0.288267,,,All
,,1.30378,0.149281,,,All
,,1.52683,0.118395,,,All
,,1.74987,0.1081,,,All
,,1.97291,0.041181,,,All
,,2.19596,0.0154429,,,All
,,2.419,0.0257381,,,All
,,2.64205,0,,,All
,,2.86509,0,,,All
,,3.08814,0.00514762,,,All
