popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
2.34988,3.71411,2.34988,-0.169866,4.86962,1.33964,1.25341,1.33964,-1.17641,3.85568,All
2.51451,3.72733,2.51451,-0.00602848,5.03505,1.4573,1.36434,1.4573,-1.05907,3.97367,All
2.69068,3.76381,2.69068,0.169229,5.21213,1.58529,1.48529,1.58529,-0.931468,4.10205,All
2.87919,3.82055,2.87919,0.356697,5.40168,1.72452,1.61761,1.72452,-0.792692,4.24174,All
3.0809,3.88128,3.0809,0.557221,5.60458,1.87599,1.76174,1.87599,-0.64177,4.39374,All
3.29675,3.94626,3.29675,0.771706,5.8218,2.04075,1.91853,2.04075,-0.477644,4.55915,All
3.52772,4.01967,3.52772,1.00112,6.05433,2.21999,2.08925,2.21999,-0.299164,4.73915,All
3.69118,4.10143,3.69118,1.16341,6.21895,2.41497,2.2764,2.41497,-0.105081,4.93502,All
3.77487,4.14648,3.77487,1.24648,6.30326,2.62708,2.48,2.62708,0.105964,5.14819,All
4.03934,4.29985,4.03934,1.50891,6.56978,2.85781,2.7032,2.85781,0.335443,5.38018,All
4.32234,4.49049,4.32234,1.78957,6.85511,3.10881,2.94644,3.10881,0.584958,5.63266,All
4.62516,4.71333,4.62516,2.08972,7.16061,3.11608,2.95349,3.11608,0.592187,5.63998,All
4.9492,4.9777,4.9492,2.4107,7.4877,3.38186,3.21122,3.38186,0.856248,5.90746,All
5.03248,5.04564,5.03248,2.49316,7.5718,3.67888,3.50207,3.67888,1.1512,6.20656,All
5.29594,5.2847,5.29594,2.75394,7.83794,4.00199,3.81846,4.00199,1.47186,6.53213,All
5.66697,5.63263,5.66697,3.12098,8.21297,4.35349,4.16329,4.35349,1.82045,6.88652,All
6.064,6.0347,6.064,3.51344,8.61457,4.73585,4.54113,4.73585,2.19938,7.27232,All
6.37378,6.3534,6.37378,3.81944,8.92812,4.89253,4.69621,4.89253,2.35458,7.43048,All
6.48885,6.47953,6.48885,3.93306,9.04464,5.1518,4.95342,5.1518,2.61128,7.69231,All
6.94346,6.97784,6.94346,4.3817,9.50521,5.60427,5.40394,5.60427,3.05897,8.14958,All
7.42992,7.51107,7.42992,4.86134,9.99849,6.09649,5.89544,6.09649,3.54554,8.64745,All
7.71508,7.82365,7.71508,5.14231,10.2879,6.63194,6.43234,6.63194,4.07432,9.18957,All
7.95046,8.08397,7.95046,5.3741,10.5268,6.66898,6.46954,6.66898,4.11087,9.22709,All
8.50746,8.69486,8.50746,5.92223,11.0927,7.21442,7.01764,7.21442,4.64892,9.77992,All
